# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s]
0.000410085,0.00911915,39.971,1597.68,2.62743e-05,299.532,300.563,0.291104,-1.18979e-10,-1072.41,-5.0923e-08,0.00290834,786.012
0.000413216,0.00912006,39.9708,1597.66,2.6274e-05,299.528,300.567,0.291109,-1.18917e-10,-1071.35,-5.08965e-08,0.00292971,786.015
0.000416346,0.00912097,39.9705,1597.64,2.62736e-05,299.525,300.571,0.291113,-1.18855e-10,-1070.29,-5.08701e-08,0.00295108,786.019
0.000419476,0.00912188,39.9703,1597.62,2.62732e-05,299.522,300.575,0.291117,-1.18794e-10,-1069.24,-5.08437e-08,0.00297244,786.022
0.000422607,0.00912279,39.9701,1597.61,2.62729e-05,299.518,300.579,0.291121,-1.18732e-10,-1068.18,-5.08173e-08,0.00299379,786.025
0.000425737,0.0091237,39.9698,1597.59,2.62725e-05,299.515,300.583,0.291125,-1.1867e-10,-1067.13,-5.07909e-08,0.00301514,786.028
0.000428868,0.00912461,39.9696,1597.57,2.62721e-05,299.512,300.588,0.29113,-1.18609e-10,-1066.07,-5.07646e-08,0.00303647,786.031
0.000431998,0.00912552,39.9693,1597.55,2.62717e-05,299.508,300.592,0.291134,-1.18547e-10,-1065.02,-5.07383e-08,0.0030578,786.034
0.000435128,0.00912643,39.9691,1597.53,2.62714e-05,299.505,300.596,0.291138,-1.18486e-10,-1063.97,-5.0712e-08,0.00307912,786.037
0.000438259,0.00912734,39.9689,1597.51,2.6271e-05,299.502,300.6,0.291142,-1.18425e-10,-1062.91,-5.06858e-08,0.00310043,786.04
0.000441389,0.00912825,39.9686,1597.49,2.62706e-05,299.498,300.604,0.291146,-1.18364e-10,-1061.86,-5.06596e-08,0.00312173,786.043
0.00044452,0.00912916,39.9684,1597.47,2.62703e-05,299.495,300.609,0.291151,-1.18302e-10,-1060.81,-5.06334e-08,0.00314303,786.046
0.00044765,0.00913007,39.9681,1597.45,2.62699e-05,299.492,300.613,0.291155,-1.18241e-10,-1059.76,-5.06073e-08,0.00316432,786.05
0.000450781,0.00913098,39.9679,1597.43,2.62695e-05,299.488,300.617,0.291159,-1.1818e-10,-1058.71,-5.05812e-08,0.0031856,786.053
0.000453911,0.00913189,39.9677,1597.41,2.62691e-05,299.485,300.621,0.291163,-1.18119e-10,-1057.66,-5.05551e-08,0.00320687,786.056
0.000457041,0.0091328,39.9674,1597.39,2.62688e-05,299.482,300.625,0.291167,-1.18059e-10,-1056.62,-5.0529e-08,0.00322813,786.059
0.000460172,0.00913371,39.9672,1597.38,2.62684e-05,299.478,300.631,0.291173,-1.17998e-10,-1055.47,-5.05033e-08,0.00325408,786.062
0.000463302,0.00913462,39.9669,1597.36,2.6268e-05,299.475,300.639,0.291181,-1.17939e-10,-1054.16,-5.04778e-08,0.00328674,786.065
0.000466433,0.00913553,39.9667,1597.34,2.62677e-05,299.472,300.648,0.29119,-1.1788e-10,-1052.86,-5.04524e-08,0.00331939,786.068
0.000469563,0.00913644,39.9665,1597.32,2.62673e-05,299.469,300.656,0.291198,-1.1782e-10,-1051.56,-5.04271e-08,0.00335204,786.071
0.000472694,0.00913735,39.9662,1597.3,2.62669e-05,299.465,300.664,0.291206,-1.17761e-10,-1050.27,-5.04018e-08,0.00338467,786.074
0.000475824,0.00913826,39.966,1597.28,2.62666e-05,299.462,300.672,0.291214,-1.17702e-10,-1048.97,-5.03765e-08,0.0034173,786.077
0.000478954,0.00913917,39.9657,1597.26,2.62662e-05,299.459,300.68,0.291222,-1.17643e-10,-1047.67,-5.03512e-08,0.00344992,786.08
0.000482085,0.00914008,39.9655,1597.24,2.62658e-05,299.455,300.688,0.291231,-1.17584e-10,-1046.38,-5.0326e-08,0.00348254,786.083
0.000485215,0.00914098,39.9653,1597.22,2.62655e-05,299.452,300.697,0.291239,-1.17525e-10,-1045.08,-5.03008e-08,0.00351515,786.086
0.000488346,0.00914189,39.965,1597.2,2.62651e-05,299.449,300.705,0.291247,-1.17467e-10,-1043.79,-5.02757e-08,0.00354775,786.089
0.000491476,0.0091428,39.9648,1597.18,2.62647e-05,299.446,300.713,0.291255,-1.17408e-10,-1042.49,-5.02506e-08,0.00358034,786.092
0.000494606,0.00914371,39.9645,1597.17,2.62644e-05,299.442,300.721,0.291263,-1.17349e-10,-1041.2,-5.02255e-08,0.00361292,786.096
0.000497737,0.00914462,39.9643,1597.15,2.6264e-05,299.439,300.729,0.291271,-1.17291e-10,-1039.91,-5.02005e-08,0.0036455,786.099
0.000500867,0.00914553,39.9641,1597.13,2.62636e-05,299.436,300.738,0.29128,-1.17232e-10,-1038.62,-5.01755e-08,0.00367807,786.102
0.000503998,0.00914644,39.9638,1597.11,2.62633e-05,299.433,300.746,0.291288,-1.17174e-10,-1037.33,-5.01505e-08,0.00371063,786.105
0.000507128,0.00914735,39.9636,1597.09,2.62629e-05,299.429,300.754,0.291296,-1.17116e-10,-1036.04,-5.01256e-08,0.00374318,786.108
0.000510259,0.00914826,39.9634,1597.07,2.62625e-05,299.426,300.762,0.291304,-1.17058e-10,-1034.75,-5.01007e-08,0.00377573,786.111
0.000513389,0.00914917,39.9631,1597.05,2.62622e-05,299.423,300.77,0.291312,-1.17e-10,-1033.46,-5.00759e-08,0.00380827,786.114
0.000516519,0.00915008,39.9629,1597.03,2.62618e-05,299.42,300.778,0.29132,-1.16942e-10,-1032.18,-5.00511e-08,0.0038408,786.117
0.00051965,0.00915099,39.9627,1597.01,2.62614e-05,299.416,300.787,0.291329,-1.16884e-10,-1030.89,-5.00263e-08,0.00387332,786.12
0.00052278,0.0091519,39.9624,1596.99,2.62611e-05,299.413,300.795,0.291337,-1.16826e-10,-1029.61,-5.00016e-08,0.00390584,786.123
0.000525911,0.00915281,39.9622,1596.98,2.62607e-05,299.41,300.803,0.291345,-1.16768e-10,-1028.32,-4.99769e-08,0.00393835,786.126
0.000529041,0.00915372,39.9619,1596.96,2.62603e-05,299.407,300.811,0.291353,-1.16711e-10,-1027.04,-4.99522e-08,0.00397085,786.129
0.000532172,0.00915463,39.9617,1596.94,2.626e-05,299.403,300.819,0.291361,-1.16653e-10,-1025.76,-4.99276e-08,0.00400334,786.132
0.000535302,0.00915554,39.9615,1596.92,2.62596e-05,299.4,300.828,0.29137,-1.16596e-10,-1024.48,-4.9903e-08,0.00403583,786.135
0.000538432,0.00915645,39.9612,1596.9,2.62592e-05,299.397,300.836,0.291378,-1.16538e-10,-1023.2,-4.98784e-08,0.00406831,786.138
0.000541563,0.00915736,39.961,1596.88,2.62589e-05,299.394,300.844,0.291386,-1.16481e-10,-1021.92,-4.98539e-08,0.00410078,786.141
0.000544693,0.00915827,39.9608,1596.86,2.62585e-05,299.391,300.852,0.291394,-1.16424e-10,-1020.64,-4.98294e-08,0.00413324,786.144
0.000547824,0.00915918,39.9605,1596.84,2.62581e-05,299.387,300.86,0.291402,-1.16367e-10,-1019.36,-4.98049e-08,0.0041657,786.147
0.000550954,0.00916009,39.9603,1596.83,2.62578e-05,299.384,300.868,0.29141,-1.1631e-10,-1018.08,-4.97805e-08,0.00419815,786.15
0.000554084,0.009161,39.9601,1596.81,2.62574e-05,299.381,300.877,0.291419,-1.16253e-10,-1016.81,-4.97561e-08,0.00423059,786.153
0.000557215,0.00916191,39.9598,1596.79,2.6257e-05,299.378,300.885,0.291427,-1.16196e-10,-1015.53,-4.97318e-08,0.00426302,786.155
