# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s]
0.000427306,0.00909801,39.9701,1597.61,2.62722e-05,299.541,302.025,0.230903,-1.19071e-10,-975.344,-5.65589e-08,0.00786292,786.003
0.000431712,0.00909902,39.9698,1597.58,2.62717e-05,299.537,302.042,0.230917,-1.18993e-10,-973.19,-5.65217e-08,0.00793142,786.007
0.000436117,0.00910003,39.9694,1597.56,2.62712e-05,299.533,302.059,0.23093,-1.18915e-10,-971.038,-5.64847e-08,0.00799991,786.011
0.000440522,0.00910104,39.9691,1597.53,2.62707e-05,299.529,302.076,0.230944,-1.18837e-10,-968.888,-5.64478e-08,0.00806838,786.015
0.000444927,0.00910205,39.9688,1597.5,2.62701e-05,299.524,302.093,0.230957,-1.1876e-10,-966.74,-5.64109e-08,0.00813684,786.019
0.000449333,0.00910306,39.9684,1597.48,2.62696e-05,299.52,302.11,0.230971,-1.18682e-10,-964.594,-5.63742e-08,0.00820528,786.023
0.000453738,0.00910407,39.9681,1597.45,2.62691e-05,299.516,302.127,0.230985,-1.18605e-10,-962.449,-5.63375e-08,0.00827371,786.027
0.000458143,0.00910508,39.9678,1597.42,2.62686e-05,299.512,302.144,0.230998,-1.18528e-10,-960.306,-5.63009e-08,0.00834213,786.031
0.000462548,0.00910609,39.9674,1597.4,2.6268e-05,299.507,302.161,0.231012,-1.18451e-10,-958.166,-5.62644e-08,0.00841052,786.035
0.000466953,0.00910711,39.9671,1597.37,2.62675e-05,299.503,302.179,0.231025,-1.18375e-10,-956.027,-5.6228e-08,0.00847891,786.039
0.000471359,0.00910812,39.9668,1597.34,2.6267e-05,299.499,302.196,0.231039,-1.18298e-10,-953.89,-5.61917e-08,0.00854728,786.043
0.000475764,0.00910913,39.9665,1597.32,2.62665e-05,299.495,302.213,0.231053,-1.18222e-10,-951.755,-5.61555e-08,0.00861563,786.047
0.000480169,0.00911014,39.9661,1597.29,2.6266e-05,299.491,302.23,0.231066,-1.18146e-10,-949.621,-5.61194e-08,0.00868397,786.051
0.000484574,0.00911115,39.9658,1597.26,2.62654e-05,299.486,302.247,0.23108,-1.1807e-10,-947.49,-5.60834e-08,0.00875229,786.055
0.00048898,0.00911216,39.9655,1597.24,2.62649e-05,299.482,302.264,0.231093,-1.17995e-10,-945.36,-5.60474e-08,0.0088206,786.058
0.000493385,0.00911317,39.9651,1597.21,2.62644e-05,299.478,302.281,0.231107,-1.17919e-10,-943.233,-5.60116e-08,0.00888889,786.062
0.00049779,0.00911418,39.9648,1597.19,2.62639e-05,299.474,302.298,0.231121,-1.17844e-10,-941.107,-5.59758e-08,0.00895717,786.066
0.000502195,0.00911519,39.9645,1597.16,2.62634e-05,299.47,302.315,0.231134,-1.17769e-10,-938.983,-5.59401e-08,0.00902544,786.07
0.0005066,0.0091162,39.9642,1597.13,2.62628e-05,299.466,302.332,0.231148,-1.17694e-10,-936.861,-5.59045e-08,0.00909369,786.074
0.000511006,0.00911721,39.9638,1597.11,2.62623e-05,299.461,302.349,0.231161,-1.17619e-10,-934.74,-5.5869e-08,0.00916192,786.078
0.000515411,0.00911822,39.9635,1597.08,2.62618e-05,299.457,302.366,0.231175,-1.17545e-10,-932.622,-5.58336e-08,0.00923014,786.082
0.000519816,0.00911923,39.9632,1597.05,2.62613e-05,299.453,302.383,0.231188,-1.1747e-10,-930.505,-5.57983e-08,0.00929834,786.085
0.000524221,0.00912025,39.9628,1597.03,2.62608e-05,299.449,302.4,0.231202,-1.17396e-10,-928.391,-5.57631e-08,0.00936653,786.089
0.000528626,0.00912126,39.9625,1597,2.62603e-05,299.445,302.417,0.231216,-1.17322e-10,-926.278,-5.5728e-08,0.00943471,786.093
0.000533032,0.00912227,39.9622,1596.98,2.62597e-05,299.441,302.434,0.231229,-1.17248e-10,-924.167,-5.56929e-08,0.00950287,786.097
0.000537437,0.00912328,39.9619,1596.95,2.62592e-05,299.437,302.451,0.231243,-1.17175e-10,-922.058,-5.56579e-08,0.00957101,786.101
0.000541842,0.00912429,39.9615,1596.92,2.62587e-05,299.433,302.468,0.231256,-1.17101e-10,-919.95,-5.56231e-08,0.00963915,786.104
0.000546247,0.0091253,39.9612,1596.9,2.62582e-05,299.429,302.485,0.23127,-1.17028e-10,-917.845,-5.55883e-08,0.00970726,786.108
0.000550653,0.00912631,39.9609,1596.87,2.62577e-05,299.425,302.503,0.231284,-1.16955e-10,-915.741,-5.55536e-08,0.00977536,786.112
0.000555058,0.00912732,39.9606,1596.85,2.62572e-05,299.421,302.52,0.231297,-1.16882e-10,-913.639,-5.5519e-08,0.00984345,786.116
0.000559463,0.00912833,39.9602,1596.82,2.62566e-05,299.417,302.537,0.231311,-1.16809e-10,-911.539,-5.54845e-08,0.00991152,786.119
0.000563868,0.00912934,39.9599,1596.79,2.62561e-05,299.413,302.554,0.231324,-1.16737e-10,-909.441,-5.545e-08,0.00997958,786.123
0.000568273,0.00913035,39.9596,1596.77,2.62556e-05,299.409,302.571,0.231338,-1.16665e-10,-907.345,-5.54157e-08,0.0100476,786.127
0.000572679,0.00913137,39.9593,1596.74,2.62551e-05,299.405,302.588,0.231352,-1.16593e-10,-905.25,-5.53814e-08,0.0101156,786.131
0.000577084,0.00913238,39.9589,1596.72,2.62546e-05,299.401,302.605,0.231365,-1.16521e-10,-903.157,-5.53473e-08,0.0101837,786.134
0.000581489,0.00913339,39.9586,1596.69,2.62541e-05,299.397,302.623,0.231379,-1.16449e-10,-901.021,-5.53133e-08,0.0102539,786.138
0.000585894,0.0091344,39.9583,1596.67,2.62536e-05,299.393,302.652,0.231403,-1.16381e-10,-898.09,-5.52811e-08,0.0103634,786.142
0.0005903,0.00913541,39.958,1596.64,2.62531e-05,299.389,302.682,0.231426,-1.16314e-10,-895.161,-5.52491e-08,0.0104729,786.145
0.000594705,0.00913642,39.9576,1596.61,2.62525e-05,299.385,302.712,0.23145,-1.16247e-10,-892.234,-5.52172e-08,0.0105824,786.149
0.00059911,0.00913743,39.9573,1596.59,2.6252e-05,299.381,302.742,0.231474,-1.1618e-10,-889.308,-5.51854e-08,0.0106919,786.153
0.000603515,0.00913844,39.957,1596.56,2.62515e-05,299.377,302.772,0.231497,-1.16113e-10,-886.385,-5.51537e-08,0.0108014,786.156
0.00060792,0.00913945,39.9567,1596.54,2.6251e-05,299.373,302.801,0.231521,-1.16047e-10,-883.464,-5.51222e-08,0.010911,786.16
0.000612326,0.00914046,39.9564,1596.51,2.62505e-05,299.369,302.831,0.231544,-1.1598e-10,-880.545,-5.50907e-08,0.0110205,786.164
0.000616731,0.00914148,39.956,1596.49,2.625e-05,299.365,302.861,0.231568,-1.15915e-10,-877.627,-5.50594e-08,0.01113,786.167
0.000621136,0.00914249,39.9557,1596.46,2.62495e-05,299.361,302.891,0.231592,-1.15849e-10,-874.712,-5.50282e-08,0.0112395,786.171
0.000625541,0.0091435,39.9554,1596.43,2.6249e-05,299.358,302.921,0.231615,-1.15783e-10,-871.799,-5.49971e-08,0.011349,786.174
0.000629947,0.00914451,39.9551,1596.41,2.62485e-05,299.354,302.95,0.231639,-1.15718e-10,-868.888,-5.49661e-08,0.0114586,786.178
0.000634352,0.00914552,39.9548,1596.38,2.62479e-05,299.35,302.98,0.231662,-1.15653e-10,-865.979,-5.49353e-08,0.0115681,786.182
0.000638757,0.00914653,39.9544,1596.36,2.62474e-05,299.346,303.01,0.231686,-1.15589e-10,-863.071,-5.49045e-08,0.0116776,786.185
0.000643162,0.00914754,39.9541,1596.33,2.62469e-05,299.342,303.04,0.23171,-1.15524e-10,-860.166,-5.48739e-08,0.0117871,786.189
0.000647567,0.00914855,39.9538,1596.31,2.62464e-05,299.338,303.07,0.231733,-1.1546e-10,-857.263,-5.48434e-08,0.0118967,786.192
0.000651973,0.00914956,39.9535,1596.28,2.62459e-05,299.335,303.1,0.231757,-1.15396e-10,-854.362,-5.4813e-08,0.0120062,786.196
0.000656378,0.00915058,39.9532,1596.26,2.62454e-05,299.331,303.129,0.23178,-1.15332e-10,-851.463,-5.47828e-08,0.0121157,786.199
0.000660783,0.00915159,39.9529,1596.23,2.62449e-05,299.327,303.159,0.231804,-1.15269e-10,-848.566,-5.47526e-08,0.0122252,786.203
0.000665188,0.0091526,39.9525,1596.21,2.62444e-05,299.323,303.189,0.231828,-1.15205e-10,-845.67,-5.47226e-08,0.0123348,786.206
0.000669594,0.00915361,39.9522,1596.18,2.62439e-05,299.32,303.219,0.231851,-1.15142e-10,-842.777,-5.46927e-08,0.0124443,786.21
0.000673999,0.00915462,39.9519,1596.15,2.62434e-05,299.316,303.249,0.231875,-1.1508e-10,-839.886,-5.46629e-08,0.0125538,786.213
0.000678404,0.00915563,39.9516,1596.13,2.62429e-05,299.312,303.278,0.231898,-1.15017e-10,-836.997,-5.46332e-08,0.0126634,786.217
0.000682809,0.00915664,39.9513,1596.1,2.62424e-05,299.309,303.308,0.231922,-1.14955e-10,-834.109,-5.46036e-08,0.0127729,786.22
0.000687214,0.00915765,39.951,1596.08,2.62418e-05,299.305,303.338,0.231946,-1.14893e-10,-831.224,-5.45742e-08,0.0128825,786.223
0.00069162,0.00915866,39.9506,1596.05,2.62413e-05,299.301,303.368,0.231969,-1.14831e-10,-828.341,-5.45448e-08,0.012992,786.227
0.000696025,0.00915968,39.9503,1596.03,2.62408e-05,299.298,303.398,0.231993,-1.1477e-10,-825.46,-5.45156e-08,0.0131015,786.23
0.00070043,0.00916069,39.95,1596,2.62403e-05,299.294,303.428,0.232016,-1.14708e-10,-822.58,-5.44865e-08,0.0132111,786.234
0.000704835,0.0091617,39.9497,1595.98,2.62398e-05,299.29,303.457,0.23204,-1.14647e-10,-819.703,-5.44575e-08,0.0133206,786.237
0.000709241,0.00916271,39.9494,1595.95,2.62393e-05,299.287,303.487,0.232064,-1.14587e-10,-816.828,-5.44286e-08,0.0134302,786.24
0.000713646,0.00916372,39.9491,1595.93,2.62388e-05,299.283,303.517,0.232087,-1.14526e-10,-813.954,-5.43999e-08,0.0135397,786.244
0.000718051,0.00916473,39.9488,1595.9,2.62383e-05,299.28,303.547,0.232111,-1.14466e-10,-811.083,-5.43712e-08,0.0136493,786.247
0.000722456,0.00916574,39.9485,1595.88,2.62378e-05,299.276,303.577,0.232134,-1.14406e-10,-808.213,-5.43427e-08,0.0137588,786.25
0.000726861,0.00916675,39.9481,1595.85,2.62373e-05,299.272,303.606,0.232158,-1.14346e-10,-805.346,-5.43143e-08,0.0138683,786.254
0.000731267,0.00916777,39.9478,1595.83,2.62368e-05,299.269,303.636,0.232182,-1.14286e-10,-802.481,-5.4286e-08,0.0139779,786.257
0.000735672,0.00916878,39.9475,1595.8,2.62363e-05,299.265,303.666,0.232205,-1.14227e-10,-799.617,-5.42578e-08,0.0140874,786.26
0.000740077,0.00916979,39.9472,1595.78,2.62358e-05,299.262,303.696,0.232229,-1.14168e-10,-796.756,-5.42297e-08,0.014197,786.263
0.000744482,0.0091708,39.9469,1595.75,2.62353e-05,299.258,303.726,0.232252,-1.14109e-10,-793.896,-5.42018e-08,0.0143065,786.267
0.000748888,0.00917181,39.9466,1595.73,2.62348e-05,299.255,303.756,0.232276,-1.1405e-10,-791.038,-5.41739e-08,0.0144161,786.27
0.000753293,0.00917282,39.9463,1595.71,2.62343e-05,299.251,303.785,0.2323,-1.13992e-10,-788.183,-5.41462e-08,0.0145257,786.273
0.000757698,0.00917383,39.946,1595.68,2.62338e-05,299.248,303.815,0.232323,-1.13934e-10,-785.329,-5.41186e-08,0.0146352,786.276
0.000762103,0.00917485,39.9457,1595.66,2.62333e-05,299.244,303.845,0.232347,-1.13876e-10,-782.477,-5.40911e-08,0.0147448,786.28
0.000766508,0.00917586,39.9454,1595.63,2.62328e-05,299.241,303.875,0.23237,-1.13818e-10,-779.628,-5.40637e-08,0.0148543,786.283
0.000770914,0.00917687,39.945,1595.61,2.62323e-05,299.238,303.905,0.232394,-1.13761e-10,-776.78,-5.40364e-08,0.0149639,786.286
0.000775319,0.00917788,39.9447,1595.58,2.62318e-05,299.234,303.934,0.232418,-1.13704e-10,-773.934,-5.40093e-08,0.0150734,786.289
0.000779724,0.00917889,39.9444,1595.56,2.62313e-05,299.231,303.964,0.232441,-1.13647e-10,-771.09,-5.39822e-08,0.015183,786.292
0.000784129,0.0091799,39.9441,1595.53,2.62308e-05,299.227,303.994,0.232465,-1.1359e-10,-768.248,-5.39553e-08,0.0152926,786.296
0.000788535,0.00918091,39.9438,1595.51,2.62303e-05,299.224,304.024,0.232488,-1.13534e-10,-765.408,-5.39284e-08,0.0154021,786.299
0.00079294,0.00918193,39.9435,1595.48,2.62298e-05,299.221,304.054,0.232512,-1.13477e-10,-762.57,-5.39017e-08,0.0155117,786.302
