# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s]
0.000193324,0.0090558,39.9881,1599.05,2.63006e-05,299.773,300.308,0.288943,-1.23434e-10,-1145.2,-5.30765e-08,0.00151417,785.788
0.000196493,0.00905672,39.9879,1599.03,2.63002e-05,299.769,300.31,0.288946,-1.23365e-10,-1144.2,-5.3047e-08,0.00153077,785.791
0.000199663,0.00905763,39.9876,1599.01,2.62998e-05,299.765,300.312,0.288948,-1.23297e-10,-1143.19,-5.30175e-08,0.00154737,785.795
0.000202832,0.00905855,39.9874,1598.99,2.62994e-05,299.762,300.315,0.28895,-1.23228e-10,-1142.2,-5.29881e-08,0.00156396,785.798
0.000206001,0.00905946,39.9871,1598.97,2.62991e-05,299.758,300.317,0.288952,-1.2316e-10,-1141.2,-5.29587e-08,0.00158054,785.802
0.00020917,0.00906038,39.9869,1598.95,2.62987e-05,299.754,300.319,0.288955,-1.23091e-10,-1140.2,-5.29293e-08,0.00159712,785.805
0.00021234,0.00906129,39.9866,1598.93,2.62983e-05,299.751,300.321,0.288957,-1.23023e-10,-1139.2,-5.29e-08,0.00161368,785.808
0.000215509,0.00906221,39.9864,1598.91,2.62979e-05,299.747,300.323,0.288959,-1.22955e-10,-1138.21,-5.28707e-08,0.00163024,785.812
0.000218678,0.00906312,39.9861,1598.89,2.62975e-05,299.744,300.326,0.288961,-1.22887e-10,-1137.21,-5.28414e-08,0.00164678,785.815
0.000221847,0.00906404,39.9859,1598.87,2.62971e-05,299.74,300.328,0.288963,-1.22819e-10,-1136.21,-5.28121e-08,0.00166332,785.818
0.000225017,0.00906495,39.9856,1598.85,2.62967e-05,299.736,300.33,0.288966,-1.22751e-10,-1135.22,-5.27829e-08,0.00167985,785.822
0.000228186,0.00906587,39.9853,1598.83,2.62963e-05,299.733,300.332,0.288968,-1.22683e-10,-1134.23,-5.27537e-08,0.00169637,785.825
0.000231355,0.00906678,39.9851,1598.81,2.62959e-05,299.729,300.335,0.28897,-1.22615e-10,-1133.22,-5.27246e-08,0.00171364,785.828
0.000234524,0.0090677,39.9848,1598.79,2.62956e-05,299.726,300.339,0.288975,-1.22548e-10,-1132.09,-5.26958e-08,0.0017362,785.832
0.000237694,0.00906861,39.9846,1598.77,2.62952e-05,299.722,300.344,0.288979,-1.22481e-10,-1130.97,-5.2667e-08,0.00175874,785.835
0.000240863,0.00906952,39.9843,1598.75,2.62948e-05,299.718,300.348,0.288983,-1.22415e-10,-1129.84,-5.26382e-08,0.00178128,785.838
0.000244032,0.00907044,39.9841,1598.73,2.62944e-05,299.715,300.352,0.288988,-1.22348e-10,-1128.72,-5.26095e-08,0.00180381,785.842
0.000247201,0.00907135,39.9838,1598.71,2.6294e-05,299.711,300.357,0.288992,-1.22281e-10,-1127.6,-5.25808e-08,0.00182633,785.845
0.000250371,0.00907227,39.9836,1598.69,2.62936e-05,299.708,300.361,0.288996,-1.22214e-10,-1126.48,-5.25522e-08,0.00184884,785.848
0.00025354,0.00907318,39.9833,1598.67,2.62932e-05,299.704,300.365,0.289001,-1.22148e-10,-1125.36,-5.25236e-08,0.00187134,785.852
0.000256709,0.0090741,39.9831,1598.65,2.62928e-05,299.701,300.37,0.289005,-1.22081e-10,-1124.24,-5.2495e-08,0.00189384,785.855
0.000259878,0.00907501,39.9828,1598.63,2.62925e-05,299.697,300.374,0.28901,-1.22015e-10,-1123.12,-5.24665e-08,0.00191632,785.858
0.000263048,0.00907593,39.9826,1598.61,2.62921e-05,299.693,300.378,0.289014,-1.21949e-10,-1122,-5.2438e-08,0.0019388,785.862
0.000266217,0.00907684,39.9823,1598.59,2.62917e-05,299.69,300.383,0.289018,-1.21883e-10,-1120.88,-5.24095e-08,0.00196127,785.865
0.000269386,0.00907776,39.9821,1598.57,2.62913e-05,299.686,300.387,0.289023,-1.21816e-10,-1119.76,-5.2381e-08,0.00198373,785.868
0.000272555,0.00907867,39.9818,1598.54,2.62909e-05,299.683,300.392,0.289027,-1.2175e-10,-1118.65,-5.23526e-08,0.00200618,785.872
0.000275725,0.00907959,39.9816,1598.52,2.62905e-05,299.679,300.396,0.289031,-1.21684e-10,-1117.53,-5.23242e-08,0.00202862,785.875
0.000278894,0.0090805,39.9813,1598.5,2.62901e-05,299.676,300.4,0.289036,-1.21618e-10,-1116.42,-5.22959e-08,0.00205106,785.878
0.000282063,0.00908142,39.9811,1598.48,2.62897e-05,299.672,300.405,0.28904,-1.21553e-10,-1115.31,-5.22676e-08,0.00207348,785.882
0.000285232,0.00908233,39.9808,1598.46,2.62894e-05,299.669,300.409,0.289045,-1.21487e-10,-1114.19,-5.22393e-08,0.0020959,785.885
0.000288402,0.00908325,39.9806,1598.44,2.6289e-05,299.665,300.413,0.289049,-1.21421e-10,-1113.08,-5.22111e-08,0.00211831,785.888
0.000291571,0.00908416,39.9803,1598.42,2.62886e-05,299.662,300.418,0.289053,-1.21356e-10,-1111.97,-5.21829e-08,0.00214071,785.891
0.00029474,0.00908508,39.98,1598.4,2.62882e-05,299.658,300.422,0.289058,-1.2129e-10,-1110.86,-5.21547e-08,0.0021631,785.895
0.000297909,0.00908599,39.9798,1598.38,2.62878e-05,299.654,300.426,0.289062,-1.21225e-10,-1109.75,-5.21266e-08,0.00218549,785.898
0.000301079,0.00908691,39.9795,1598.36,2.62874e-05,299.651,300.431,0.289066,-1.21159e-10,-1108.65,-5.20985e-08,0.00220786,785.901
0.000304248,0.00908782,39.9793,1598.34,2.62871e-05,299.647,300.435,0.289071,-1.21094e-10,-1107.54,-5.20704e-08,0.00223023,785.904
0.000307417,0.00908874,39.979,1598.32,2.62867e-05,299.644,300.439,0.289075,-1.21029e-10,-1106.43,-5.20423e-08,0.00225259,785.908
0.000310586,0.00908965,39.9788,1598.3,2.62863e-05,299.64,300.444,0.289079,-1.20964e-10,-1105.33,-5.20143e-08,0.00227494,785.911
0.000313756,0.00909057,39.9785,1598.28,2.62859e-05,299.637,300.448,0.289084,-1.20899e-10,-1104.22,-5.19864e-08,0.00229728,785.914
0.000316925,0.00909148,39.9783,1598.26,2.62855e-05,299.633,300.453,0.289088,-1.20834e-10,-1103.12,-5.19584e-08,0.00231961,785.918
0.000320094,0.0090924,39.9781,1598.24,2.62851e-05,299.63,300.457,0.289093,-1.20769e-10,-1102.01,-5.19305e-08,0.00234193,785.921
0.000323263,0.00909331,39.9778,1598.22,2.62848e-05,299.626,300.461,0.289097,-1.20704e-10,-1100.91,-5.19027e-08,0.00236425,785.924
0.000326433,0.00909423,39.9776,1598.2,2.62844e-05,299.623,300.466,0.289101,-1.20639e-10,-1099.81,-5.18748e-08,0.00238656,785.927
0.000329602,0.00909514,39.9773,1598.18,2.6284e-05,299.619,300.47,0.289106,-1.20574e-10,-1098.71,-5.1847e-08,0.00240885,785.931
0.000332771,0.00909606,39.9771,1598.16,2.62836e-05,299.616,300.474,0.28911,-1.2051e-10,-1097.61,-5.18192e-08,0.00243114,785.934
0.00033594,0.00909697,39.9768,1598.15,2.62832e-05,299.613,300.479,0.289114,-1.20445e-10,-1096.51,-5.17915e-08,0.00245343,785.937
0.00033911,0.00909789,39.9766,1598.13,2.62828e-05,299.609,300.483,0.289119,-1.20381e-10,-1095.41,-5.17638e-08,0.0024757,785.94
0.000342279,0.0090988,39.9763,1598.11,2.62825e-05,299.606,300.487,0.289123,-1.20317e-10,-1094.31,-5.17361e-08,0.00249796,785.944
0.000345448,0.00909971,39.9761,1598.09,2.62821e-05,299.602,300.492,0.289127,-1.20252e-10,-1093.22,-5.17085e-08,0.00252022,785.947
0.000348617,0.00910063,39.9758,1598.07,2.62817e-05,299.599,300.496,0.289132,-1.20188e-10,-1092.12,-5.16809e-08,0.00254247,785.95
0.000351787,0.00910154,39.9756,1598.05,2.62813e-05,299.595,300.5,0.289136,-1.20124e-10,-1091.03,-5.16533e-08,0.00256471,785.953
0.000354956,0.00910246,39.9753,1598.03,2.62809e-05,299.592,300.505,0.289141,-1.2006e-10,-1089.93,-5.16258e-08,0.00258694,785.956
0.000358125,0.00910337,39.9751,1598.01,2.62806e-05,299.588,300.509,0.289145,-1.19996e-10,-1088.84,-5.15982e-08,0.00260916,785.96
0.000361294,0.00910429,39.9748,1597.99,2.62802e-05,299.585,300.513,0.289149,-1.19932e-10,-1087.75,-5.15708e-08,0.00263137,785.963
0.000364464,0.0091052,39.9746,1597.97,2.62798e-05,299.581,300.518,0.289154,-1.19868e-10,-1086.65,-5.15433e-08,0.00265358,785.966
0.000367633,0.00910612,39.9743,1597.95,2.62794e-05,299.578,300.522,0.289158,-1.19804e-10,-1085.56,-5.15159e-08,0.00267578,785.969
0.000370802,0.00910703,39.9741,1597.93,2.6279e-05,299.574,300.527,0.289162,-1.19741e-10,-1084.47,-5.14885e-08,0.00269796,785.972
0.000373971,0.00910795,39.9738,1597.91,2.62787e-05,299.571,300.531,0.289167,-1.19677e-10,-1083.38,-5.14612e-08,0.00272014,785.976
0.000377141,0.00910886,39.9736,1597.89,2.62783e-05,299.568,300.535,0.289171,-1.19614e-10,-1082.29,-5.14339e-08,0.00274232,785.979
0.00038031,0.00910978,39.9733,1597.87,2.62779e-05,299.564,300.54,0.289175,-1.1955e-10,-1081.21,-5.14066e-08,0.00276448,785.982
0.000383479,0.00911069,39.9731,1597.85,2.62775e-05,299.561,300.544,0.28918,-1.19487e-10,-1080.12,-5.13794e-08,0.00278663,785.985
0.000386648,0.00911161,39.9729,1597.83,2.62771e-05,299.557,300.548,0.289184,-1.19424e-10,-1079.03,-5.13521e-08,0.00280878,785.988
0.000389818,0.00911252,39.9726,1597.81,2.62768e-05,299.554,300.553,0.289189,-1.1936e-10,-1077.95,-5.1325e-08,0.00283092,785.992
0.000392987,0.00911344,39.9724,1597.79,2.62764e-05,299.55,300.557,0.289193,-1.19297e-10,-1076.86,-5.12978e-08,0.00285305,785.995
0.000396156,0.00911435,39.9721,1597.77,2.6276e-05,299.547,300.561,0.289197,-1.19234e-10,-1075.78,-5.12707e-08,0.00287517,785.998
0.000399325,0.00911527,39.9719,1597.75,2.62756e-05,299.544,300.566,0.289202,-1.19171e-10,-1074.7,-5.12436e-08,0.00289728,786.001
0.000402495,0.00911618,39.9716,1597.73,2.62753e-05,299.54,300.57,0.289206,-1.19108e-10,-1073.62,-5.12165e-08,0.00291939,786.004
0.000405664,0.0091171,39.9714,1597.71,2.62749e-05,299.537,300.574,0.28921,-1.19045e-10,-1072.53,-5.11895e-08,0.00294148,786.007
0.000408833,0.00911801,39.9711,1597.69,2.62745e-05,299.533,300.579,0.289215,-1.18983e-10,-1071.45,-5.11625e-08,0.00296357,786.011
0.000412002,0.00911893,39.9709,1597.67,2.62741e-05,299.53,300.583,0.289219,-1.1892e-10,-1070.37,-5.11356e-08,0.00298565,786.014
0.000415172,0.00911984,39.9706,1597.65,2.62737e-05,299.527,300.588,0.289224,-1.18857e-10,-1069.3,-5.11087e-08,0.00300772,786.017
0.000418341,0.00912076,39.9704,1597.63,2.62734e-05,299.523,300.592,0.289228,-1.18795e-10,-1068.22,-5.10818e-08,0.00302978,786.02
0.00042151,0.00912167,39.9702,1597.61,2.6273e-05,299.52,300.596,0.289232,-1.18732e-10,-1067.14,-5.10549e-08,0.00305184,786.023
0.000424679,0.00912259,39.9699,1597.59,2.62726e-05,299.517,300.601,0.289237,-1.1867e-10,-1066.06,-5.10281e-08,0.00307388,786.026
0.000427849,0.0091235,39.9697,1597.57,2.62722e-05,299.513,300.605,0.289241,-1.18608e-10,-1064.99,-5.10013e-08,0.00309592,786.03
0.000431018,0.00912442,39.9694,1597.55,2.62719e-05,299.51,300.609,0.289245,-1.18545e-10,-1063.91,-5.09745e-08,0.00311795,786.033
0.000434187,0.00912533,39.9692,1597.54,2.62715e-05,299.506,300.614,0.28925,-1.18483e-10,-1062.84,-5.09478e-08,0.00313997,786.036
0.000437356,0.00912625,39.9689,1597.52,2.62711e-05,299.503,300.618,0.289254,-1.18421e-10,-1061.77,-5.09211e-08,0.00316198,786.039
0.000440526,0.00912716,39.9687,1597.5,2.62707e-05,299.5,300.622,0.289258,-1.18359e-10,-1060.69,-5.08944e-08,0.00318398,786.042
0.000443695,0.00912808,39.9684,1597.48,2.62704e-05,299.496,300.627,0.289263,-1.18297e-10,-1059.62,-5.08678e-08,0.00320598,786.045
0.000446864,0.00912899,39.9682,1597.46,2.627e-05,299.493,300.631,0.289267,-1.18235e-10,-1058.55,-5.08412e-08,0.00322797,786.048
0.000450033,0.00912991,39.968,1597.44,2.62696e-05,299.49,300.635,0.289272,-1.18174e-10,-1057.48,-5.08146e-08,0.00324995,786.052
0.000453203,0.00913082,39.9677,1597.42,2.62692e-05,299.486,300.64,0.289276,-1.18112e-10,-1056.41,-5.07881e-08,0.00327192,786.055
0.000456372,0.00913174,39.9675,1597.4,2.62689e-05,299.483,300.644,0.28928,-1.1805e-10,-1055.34,-5.07616e-08,0.00329388,786.058
0.000459541,0.00913265,39.9672,1597.38,2.62685e-05,299.48,300.649,0.289285,-1.17989e-10,-1054.28,-5.07351e-08,0.00331583,786.061
0.00046271,0.00913357,39.967,1597.36,2.62681e-05,299.476,300.654,0.28929,-1.17927e-10,-1053.14,-5.07088e-08,0.00334079,786.064
0.00046588,0.00913448,39.9667,1597.34,2.62677e-05,299.473,300.662,0.289298,-1.17867e-10,-1051.81,-5.0683e-08,0.0033746,786.067
0.000469049,0.0091354,39.9665,1597.32,2.62674e-05,299.47,300.671,0.289307,-1.17807e-10,-1050.48,-5.06572e-08,0.00340839,786.07
0.000472218,0.00913631,39.9663,1597.3,2.6267e-05,299.466,300.679,0.289315,-1.17747e-10,-1049.15,-5.06314e-08,0.00344219,786.073
0.000475387,0.00913723,39.966,1597.28,2.62666e-05,299.463,300.688,0.289324,-1.17688e-10,-1047.82,-5.06057e-08,0.00347597,786.076
0.000478557,0.00913814,39.9658,1597.26,2.62662e-05,299.46,300.696,0.289332,-1.17628e-10,-1046.5,-5.058e-08,0.00350974,786.079
0.000481726,0.00913905,39.9655,1597.24,2.62659e-05,299.456,300.705,0.289341,-1.17568e-10,-1045.17,-5.05544e-08,0.00354351,786.083
0.000484895,0.00913997,39.9653,1597.23,2.62655e-05,299.453,300.713,0.289349,-1.17509e-10,-1043.85,-5.05288e-08,0.00357727,786.086
0.000488064,0.00914088,39.9651,1597.21,2.62651e-05,299.45,300.722,0.289358,-1.17449e-10,-1042.52,-5.05032e-08,0.00361102,786.089
0.000491234,0.0091418,39.9648,1597.19,2.62648e-05,299.446,300.73,0.289366,-1.1739e-10,-1041.2,-5.04777e-08,0.00364477,786.092
0.000494403,0.00914271,39.9646,1597.17,2.62644e-05,299.443,300.739,0.289374,-1.17331e-10,-1039.88,-5.04522e-08,0.0036785,786.095
0.000497572,0.00914363,39.9643,1597.15,2.6264e-05,299.44,300.747,0.289383,-1.17271e-10,-1038.56,-5.04267e-08,0.00371223,786.098
0.000500741,0.00914454,39.9641,1597.13,2.62636e-05,299.436,300.756,0.289391,-1.17212e-10,-1037.23,-5.04013e-08,0.00374595,786.101
0.000503911,0.00914546,39.9639,1597.11,2.62633e-05,299.433,300.764,0.2894,-1.17153e-10,-1035.91,-5.03759e-08,0.00377967,786.104
0.00050708,0.00914637,39.9636,1597.09,2.62629e-05,299.43,300.773,0.289408,-1.17094e-10,-1034.6,-5.03506e-08,0.00381337,786.107
0.000510249,0.00914729,39.9634,1597.07,2.62625e-05,299.427,300.781,0.289417,-1.17035e-10,-1033.28,-5.03253e-08,0.00384707,786.11
0.000513418,0.0091482,39.9631,1597.05,2.62622e-05,299.423,300.79,0.289425,-1.16977e-10,-1031.96,-5.03e-08,0.00388076,786.113
0.000516588,0.00914912,39.9629,1597.03,2.62618e-05,299.42,300.798,0.289434,-1.16918e-10,-1030.64,-5.02748e-08,0.00391444,786.116
0.000519757,0.00915003,39.9627,1597.01,2.62614e-05,299.417,300.807,0.289442,-1.16859e-10,-1029.33,-5.02496e-08,0.00394812,786.119
0.000522926,0.00915095,39.9624,1596.99,2.6261e-05,299.414,300.815,0.28945,-1.16801e-10,-1028.01,-5.02244e-08,0.00398179,786.122
0.000526095,0.00915186,39.9622,1596.98,2.62607e-05,299.41,300.824,0.289459,-1.16743e-10,-1026.7,-5.01993e-08,0.00401545,786.125
0.000529265,0.00915278,39.9619,1596.96,2.62603e-05,299.407,300.832,0.289467,-1.16684e-10,-1025.39,-5.01742e-08,0.0040491,786.128
0.000532434,0.00915369,39.9617,1596.94,2.62599e-05,299.404,300.841,0.289476,-1.16626e-10,-1024.08,-5.01492e-08,0.00408274,786.131
0.000535603,0.00915461,39.9615,1596.92,2.62596e-05,299.4,300.849,0.289484,-1.16568e-10,-1022.77,-5.01242e-08,0.00411638,786.134
0.000538772,0.00915552,39.9612,1596.9,2.62592e-05,299.397,300.858,0.289493,-1.1651e-10,-1021.46,-5.00992e-08,0.00415001,786.137
0.000541942,0.00915644,39.961,1596.88,2.62588e-05,299.394,300.866,0.289501,-1.16452e-10,-1020.15,-5.00743e-08,0.00418363,786.14
0.000545111,0.00915735,39.9607,1596.86,2.62585e-05,299.391,300.875,0.28951,-1.16394e-10,-1018.84,-5.00494e-08,0.00421724,786.143
0.00054828,0.00915827,39.9605,1596.84,2.62581e-05,299.388,300.883,0.289518,-1.16336e-10,-1017.53,-5.00245e-08,0.00425085,786.146
0.000551449,0.00915918,39.9603,1596.82,2.62577e-05,299.384,300.892,0.289526,-1.16278e-10,-1016.22,-4.99997e-08,0.00428444,786.149
0.000554619,0.0091601,39.96,1596.8,2.62574e-05,299.381,300.9,0.289535,-1.16221e-10,-1014.92,-4.99749e-08,0.00431803,786.152
0.000557788,0.00916101,39.9598,1596.79,2.6257e-05,299.378,300.909,0.289543,-1.16163e-10,-1013.61,-4.99502e-08,0.00435162,786.155
0.000560957,0.00916193,39.9596,1596.77,2.62566e-05,299.375,300.917,0.289552,-1.16106e-10,-1012.31,-4.99255e-08,0.00438519,786.158
0.000564126,0.00916284,39.9593,1596.75,2.62562e-05,299.371,300.926,0.28956,-1.16048e-10,-1011.01,-4.99008e-08,0.00441876,786.161
