# grid [m], ug [m/s], rhog, Tg [K], Yf, YO2, YOH, YCO, YCO2, phi_g, Sm, Sh, Syf
0,0.281273,1.21358,300,0.0816443,0.213019,-1.0097e-20,-4.65154e-18,-2.91373e-18,0.798766,0,0,0
6.66667e-05,0.281273,1.21358,300,0.0816443,0.213019,-6.49038e-21,-8.94809e-18,-5.61419e-18,0.798766,0,0,0
0.000133333,0.281273,1.21358,300,0.0816443,0.213019,-5.61679e-22,-8.9543e-18,-5.61807e-18,0.798766,0,0,0
0.0002,0.281273,1.21358,300,0.0816443,0.213019,-4.06969e-22,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.000266667,0.281273,1.21358,300,0.0816443,0.213019,-3.06235e-22,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.000333333,0.281273,1.21358,300,0.0816443,0.213019,-2.30468e-22,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.0004,0.281273,1.21358,300,0.0816443,0.213019,-1.73447e-22,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.000466667,0.281273,1.21358,300,0.0816443,0.213019,-1.30532e-22,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.000533333,0.281273,1.21358,300,0.0816443,0.213019,-9.82354e-23,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.0006,0.281273,1.21358,300,0.0816443,0.213019,-7.39285e-23,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.000666667,0.281273,1.21358,300,0.0816443,0.213019,-5.56349e-23,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.000733333,0.281273,1.21358,300,0.0816443,0.213019,-4.18666e-23,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.0008,0.281273,1.21358,300,0.0816443,0.213019,-3.15039e-23,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.000866667,0.281273,1.21358,300,0.0816443,0.213019,-2.37042e-23,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.000933333,0.281273,1.21358,300,0.0816443,0.213019,-1.78332e-23,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.001,0.281273,1.21358,300,0.0816443,0.213019,-1.34135e-23,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.00106667,0.281273,1.21358,300,0.0816443,0.213019,-1.0086e-23,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.00113333,0.281273,1.21358,300,0.0816443,0.213019,-7.58026e-24,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.0012,0.281273,1.21358,300,0.0816443,0.213019,-5.6928e-24,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.00126667,0.281273,1.21358,300,0.0816443,0.213019,-4.27048e-24,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.00133333,0.281273,1.21358,300,0.0816443,0.213019,-3.19802e-24,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.0014,0.281273,1.21358,300,0.0816443,0.213019,-2.38866e-24,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.00146667,0.281273,1.21358,300,0.0816443,0.213019,-1.77707e-24,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.00153333,0.281273,1.21358,300,0.0816443,0.213019,-1.3141e-24,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.0016,0.281273,1.21358,300,0.0816443,0.213019,-9.62719e-25,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.00166667,0.281273,1.21358,300,0.0816443,0.213019,-6.95056e-25,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.00173333,0.281273,1.21358,300,0.0816443,0.213019,-4.90119e-25,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.0018,0.281273,1.21358,300,0.0816443,0.213019,-3.32091e-25,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.00186667,0.281273,1.21358,300,0.0816443,0.213019,-2.09055e-25,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.00193333,0.281273,1.21358,300,0.0816443,0.213019,-1.12024e-25,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.002,0.281273,1.21358,300,0.0816443,0.213019,-3.42199e-26,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.00206667,0.281273,1.21358,300,0.0816443,0.213019,2.94779e-26,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.00213333,0.281273,1.21358,300,0.0816443,0.213019,8.29393e-26,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.0022,0.281273,1.21358,300,0.0816443,0.213019,1.29095e-25,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.00226667,0.281273,1.21358,300,0.0816443,0.213019,1.70167e-25,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.00233333,0.281273,1.21358,300,0.0816443,0.213019,2.07848e-25,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.0024,0.281273,1.21358,300,0.0816443,0.213019,2.4343e-25,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.00246667,0.281273,1.21358,300,0.0816443,0.213019,2.77903e-25,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.00253333,0.281273,1.21358,300,0.0816443,0.213019,3.12032e-25,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.0026,0.281273,1.21358,300,0.0816443,0.213019,3.46412e-25,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.00266667,0.281273,1.21358,300,0.0816443,0.213019,3.8151e-25,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.00273333,0.281273,1.21358,300,0.0816443,0.213019,4.17697e-25,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.0028,0.281273,1.21358,300,0.0816443,0.213019,4.55273e-25,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.00286667,0.281273,1.21358,300,0.0816443,0.213019,4.94482e-25,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.00293333,0.281273,1.21358,300,0.0816443,0.213019,5.3553e-25,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.003,0.281273,1.21358,300,0.0816443,0.213019,5.78592e-25,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.00306667,0.281273,1.21358,300,0.0816443,0.213019,6.23818e-25,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.00313333,0.281273,1.21358,300,0.0816443,0.213019,6.71345e-25,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.0032,0.281273,1.21358,300,0.0816443,0.213019,7.21294e-25,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.00326667,0.281273,1.21358,300,0.0816443,0.213019,7.73779e-25,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.00333333,0.281273,1.21358,300,0.0816443,0.213019,8.28905e-25,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.0034,0.281273,1.21358,300,0.0816443,0.213019,8.86774e-25,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.00346667,0.281273,1.21358,300,0.0816443,0.213019,9.47483e-25,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.00353333,0.281273,1.21358,300,0.0816443,0.213019,1.01113e-24,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.0036,0.281273,1.21358,300,0.0816443,0.213019,1.07779e-24,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.00366667,0.281273,1.21358,300,0.0816443,0.213019,1.14758e-24,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.00373333,0.281273,1.21358,300,0.0816443,0.213019,1.22057e-24,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.0038,0.281273,1.21358,300,0.0816443,0.213019,1.29686e-24,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.00386667,0.281273,1.21358,300,0.0816443,0.213019,1.37653e-24,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.00393333,0.281273,1.21358,300,0.0816443,0.213019,1.45967e-24,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
0.004,0.281273,1.21358,300,0.0816443,0.213019,1.54638e-24,-8.95431e-18,-5.61808e-18,0.798766,0,0,0
