# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s]
0,0.009,40,1600,2.63249e-05,300,300.308,0.265659,0,0,0,0,785.576
3.68535e-06,0.00900098,40.0037,1600.3,2.63244e-05,299.996,300.312,0.265662,-1.27578e-10,-1196.54,-5.86859e-08,0.000958932,785.58
7.3707e-06,0.00900196,40.0034,1600.27,2.6324e-05,299.991,300.316,0.265666,-1.27493e-10,-1195.23,-5.86468e-08,0.000984256,785.584
1.1056e-05,0.00900293,40.0031,1600.25,2.63235e-05,299.987,300.32,0.26567,-1.27408e-10,-1193.92,-5.86077e-08,0.00100957,785.588
1.47414e-05,0.00900391,40.0028,1600.23,2.6323e-05,299.982,300.324,0.265673,-1.27323e-10,-1192.62,-5.85687e-08,0.00103487,785.592
1.84267e-05,0.00900489,40.0025,1600.2,2.63226e-05,299.978,300.328,0.265677,-1.27239e-10,-1191.31,-5.85297e-08,0.00106015,785.597
2.21121e-05,0.00900587,40.0022,1600.18,2.63221e-05,299.974,300.332,0.26568,-1.27154e-10,-1190.01,-5.84908e-08,0.00108542,785.601
2.57974e-05,0.00900685,40.0019,1600.15,2.63216e-05,299.969,300.336,0.265684,-1.27069e-10,-1188.71,-5.8452e-08,0.00111068,785.605
2.94828e-05,0.00900782,40.0016,1600.13,2.63211e-05,299.965,300.34,0.265688,-1.26985e-10,-1187.4,-5.84132e-08,0.00113593,785.609
3.31681e-05,0.0090088,40.0013,1600.1,2.63207e-05,299.96,300.344,0.265691,-1.26901e-10,-1186.1,-5.83744e-08,0.00116116,785.613
3.68535e-05,0.00900978,40.001,1600.08,2.63202e-05,299.956,300.348,0.265695,-1.26817e-10,-1184.8,-5.83357e-08,0.00118638,785.617
4.05388e-05,0.00901076,40.0007,1600.05,2.63197e-05,299.952,300.352,0.265698,-1.26733e-10,-1183.51,-5.8297e-08,0.00121159,785.621
4.42242e-05,0.00901174,40.0004,1600.03,2.63193e-05,299.947,300.356,0.265702,-1.26649e-10,-1182.21,-5.82584e-08,0.00123678,785.625
4.79095e-05,0.00901271,40.0001,1600.01,2.63188e-05,299.943,300.36,0.265706,-1.26565e-10,-1180.91,-5.82199e-08,0.00126196,785.629
5.15949e-05,0.00901369,39.9998,1599.98,2.63183e-05,299.939,300.364,0.265709,-1.26481e-10,-1179.62,-5.81813e-08,0.00128713,785.633
5.52802e-05,0.00901467,39.9995,1599.96,2.63179e-05,299.934,300.368,0.265713,-1.26398e-10,-1178.33,-5.81429e-08,0.00131229,785.637
5.89656e-05,0.00901565,39.9991,1599.93,2.63174e-05,299.93,300.372,0.265717,-1.26314e-10,-1177.03,-5.81045e-08,0.00133743,785.641
6.26509e-05,0.00901663,39.9988,1599.91,2.63169e-05,299.926,300.376,0.26572,-1.26231e-10,-1175.74,-5.80661e-08,0.00136256,785.645
6.63363e-05,0.00901761,39.9985,1599.88,2.63165e-05,299.921,300.379,0.265724,-1.26147e-10,-1174.45,-5.80278e-08,0.00138767,785.649
7.00216e-05,0.00901858,39.9982,1599.86,2.6316e-05,299.917,300.383,0.265727,-1.26064e-10,-1173.16,-5.79896e-08,0.00141277,785.653
7.3707e-05,0.00901956,39.9979,1599.83,2.63156e-05,299.913,300.387,0.265731,-1.25981e-10,-1171.88,-5.79513e-08,0.00143786,785.657
7.73923e-05,0.00902054,39.9976,1599.81,2.63151e-05,299.908,300.391,0.265735,-1.25898e-10,-1170.59,-5.79132e-08,0.00146294,785.661
