# grid [m], ug [m/s], rhog, Tg [K], Yf, YO2, YOH, YCO, YCO2, phi_g, Sm, Sh, Syf
0,0.240058,1.21358,300,0.0816443,0.213019,-1.45714e-19,-1.94775e-17,7.482e-17,0.798766,0,0,0
6.66667e-05,0.240058,1.21358,300,0.0816443,0.213019,3.64682e-21,-3.31771e-17,7.52202e-17,0.798766,0,0,0
0.000133333,0.240058,1.21358,300,0.0816443,0.213019,2.04533e-21,-3.32428e-17,7.52209e-17,0.798766,0,0,0
0.0002,0.240058,1.21358,300,0.0816443,0.213019,1.45884e-21,-3.32429e-17,7.52209e-17,0.798766,0,0,0
0.000266667,0.240058,1.21358,300,0.0816443,0.213019,1.04258e-21,-3.32428e-17,7.52209e-17,0.798766,0,0,0
0.000333333,0.240058,1.21358,300,0.0816443,0.213019,7.45046e-22,-3.32426e-17,7.52209e-17,0.798766,0,0,0
0.0004,0.240058,1.21358,300,0.0816443,0.213019,5.3236e-22,-3.32424e-17,7.52209e-17,0.798766,0,0,0
0.000466667,0.240058,1.21358,300,0.0816443,0.213019,3.80325e-22,-3.32422e-17,7.52209e-17,0.798766,0,0,0
0.000533333,0.240058,1.21358,300,0.0816443,0.213019,2.71642e-22,-3.3242e-17,7.52209e-17,0.798766,0,0,0
0.0006,0.240058,1.21358,300,0.0816443,0.213019,1.93944e-22,-3.32419e-17,7.52209e-17,0.798766,0,0,0
0.000666667,0.240058,1.21358,300,0.0816443,0.213019,1.38392e-22,-3.32417e-17,7.52209e-17,0.798766,0,0,0
0.000733333,0.240058,1.21358,300,0.0816443,0.213019,9.86702e-23,-3.32415e-17,7.52209e-17,0.798766,0,0,0
0.0008,0.240058,1.21358,300,0.0816443,0.213019,7.02627e-23,-3.32413e-17,7.52209e-17,0.798766,0,0,0
0.000866667,0.240058,1.21358,300,0.0816443,0.213019,4.99433e-23,-3.32411e-17,7.52209e-17,0.798766,0,0,0
0.000933333,0.240058,1.21358,300,0.0816443,0.213019,3.5406e-23,-3.3241e-17,7.52209e-17,0.798766,0,0,0
0.001,0.240058,1.21358,300,0.0816443,0.213019,2.50029e-23,-3.32408e-17,7.52209e-17,0.798766,0,0,0
0.00106667,0.240058,1.21358,300,0.0816443,0.213019,1.75561e-23,-3.32406e-17,7.52209e-17,0.798766,0,0,0
0.00113333,0.240058,1.21358,300,0.0816443,0.213019,1.22237e-23,-3.32404e-17,7.52209e-17,0.798766,0,0,0
0.0012,0.240058,1.21358,300,0.0816443,0.213019,8.40406e-24,-3.32402e-17,7.52209e-17,0.798766,0,0,0
0.00126667,0.240058,1.21358,300,0.0816443,0.213019,5.66683e-24,-3.32401e-17,7.52209e-17,0.798766,0,0,0
0.00133333,0.240058,1.21358,300,0.0816443,0.213019,3.7044e-24,-3.32399e-17,7.52209e-17,0.798766,0,0,0
0.0014,0.240058,1.21358,300,0.0816443,0.213019,2.29675e-24,-3.32397e-17,7.52209e-17,0.798766,0,0,0
0.00146667,0.240058,1.21358,300,0.0816443,0.213019,1.2865e-24,-3.32395e-17,7.52209e-17,0.798766,0,0,0
0.00153333,0.240058,1.21358,300,0.0816443,0.213019,5.61041e-25,-3.32393e-17,7.52209e-17,0.798766,0,0,0
0.0016,0.240058,1.21358,300,0.0816443,0.213019,3.97655e-26,-3.32392e-17,7.52209e-17,0.798766,0,0,0
0.00166667,0.240058,1.21358,300,0.0816443,0.213019,-3.35039e-25,-3.3239e-17,7.52208e-17,0.798766,0,0,0
0.00173333,0.240058,1.21358,300,0.0816443,0.213019,-6.04711e-25,-3.32388e-17,7.52208e-17,0.798766,0,0,0
0.0018,0.240058,1.21358,300,0.0816443,0.213019,-7.98875e-25,-3.32386e-17,7.52208e-17,0.798766,0,0,0
0.00186667,0.240058,1.21358,300,0.0816443,0.213019,-9.38769e-25,-3.32385e-17,7.52208e-17,0.798766,0,0,0
0.00193333,0.240058,1.21358,300,0.0816443,0.213019,-1.03963e-24,-3.32383e-17,7.52208e-17,0.798766,0,0,0
0.002,0.240058,1.21358,300,0.0816443,0.213019,-1.11239e-24,-3.32381e-17,7.52208e-17,0.798766,0,0,0
0.00206667,0.240058,1.21358,300,0.0816443,0.213019,-1.16491e-24,-3.32379e-17,7.52208e-17,0.798766,0,0,0
0.00213333,0.240058,1.21358,300,0.0816443,0.213019,-1.20284e-24,-3.32378e-17,7.52208e-17,0.798766,0,0,0
0.0022,0.240058,1.21358,300,0.0816443,0.213019,-1.23023e-24,-3.32376e-17,7.52208e-17,0.798766,0,0,0
0.00226667,0.240058,1.21358,300,0.0816443,0.213019,-1.25e-24,-3.32374e-17,7.52208e-17,0.798766,0,0,0
0.00233333,0.240058,1.21358,300,0.0816443,0.213019,-1.26427e-24,-3.32372e-17,7.52208e-17,0.798766,0,0,0
0.0024,0.240058,1.21358,300,0.0816443,0.213019,-1.27455e-24,-3.32371e-17,7.52208e-17,0.798766,0,0,0
0.00246667,0.240058,1.21358,300,0.0816443,0.213019,-1.28194e-24,-3.32369e-17,7.52208e-17,0.798766,0,0,0
0.00253333,0.240058,1.21358,300,0.0816443,0.213019,-1.28723e-24,-3.32367e-17,7.52208e-17,0.798766,0,0,0
0.0026,0.240058,1.21358,300,0.0816443,0.213019,-1.291e-24,-3.32365e-17,7.52208e-17,0.798766,0,0,0
0.00266667,0.240058,1.21358,300,0.0816443,0.213019,-1.29366e-24,-3.32364e-17,7.52208e-17,0.798766,0,0,0
0.00273333,0.240058,1.21358,300,0.0816443,0.213019,-1.29551e-24,-3.32362e-17,7.52208e-17,0.798766,0,0,0
0.0028,0.240058,1.21358,300,0.0816443,0.213019,-1.29677e-24,-3.3236e-17,7.52208e-17,0.798766,0,0,0
0.00286667,0.240058,1.21358,300,0.0816443,0.213019,-1.2976e-24,-3.32358e-17,7.52208e-17,0.798766,0,0,0
0.00293333,0.240058,1.21358,300,0.0816443,0.213019,-1.29811e-24,-3.32357e-17,7.52208e-17,0.798766,0,0,0
0.003,0.240058,1.21358,300,0.0816443,0.213019,-1.29839e-24,-3.32355e-17,7.52208e-17,0.798766,0,0,0
0.00306667,0.240058,1.21358,300,0.0816443,0.213019,-1.2985e-24,-3.32353e-17,7.52208e-17,0.798766,0,0,0
0.00313333,0.240058,1.21358,300,0.0816443,0.213019,-1.29849e-24,-3.32351e-17,7.52208e-17,0.798766,0,0,0
0.0032,0.240058,1.21358,300,0.0816443,0.213019,-1.29839e-24,-3.3235e-17,7.52208e-17,0.798766,0,0,0
0.00326667,0.240058,1.21358,300,0.0816443,0.213019,-1.29821e-24,-3.32348e-17,7.52208e-17,0.798766,0,0,0
0.00333333,0.240058,1.21358,300,0.0816443,0.213019,-1.29799e-24,-3.32346e-17,7.52208e-17,0.798766,0,0,0
0.0034,0.240058,1.21358,300,0.0816443,0.213019,-1.29773e-24,-3.32344e-17,7.52208e-17,0.798766,0,0,0
0.00346667,0.240058,1.21358,300,0.0816443,0.213019,-1.29745e-24,-3.32343e-17,7.52207e-17,0.798766,0,0,0
0.00353333,0.240058,1.21358,300,0.0816443,0.213019,-1.29714e-24,-3.32341e-17,7.52207e-17,0.798766,0,0,0
0.0036,0.240058,1.21358,300,0.0816443,0.213019,-1.29682e-24,-3.32339e-17,7.52207e-17,0.798766,0,0,0
0.00366667,0.240058,1.21358,300,0.0816443,0.213019,-1.29649e-24,-3.32338e-17,7.52207e-17,0.798766,0,0,0
0.00373333,0.240058,1.21358,300,0.0816443,0.213019,-1.29615e-24,-3.32336e-17,7.52207e-17,0.798766,0,0,0
0.0038,0.240058,1.21358,300,0.0816443,0.213019,-1.29581e-24,-3.32334e-17,7.52207e-17,0.798766,0,0,0
0.00386667,0.240058,1.21358,300,0.0816443,0.213019,-1.29546e-24,-3.32332e-17,7.52207e-17,0.798766,0,0,0
0.00393333,0.240058,1.21358,300,0.0816443,0.213019,-1.2951e-24,-3.32331e-17,7.52207e-17,0.798766,0,0,0
0.004,0.240058,1.21358,300,0.0816443,0.213019,-1.29475e-24,-3.32329e-17,7.52207e-17,0.798766,0,0,0
