# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s]
0,0.009,40,1600,2.63249e-05,300,300.168,0.289787,0,0,0,0,785.576
3.14507e-06,0.00900091,40.0038,1600.3,2.63245e-05,299.996,300.17,0.289789,-1.27695e-10,-1207.06,-5.47811e-08,0.000489755,785.58
6.29014e-06,0.00900182,40.0035,1600.28,2.63241e-05,299.992,300.172,0.289791,-1.27622e-10,-1206.02,-5.475e-08,0.000506614,785.583
9.43522e-06,0.00900273,40.0033,1600.26,2.63237e-05,299.989,300.174,0.289794,-1.2755e-10,-1204.98,-5.47189e-08,0.000523464,785.587
1.25803e-05,0.00900364,40.003,1600.24,2.63233e-05,299.985,300.176,0.289796,-1.27477e-10,-1203.95,-5.46878e-08,0.000540306,785.59
1.57254e-05,0.00900455,40.0027,1600.22,2.63229e-05,299.981,300.179,0.289798,-1.27405e-10,-1202.91,-5.46568e-08,0.000557139,785.594
1.88704e-05,0.00900547,40.0025,1600.2,2.63225e-05,299.977,300.181,0.2898,-1.27333e-10,-1201.87,-5.46258e-08,0.000573964,785.597
2.20155e-05,0.00900638,40.0022,1600.18,2.63221e-05,299.973,300.183,0.289802,-1.27261e-10,-1200.84,-5.45948e-08,0.00059078,785.601
2.51606e-05,0.00900729,40.0019,1600.16,2.63217e-05,299.97,300.185,0.289804,-1.27189e-10,-1199.8,-5.45639e-08,0.000607587,785.604
2.83056e-05,0.0090082,40.0017,1600.13,2.63213e-05,299.966,300.187,0.289807,-1.27117e-10,-1198.77,-5.4533e-08,0.000624386,785.608
3.14507e-05,0.00900911,40.0014,1600.11,2.63209e-05,299.962,300.19,0.289809,-1.27045e-10,-1197.74,-5.45021e-08,0.000641176,785.611
3.45958e-05,0.00901002,40.0012,1600.09,2.63205e-05,299.958,300.192,0.289811,-1.26973e-10,-1196.71,-5.44713e-08,0.000657958,785.615
3.77409e-05,0.00901093,40.0009,1600.07,2.63201e-05,299.955,300.194,0.289813,-1.26901e-10,-1195.68,-5.44405e-08,0.000674731,785.618
4.08859e-05,0.00901184,40.0006,1600.05,2.63197e-05,299.951,300.196,0.289815,-1.26829e-10,-1194.65,-5.44097e-08,0.000691495,785.622
4.4031e-05,0.00901275,40.0004,1600.03,2.63193e-05,299.947,300.198,0.289817,-1.26758e-10,-1193.62,-5.4379e-08,0.000708251,785.625
4.71761e-05,0.00901366,40.0001,1600.01,2.63189e-05,299.943,300.2,0.28982,-1.26686e-10,-1192.59,-5.43483e-08,0.000724998,785.629
5.03211e-05,0.00901457,39.9999,1599.99,2.63185e-05,299.94,300.203,0.289822,-1.26615e-10,-1191.56,-5.43176e-08,0.000741737,785.632
5.34662e-05,0.00901549,39.9996,1599.97,2.63181e-05,299.936,300.205,0.289824,-1.26543e-10,-1190.53,-5.4287e-08,0.000758467,785.636
5.66113e-05,0.0090164,39.9993,1599.95,2.63177e-05,299.932,300.207,0.289826,-1.26472e-10,-1189.51,-5.42564e-08,0.000775189,785.639
5.97564e-05,0.00901731,39.9991,1599.93,2.63173e-05,299.928,300.209,0.289828,-1.26401e-10,-1188.48,-5.42258e-08,0.000791902,785.643
6.29014e-05,0.00901822,39.9988,1599.9,2.63169e-05,299.925,300.211,0.28983,-1.26329e-10,-1187.46,-5.41953e-08,0.000808606,785.646
6.60465e-05,0.00901913,39.9985,1599.88,2.63165e-05,299.921,300.214,0.289833,-1.26258e-10,-1186.43,-5.41648e-08,0.000825302,785.65
6.91916e-05,0.00902004,39.9983,1599.86,2.63161e-05,299.917,300.216,0.289835,-1.26187e-10,-1185.41,-5.41343e-08,0.00084199,785.653
7.23366e-05,0.00902095,39.998,1599.84,2.63157e-05,299.913,300.218,0.289837,-1.26116e-10,-1184.39,-5.41039e-08,0.000858668,785.657
7.54817e-05,0.00902186,39.9978,1599.82,2.63153e-05,299.91,300.22,0.289839,-1.26045e-10,-1183.37,-5.40735e-08,0.000875339,785.66
7.86268e-05,0.00902277,39.9975,1599.8,2.63149e-05,299.906,300.222,0.289841,-1.25975e-10,-1182.35,-5.40431e-08,0.000892001,785.664
8.17719e-05,0.00902368,39.9972,1599.78,2.63145e-05,299.902,300.224,0.289844,-1.25904e-10,-1181.33,-5.40127e-08,0.000908654,785.667
8.49169e-05,0.00902459,39.997,1599.76,2.63141e-05,299.899,300.227,0.289846,-1.25833e-10,-1180.31,-5.39824e-08,0.000925299,785.671
8.8062e-05,0.00902551,39.9967,1599.74,2.63137e-05,299.895,300.229,0.289848,-1.25763e-10,-1179.29,-5.39522e-08,0.000941935,785.674
9.12071e-05,0.00902642,39.9965,1599.72,2.63133e-05,299.891,300.231,0.28985,-1.25692e-10,-1178.27,-5.39219e-08,0.000958563,785.677
9.43522e-05,0.00902733,39.9962,1599.7,2.63129e-05,299.887,300.233,0.289852,-1.25622e-10,-1177.26,-5.38917e-08,0.000975182,785.681
9.74972e-05,0.00902824,39.996,1599.68,2.63126e-05,299.884,300.235,0.289854,-1.25551e-10,-1176.24,-5.38615e-08,0.000991793,785.684
0.000100642,0.00902915,39.9957,1599.66,2.63122e-05,299.88,300.238,0.289857,-1.25481e-10,-1175.23,-5.38314e-08,0.00100839,785.688
0.000103787,0.00903006,39.9954,1599.63,2.63118e-05,299.876,300.24,0.289859,-1.25411e-10,-1174.21,-5.38012e-08,0.00102499,785.691
0.000106932,0.00903097,39.9952,1599.61,2.63114e-05,299.873,300.242,0.289861,-1.25341e-10,-1173.2,-5.37711e-08,0.00104157,785.695
0.000110078,0.00903188,39.9949,1599.59,2.6311e-05,299.869,300.244,0.289863,-1.25271e-10,-1172.19,-5.37411e-08,0.00105815,785.698
0.000113223,0.00903279,39.9947,1599.57,2.63106e-05,299.865,300.246,0.289865,-1.25201e-10,-1171.18,-5.37111e-08,0.00107472,785.702
0.000116368,0.0090337,39.9944,1599.55,2.63102e-05,299.862,300.248,0.289867,-1.25131e-10,-1170.17,-5.36811e-08,0.00109128,785.705
0.000119513,0.00903461,39.9941,1599.53,2.63098e-05,299.858,300.251,0.28987,-1.25061e-10,-1169.16,-5.36511e-08,0.00110783,785.708
0.000122658,0.00903553,39.9939,1599.51,2.63094e-05,299.854,300.253,0.289872,-1.24991e-10,-1168.15,-5.36212e-08,0.00112437,785.712
0.000125803,0.00903644,39.9936,1599.49,2.6309e-05,299.851,300.255,0.289874,-1.24921e-10,-1167.14,-5.35913e-08,0.00114091,785.715
0.000128948,0.00903735,39.9934,1599.47,2.63086e-05,299.847,300.257,0.289876,-1.24852e-10,-1166.13,-5.35614e-08,0.00115743,785.719
0.000132093,0.00903826,39.9931,1599.45,2.63082e-05,299.843,300.259,0.289878,-1.24782e-10,-1165.12,-5.35316e-08,0.00117395,785.722
0.000135238,0.00903917,39.9929,1599.43,2.63078e-05,299.84,300.262,0.28988,-1.24713e-10,-1164.12,-5.35018e-08,0.00119046,785.726
0.000138383,0.00904008,39.9926,1599.41,2.63074e-05,299.836,300.264,0.289883,-1.24643e-10,-1163.11,-5.3472e-08,0.00120696,785.729
0.000141528,0.00904099,39.9923,1599.39,2.6307e-05,299.832,300.266,0.289885,-1.24574e-10,-1162.11,-5.34423e-08,0.00122345,785.732
0.000144673,0.0090419,39.9921,1599.37,2.63067e-05,299.829,300.268,0.289887,-1.24505e-10,-1161.1,-5.34126e-08,0.00123994,785.736
0.000147818,0.00904281,39.9918,1599.35,2.63063e-05,299.825,300.27,0.289889,-1.24436e-10,-1160.1,-5.33829e-08,0.00125641,785.739
0.000150963,0.00904372,39.9916,1599.33,2.63059e-05,299.821,300.272,0.289891,-1.24367e-10,-1159.1,-5.33532e-08,0.00127288,785.743
0.000154109,0.00904463,39.9913,1599.31,2.63055e-05,299.818,300.275,0.289893,-1.24298e-10,-1158.1,-5.33236e-08,0.00128934,785.746
0.000157254,0.00904555,39.9911,1599.29,2.63051e-05,299.814,300.277,0.289896,-1.24229e-10,-1157.1,-5.3294e-08,0.00130579,785.749
0.000160399,0.00904646,39.9908,1599.27,2.63047e-05,299.81,300.279,0.289898,-1.2416e-10,-1156.1,-5.32645e-08,0.00132223,785.753
0.000163544,0.00904737,39.9906,1599.24,2.63043e-05,299.807,300.281,0.2899,-1.24091e-10,-1155.1,-5.3235e-08,0.00133866,785.756
0.000166689,0.00904828,39.9903,1599.22,2.63039e-05,299.803,300.283,0.289902,-1.24022e-10,-1154.1,-5.32055e-08,0.00135509,785.76
0.000169834,0.00904919,39.99,1599.2,2.63035e-05,299.799,300.286,0.289904,-1.23953e-10,-1153.1,-5.3176e-08,0.0013715,785.763
0.000172979,0.0090501,39.9898,1599.18,2.63031e-05,299.796,300.288,0.289907,-1.23885e-10,-1152.1,-5.31466e-08,0.00138791,785.766
