# grid [m], ug [m/s], rhog, Tg [K], Yf, YO2, YOH, YCO, YCO2, phi_g, Sm, Sh, Syf
0,0.292214,1.21358,300,0.0816443,0.213019,-1.33807e-20,-1.90346e-17,-1.19538e-17,0.798766,0,0,0
6.66667e-05,0.292214,1.21358,300,0.0816443,0.213019,-2.70014e-20,-3.83991e-17,-2.41147e-17,0.798766,0,0,0
0.000133333,0.292214,1.21358,300,0.0816443,0.213019,2.54148e-23,-3.84282e-17,-2.4133e-17,0.798766,0,0,0
0.0002,0.292214,1.21358,300,0.0816443,0.213019,9.79049e-23,-3.84283e-17,-2.41331e-17,0.798766,0,0,0
0.000266667,0.292214,1.21358,300,0.0816443,0.213019,7.47424e-23,-3.84283e-17,-2.41331e-17,0.798766,0,0,0
0.000333333,0.292214,1.21358,300,0.0816443,0.213019,5.6886e-23,-3.84283e-17,-2.41331e-17,0.798766,0,0,0
0.0004,0.292214,1.21358,300,0.0816443,0.213019,4.32951e-23,-3.84283e-17,-2.41331e-17,0.798766,0,0,0
0.000466667,0.292214,1.21358,300,0.0816443,0.213019,3.29511e-23,-3.84283e-17,-2.41331e-17,0.798766,0,0,0
0.000533333,0.292214,1.21358,300,0.0816443,0.213019,2.50785e-23,-3.84283e-17,-2.41331e-17,0.798766,0,0,0
0.0006,0.292214,1.21358,300,0.0816443,0.213019,1.90867e-23,-3.84283e-17,-2.41331e-17,0.798766,0,0,0
0.000666667,0.292214,1.21358,300,0.0816443,0.213019,1.45264e-23,-3.84283e-17,-2.41331e-17,0.798766,0,0,0
0.000733333,0.292214,1.21358,300,0.0816443,0.213019,1.10557e-23,-3.84283e-17,-2.41331e-17,0.798766,0,0,0
0.0008,0.292214,1.21358,300,0.0816443,0.213019,8.41416e-24,-3.84283e-17,-2.41331e-17,0.798766,0,0,0
0.000866667,0.292214,1.21358,300,0.0816443,0.213019,6.40376e-24,-3.84283e-17,-2.41331e-17,0.798766,0,0,0
0.000933333,0.292214,1.21358,300,0.0816443,0.213019,4.87369e-24,-3.84283e-17,-2.41331e-17,0.798766,0,0,0
0.001,0.292214,1.21358,300,0.0816443,0.213019,3.70918e-24,-3.84283e-17,-2.41331e-17,0.798766,0,0,0
