# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s]
0,0.009,40,1600,2.63249e-05,300,300.156,0.29312,0,0,0,0,785.576
3.11997e-06,0.00900091,40.0038,1600.3,2.63245e-05,299.996,300.158,0.293122,-1.27724e-10,-1208.14,-5.49213e-08,0.000456328,785.58
6.23995e-06,0.00900183,40.0035,1600.28,2.63241e-05,299.992,300.16,0.293124,-1.27652e-10,-1207.12,-5.48904e-08,0.000472788,785.583
9.35992e-06,0.00900274,40.0033,1600.26,2.63237e-05,299.989,300.162,0.293126,-1.2758e-10,-1206.1,-5.48596e-08,0.000489239,785.587
1.24799e-05,0.00900366,40.003,1600.24,2.63233e-05,299.985,300.164,0.293128,-1.27509e-10,-1205.08,-5.48287e-08,0.000505683,785.59
1.55999e-05,0.00900457,40.0027,1600.22,2.63229e-05,299.981,300.166,0.29313,-1.27437e-10,-1204.06,-5.4798e-08,0.000522117,785.594
1.87198e-05,0.00900548,40.0025,1600.2,2.63225e-05,299.977,300.168,0.293132,-1.27366e-10,-1203.04,-5.47672e-08,0.000538544,785.597
2.18398e-05,0.0090064,40.0022,1600.18,2.63221e-05,299.974,300.17,0.293135,-1.27294e-10,-1202.02,-5.47365e-08,0.000554962,785.601
2.49598e-05,0.00900731,40.002,1600.16,2.63217e-05,299.97,300.172,0.293137,-1.27223e-10,-1201,-5.47058e-08,0.000571371,785.604
2.80798e-05,0.00900823,40.0017,1600.14,2.63213e-05,299.966,300.174,0.293139,-1.27152e-10,-1199.99,-5.46752e-08,0.000587772,785.608
3.11997e-05,0.00900914,40.0014,1600.12,2.63209e-05,299.962,300.176,0.293141,-1.2708e-10,-1198.97,-5.46445e-08,0.000604165,785.611
3.43197e-05,0.00901005,40.0012,1600.09,2.63205e-05,299.959,300.178,0.293143,-1.27009e-10,-1197.96,-5.4614e-08,0.000620549,785.615
3.74397e-05,0.00901097,40.0009,1600.07,2.63201e-05,299.955,300.18,0.293145,-1.26938e-10,-1196.94,-5.45834e-08,0.000636925,785.618
4.05597e-05,0.00901188,40.0007,1600.05,2.63197e-05,299.951,300.182,0.293147,-1.26867e-10,-1195.93,-5.45529e-08,0.000653292,785.621
4.36796e-05,0.0090128,40.0004,1600.03,2.63193e-05,299.947,300.184,0.293149,-1.26796e-10,-1194.92,-5.45224e-08,0.000669651,785.625
4.67996e-05,0.00901371,40.0001,1600.01,2.63189e-05,299.944,300.187,0.293151,-1.26725e-10,-1193.9,-5.44919e-08,0.000686002,785.628
4.99196e-05,0.00901462,39.9999,1599.99,2.63186e-05,299.94,300.189,0.293153,-1.26655e-10,-1192.89,-5.44615e-08,0.000702344,785.632
5.30396e-05,0.00901554,39.9996,1599.97,2.63182e-05,299.936,300.191,0.293155,-1.26584e-10,-1191.88,-5.44311e-08,0.000718678,785.635
5.61595e-05,0.00901645,39.9994,1599.95,2.63178e-05,299.933,300.193,0.293157,-1.26513e-10,-1190.87,-5.44007e-08,0.000735003,785.639
5.92795e-05,0.00901737,39.9991,1599.93,2.63174e-05,299.929,300.195,0.293159,-1.26443e-10,-1189.87,-5.43704e-08,0.00075132,785.642
