# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s]
8.43193e-05,0.00902315,39.9971,1599.76,2.63142e-05,299.9,300.319,0.274803,-1.25764e-10,-1173.62,-5.7097e-08,0.00125259,785.669
8.78326e-05,0.00902411,39.9968,1599.74,2.63138e-05,299.896,300.322,0.274806,-1.25685e-10,-1172.43,-5.70611e-08,0.00127441,785.673
9.13459e-05,0.00902508,39.9965,1599.72,2.63133e-05,299.892,300.325,0.274809,-1.25606e-10,-1171.25,-5.70253e-08,0.00129622,785.677
9.48592e-05,0.00902604,39.9962,1599.69,2.63129e-05,299.887,300.329,0.274812,-1.25527e-10,-1170.06,-5.69895e-08,0.00131802,785.681
9.83725e-05,0.009027,39.9959,1599.67,2.63125e-05,299.883,300.332,0.274815,-1.25449e-10,-1168.88,-5.69537e-08,0.00133981,785.685
0.000101886,0.00902797,39.9956,1599.65,2.6312e-05,299.879,300.335,0.274818,-1.2537e-10,-1167.7,-5.6918e-08,0.00136158,785.689
0.000105399,0.00902893,39.9953,1599.63,2.63116e-05,299.875,300.338,0.274821,-1.25292e-10,-1166.52,-5.68824e-08,0.00138335,785.692
0.000108912,0.0090299,39.995,1599.6,2.63111e-05,299.871,300.341,0.274824,-1.25213e-10,-1165.33,-5.68468e-08,0.0014051,785.696
0.000112426,0.00903086,39.9947,1599.58,2.63107e-05,299.867,300.344,0.274827,-1.25135e-10,-1164.15,-5.68112e-08,0.00142684,785.7
0.000115939,0.00903183,39.9945,1599.56,2.63102e-05,299.863,300.348,0.27483,-1.25057e-10,-1162.98,-5.67757e-08,0.00144857,785.704
0.000119452,0.00903279,39.9942,1599.53,2.63098e-05,299.859,300.351,0.274833,-1.24978e-10,-1161.8,-5.67402e-08,0.00147029,785.708
0.000122966,0.00903376,39.9939,1599.51,2.63094e-05,299.855,300.354,0.274836,-1.249e-10,-1160.62,-5.67048e-08,0.001492,785.711
0.000126479,0.00903472,39.9936,1599.49,2.63089e-05,299.851,300.357,0.274839,-1.24822e-10,-1159.45,-5.66694e-08,0.0015137,785.715
0.000129992,0.00903568,39.9933,1599.46,2.63085e-05,299.847,300.36,0.274842,-1.24745e-10,-1158.27,-5.6634e-08,0.00153538,785.719
0.000133506,0.00903665,39.993,1599.44,2.63081e-05,299.842,300.363,0.274845,-1.24667e-10,-1157.1,-5.65987e-08,0.00155705,785.723
0.000137019,0.00903761,39.9927,1599.42,2.63076e-05,299.838,300.367,0.274848,-1.24589e-10,-1155.93,-5.65634e-08,0.00157872,785.727
0.000140532,0.00903858,39.9925,1599.4,2.63072e-05,299.834,300.37,0.274851,-1.24512e-10,-1154.75,-5.65282e-08,0.00160037,785.73
0.000144045,0.00903954,39.9922,1599.37,2.63067e-05,299.83,300.373,0.274854,-1.24434e-10,-1153.58,-5.6493e-08,0.00162201,785.734
0.000147559,0.00904051,39.9919,1599.35,2.63063e-05,299.826,300.376,0.274857,-1.24357e-10,-1152.41,-5.64579e-08,0.00164363,785.738
0.000151072,0.00904147,39.9916,1599.33,2.63059e-05,299.822,300.379,0.27486,-1.24279e-10,-1151.25,-5.64228e-08,0.00166525,785.742
0.000154585,0.00904244,39.9913,1599.3,2.63054e-05,299.818,300.383,0.274863,-1.24202e-10,-1150.08,-5.63878e-08,0.00168686,785.746
0.000158099,0.0090434,39.991,1599.28,2.6305e-05,299.814,300.386,0.274866,-1.24125e-10,-1148.91,-5.63528e-08,0.00170845,785.749
0.000161612,0.00904437,39.9907,1599.26,2.63046e-05,299.81,300.389,0.274869,-1.24048e-10,-1147.75,-5.63178e-08,0.00173003,785.753
0.000165125,0.00904533,39.9905,1599.24,2.63041e-05,299.806,300.392,0.274872,-1.23971e-10,-1146.58,-5.62829e-08,0.0017516,785.757
0.000168639,0.00904629,39.9902,1599.21,2.63037e-05,299.802,300.395,0.274875,-1.23894e-10,-1145.42,-5.6248e-08,0.00177316,785.761
0.000172152,0.00904726,39.9899,1599.19,2.63033e-05,299.798,300.398,0.274878,-1.23818e-10,-1144.26,-5.62132e-08,0.00179471,785.764
0.000175665,0.00904822,39.9896,1599.17,2.63028e-05,299.794,300.402,0.274881,-1.23741e-10,-1143.1,-5.61784e-08,0.00181625,785.768
0.000179179,0.00904919,39.9893,1599.15,2.63024e-05,299.79,300.405,0.274884,-1.23664e-10,-1141.94,-5.61436e-08,0.00183777,785.772
0.000182692,0.00905015,39.989,1599.12,2.63019e-05,299.786,300.408,0.274887,-1.23588e-10,-1140.78,-5.61089e-08,0.00185929,785.776
0.000186205,0.00905112,39.9888,1599.1,2.63015e-05,299.782,300.411,0.27489,-1.23512e-10,-1139.62,-5.60742e-08,0.00188079,785.779
0.000189718,0.00905208,39.9885,1599.08,2.63011e-05,299.778,300.414,0.274893,-1.23435e-10,-1138.46,-5.60396e-08,0.00190228,785.783
0.000193232,0.00905305,39.9882,1599.05,2.63006e-05,299.774,300.417,0.274896,-1.23359e-10,-1137.3,-5.6005e-08,0.00192376,785.787
0.000196745,0.00905401,39.9879,1599.03,2.63002e-05,299.77,300.421,0.274899,-1.23283e-10,-1136.15,-5.59705e-08,0.00194523,785.79
0.000200258,0.00905497,39.9876,1599.01,2.62998e-05,299.766,300.424,0.274902,-1.23207e-10,-1134.99,-5.5936e-08,0.00196669,785.794
0.000203772,0.00905594,39.9873,1598.99,2.62993e-05,299.762,300.427,0.274905,-1.23131e-10,-1133.84,-5.59015e-08,0.00198814,785.798
0.000207285,0.0090569,39.9871,1598.96,2.62989e-05,299.758,300.43,0.274908,-1.23055e-10,-1132.69,-5.58671e-08,0.00200957,785.802
0.000210798,0.00905787,39.9868,1598.94,2.62985e-05,299.754,300.433,0.274911,-1.2298e-10,-1131.54,-5.58327e-08,0.002031,785.805
0.000214312,0.00905883,39.9865,1598.92,2.62981e-05,299.75,300.436,0.274914,-1.22904e-10,-1130.39,-5.57984e-08,0.00205241,785.809
0.000217825,0.0090598,39.9862,1598.9,2.62976e-05,299.746,300.44,0.274917,-1.22828e-10,-1129.24,-5.57641e-08,0.00207381,785.813
0.000221338,0.00906076,39.9859,1598.87,2.62972e-05,299.742,300.443,0.27492,-1.22753e-10,-1128.09,-5.57299e-08,0.0020952,785.816
0.000224852,0.00906173,39.9856,1598.85,2.62968e-05,299.738,300.446,0.274923,-1.22678e-10,-1126.94,-5.56957e-08,0.00211658,785.82
0.000228365,0.00906269,39.9854,1598.83,2.62963e-05,299.734,300.449,0.274926,-1.22602e-10,-1125.79,-5.56615e-08,0.00213795,785.824
0.000231878,0.00906365,39.9851,1598.81,2.62959e-05,299.73,300.452,0.274929,-1.22527e-10,-1124.65,-5.56274e-08,0.00215931,785.827
0.000235391,0.00906462,39.9848,1598.78,2.62955e-05,299.726,300.455,0.274932,-1.22452e-10,-1123.5,-5.55933e-08,0.00218065,785.831
0.000238905,0.00906558,39.9845,1598.76,2.6295e-05,299.722,300.459,0.274935,-1.22377e-10,-1122.36,-5.55592e-08,0.00220199,785.835
0.000242418,0.00906655,39.9842,1598.74,2.62946e-05,299.718,300.462,0.274938,-1.22302e-10,-1121.22,-5.55252e-08,0.00222331,785.838
0.000245931,0.00906751,39.984,1598.72,2.62942e-05,299.714,300.467,0.274944,-1.22228e-10,-1119.92,-5.54917e-08,0.00225222,785.842
0.000249445,0.00906848,39.9837,1598.69,2.62937e-05,299.71,300.474,0.27495,-1.22155e-10,-1118.59,-5.54582e-08,0.00228219,785.846
0.000252958,0.00906944,39.9834,1598.67,2.62933e-05,299.707,300.48,0.274955,-1.22081e-10,-1117.27,-5.54248e-08,0.00231214,785.849
0.000256471,0.00907041,39.9831,1598.65,2.62929e-05,299.703,300.486,0.274961,-1.22007e-10,-1115.95,-5.53914e-08,0.00234208,785.853
0.000259985,0.00907137,39.9828,1598.63,2.62925e-05,299.699,300.492,0.274967,-1.21934e-10,-1114.63,-5.53581e-08,0.00237201,785.857
0.000263498,0.00907234,39.9826,1598.61,2.6292e-05,299.695,300.498,0.274973,-1.21861e-10,-1113.32,-5.53248e-08,0.00240193,785.86
0.000267011,0.0090733,39.9823,1598.58,2.62916e-05,299.691,300.504,0.274979,-1.21788e-10,-1112,-5.52915e-08,0.00243183,785.864
0.000270524,0.00907426,39.982,1598.56,2.62912e-05,299.687,300.51,0.274984,-1.21714e-10,-1110.68,-5.52583e-08,0.00246173,785.868
0.000274038,0.00907523,39.9817,1598.54,2.62907e-05,299.683,300.516,0.27499,-1.21641e-10,-1109.37,-5.52252e-08,0.00249161,785.871
0.000277551,0.00907619,39.9815,1598.52,2.62903e-05,299.679,300.522,0.274996,-1.21568e-10,-1108.05,-5.51921e-08,0.00252149,785.875
0.000281064,0.00907716,39.9812,1598.49,2.62899e-05,299.675,300.528,0.275002,-1.21496e-10,-1106.74,-5.5159e-08,0.00255135,785.879
0.000284578,0.00907812,39.9809,1598.47,2.62895e-05,299.671,300.534,0.275008,-1.21423e-10,-1105.43,-5.5126e-08,0.0025812,785.882
0.000288091,0.00907909,39.9806,1598.45,2.6289e-05,299.667,300.54,0.275013,-1.2135e-10,-1104.12,-5.5093e-08,0.00261104,785.886
0.000291604,0.00908005,39.9803,1598.43,2.62886e-05,299.664,300.546,0.275019,-1.21278e-10,-1102.81,-5.50601e-08,0.00264087,785.889
0.000295118,0.00908102,39.9801,1598.41,2.62882e-05,299.66,300.552,0.275025,-1.21205e-10,-1101.5,-5.50273e-08,0.00267069,785.893
0.000298631,0.00908198,39.9798,1598.38,2.62878e-05,299.656,300.558,0.275031,-1.21133e-10,-1100.19,-5.49944e-08,0.00270049,785.897
0.000302144,0.00908295,39.9795,1598.36,2.62873e-05,299.652,300.564,0.275037,-1.21061e-10,-1098.89,-5.49616e-08,0.00273029,785.9
0.000305658,0.00908391,39.9792,1598.34,2.62869e-05,299.648,300.57,0.275042,-1.20989e-10,-1097.58,-5.49289e-08,0.00276007,785.904
0.000309171,0.00908487,39.979,1598.32,2.62865e-05,299.644,300.576,0.275048,-1.20917e-10,-1096.28,-5.48962e-08,0.00278985,785.907
0.000312684,0.00908584,39.9787,1598.29,2.62861e-05,299.64,300.582,0.275054,-1.20845e-10,-1094.97,-5.48636e-08,0.00281961,785.911
0.000316197,0.0090868,39.9784,1598.27,2.62856e-05,299.637,300.588,0.27506,-1.20773e-10,-1093.67,-5.4831e-08,0.00284936,785.915
0.000319711,0.00908777,39.9781,1598.25,2.62852e-05,299.633,300.594,0.275066,-1.20701e-10,-1092.37,-5.47984e-08,0.0028791,785.918
0.000323224,0.00908873,39.9779,1598.23,2.62848e-05,299.629,300.6,0.275071,-1.2063e-10,-1091.07,-5.47659e-08,0.00290883,785.922
0.000326737,0.0090897,39.9776,1598.21,2.62844e-05,299.625,300.607,0.275077,-1.20558e-10,-1089.77,-5.47334e-08,0.00293855,785.925
0.000330251,0.00909066,39.9773,1598.18,2.62839e-05,299.621,300.613,0.275083,-1.20487e-10,-1088.47,-5.4701e-08,0.00296825,785.929
0.000333764,0.00909163,39.977,1598.16,2.62835e-05,299.617,300.619,0.275089,-1.20416e-10,-1087.18,-5.46687e-08,0.00299795,785.932
0.000337277,0.00909259,39.9768,1598.14,2.62831e-05,299.614,300.625,0.275095,-1.20344e-10,-1085.88,-5.46363e-08,0.00302763,785.936
0.000340791,0.00909355,39.9765,1598.12,2.62827e-05,299.61,300.631,0.275101,-1.20273e-10,-1084.59,-5.4604e-08,0.0030573,785.94
0.000344304,0.00909452,39.9762,1598.1,2.62822e-05,299.606,300.637,0.275106,-1.20202e-10,-1083.29,-5.45718e-08,0.00308697,785.943
0.000347817,0.00909548,39.9759,1598.07,2.62818e-05,299.602,300.643,0.275112,-1.20131e-10,-1082,-5.45396e-08,0.00311662,785.947
0.00035133,0.00909645,39.9757,1598.05,2.62814e-05,299.598,300.649,0.275118,-1.2006e-10,-1080.71,-5.45075e-08,0.00314626,785.95
0.000354844,0.00909741,39.9754,1598.03,2.6281e-05,299.595,300.655,0.275124,-1.1999e-10,-1079.42,-5.44754e-08,0.00317589,785.954
0.000358357,0.00909838,39.9751,1598.01,2.62806e-05,299.591,300.661,0.27513,-1.19919e-10,-1078.13,-5.44433e-08,0.0032055,785.957
0.00036187,0.00909934,39.9748,1597.99,2.62801e-05,299.587,300.667,0.275135,-1.19849e-10,-1076.84,-5.44113e-08,0.00323511,785.961
0.000365384,0.00910031,39.9746,1597.97,2.62797e-05,299.583,300.673,0.275141,-1.19778e-10,-1075.55,-5.43793e-08,0.0032647,785.964
0.000368897,0.00910127,39.9743,1597.94,2.62793e-05,299.579,300.679,0.275147,-1.19708e-10,-1074.26,-5.43474e-08,0.00329429,785.968
0.00037241,0.00910224,39.974,1597.92,2.62789e-05,299.576,300.685,0.275153,-1.19638e-10,-1072.98,-5.43155e-08,0.00332386,785.971
0.000375924,0.0091032,39.9737,1597.9,2.62785e-05,299.572,300.691,0.275159,-1.19568e-10,-1071.69,-5.42837e-08,0.00335342,785.975
0.000379437,0.00910417,39.9735,1597.88,2.6278e-05,299.568,300.697,0.275164,-1.19498e-10,-1070.41,-5.42519e-08,0.00338298,785.978
0.00038295,0.00910513,39.9732,1597.86,2.62776e-05,299.564,300.703,0.27517,-1.19428e-10,-1069.13,-5.42201e-08,0.00341252,785.982
0.000386464,0.00910609,39.9729,1597.83,2.62772e-05,299.561,300.709,0.275176,-1.19358e-10,-1067.85,-5.41884e-08,0.00344205,785.985
0.000389977,0.00910706,39.9727,1597.81,2.62768e-05,299.557,300.715,0.275182,-1.19288e-10,-1066.57,-5.41568e-08,0.00347156,785.989
0.00039349,0.00910802,39.9724,1597.79,2.62764e-05,299.553,300.721,0.275188,-1.19218e-10,-1065.29,-5.41252e-08,0.00350107,785.992
0.000397003,0.00910899,39.9721,1597.77,2.62759e-05,299.549,300.727,0.275193,-1.19149e-10,-1064.01,-5.40936e-08,0.00353057,785.996
0.000400517,0.00910995,39.9718,1597.75,2.62755e-05,299.546,300.733,0.275199,-1.19079e-10,-1062.73,-5.40621e-08,0.00356005,785.999
0.00040403,0.00911092,39.9716,1597.73,2.62751e-05,299.542,300.74,0.275205,-1.1901e-10,-1061.46,-5.40306e-08,0.00358953,786.003
0.000407543,0.00911188,39.9713,1597.7,2.62747e-05,299.538,300.746,0.275211,-1.18941e-10,-1060.18,-5.39991e-08,0.00361899,786.006
0.000411057,0.00911285,39.971,1597.68,2.62743e-05,299.534,300.752,0.275217,-1.18872e-10,-1058.91,-5.39677e-08,0.00364844,786.01
0.00041457,0.00911381,39.9708,1597.66,2.62738e-05,299.531,300.758,0.275223,-1.18803e-10,-1057.63,-5.39364e-08,0.00367788,786.013
0.000418083,0.00911478,39.9705,1597.64,2.62734e-05,299.527,300.764,0.275228,-1.18734e-10,-1056.36,-5.39051e-08,0.00370731,786.017
0.000421597,0.00911574,39.9702,1597.62,2.6273e-05,299.523,300.77,0.275234,-1.18665e-10,-1055.09,-5.38738e-08,0.00373673,786.02
0.00042511,0.0091167,39.9699,1597.6,2.62726e-05,299.52,300.776,0.27524,-1.18596e-10,-1053.82,-5.38426e-08,0.00376614,786.024
0.000428623,0.00911767,39.9697,1597.58,2.62722e-05,299.516,300.782,0.275246,-1.18527e-10,-1052.55,-5.38114e-08,0.00379554,786.027
0.000432136,0.00911863,39.9694,1597.55,2.62718e-05,299.512,300.788,0.275252,-1.18459e-10,-1051.28,-5.37803e-08,0.00382492,786.03
0.00043565,0.0091196,39.9691,1597.53,2.62713e-05,299.508,300.794,0.275257,-1.1839e-10,-1050.02,-5.37492e-08,0.0038543,786.034
0.000439163,0.00912056,39.9689,1597.51,2.62709e-05,299.505,300.8,0.275263,-1.18322e-10,-1048.75,-5.37182e-08,0.00388366,786.037
0.000442676,0.00912153,39.9686,1597.49,2.62705e-05,299.501,300.806,0.275269,-1.18254e-10,-1047.49,-5.36872e-08,0.00391302,786.041
0.00044619,0.00912249,39.9683,1597.47,2.62701e-05,299.497,300.812,0.275275,-1.18185e-10,-1046.22,-5.36562e-08,0.00394236,786.044
0.000449703,0.00912346,39.9681,1597.45,2.62697e-05,299.494,300.818,0.275281,-1.18117e-10,-1044.96,-5.36253e-08,0.00397169,786.048
0.000453216,0.00912442,39.9678,1597.42,2.62693e-05,299.49,300.824,0.275286,-1.18049e-10,-1043.7,-5.35944e-08,0.00400101,786.051
0.00045673,0.00912539,39.9675,1597.4,2.62689e-05,299.486,300.83,0.275292,-1.17981e-10,-1042.44,-5.35636e-08,0.00403032,786.054
0.000460243,0.00912635,39.9673,1597.38,2.62684e-05,299.483,300.836,0.275298,-1.17914e-10,-1041.18,-5.35328e-08,0.00405962,786.058
0.000463756,0.00912732,39.967,1597.36,2.6268e-05,299.479,300.842,0.275304,-1.17846e-10,-1039.92,-5.35021e-08,0.00408891,786.061
0.00046727,0.00912828,39.9667,1597.34,2.62676e-05,299.475,300.848,0.27531,-1.17778e-10,-1038.66,-5.34714e-08,0.00411818,786.065
0.000470783,0.00912924,39.9665,1597.32,2.62672e-05,299.472,300.854,0.275315,-1.17711e-10,-1037.4,-5.34407e-08,0.00414745,786.068
0.000474296,0.00913021,39.9662,1597.3,2.62668e-05,299.468,300.86,0.275321,-1.17643e-10,-1036.15,-5.34101e-08,0.0041767,786.071
0.000477809,0.00913117,39.9659,1597.27,2.62664e-05,299.464,300.866,0.275327,-1.17576e-10,-1034.89,-5.33795e-08,0.00420595,786.075
0.000481323,0.00913214,39.9657,1597.25,2.6266e-05,299.461,300.873,0.275333,-1.17509e-10,-1033.64,-5.3349e-08,0.00423518,786.078
0.000484836,0.0091331,39.9654,1597.23,2.62655e-05,299.457,300.879,0.275339,-1.17442e-10,-1032.39,-5.33185e-08,0.00426441,786.082
0.000488349,0.00913407,39.9651,1597.21,2.62651e-05,299.454,300.889,0.275348,-1.17376e-10,-1030.87,-5.32887e-08,0.00430627,786.085
0.000491863,0.00913503,39.9649,1597.19,2.62647e-05,299.45,300.9,0.275359,-1.17311e-10,-1029.26,-5.32591e-08,0.00435209,786.088
0.000495376,0.009136,39.9646,1597.17,2.62643e-05,299.446,300.912,0.27537,-1.17246e-10,-1027.66,-5.32296e-08,0.0043979,786.092
0.000498889,0.00913696,39.9643,1597.15,2.62639e-05,299.443,300.923,0.275381,-1.17181e-10,-1026.06,-5.32001e-08,0.00444371,786.095
0.000502403,0.00913793,39.9641,1597.13,2.62635e-05,299.439,300.935,0.275392,-1.17116e-10,-1024.47,-5.31706e-08,0.0044895,786.098
0.000505916,0.00913889,39.9638,1597.1,2.62631e-05,299.436,300.946,0.275403,-1.17051e-10,-1022.87,-5.31413e-08,0.00453529,786.102
0.000509429,0.00913986,39.9635,1597.08,2.62627e-05,299.432,300.958,0.275414,-1.16987e-10,-1021.27,-5.31119e-08,0.00458106,786.105
0.000512942,0.00914082,39.9633,1597.06,2.62623e-05,299.428,300.969,0.275425,-1.16922e-10,-1019.68,-5.30826e-08,0.00462683,786.109
0.000516456,0.00914178,39.963,1597.04,2.62618e-05,299.425,300.981,0.275436,-1.16858e-10,-1018.08,-5.30534e-08,0.00467259,786.112
0.000519969,0.00914275,39.9627,1597.02,2.62614e-05,299.421,300.992,0.275447,-1.16794e-10,-1016.49,-5.30242e-08,0.00471834,786.115
0.000523482,0.00914371,39.9625,1597,2.6261e-05,299.418,301.004,0.275458,-1.16729e-10,-1014.9,-5.29951e-08,0.00476407,786.118
0.000526996,0.00914468,39.9622,1596.98,2.62606e-05,299.414,301.015,0.275469,-1.16665e-10,-1013.31,-5.29661e-08,0.0048098,786.122
0.000530509,0.00914564,39.9619,1596.96,2.62602e-05,299.41,301.027,0.27548,-1.16601e-10,-1011.72,-5.2937e-08,0.00485552,786.125
0.000534022,0.00914661,39.9617,1596.94,2.62598e-05,299.407,301.038,0.275491,-1.16538e-10,-1010.13,-5.29081e-08,0.00490123,786.128
0.000537536,0.00914757,39.9614,1596.91,2.62594e-05,299.403,301.05,0.275501,-1.16474e-10,-1008.55,-5.28792e-08,0.00494694,786.132
0.000541049,0.00914854,39.9611,1596.89,2.6259e-05,299.4,301.061,0.275512,-1.1641e-10,-1006.96,-5.28503e-08,0.00499263,786.135
0.000544562,0.0091495,39.9609,1596.87,2.62586e-05,299.396,301.073,0.275523,-1.16347e-10,-1005.38,-5.28215e-08,0.00503831,786.138
0.000548076,0.00915047,39.9606,1596.85,2.62582e-05,299.393,301.085,0.275534,-1.16284e-10,-1003.79,-5.27927e-08,0.00508398,786.142
0.000551589,0.00915143,39.9604,1596.83,2.62577e-05,299.389,301.096,0.275545,-1.1622e-10,-1002.21,-5.2764e-08,0.00512965,786.145
0.000555102,0.0091524,39.9601,1596.81,2.62573e-05,299.386,301.108,0.275556,-1.16157e-10,-1000.63,-5.27354e-08,0.0051753,786.148
0.000558615,0.00915336,39.9598,1596.79,2.62569e-05,299.382,301.119,0.275567,-1.16094e-10,-999.05,-5.27068e-08,0.00522095,786.151
0.000562129,0.00915433,39.9596,1596.77,2.62565e-05,299.379,301.131,0.275578,-1.16031e-10,-997.471,-5.26782e-08,0.00526658,786.155
0.000565642,0.00915529,39.9593,1596.75,2.62561e-05,299.375,301.142,0.275589,-1.15969e-10,-995.893,-5.26497e-08,0.00531221,786.158
0.000569155,0.00915625,39.959,1596.73,2.62557e-05,299.372,301.154,0.2756,-1.15906e-10,-994.316,-5.26213e-08,0.00535783,786.161
0.000572669,0.00915722,39.9588,1596.7,2.62553e-05,299.368,301.165,0.275611,-1.15843e-10,-992.741,-5.25929e-08,0.00540344,786.164
0.000576182,0.00915818,39.9585,1596.68,2.62549e-05,299.365,301.177,0.275622,-1.15781e-10,-991.166,-5.25645e-08,0.00544903,786.168
0.000579695,0.00915915,39.9583,1596.66,2.62545e-05,299.361,301.188,0.275633,-1.15719e-10,-989.593,-5.25363e-08,0.00549462,786.171
0.000583209,0.00916011,39.958,1596.64,2.62541e-05,299.358,301.2,0.275644,-1.15656e-10,-988.021,-5.2508e-08,0.0055402,786.174
0.000586722,0.00916108,39.9577,1596.62,2.62537e-05,299.354,301.211,0.275655,-1.15594e-10,-986.45,-5.24798e-08,0.00558577,786.177
0.000590235,0.00916204,39.9575,1596.6,2.62533e-05,299.351,301.223,0.275666,-1.15532e-10,-984.88,-5.24517e-08,0.00563134,786.181
0.000593748,0.00916301,39.9572,1596.58,2.62529e-05,299.347,301.234,0.275676,-1.1547e-10,-983.311,-5.24236e-08,0.00567689,786.184
0.000597262,0.00916397,39.957,1596.56,2.62525e-05,299.344,301.246,0.275687,-1.15409e-10,-981.743,-5.23956e-08,0.00572243,786.187
0.000600775,0.00916494,39.9567,1596.54,2.6252e-05,299.34,301.257,0.275698,-1.15347e-10,-980.177,-5.23676e-08,0.00576796,786.19
0.000604288,0.0091659,39.9564,1596.52,2.62516e-05,299.337,301.269,0.275709,-1.15286e-10,-978.611,-5.23396e-08,0.00581349,786.194
0.000607802,0.00916687,39.9562,1596.5,2.62512e-05,299.334,301.28,0.27572,-1.15224e-10,-977.047,-5.23117e-08,0.005859,786.197
0.000611315,0.00916783,39.9559,1596.48,2.62508e-05,299.33,301.292,0.275731,-1.15163e-10,-975.484,-5.22839e-08,0.00590451,786.2
0.000614828,0.0091688,39.9557,1596.45,2.62504e-05,299.327,301.303,0.275742,-1.15102e-10,-973.922,-5.22561e-08,0.00595001,786.203
0.000618342,0.00916976,39.9554,1596.43,2.625e-05,299.323,301.315,0.275753,-1.15041e-10,-972.361,-5.22284e-08,0.00599549,786.206
0.000621855,0.00917073,39.9551,1596.41,2.62496e-05,299.32,301.326,0.275764,-1.1498e-10,-970.801,-5.22007e-08,0.00604097,786.209
0.000625368,0.00917169,39.9549,1596.39,2.62492e-05,299.316,301.338,0.275775,-1.14919e-10,-969.242,-5.21731e-08,0.00608644,786.213
