# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s]
6.55824e-05,0.00901926,39.9986,1599.89,2.63166e-05,299.921,300.196,0.293864,-1.26309e-10,-1188.09,-5.45653e-08,0.000780073,785.649
6.87053e-05,0.00902018,39.9983,1599.87,2.63162e-05,299.918,300.198,0.293866,-1.26238e-10,-1187.08,-5.45349e-08,0.000796398,785.653
7.18283e-05,0.00902109,39.9981,1599.85,2.63158e-05,299.914,300.2,0.293868,-1.26168e-10,-1186.08,-5.45046e-08,0.000812714,785.656
7.49513e-05,0.00902201,39.9978,1599.82,2.63154e-05,299.91,300.202,0.29387,-1.26098e-10,-1185.08,-5.44743e-08,0.000829022,785.66
7.80743e-05,0.00902293,39.9976,1599.8,2.6315e-05,299.907,300.204,0.293872,-1.26028e-10,-1184.07,-5.4444e-08,0.000845322,785.663
8.11972e-05,0.00902385,39.9973,1599.78,2.63146e-05,299.903,300.206,0.293874,-1.25958e-10,-1183.07,-5.44137e-08,0.000861613,785.667
8.43202e-05,0.00902476,39.997,1599.76,2.63142e-05,299.899,300.208,0.293876,-1.25888e-10,-1182.07,-5.43835e-08,0.000877895,785.67
8.74432e-05,0.00902568,39.9968,1599.74,2.63138e-05,299.895,300.21,0.293878,-1.25818e-10,-1181.07,-5.43533e-08,0.000894169,785.673
9.05661e-05,0.0090266,39.9965,1599.72,2.63134e-05,299.892,300.212,0.29388,-1.25748e-10,-1180.07,-5.43231e-08,0.000910435,785.677
9.36891e-05,0.00902751,39.9963,1599.7,2.6313e-05,299.888,300.214,0.293882,-1.25678e-10,-1179.07,-5.4293e-08,0.000926693,785.68
9.68121e-05,0.00902843,39.996,1599.68,2.63126e-05,299.884,300.216,0.293884,-1.25609e-10,-1178.07,-5.42629e-08,0.000942942,785.684
9.9935e-05,0.00902935,39.9957,1599.66,2.63122e-05,299.881,300.218,0.293886,-1.25539e-10,-1177.07,-5.42328e-08,0.000959182,785.687
0.000103058,0.00903027,39.9955,1599.64,2.63119e-05,299.877,300.221,0.293888,-1.25469e-10,-1176.08,-5.42028e-08,0.000975415,785.691
0.000106181,0.00903118,39.9952,1599.62,2.63115e-05,299.873,300.223,0.29389,-1.254e-10,-1175.08,-5.41728e-08,0.000991639,785.694
0.000109304,0.0090321,39.995,1599.6,2.63111e-05,299.87,300.225,0.293892,-1.25331e-10,-1174.09,-5.41428e-08,0.00100785,785.697
0.000112427,0.00903302,39.9947,1599.58,2.63107e-05,299.866,300.227,0.293894,-1.25261e-10,-1173.09,-5.41128e-08,0.00102406,785.701
0.00011555,0.00903393,39.9945,1599.56,2.63103e-05,299.862,300.229,0.293896,-1.25192e-10,-1172.1,-5.40829e-08,0.00104026,785.704
0.000118673,0.00903485,39.9942,1599.54,2.63099e-05,299.859,300.231,0.293899,-1.25123e-10,-1171.11,-5.40531e-08,0.00105645,785.708
0.000121796,0.00903577,39.994,1599.52,2.63095e-05,299.855,300.233,0.293901,-1.25054e-10,-1170.11,-5.40232e-08,0.00107263,785.711
0.000124919,0.00903669,39.9937,1599.5,2.63091e-05,299.851,300.235,0.293903,-1.24985e-10,-1169.12,-5.39934e-08,0.00108881,785.715
0.000128042,0.0090376,39.9934,1599.48,2.63087e-05,299.848,300.237,0.293905,-1.24916e-10,-1168.13,-5.39636e-08,0.00110497,785.718
0.000131165,0.00903852,39.9932,1599.46,2.63083e-05,299.844,300.239,0.293907,-1.24847e-10,-1167.14,-5.39338e-08,0.00112113,785.721
0.000134288,0.00903944,39.9929,1599.43,2.63079e-05,299.84,300.241,0.293909,-1.24778e-10,-1166.15,-5.39041e-08,0.00113728,785.725
0.000137411,0.00904035,39.9927,1599.41,2.63076e-05,299.837,300.243,0.293911,-1.24709e-10,-1165.17,-5.38744e-08,0.00115342,785.728
0.000140534,0.00904127,39.9924,1599.39,2.63072e-05,299.833,300.245,0.293913,-1.24641e-10,-1164.18,-5.38448e-08,0.00116955,785.731
0.000143657,0.00904219,39.9922,1599.37,2.63068e-05,299.83,300.247,0.293915,-1.24572e-10,-1163.19,-5.38151e-08,0.00118567,785.735
0.00014678,0.00904311,39.9919,1599.35,2.63064e-05,299.826,300.249,0.293917,-1.24504e-10,-1162.21,-5.37855e-08,0.00120179,785.738
0.000149903,0.00904402,39.9917,1599.33,2.6306e-05,299.822,300.251,0.293919,-1.24435e-10,-1161.22,-5.3756e-08,0.0012179,785.742
0.000153026,0.00904494,39.9914,1599.31,2.63056e-05,299.819,300.253,0.293921,-1.24367e-10,-1160.24,-5.37264e-08,0.001234,785.745
0.000156149,0.00904586,39.9912,1599.29,2.63052e-05,299.815,300.255,0.293923,-1.24298e-10,-1159.25,-5.36969e-08,0.00125009,785.748
0.000159271,0.00904677,39.9909,1599.27,2.63048e-05,299.811,300.257,0.293925,-1.2423e-10,-1158.27,-5.36674e-08,0.00126617,785.752
0.000162394,0.00904769,39.9906,1599.25,2.63044e-05,299.808,300.259,0.293927,-1.24162e-10,-1157.29,-5.3638e-08,0.00128224,785.755
0.000165517,0.00904861,39.9904,1599.23,2.63041e-05,299.804,300.261,0.293929,-1.24094e-10,-1156.31,-5.36086e-08,0.00129831,785.759
0.00016864,0.00904953,39.9901,1599.21,2.63037e-05,299.801,300.263,0.293931,-1.24026e-10,-1155.33,-5.35792e-08,0.00131437,785.762
0.000171763,0.00905044,39.9899,1599.19,2.63033e-05,299.797,300.265,0.293933,-1.23958e-10,-1154.35,-5.35498e-08,0.00133041,785.765
0.000174886,0.00905136,39.9896,1599.17,2.63029e-05,299.793,300.267,0.293935,-1.2389e-10,-1153.37,-5.35205e-08,0.00134646,785.769
0.000178009,0.00905228,39.9894,1599.15,2.63025e-05,299.79,300.269,0.293937,-1.23822e-10,-1152.39,-5.34912e-08,0.00136249,785.772
0.000181132,0.00905319,39.9891,1599.13,2.63021e-05,299.786,300.271,0.29394,-1.23754e-10,-1151.41,-5.34619e-08,0.00137851,785.775
0.000184255,0.00905411,39.9889,1599.11,2.63017e-05,299.783,300.273,0.293942,-1.23687e-10,-1150.44,-5.34327e-08,0.00139453,785.779
0.000187378,0.00905503,39.9886,1599.09,2.63013e-05,299.779,300.275,0.293944,-1.23619e-10,-1149.46,-5.34035e-08,0.00141054,785.782
0.000190501,0.00905595,39.9884,1599.07,2.6301e-05,299.775,300.278,0.293946,-1.23552e-10,-1148.48,-5.33743e-08,0.00142654,785.785
0.000193624,0.00905686,39.9881,1599.05,2.63006e-05,299.772,300.28,0.293948,-1.23484e-10,-1147.51,-5.33452e-08,0.00144253,785.789
0.000196747,0.00905778,39.9879,1599.03,2.63002e-05,299.768,300.282,0.29395,-1.23417e-10,-1146.54,-5.33161e-08,0.00145851,785.792
0.00019987,0.0090587,39.9876,1599.01,2.62998e-05,299.765,300.284,0.293952,-1.2335e-10,-1145.56,-5.3287e-08,0.00147448,785.795
0.000202993,0.00905961,39.9874,1598.99,2.62994e-05,299.761,300.286,0.293954,-1.23282e-10,-1144.59,-5.3258e-08,0.00149045,785.799
0.000206116,0.00906053,39.9871,1598.97,2.6299e-05,299.757,300.288,0.293956,-1.23215e-10,-1143.62,-5.32289e-08,0.00150641,785.802
0.000209239,0.00906145,39.9869,1598.95,2.62986e-05,299.754,300.29,0.293958,-1.23148e-10,-1142.65,-5.31999e-08,0.00152236,785.805
0.000212362,0.00906237,39.9866,1598.93,2.62983e-05,299.75,300.292,0.29396,-1.23081e-10,-1141.68,-5.3171e-08,0.0015383,785.809
0.000215485,0.00906328,39.9864,1598.91,2.62979e-05,299.747,300.294,0.293962,-1.23014e-10,-1140.71,-5.31421e-08,0.00155424,785.812
0.000218608,0.0090642,39.9861,1598.89,2.62975e-05,299.743,300.296,0.293964,-1.22947e-10,-1139.74,-5.31132e-08,0.00157016,785.815
0.000221731,0.00906512,39.9859,1598.87,2.62971e-05,299.74,300.298,0.293966,-1.2288e-10,-1138.77,-5.30843e-08,0.00158608,785.819
0.000224854,0.00906603,39.9856,1598.85,2.62967e-05,299.736,300.3,0.293968,-1.22814e-10,-1137.81,-5.30554e-08,0.00160199,785.822
0.000227977,0.00906695,39.9854,1598.83,2.62963e-05,299.733,300.303,0.293971,-1.22747e-10,-1136.8,-5.30267e-08,0.00161963,785.825
0.0002311,0.00906787,39.9851,1598.81,2.6296e-05,299.729,300.307,0.293975,-1.22681e-10,-1135.71,-5.29982e-08,0.00164114,785.829
0.000234223,0.00906879,39.9848,1598.79,2.62956e-05,299.725,300.311,0.293979,-1.22615e-10,-1134.63,-5.29698e-08,0.00166265,785.832
0.000237346,0.0090697,39.9846,1598.77,2.62952e-05,299.722,300.315,0.293983,-1.22549e-10,-1133.54,-5.29413e-08,0.00168414,785.835
0.000240469,0.00907062,39.9843,1598.75,2.62948e-05,299.718,300.319,0.293987,-1.22484e-10,-1132.45,-5.29129e-08,0.00170563,785.838
0.000243592,0.00907154,39.9841,1598.73,2.62944e-05,299.715,300.323,0.293991,-1.22418e-10,-1131.36,-5.28846e-08,0.00172711,785.842
0.000246715,0.00907245,39.9839,1598.71,2.6294e-05,299.711,300.327,0.293995,-1.22352e-10,-1130.28,-5.28562e-08,0.00174858,785.845
0.000249838,0.00907337,39.9836,1598.69,2.62937e-05,299.708,300.331,0.293999,-1.22287e-10,-1129.19,-5.2828e-08,0.00177004,785.848
0.000252961,0.00907429,39.9834,1598.67,2.62933e-05,299.704,300.335,0.294003,-1.22221e-10,-1128.11,-5.27997e-08,0.00179149,785.852
0.000256084,0.00907521,39.9831,1598.65,2.62929e-05,299.701,300.339,0.294007,-1.22156e-10,-1127.03,-5.27715e-08,0.00181294,785.855
0.000259207,0.00907612,39.9829,1598.63,2.62925e-05,299.697,300.343,0.294011,-1.22091e-10,-1125.95,-5.27433e-08,0.00183437,785.858
0.000262329,0.00907704,39.9826,1598.61,2.62921e-05,299.694,300.347,0.294015,-1.22026e-10,-1124.86,-5.27151e-08,0.0018558,785.861
0.000265452,0.00907796,39.9824,1598.59,2.62918e-05,299.69,300.351,0.294019,-1.21961e-10,-1123.78,-5.2687e-08,0.00187722,785.865
0.000268575,0.00907887,39.9821,1598.57,2.62914e-05,299.687,300.355,0.294023,-1.21895e-10,-1122.7,-5.26589e-08,0.00189864,785.868
0.000271698,0.00907979,39.9819,1598.55,2.6291e-05,299.683,300.359,0.294027,-1.21831e-10,-1121.63,-5.26308e-08,0.00192004,785.871
0.000274821,0.00908071,39.9816,1598.53,2.62906e-05,299.68,300.363,0.294032,-1.21766e-10,-1120.55,-5.26027e-08,0.00194144,785.875
0.000277944,0.00908163,39.9814,1598.51,2.62902e-05,299.676,300.367,0.294036,-1.21701e-10,-1119.47,-5.25747e-08,0.00196282,785.878
0.000281067,0.00908254,39.9811,1598.49,2.62899e-05,299.673,300.371,0.29404,-1.21636e-10,-1118.39,-5.25468e-08,0.0019842,785.881
0.00028419,0.00908346,39.9809,1598.47,2.62895e-05,299.669,300.375,0.294044,-1.21571e-10,-1117.32,-5.25188e-08,0.00200557,785.884
0.000287313,0.00908438,39.9806,1598.45,2.62891e-05,299.666,300.379,0.294048,-1.21507e-10,-1116.24,-5.24909e-08,0.00202693,785.888
0.000290436,0.00908529,39.9804,1598.43,2.62887e-05,299.662,300.383,0.294052,-1.21442e-10,-1115.17,-5.2463e-08,0.00204829,785.891
0.000293559,0.00908621,39.9801,1598.41,2.62883e-05,299.659,300.387,0.294056,-1.21378e-10,-1114.1,-5.24352e-08,0.00206963,785.894
0.000296682,0.00908713,39.9799,1598.39,2.6288e-05,299.655,300.391,0.29406,-1.21313e-10,-1113.02,-5.24074e-08,0.00209097,785.897
0.000299805,0.00908805,39.9796,1598.37,2.62876e-05,299.652,300.395,0.294064,-1.21249e-10,-1111.95,-5.23796e-08,0.0021123,785.901
0.000302928,0.00908896,39.9794,1598.35,2.62872e-05,299.648,300.399,0.294068,-1.21185e-10,-1110.88,-5.23519e-08,0.00213362,785.904
0.000306051,0.00908988,39.9791,1598.33,2.62868e-05,299.645,300.403,0.294072,-1.21121e-10,-1109.81,-5.23242e-08,0.00215494,785.907
0.000309174,0.0090908,39.9789,1598.31,2.62864e-05,299.641,300.407,0.294076,-1.21057e-10,-1108.74,-5.22965e-08,0.00217624,785.91
0.000312297,0.00909171,39.9786,1598.29,2.62861e-05,299.638,300.411,0.29408,-1.20993e-10,-1107.67,-5.22688e-08,0.00219754,785.913
0.00031542,0.00909263,39.9784,1598.27,2.62857e-05,299.634,300.415,0.294084,-1.20929e-10,-1106.61,-5.22412e-08,0.00221882,785.917
0.000318543,0.00909355,39.9782,1598.25,2.62853e-05,299.631,300.419,0.294088,-1.20865e-10,-1105.54,-5.22136e-08,0.0022401,785.92
0.000321666,0.00909447,39.9779,1598.23,2.62849e-05,299.627,300.423,0.294092,-1.20801e-10,-1104.47,-5.21861e-08,0.00226138,785.923
0.000324789,0.00909538,39.9777,1598.21,2.62846e-05,299.624,300.427,0.294096,-1.20737e-10,-1103.41,-5.21586e-08,0.00228264,785.926
0.000327912,0.0090963,39.9774,1598.19,2.62842e-05,299.621,300.431,0.2941,-1.20674e-10,-1102.34,-5.21311e-08,0.0023039,785.93
0.000331035,0.00909722,39.9772,1598.17,2.62838e-05,299.617,300.435,0.294104,-1.2061e-10,-1101.28,-5.21036e-08,0.00232514,785.933
0.000334158,0.00909813,39.9769,1598.15,2.62834e-05,299.614,300.438,0.294108,-1.20547e-10,-1100.22,-5.20762e-08,0.00234638,785.936
0.000337281,0.00909905,39.9767,1598.13,2.6283e-05,299.61,300.442,0.294112,-1.20483e-10,-1099.15,-5.20488e-08,0.00236761,785.939
0.000340404,0.00909997,39.9764,1598.12,2.62827e-05,299.607,300.446,0.294116,-1.2042e-10,-1098.09,-5.20214e-08,0.00238883,785.942
0.000343527,0.00910089,39.9762,1598.1,2.62823e-05,299.603,300.45,0.294121,-1.20357e-10,-1097.03,-5.19941e-08,0.00241005,785.946
0.00034665,0.0091018,39.9759,1598.08,2.62819e-05,299.6,300.454,0.294125,-1.20294e-10,-1095.97,-5.19668e-08,0.00243125,785.949
0.000349773,0.00910272,39.9757,1598.06,2.62815e-05,299.597,300.458,0.294129,-1.2023e-10,-1094.91,-5.19395e-08,0.00245245,785.952
0.000352896,0.00910364,39.9755,1598.04,2.62812e-05,299.593,300.462,0.294133,-1.20167e-10,-1093.85,-5.19123e-08,0.00247364,785.955
0.000356019,0.00910456,39.9752,1598.02,2.62808e-05,299.59,300.466,0.294137,-1.20104e-10,-1092.8,-5.18851e-08,0.00249482,785.958
0.000359142,0.00910547,39.975,1598,2.62804e-05,299.586,300.47,0.294141,-1.20041e-10,-1091.74,-5.18579e-08,0.002516,785.961
0.000362265,0.00910639,39.9747,1597.98,2.628e-05,299.583,300.474,0.294145,-1.19979e-10,-1090.68,-5.18308e-08,0.00253716,785.965
0.000365388,0.00910731,39.9745,1597.96,2.62797e-05,299.579,300.478,0.294149,-1.19916e-10,-1089.63,-5.18037e-08,0.00255832,785.968
0.00036851,0.00910822,39.9742,1597.94,2.62793e-05,299.576,300.482,0.294153,-1.19853e-10,-1088.57,-5.17766e-08,0.00257947,785.971
0.000371633,0.00910914,39.974,1597.92,2.62789e-05,299.573,300.486,0.294157,-1.19791e-10,-1087.52,-5.17496e-08,0.00260061,785.974
0.000374756,0.00911006,39.9737,1597.9,2.62785e-05,299.569,300.49,0.294161,-1.19728e-10,-1086.47,-5.17225e-08,0.00262174,785.977
0.000377879,0.00911098,39.9735,1597.88,2.62782e-05,299.566,300.494,0.294165,-1.19666e-10,-1085.42,-5.16956e-08,0.00264286,785.98
0.000381002,0.00911189,39.9733,1597.86,2.62778e-05,299.563,300.498,0.294169,-1.19603e-10,-1084.36,-5.16686e-08,0.00266398,785.984
0.000384125,0.00911281,39.973,1597.84,2.62774e-05,299.559,300.502,0.294173,-1.19541e-10,-1083.31,-5.16417e-08,0.00268509,785.987
0.000387248,0.00911373,39.9728,1597.82,2.62771e-05,299.556,300.506,0.294177,-1.19479e-10,-1082.26,-5.16148e-08,0.00270618,785.99
0.000390371,0.00911464,39.9725,1597.8,2.62767e-05,299.552,300.51,0.294181,-1.19417e-10,-1081.21,-5.15879e-08,0.00272728,785.993
0.000393494,0.00911556,39.9723,1597.78,2.62763e-05,299.549,300.514,0.294185,-1.19354e-10,-1080.17,-5.15611e-08,0.00274836,785.996
0.000396617,0.00911648,39.9721,1597.76,2.62759e-05,299.546,300.518,0.294189,-1.19292e-10,-1079.12,-5.15343e-08,0.00276943,785.999
0.00039974,0.0091174,39.9718,1597.75,2.62756e-05,299.542,300.522,0.294193,-1.1923e-10,-1078.07,-5.15076e-08,0.0027905,786.002
0.000402863,0.00911831,39.9716,1597.73,2.62752e-05,299.539,300.526,0.294197,-1.19169e-10,-1077.03,-5.14808e-08,0.00281156,786.006
0.000405986,0.00911923,39.9713,1597.71,2.62748e-05,299.536,300.53,0.294201,-1.19107e-10,-1075.98,-5.14541e-08,0.00283261,786.009
0.000409109,0.00912015,39.9711,1597.69,2.62744e-05,299.532,300.534,0.294205,-1.19045e-10,-1074.94,-5.14274e-08,0.00285365,786.012
0.000412232,0.00912106,39.9708,1597.67,2.62741e-05,299.529,300.538,0.29421,-1.18983e-10,-1073.89,-5.14008e-08,0.00287469,786.015
0.000415355,0.00912198,39.9706,1597.65,2.62737e-05,299.525,300.542,0.294214,-1.18922e-10,-1072.85,-5.13742e-08,0.00289571,786.018
0.000418478,0.0091229,39.9704,1597.63,2.62733e-05,299.522,300.546,0.294218,-1.1886e-10,-1071.81,-5.13476e-08,0.00291673,786.021
0.000421601,0.00912382,39.9701,1597.61,2.6273e-05,299.519,300.55,0.294222,-1.18799e-10,-1070.77,-5.13211e-08,0.00293774,786.024
0.000424724,0.00912473,39.9699,1597.59,2.62726e-05,299.515,300.554,0.294226,-1.18737e-10,-1069.73,-5.12946e-08,0.00295874,786.027
0.000427847,0.00912565,39.9696,1597.57,2.62722e-05,299.512,300.558,0.29423,-1.18676e-10,-1068.69,-5.12681e-08,0.00297974,786.031
0.00043097,0.00912657,39.9694,1597.55,2.62718e-05,299.509,300.562,0.294234,-1.18615e-10,-1067.65,-5.12416e-08,0.00300072,786.034
0.000434093,0.00912749,39.9692,1597.53,2.62715e-05,299.505,300.566,0.294238,-1.18554e-10,-1066.61,-5.12152e-08,0.0030217,786.037
0.000437216,0.0091284,39.9689,1597.51,2.62711e-05,299.502,300.57,0.294242,-1.18493e-10,-1065.57,-5.11888e-08,0.00304267,786.04
0.000440339,0.00912932,39.9687,1597.49,2.62707e-05,299.499,300.574,0.294246,-1.18432e-10,-1064.54,-5.11624e-08,0.00306363,786.043
0.000443462,0.00913024,39.9684,1597.48,2.62704e-05,299.495,300.578,0.29425,-1.18371e-10,-1063.5,-5.11361e-08,0.00308459,786.046
0.000446585,0.00913115,39.9682,1597.46,2.627e-05,299.492,300.582,0.294254,-1.1831e-10,-1062.47,-5.11098e-08,0.00310553,786.049
0.000449708,0.00913207,39.968,1597.44,2.62696e-05,299.489,300.586,0.294258,-1.18249e-10,-1061.43,-5.10835e-08,0.00312647,786.052
0.000452831,0.00913299,39.9677,1597.42,2.62693e-05,299.485,300.59,0.294262,-1.18188e-10,-1060.4,-5.10573e-08,0.0031474,786.055
0.000455954,0.00913391,39.9675,1597.4,2.62689e-05,299.482,300.597,0.294269,-1.18128e-10,-1059.21,-5.10314e-08,0.00317525,786.058
0.000459077,0.00913482,39.9672,1597.38,2.62685e-05,299.479,300.605,0.294276,-1.18069e-10,-1057.93,-5.10058e-08,0.00320727,786.062
0.0004622,0.00913574,39.967,1597.36,2.62682e-05,299.476,300.613,0.294284,-1.1801e-10,-1056.66,-5.09802e-08,0.00323928,786.065
0.000465323,0.00913666,39.9668,1597.34,2.62678e-05,299.472,300.62,0.294292,-1.17951e-10,-1055.38,-5.09546e-08,0.00327128,786.068
0.000468446,0.00913757,39.9665,1597.32,2.62674e-05,299.469,300.628,0.2943,-1.17891e-10,-1054.1,-5.09291e-08,0.00330327,786.071
0.000471568,0.00913849,39.9663,1597.3,2.6267e-05,299.466,300.636,0.294308,-1.17832e-10,-1052.83,-5.09036e-08,0.00333526,786.074
0.000474691,0.00913941,39.966,1597.28,2.62667e-05,299.462,300.644,0.294316,-1.17773e-10,-1051.55,-5.08781e-08,0.00336724,786.077
0.000477814,0.00914033,39.9658,1597.27,2.62663e-05,299.459,300.652,0.294324,-1.17715e-10,-1050.28,-5.08527e-08,0.00339921,786.08
0.000480937,0.00914124,39.9656,1597.25,2.62659e-05,299.456,300.66,0.294332,-1.17656e-10,-1049.01,-5.08273e-08,0.00343117,786.083
0.00048406,0.00914216,39.9653,1597.23,2.62656e-05,299.453,300.668,0.29434,-1.17597e-10,-1047.74,-5.0802e-08,0.00346313,786.086
0.000487183,0.00914308,39.9651,1597.21,2.62652e-05,299.449,300.675,0.294348,-1.17539e-10,-1046.47,-5.07767e-08,0.00349507,786.089
0.000490306,0.009144,39.9649,1597.19,2.62648e-05,299.446,300.683,0.294356,-1.1748e-10,-1045.2,-5.07514e-08,0.00352701,786.092
0.000493429,0.00914491,39.9646,1597.17,2.62645e-05,299.443,300.691,0.294363,-1.17422e-10,-1043.93,-5.07262e-08,0.00355895,786.095
0.000496552,0.00914583,39.9644,1597.15,2.62641e-05,299.439,300.699,0.294371,-1.17363e-10,-1042.66,-5.0701e-08,0.00359087,786.098
0.000499675,0.00914675,39.9641,1597.13,2.62637e-05,299.436,300.707,0.294379,-1.17305e-10,-1041.39,-5.06758e-08,0.00362279,786.101
0.000502798,0.00914766,39.9639,1597.11,2.62634e-05,299.433,300.715,0.294387,-1.17247e-10,-1040.13,-5.06507e-08,0.0036547,786.104
0.000505921,0.00914858,39.9637,1597.09,2.6263e-05,299.43,300.723,0.294395,-1.17189e-10,-1038.86,-5.06256e-08,0.0036866,786.107
0.000509044,0.0091495,39.9634,1597.08,2.62626e-05,299.426,300.73,0.294403,-1.17131e-10,-1037.6,-5.06005e-08,0.0037185,786.11
0.000512167,0.00915042,39.9632,1597.06,2.62623e-05,299.423,300.738,0.294411,-1.17073e-10,-1036.34,-5.05755e-08,0.00375038,786.113
0.00051529,0.00915133,39.963,1597.04,2.62619e-05,299.42,300.746,0.294419,-1.17015e-10,-1035.07,-5.05505e-08,0.00378226,786.116
0.000518413,0.00915225,39.9627,1597.02,2.62615e-05,299.417,300.754,0.294427,-1.16957e-10,-1033.81,-5.05256e-08,0.00381413,786.119
0.000521536,0.00915317,39.9625,1597,2.62612e-05,299.414,300.762,0.294435,-1.169e-10,-1032.55,-5.05007e-08,0.003846,786.122
0.000524659,0.00915409,39.9622,1596.98,2.62608e-05,299.41,300.77,0.294443,-1.16842e-10,-1031.29,-5.04758e-08,0.00387786,786.125
0.000527782,0.009155,39.962,1596.96,2.62604e-05,299.407,300.778,0.29445,-1.16785e-10,-1030.03,-5.04509e-08,0.0039097,786.128
0.000530905,0.00915592,39.9618,1596.94,2.62601e-05,299.404,300.785,0.294458,-1.16727e-10,-1028.77,-5.04261e-08,0.00394155,786.131
0.000534028,0.00915684,39.9615,1596.92,2.62597e-05,299.401,300.793,0.294466,-1.1667e-10,-1027.51,-5.04014e-08,0.00397338,786.134
0.000537151,0.00915775,39.9613,1596.91,2.62594e-05,299.397,300.801,0.294474,-1.16613e-10,-1026.26,-5.03766e-08,0.00400521,786.137
0.000540274,0.00915867,39.9611,1596.89,2.6259e-05,299.394,300.809,0.294482,-1.16555e-10,-1025,-5.03519e-08,0.00403702,786.14
0.000543397,0.00915959,39.9608,1596.87,2.62586e-05,299.391,300.817,0.29449,-1.16498e-10,-1023.75,-5.03273e-08,0.00406884,786.143
0.00054652,0.00916051,39.9606,1596.85,2.62583e-05,299.388,300.825,0.294498,-1.16441e-10,-1022.49,-5.03026e-08,0.00410064,786.146
0.000549643,0.00916142,39.9604,1596.83,2.62579e-05,299.385,300.833,0.294506,-1.16384e-10,-1021.24,-5.0278e-08,0.00413244,786.149
0.000552766,0.00916234,39.9601,1596.81,2.62575e-05,299.381,300.84,0.294514,-1.16327e-10,-1019.98,-5.02535e-08,0.00416422,786.152
0.000555889,0.00916326,39.9599,1596.79,2.62572e-05,299.378,300.848,0.294522,-1.16271e-10,-1018.73,-5.02289e-08,0.004196,786.155
