# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s]
5.30471e-05,0.00901507,39.9996,1599.97,2.63182e-05,299.936,300.232,0.284262,-1.26515e-10,-1188.52,-5.6046e-08,0.000860261,785.635
5.63625e-05,0.00901601,39.9994,1599.95,2.63177e-05,299.933,300.234,0.284264,-1.26439e-10,-1187.42,-5.60126e-08,0.000879108,785.639
5.96779e-05,0.00901695,39.9991,1599.93,2.63173e-05,299.929,300.237,0.284267,-1.26364e-10,-1186.32,-5.59792e-08,0.000897945,785.643
6.29934e-05,0.00901789,39.9988,1599.9,2.63169e-05,299.925,300.239,0.284269,-1.26289e-10,-1185.23,-5.59459e-08,0.000916771,785.646
6.63088e-05,0.00901883,39.9985,1599.88,2.63165e-05,299.921,300.242,0.284272,-1.26214e-10,-1184.13,-5.59127e-08,0.000935588,785.65
6.96243e-05,0.00901978,39.9983,1599.86,2.63161e-05,299.917,300.244,0.284274,-1.26139e-10,-1183.04,-5.58794e-08,0.000954395,785.654
7.29397e-05,0.00902072,39.998,1599.84,2.63156e-05,299.913,300.247,0.284277,-1.26064e-10,-1181.94,-5.58462e-08,0.000973192,785.657
7.62551e-05,0.00902166,39.9977,1599.82,2.63152e-05,299.909,300.249,0.284279,-1.25989e-10,-1180.85,-5.58131e-08,0.000991979,785.661
7.95706e-05,0.0090226,39.9974,1599.79,2.63148e-05,299.905,300.252,0.284282,-1.25914e-10,-1179.76,-5.57799e-08,0.00101076,785.665
8.2886e-05,0.00902354,39.9972,1599.77,2.63144e-05,299.901,300.255,0.284284,-1.25839e-10,-1178.67,-5.57469e-08,0.00102952,785.668
8.62015e-05,0.00902449,39.9969,1599.75,2.6314e-05,299.897,300.257,0.284287,-1.25765e-10,-1177.58,-5.57138e-08,0.00104828,785.672
8.95169e-05,0.00902543,39.9966,1599.73,2.63136e-05,299.893,300.26,0.284289,-1.2569e-10,-1176.49,-5.56808e-08,0.00106703,785.675
9.28324e-05,0.00902637,39.9963,1599.71,2.63131e-05,299.889,300.262,0.284292,-1.25616e-10,-1175.4,-5.56478e-08,0.00108577,785.679
9.61478e-05,0.00902731,39.9961,1599.69,2.63127e-05,299.886,300.265,0.284294,-1.25542e-10,-1174.32,-5.56149e-08,0.0011045,785.683
9.94632e-05,0.00902825,39.9958,1599.66,2.63123e-05,299.882,300.267,0.284296,-1.25467e-10,-1173.23,-5.5582e-08,0.00112321,785.686
0.000102779,0.00902919,39.9955,1599.64,2.63119e-05,299.878,300.27,0.284299,-1.25393e-10,-1172.14,-5.55491e-08,0.00114192,785.69
0.000106094,0.00903014,39.9953,1599.62,2.63115e-05,299.874,300.272,0.284301,-1.25319e-10,-1171.06,-5.55163e-08,0.00116062,785.694
0.00010941,0.00903108,39.995,1599.6,2.63111e-05,299.87,300.275,0.284304,-1.25245e-10,-1169.98,-5.54835e-08,0.00117931,785.697
0.000112725,0.00903202,39.9947,1599.58,2.63106e-05,299.866,300.277,0.284306,-1.25171e-10,-1168.89,-5.54508e-08,0.00119799,785.701
0.00011604,0.00903296,39.9944,1599.56,2.63102e-05,299.862,300.28,0.284309,-1.25097e-10,-1167.81,-5.5418e-08,0.00121666,785.704
0.000119356,0.0090339,39.9942,1599.53,2.63098e-05,299.858,300.282,0.284311,-1.25023e-10,-1166.73,-5.53854e-08,0.00123532,785.708
0.000122671,0.00903484,39.9939,1599.51,2.63094e-05,299.854,300.285,0.284314,-1.2495e-10,-1165.65,-5.53527e-08,0.00125397,785.712
0.000125987,0.00903579,39.9936,1599.49,2.6309e-05,299.851,300.287,0.284316,-1.24876e-10,-1164.57,-5.53201e-08,0.00127261,785.715
0.000129302,0.00903673,39.9934,1599.47,2.63086e-05,299.847,300.29,0.284319,-1.24803e-10,-1163.49,-5.52876e-08,0.00129124,785.719
0.000132618,0.00903767,39.9931,1599.45,2.63082e-05,299.843,300.292,0.284321,-1.24729e-10,-1162.42,-5.5255e-08,0.00130986,785.722
0.000135933,0.00903861,39.9928,1599.43,2.63077e-05,299.839,300.295,0.284324,-1.24656e-10,-1161.34,-5.52225e-08,0.00132847,785.726
0.000139249,0.00903955,39.9925,1599.4,2.63073e-05,299.835,300.297,0.284326,-1.24583e-10,-1160.27,-5.51901e-08,0.00134707,785.73
0.000142564,0.00904049,39.9923,1599.38,2.63069e-05,299.831,300.3,0.284329,-1.24509e-10,-1159.19,-5.51577e-08,0.00136566,785.733
0.000145879,0.00904144,39.992,1599.36,2.63065e-05,299.827,300.302,0.284331,-1.24436e-10,-1158.12,-5.51253e-08,0.00138424,785.737
0.000149195,0.00904238,39.9917,1599.34,2.63061e-05,299.824,300.305,0.284334,-1.24363e-10,-1157.04,-5.50929e-08,0.00140281,785.74
0.00015251,0.00904332,39.9915,1599.32,2.63057e-05,299.82,300.308,0.284336,-1.2429e-10,-1155.97,-5.50606e-08,0.00142137,785.744
0.000155826,0.00904426,39.9912,1599.3,2.63053e-05,299.816,300.31,0.284339,-1.24217e-10,-1154.9,-5.50283e-08,0.00143992,785.748
0.000159141,0.0090452,39.9909,1599.27,2.63049e-05,299.812,300.313,0.284341,-1.24145e-10,-1153.83,-5.49961e-08,0.00145847,785.751
0.000162457,0.00904615,39.9907,1599.25,2.63044e-05,299.808,300.315,0.284343,-1.24072e-10,-1152.76,-5.49639e-08,0.001477,785.755
0.000165772,0.00904709,39.9904,1599.23,2.6304e-05,299.805,300.318,0.284346,-1.23999e-10,-1151.69,-5.49317e-08,0.00149552,785.758
0.000169087,0.00904803,39.9901,1599.21,2.63036e-05,299.801,300.32,0.284348,-1.23927e-10,-1150.63,-5.48996e-08,0.00151403,785.762
0.000172403,0.00904897,39.9898,1599.19,2.63032e-05,299.797,300.323,0.284351,-1.23854e-10,-1149.56,-5.48675e-08,0.00153254,785.765
0.000175718,0.00904991,39.9896,1599.17,2.63028e-05,299.793,300.325,0.284353,-1.23782e-10,-1148.49,-5.48354e-08,0.00155103,785.769
0.000179034,0.00905085,39.9893,1599.15,2.63024e-05,299.789,300.328,0.284356,-1.2371e-10,-1147.43,-5.48034e-08,0.00156951,785.772
0.000182349,0.0090518,39.989,1599.12,2.6302e-05,299.785,300.33,0.284358,-1.23638e-10,-1146.36,-5.47714e-08,0.00158799,785.776
0.000185665,0.00905274,39.9888,1599.1,2.63016e-05,299.782,300.333,0.284361,-1.23565e-10,-1145.3,-5.47395e-08,0.00160645,785.779
0.00018898,0.00905368,39.9885,1599.08,2.63012e-05,299.778,300.335,0.284363,-1.23493e-10,-1144.24,-5.47076e-08,0.00162491,785.783
0.000192296,0.00905462,39.9882,1599.06,2.63008e-05,299.774,300.338,0.284366,-1.23421e-10,-1143.18,-5.46757e-08,0.00164335,785.787
0.000195611,0.00905556,39.988,1599.04,2.63003e-05,299.77,300.34,0.284368,-1.2335e-10,-1142.12,-5.46439e-08,0.00166179,785.79
0.000198926,0.0090565,39.9877,1599.02,2.62999e-05,299.766,300.343,0.284371,-1.23278e-10,-1141.06,-5.4612e-08,0.00168021,785.794
0.000202242,0.00905745,39.9874,1599,2.62995e-05,299.763,300.345,0.284373,-1.23206e-10,-1140,-5.45803e-08,0.00169863,785.797
0.000205557,0.00905839,39.9872,1598.97,2.62991e-05,299.759,300.348,0.284376,-1.23134e-10,-1138.94,-5.45485e-08,0.00171704,785.801
0.000208873,0.00905933,39.9869,1598.95,2.62987e-05,299.755,300.35,0.284378,-1.23063e-10,-1137.88,-5.45168e-08,0.00173543,785.804
0.000212188,0.00906027,39.9866,1598.93,2.62983e-05,299.751,300.353,0.284381,-1.22991e-10,-1136.83,-5.44852e-08,0.00175382,785.808
0.000215504,0.00906121,39.9864,1598.91,2.62979e-05,299.748,300.356,0.284383,-1.2292e-10,-1135.77,-5.44536e-08,0.0017722,785.811
0.000218819,0.00906216,39.9861,1598.89,2.62975e-05,299.744,300.358,0.284386,-1.22849e-10,-1134.72,-5.4422e-08,0.00179057,785.815
0.000222135,0.0090631,39.9858,1598.87,2.62971e-05,299.74,300.361,0.284388,-1.22777e-10,-1133.66,-5.43904e-08,0.00180893,785.818
0.00022545,0.00906404,39.9856,1598.85,2.62967e-05,299.736,300.363,0.28439,-1.22706e-10,-1132.61,-5.43589e-08,0.00182727,785.822
0.000228765,0.00906498,39.9853,1598.83,2.62963e-05,299.733,300.366,0.284393,-1.22635e-10,-1131.56,-5.43274e-08,0.00184561,785.825
0.000232081,0.00906592,39.985,1598.8,2.62959e-05,299.729,300.368,0.284395,-1.22564e-10,-1130.51,-5.42959e-08,0.00186394,785.829
0.000235396,0.00906686,39.9848,1598.78,2.62955e-05,299.725,300.371,0.284398,-1.22493e-10,-1129.43,-5.42646e-08,0.00188372,785.832
0.000238712,0.00906781,39.9845,1598.76,2.6295e-05,299.721,300.376,0.284403,-1.22423e-10,-1128.23,-5.42336e-08,0.00190897,785.836
0.000242027,0.00906875,39.9843,1598.74,2.62946e-05,299.718,300.381,0.284408,-1.22353e-10,-1127.03,-5.42026e-08,0.00193422,785.839
0.000245343,0.00906969,39.984,1598.72,2.62942e-05,299.714,300.386,0.284413,-1.22284e-10,-1125.83,-5.41716e-08,0.00195945,785.843
0.000248658,0.00907063,39.9837,1598.7,2.62938e-05,299.71,300.391,0.284418,-1.22214e-10,-1124.64,-5.41407e-08,0.00198468,785.846
0.000251974,0.00907157,39.9835,1598.68,2.62934e-05,299.706,300.396,0.284423,-1.22144e-10,-1123.44,-5.41099e-08,0.00200989,785.85
0.000255289,0.00907251,39.9832,1598.66,2.6293e-05,299.703,300.4,0.284427,-1.22075e-10,-1122.25,-5.4079e-08,0.0020351,785.853
0.000258604,0.00907346,39.9829,1598.63,2.62926e-05,299.699,300.405,0.284432,-1.22005e-10,-1121.06,-5.40482e-08,0.0020603,785.857
0.00026192,0.0090744,39.9827,1598.61,2.62922e-05,299.695,300.41,0.284437,-1.21936e-10,-1119.86,-5.40175e-08,0.00208548,785.86
0.000265235,0.00907534,39.9824,1598.59,2.62918e-05,299.691,300.415,0.284442,-1.21866e-10,-1118.67,-5.39868e-08,0.00211066,785.863
0.000268551,0.00907628,39.9821,1598.57,2.62914e-05,299.688,300.42,0.284447,-1.21797e-10,-1117.48,-5.39561e-08,0.00213583,785.867
0.000271866,0.00907722,39.9819,1598.55,2.6291e-05,299.684,300.425,0.284452,-1.21728e-10,-1116.29,-5.39255e-08,0.00216099,785.87
0.000275182,0.00907817,39.9816,1598.53,2.62906e-05,299.68,300.43,0.284456,-1.21659e-10,-1115.1,-5.38949e-08,0.00218614,785.874
0.000278497,0.00907911,39.9813,1598.51,2.62902e-05,299.677,300.435,0.284461,-1.2159e-10,-1113.92,-5.38643e-08,0.00221127,785.877
0.000281812,0.00908005,39.9811,1598.49,2.62898e-05,299.673,300.44,0.284466,-1.21521e-10,-1112.73,-5.38338e-08,0.0022364,785.881
0.000285128,0.00908099,39.9808,1598.47,2.62894e-05,299.669,300.444,0.284471,-1.21452e-10,-1111.54,-5.38033e-08,0.00226152,785.884
0.000288443,0.00908193,39.9806,1598.45,2.6289e-05,299.666,300.449,0.284476,-1.21383e-10,-1110.36,-5.37729e-08,0.00228663,785.888
0.000291759,0.00908287,39.9803,1598.42,2.62886e-05,299.662,300.454,0.284481,-1.21315e-10,-1109.18,-5.37425e-08,0.00231173,785.891
0.000295074,0.00908382,39.98,1598.4,2.62882e-05,299.658,300.459,0.284486,-1.21246e-10,-1107.99,-5.37121e-08,0.00233682,785.894
0.00029839,0.00908476,39.9798,1598.38,2.62878e-05,299.655,300.464,0.28449,-1.21178e-10,-1106.81,-5.36818e-08,0.0023619,785.898
0.000301705,0.0090857,39.9795,1598.36,2.62874e-05,299.651,300.469,0.284495,-1.21109e-10,-1105.63,-5.36515e-08,0.00238697,785.901
0.000305021,0.00908664,39.9793,1598.34,2.6287e-05,299.647,300.474,0.2845,-1.21041e-10,-1104.45,-5.36212e-08,0.00241203,785.905
0.000308336,0.00908758,39.979,1598.32,2.62866e-05,299.644,300.479,0.284505,-1.20973e-10,-1103.27,-5.3591e-08,0.00243709,785.908
0.000311651,0.00908853,39.9787,1598.3,2.62862e-05,299.64,300.484,0.28451,-1.20905e-10,-1102.09,-5.35608e-08,0.00246213,785.911
0.000314967,0.00908947,39.9785,1598.28,2.62858e-05,299.636,300.488,0.284515,-1.20837e-10,-1100.91,-5.35307e-08,0.00248716,785.915
0.000318282,0.00909041,39.9782,1598.26,2.62854e-05,299.633,300.493,0.284519,-1.20769e-10,-1099.74,-5.35006e-08,0.00251218,785.918
0.000321598,0.00909135,39.9779,1598.24,2.6285e-05,299.629,300.498,0.284524,-1.20701e-10,-1098.56,-5.34705e-08,0.0025372,785.922
0.000324913,0.00909229,39.9777,1598.22,2.62846e-05,299.625,300.503,0.284529,-1.20633e-10,-1097.39,-5.34405e-08,0.0025622,785.925
0.000328229,0.00909323,39.9774,1598.19,2.62842e-05,299.622,300.508,0.284534,-1.20566e-10,-1096.21,-5.34105e-08,0.00258719,785.928
0.000331544,0.00909418,39.9772,1598.17,2.62838e-05,299.618,300.513,0.284539,-1.20498e-10,-1095.04,-5.33806e-08,0.00261218,785.932
0.00033486,0.00909512,39.9769,1598.15,2.62834e-05,299.614,300.518,0.284544,-1.2043e-10,-1093.87,-5.33507e-08,0.00263715,785.935
0.000338175,0.00909606,39.9766,1598.13,2.6283e-05,299.611,300.523,0.284548,-1.20363e-10,-1092.7,-5.33208e-08,0.00266212,785.939
0.00034149,0.009097,39.9764,1598.11,2.62826e-05,299.607,300.528,0.284553,-1.20296e-10,-1091.53,-5.3291e-08,0.00268707,785.942
0.000344806,0.00909794,39.9761,1598.09,2.62822e-05,299.604,300.532,0.284558,-1.20228e-10,-1090.36,-5.32612e-08,0.00271202,785.945
0.000348121,0.00909888,39.9759,1598.07,2.62818e-05,299.6,300.537,0.284563,-1.20161e-10,-1089.19,-5.32314e-08,0.00273696,785.949
0.000351437,0.00909983,39.9756,1598.05,2.62814e-05,299.596,300.542,0.284568,-1.20094e-10,-1088.02,-5.32017e-08,0.00276188,785.952
0.000354752,0.00910077,39.9754,1598.03,2.6281e-05,299.593,300.547,0.284573,-1.20027e-10,-1086.85,-5.3172e-08,0.0027868,785.955
0.000358068,0.00910171,39.9751,1598.01,2.62806e-05,299.589,300.552,0.284578,-1.1996e-10,-1085.69,-5.31424e-08,0.00281171,785.959
0.000361383,0.00910265,39.9748,1597.99,2.62802e-05,299.586,300.557,0.284582,-1.19893e-10,-1084.52,-5.31128e-08,0.00283661,785.962
0.000364699,0.00910359,39.9746,1597.97,2.62798e-05,299.582,300.562,0.284587,-1.19827e-10,-1083.36,-5.30832e-08,0.00286149,785.966
0.000368014,0.00910454,39.9743,1597.95,2.62794e-05,299.578,300.567,0.284592,-1.1976e-10,-1082.2,-5.30537e-08,0.00288637,785.969
0.000371329,0.00910548,39.9741,1597.93,2.6279e-05,299.575,300.572,0.284597,-1.19693e-10,-1081.04,-5.30242e-08,0.00291124,785.972
0.000374645,0.00910642,39.9738,1597.9,2.62786e-05,299.571,300.576,0.284602,-1.19627e-10,-1079.87,-5.29947e-08,0.0029361,785.976
0.00037796,0.00910736,39.9735,1597.88,2.62782e-05,299.568,300.581,0.284607,-1.19561e-10,-1078.71,-5.29653e-08,0.00296095,785.979
0.000381276,0.0091083,39.9733,1597.86,2.62778e-05,299.564,300.586,0.284611,-1.19494e-10,-1077.55,-5.29359e-08,0.00298579,785.982
0.000384591,0.00910925,39.973,1597.84,2.62774e-05,299.56,300.591,0.284616,-1.19428e-10,-1076.4,-5.29066e-08,0.00301063,785.986
0.000387907,0.00911019,39.9728,1597.82,2.6277e-05,299.557,300.596,0.284621,-1.19362e-10,-1075.24,-5.28773e-08,0.00303545,785.989
0.000391222,0.00911113,39.9725,1597.8,2.62766e-05,299.553,300.601,0.284626,-1.19296e-10,-1074.08,-5.2848e-08,0.00306026,785.992
0.000394537,0.00911207,39.9723,1597.78,2.62762e-05,299.55,300.606,0.284631,-1.1923e-10,-1072.93,-5.28188e-08,0.00308506,785.995
0.000397853,0.00911301,39.972,1597.76,2.62758e-05,299.546,300.611,0.284636,-1.19164e-10,-1071.77,-5.27896e-08,0.00310986,785.999
0.000401168,0.00911395,39.9717,1597.74,2.62754e-05,299.543,300.616,0.28464,-1.19098e-10,-1070.62,-5.27604e-08,0.00313464,786.002
0.000404484,0.0091149,39.9715,1597.72,2.6275e-05,299.539,300.62,0.284645,-1.19032e-10,-1069.46,-5.27313e-08,0.00315941,786.005
0.000407799,0.00911584,39.9712,1597.7,2.62746e-05,299.536,300.625,0.28465,-1.18967e-10,-1068.31,-5.27022e-08,0.00318418,786.009
0.000411115,0.00911678,39.971,1597.68,2.62742e-05,299.532,300.63,0.284655,-1.18901e-10,-1067.16,-5.26732e-08,0.00320893,786.012
0.00041443,0.00911772,39.9707,1597.66,2.62738e-05,299.528,300.635,0.28466,-1.18836e-10,-1066.01,-5.26442e-08,0.00323368,786.015
0.000417746,0.00911866,39.9705,1597.64,2.62735e-05,299.525,300.64,0.284665,-1.1877e-10,-1064.86,-5.26152e-08,0.00325841,786.019
0.000421061,0.00911961,39.9702,1597.62,2.62731e-05,299.521,300.645,0.284669,-1.18705e-10,-1063.71,-5.25862e-08,0.00328314,786.022
0.000424376,0.00912055,39.97,1597.6,2.62727e-05,299.518,300.65,0.284674,-1.1864e-10,-1062.56,-5.25573e-08,0.00330786,786.025
0.000427692,0.00912149,39.9697,1597.58,2.62723e-05,299.514,300.655,0.284679,-1.18574e-10,-1061.42,-5.25285e-08,0.00333257,786.028
0.000431007,0.00912243,39.9694,1597.56,2.62719e-05,299.511,300.66,0.284684,-1.18509e-10,-1060.27,-5.24996e-08,0.00335726,786.032
0.000434323,0.00912337,39.9692,1597.54,2.62715e-05,299.507,300.664,0.284689,-1.18444e-10,-1059.13,-5.24709e-08,0.00338195,786.035
0.000437638,0.00912431,39.9689,1597.52,2.62711e-05,299.504,300.669,0.284694,-1.18379e-10,-1057.98,-5.24421e-08,0.00340663,786.038
0.000440954,0.00912526,39.9687,1597.5,2.62707e-05,299.5,300.674,0.284699,-1.18315e-10,-1056.84,-5.24134e-08,0.0034313,786.042
0.000444269,0.0091262,39.9684,1597.48,2.62703e-05,299.497,300.679,0.284703,-1.1825e-10,-1055.7,-5.23847e-08,0.00345596,786.045
0.000447585,0.00912714,39.9682,1597.45,2.62699e-05,299.493,300.684,0.284708,-1.18185e-10,-1054.56,-5.23561e-08,0.00348061,786.048
0.0004509,0.00912808,39.9679,1597.43,2.62695e-05,299.49,300.689,0.284713,-1.18121e-10,-1053.41,-5.23275e-08,0.00350526,786.051
0.000454215,0.00912902,39.9677,1597.41,2.62691e-05,299.486,300.694,0.284718,-1.18056e-10,-1052.27,-5.22989e-08,0.00352989,786.055
0.000457531,0.00912997,39.9674,1597.39,2.62687e-05,299.483,300.699,0.284723,-1.17992e-10,-1051.14,-5.22703e-08,0.00355451,786.058
0.000460846,0.00913091,39.9672,1597.37,2.62684e-05,299.479,300.704,0.284728,-1.17927e-10,-1050,-5.22418e-08,0.00357912,786.061
0.000464162,0.00913185,39.9669,1597.35,2.6268e-05,299.476,300.708,0.284732,-1.17863e-10,-1048.86,-5.22134e-08,0.00360373,786.064
0.000467477,0.00913279,39.9667,1597.33,2.62676e-05,299.472,300.713,0.284737,-1.17799e-10,-1047.72,-5.2185e-08,0.00362832,786.068
0.000470793,0.00913373,39.9664,1597.31,2.62672e-05,299.469,300.72,0.284744,-1.17736e-10,-1046.46,-5.21568e-08,0.00365865,786.071
0.000474108,0.00913468,39.9661,1597.29,2.62668e-05,299.465,300.73,0.284753,-1.17673e-10,-1045.04,-5.21291e-08,0.00369675,786.074
0.000477424,0.00913562,39.9659,1597.27,2.62664e-05,299.462,300.739,0.284763,-1.17611e-10,-1043.61,-5.21015e-08,0.00373485,786.077
0.000480739,0.00913656,39.9656,1597.25,2.6266e-05,299.459,300.749,0.284772,-1.17548e-10,-1042.19,-5.20739e-08,0.00377294,786.08
0.000484054,0.0091375,39.9654,1597.23,2.62656e-05,299.455,300.758,0.284781,-1.17486e-10,-1040.76,-5.20463e-08,0.00381102,786.084
0.00048737,0.00913844,39.9651,1597.21,2.62652e-05,299.452,300.768,0.28479,-1.17424e-10,-1039.34,-5.20188e-08,0.00384909,786.087
0.000490685,0.00913938,39.9649,1597.19,2.62648e-05,299.448,300.777,0.2848,-1.17362e-10,-1037.92,-5.19913e-08,0.00388715,786.09
0.000494001,0.00914033,39.9646,1597.17,2.62645e-05,299.445,300.786,0.284809,-1.173e-10,-1036.5,-5.19639e-08,0.00392521,786.093
0.000497316,0.00914127,39.9644,1597.15,2.62641e-05,299.441,300.796,0.284818,-1.17238e-10,-1035.08,-5.19365e-08,0.00396325,786.096
0.000500632,0.00914221,39.9641,1597.13,2.62637e-05,299.438,300.805,0.284827,-1.17176e-10,-1033.66,-5.19092e-08,0.00400129,786.1
0.000503947,0.00914315,39.9639,1597.11,2.62633e-05,299.434,300.815,0.284837,-1.17115e-10,-1032.24,-5.18818e-08,0.00403932,786.103
0.000507262,0.00914409,39.9636,1597.09,2.62629e-05,299.431,300.824,0.284846,-1.17053e-10,-1030.82,-5.18546e-08,0.00407734,786.106
0.000510578,0.00914504,39.9634,1597.07,2.62625e-05,299.428,300.834,0.284855,-1.16992e-10,-1029.4,-5.18274e-08,0.00411535,786.109
0.000513893,0.00914598,39.9631,1597.05,2.62621e-05,299.424,300.843,0.284865,-1.1693e-10,-1027.99,-5.18002e-08,0.00415335,786.112
0.000517209,0.00914692,39.9629,1597.03,2.62617e-05,299.421,300.853,0.284874,-1.16869e-10,-1026.58,-5.17731e-08,0.00419135,786.116
0.000520524,0.00914786,39.9626,1597.01,2.62613e-05,299.417,300.862,0.284883,-1.16808e-10,-1025.16,-5.1746e-08,0.00422933,786.119
0.00052384,0.0091488,39.9624,1596.99,2.6261e-05,299.414,300.872,0.284892,-1.16747e-10,-1023.75,-5.17189e-08,0.00426731,786.122
0.000527155,0.00914975,39.9621,1596.97,2.62606e-05,299.411,300.881,0.284902,-1.16686e-10,-1022.34,-5.16919e-08,0.00430528,786.125
0.000530471,0.00915069,39.9619,1596.95,2.62602e-05,299.407,300.891,0.284911,-1.16625e-10,-1020.93,-5.1665e-08,0.00434324,786.128
0.000533786,0.00915163,39.9616,1596.93,2.62598e-05,299.404,300.9,0.28492,-1.16564e-10,-1019.52,-5.16381e-08,0.00438119,786.131
0.000537101,0.00915257,39.9614,1596.91,2.62594e-05,299.4,300.909,0.28493,-1.16504e-10,-1018.11,-5.16112e-08,0.00441913,786.135
0.000540417,0.00915351,39.9611,1596.89,2.6259e-05,299.397,300.919,0.284939,-1.16443e-10,-1016.7,-5.15844e-08,0.00445707,786.138
0.000543732,0.00915445,39.9609,1596.87,2.62586e-05,299.394,300.928,0.284948,-1.16383e-10,-1015.3,-5.15576e-08,0.00449499,786.141
0.000547048,0.0091554,39.9606,1596.85,2.62583e-05,299.39,300.938,0.284957,-1.16322e-10,-1013.89,-5.15308e-08,0.00453291,786.144
0.000550363,0.00915634,39.9604,1596.83,2.62579e-05,299.387,300.947,0.284967,-1.16262e-10,-1012.49,-5.15041e-08,0.00457082,786.147
0.000553679,0.00915728,39.9601,1596.81,2.62575e-05,299.384,300.957,0.284976,-1.16202e-10,-1011.08,-5.14775e-08,0.00460872,786.15
0.000556994,0.00915822,39.9599,1596.79,2.62571e-05,299.38,300.966,0.284985,-1.16142e-10,-1009.68,-5.14509e-08,0.00464661,786.153
0.00056031,0.00915916,39.9596,1596.77,2.62567e-05,299.377,300.976,0.284994,-1.16082e-10,-1008.28,-5.14243e-08,0.0046845,786.156
0.000563625,0.00916011,39.9594,1596.75,2.62563e-05,299.374,300.985,0.285004,-1.16022e-10,-1006.88,-5.13977e-08,0.00472237,786.16
0.00056694,0.00916105,39.9591,1596.73,2.62559e-05,299.37,300.995,0.285013,-1.15962e-10,-1005.48,-5.13713e-08,0.00476024,786.163
0.000570256,0.00916199,39.9589,1596.71,2.62556e-05,299.367,301.004,0.285022,-1.15903e-10,-1004.08,-5.13448e-08,0.00479809,786.166
0.000573571,0.00916293,39.9586,1596.69,2.62552e-05,299.364,301.014,0.285032,-1.15843e-10,-1002.68,-5.13184e-08,0.00483594,786.169
0.000576887,0.00916387,39.9584,1596.67,2.62548e-05,299.36,301.023,0.285041,-1.15783e-10,-1001.29,-5.1292e-08,0.00487378,786.172
0.000580202,0.00916482,39.9582,1596.65,2.62544e-05,299.357,301.032,0.28505,-1.15724e-10,-999.89,-5.12657e-08,0.00491162,786.175
0.000583518,0.00916576,39.9579,1596.63,2.6254e-05,299.354,301.042,0.285059,-1.15665e-10,-998.496,-5.12395e-08,0.00494944,786.178
0.000586833,0.0091667,39.9577,1596.61,2.62536e-05,299.35,301.051,0.285069,-1.15605e-10,-997.102,-5.12132e-08,0.00498725,786.181
0.000590149,0.00916764,39.9574,1596.59,2.62533e-05,299.347,301.061,0.285078,-1.15546e-10,-995.709,-5.1187e-08,0.00502506,786.184
