# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s]
0,0.009,40,1600,2.63249e-05,300,300.205,0.281464,0,0,0,0,785.576
3.37741e-06,0.00900095,40.0038,1600.3,2.63245e-05,299.996,300.208,0.281466,-1.2764e-10,-1204.05,-5.70549e-08,0.000621865,785.58
6.75482e-06,0.0090019,40.0035,1600.28,2.6324e-05,299.992,300.21,0.281469,-1.27562e-10,-1202.9,-5.702e-08,0.000641758,785.584
1.01322e-05,0.00900285,40.0032,1600.26,2.63236e-05,299.988,300.213,0.281472,-1.27483e-10,-1201.76,-5.69851e-08,0.000661641,785.587
1.35096e-05,0.0090038,40.0029,1600.23,2.63232e-05,299.984,300.216,0.281474,-1.27406e-10,-1200.63,-5.69503e-08,0.000681513,785.591
1.68871e-05,0.00900475,40.0026,1600.21,2.63228e-05,299.98,300.218,0.281477,-1.27328e-10,-1199.49,-5.69155e-08,0.000701375,785.595
2.02645e-05,0.0090057,40.0024,1600.19,2.63223e-05,299.976,300.221,0.281479,-1.2725e-10,-1198.35,-5.68807e-08,0.000721227,785.599
2.36419e-05,0.00900665,40.0021,1600.17,2.63219e-05,299.972,300.224,0.281482,-1.27172e-10,-1197.21,-5.6846e-08,0.000741067,785.602
2.70193e-05,0.0090076,40.0018,1600.14,2.63215e-05,299.968,300.226,0.281485,-1.27095e-10,-1196.08,-5.68113e-08,0.000760898,785.606
3.03967e-05,0.00900855,40.0015,1600.12,2.6321e-05,299.964,300.229,0.281487,-1.27017e-10,-1194.94,-5.67767e-08,0.000780718,785.61
3.37741e-05,0.0090095,40.0012,1600.1,2.63206e-05,299.959,300.232,0.28149,-1.2694e-10,-1193.81,-5.67421e-08,0.000800528,785.614
3.71515e-05,0.00901045,40.0009,1600.08,2.63202e-05,299.955,300.235,0.281493,-1.26862e-10,-1192.68,-5.67075e-08,0.000820327,785.618
4.05289e-05,0.0090114,40.0007,1600.05,2.63197e-05,299.951,300.237,0.281495,-1.26785e-10,-1191.55,-5.6673e-08,0.000840115,785.621
4.39064e-05,0.00901235,40.0004,1600.03,2.63193e-05,299.947,300.24,0.281498,-1.26708e-10,-1190.42,-5.66385e-08,0.000859894,785.625
4.72838e-05,0.0090133,40.0001,1600.01,2.63189e-05,299.943,300.243,0.2815,-1.26631e-10,-1189.29,-5.66041e-08,0.000879661,785.629
5.06612e-05,0.00901425,39.9998,1599.99,2.63185e-05,299.939,300.245,0.281503,-1.26554e-10,-1188.16,-5.65697e-08,0.000899419,785.633
5.40386e-05,0.0090152,39.9995,1599.96,2.6318e-05,299.935,300.248,0.281506,-1.26477e-10,-1187.03,-5.65353e-08,0.000919166,785.636
5.7416e-05,0.00901615,39.9993,1599.94,2.63176e-05,299.931,300.251,0.281508,-1.264e-10,-1185.9,-5.6501e-08,0.000938903,785.64
6.07934e-05,0.0090171,39.999,1599.92,2.63172e-05,299.927,300.253,0.281511,-1.26324e-10,-1184.78,-5.64667e-08,0.000958629,785.644
6.41708e-05,0.00901805,39.9987,1599.9,2.63168e-05,299.923,300.256,0.281514,-1.26247e-10,-1183.65,-5.64325e-08,0.000978345,785.647
6.75482e-05,0.009019,39.9984,1599.87,2.63163e-05,299.919,300.259,0.281516,-1.26171e-10,-1182.53,-5.63983e-08,0.00099805,785.651
7.09256e-05,0.00901995,39.9982,1599.85,2.63159e-05,299.915,300.262,0.281519,-1.26094e-10,-1181.41,-5.63641e-08,0.00101774,785.655
7.43031e-05,0.0090209,39.9979,1599.83,2.63155e-05,299.911,300.264,0.281521,-1.26018e-10,-1180.29,-5.633e-08,0.00103743,785.659
7.76805e-05,0.00902185,39.9976,1599.81,2.6315e-05,299.907,300.267,0.281524,-1.25942e-10,-1179.16,-5.62959e-08,0.0010571,785.662
8.10579e-05,0.0090228,39.9973,1599.79,2.63146e-05,299.903,300.27,0.281527,-1.25866e-10,-1178.04,-5.62619e-08,0.00107677,785.666
8.44353e-05,0.00902375,39.997,1599.76,2.63142e-05,299.899,300.272,0.281529,-1.25789e-10,-1176.93,-5.62279e-08,0.00109642,785.67
8.78127e-05,0.0090247,39.9968,1599.74,2.63138e-05,299.895,300.275,0.281532,-1.25713e-10,-1175.81,-5.61939e-08,0.00111606,785.673
9.11901e-05,0.00902565,39.9965,1599.72,2.63133e-05,299.891,300.278,0.281535,-1.25638e-10,-1174.69,-5.616e-08,0.0011357,785.677
9.45675e-05,0.0090266,39.9962,1599.7,2.63129e-05,299.887,300.28,0.281537,-1.25562e-10,-1173.57,-5.61261e-08,0.00115532,785.681
9.79449e-05,0.00902755,39.9959,1599.67,2.63125e-05,299.884,300.283,0.28154,-1.25486e-10,-1172.46,-5.60923e-08,0.00117493,785.685
0.000101322,0.0090285,39.9956,1599.65,2.63121e-05,299.88,300.286,0.281542,-1.2541e-10,-1171.34,-5.60585e-08,0.00119453,785.688
0.0001047,0.00902945,39.9954,1599.63,2.63117e-05,299.876,300.289,0.281545,-1.25335e-10,-1170.23,-5.60247e-08,0.00121413,785.692
0.000108077,0.0090304,39.9951,1599.61,2.63112e-05,299.872,300.291,0.281548,-1.25259e-10,-1169.12,-5.5991e-08,0.00123371,785.696
