# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s]
0,0.009,40,1600,2.63249e-05,300,300.624,0.240558,0,0,0,0,785.576
4.17657e-06,0.009001,40.0037,1600.3,2.63244e-05,299.995,300.631,0.240564,-1.27558e-10,-1175.24,-6.02072e-08,0.00198187,785.581
8.35314e-06,0.00900201,40.0034,1600.27,2.63238e-05,299.99,300.639,0.24057,-1.27463e-10,-1173.58,-6.01626e-08,0.0020203,785.585
1.25297e-05,0.00900301,40.003,1600.24,2.63233e-05,299.985,300.646,0.240576,-1.27369e-10,-1171.93,-6.01182e-08,0.0020587,785.59
1.67063e-05,0.00900401,40.0027,1600.21,2.63228e-05,299.98,300.653,0.240583,-1.27275e-10,-1170.28,-6.00738e-08,0.00209709,785.594
2.08828e-05,0.00900501,40.0023,1600.19,2.63222e-05,299.975,300.661,0.240589,-1.27181e-10,-1168.63,-6.00294e-08,0.00213547,785.599
2.50594e-05,0.00900602,40.002,1600.16,2.63217e-05,299.971,300.668,0.240595,-1.27087e-10,-1166.98,-5.99852e-08,0.00217382,785.603
2.9236e-05,0.00900702,40.0016,1600.13,2.63212e-05,299.966,300.676,0.240601,-1.26994e-10,-1165.33,-5.9941e-08,0.00221216,785.608
3.34126e-05,0.00900802,40.0013,1600.1,2.63207e-05,299.961,300.683,0.240607,-1.269e-10,-1163.68,-5.98969e-08,0.00225048,785.612
3.75891e-05,0.00900902,40.0009,1600.07,2.63201e-05,299.956,300.69,0.240613,-1.26807e-10,-1162.04,-5.98529e-08,0.00228878,785.617
4.17657e-05,0.00901003,40.0006,1600.05,2.63196e-05,299.951,300.698,0.240619,-1.26714e-10,-1160.4,-5.98089e-08,0.00232706,785.622
4.59423e-05,0.00901103,40.0002,1600.02,2.63191e-05,299.946,300.705,0.240625,-1.26621e-10,-1158.76,-5.9765e-08,0.00236533,785.626
5.01188e-05,0.00901203,39.9999,1599.99,2.63185e-05,299.941,300.713,0.240632,-1.26528e-10,-1157.12,-5.97212e-08,0.00240358,785.631
5.42954e-05,0.00901303,39.9996,1599.96,2.6318e-05,299.937,300.72,0.240638,-1.26435e-10,-1155.48,-5.96775e-08,0.00244181,785.635
5.8472e-05,0.00901404,39.9992,1599.94,2.63175e-05,299.932,300.727,0.240644,-1.26343e-10,-1153.84,-5.96338e-08,0.00248003,785.64
6.26485e-05,0.00901504,39.9989,1599.91,2.63169e-05,299.927,300.735,0.24065,-1.2625e-10,-1152.21,-5.95902e-08,0.00251822,785.644
6.68251e-05,0.00901604,39.9985,1599.88,2.63164e-05,299.922,300.742,0.240656,-1.26158e-10,-1150.57,-5.95467e-08,0.0025564,785.649
7.10017e-05,0.00901704,39.9982,1599.85,2.63159e-05,299.917,300.75,0.240662,-1.26066e-10,-1148.94,-5.95032e-08,0.00259456,785.653
7.51783e-05,0.00901805,39.9978,1599.83,2.63154e-05,299.913,300.757,0.240668,-1.25974e-10,-1147.31,-5.94598e-08,0.00263271,785.657
7.93548e-05,0.00901905,39.9975,1599.8,2.63148e-05,299.908,300.764,0.240674,-1.25882e-10,-1145.68,-5.94165e-08,0.00267083,785.662
8.35314e-05,0.00902005,39.9972,1599.77,2.63143e-05,299.903,300.772,0.24068,-1.25791e-10,-1144.06,-5.93733e-08,0.00270894,785.666
