# grid [m], ug [m/s], rhog, Tg [K], Yf, YO2, YOH, YCO, YCO2, phi_g, Sm, Sh, Syf
0,0.288643,1.21358,300,0.0816443,0.213019,-3.17173e-20,-5.1379e-17,-3.2266e-17,0.798766,0,0,0
6.66667e-05,0.288643,1.21358,300,0.0816443,0.213019,-6.1961e-20,-1.00431e-16,-6.30704e-17,0.798766,0,0,0
0.000133333,0.288643,1.21358,300,0.0816443,0.213019,3.39233e-21,-1.00502e-16,-6.31154e-17,0.798766,0,0,0
0.0002,0.288643,1.21358,300,0.0816443,0.213019,2.76284e-21,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.000266667,0.288643,1.21358,300,0.0816443,0.213019,2.09851e-21,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.000333333,0.288643,1.21358,300,0.0816443,0.213019,1.59352e-21,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.0004,0.288643,1.21358,300,0.0816443,0.213019,1.21004e-21,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.000466667,0.288643,1.21358,300,0.0816443,0.213019,9.1884e-22,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.000533333,0.288643,1.21358,300,0.0816443,0.213019,6.97716e-22,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.0006,0.288643,1.21358,300,0.0816443,0.213019,5.29804e-22,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.000666667,0.288643,1.21358,300,0.0816443,0.213019,4.02299e-22,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.000733333,0.288643,1.21358,300,0.0816443,0.213019,3.05479e-22,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.0008,0.288643,1.21358,300,0.0816443,0.213019,2.31959e-22,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.000866667,0.288643,1.21358,300,0.0816443,0.213019,1.76133e-22,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.000933333,0.288643,1.21358,300,0.0816443,0.213019,1.33742e-22,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.001,0.288643,1.21358,300,0.0816443,0.213019,1.01553e-22,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.00106667,0.288643,1.21358,300,0.0816443,0.213019,7.71105e-23,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.00113333,0.288643,1.21358,300,0.0816443,0.213019,5.8551e-23,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.0012,0.288643,1.21358,300,0.0816443,0.213019,4.44583e-23,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.00126667,0.288643,1.21358,300,0.0816443,0.213019,3.37575e-23,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.00133333,0.288643,1.21358,300,0.0816443,0.213019,2.56322e-23,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.0014,0.288643,1.21358,300,0.0816443,0.213019,1.94626e-23,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.00146667,0.288643,1.21358,300,0.0816443,0.213019,1.47779e-23,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.00153333,0.288643,1.21358,300,0.0816443,0.213019,1.12209e-23,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.0016,0.288643,1.21358,300,0.0816443,0.213019,8.52e-24,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.00166667,0.288643,1.21358,300,0.0816443,0.213019,6.46923e-24,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.00173333,0.288643,1.21358,300,0.0816443,0.213019,4.9121e-24,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.0018,0.288643,1.21358,300,0.0816443,0.213019,3.72978e-24,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.00186667,0.288643,1.21358,300,0.0816443,0.213019,2.83207e-24,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.00193333,0.288643,1.21358,300,0.0816443,0.213019,2.15046e-24,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.002,0.288643,1.21358,300,0.0816443,0.213019,1.63293e-24,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.00206667,0.288643,1.21358,300,0.0816443,0.213019,1.23998e-24,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.00213333,0.288643,1.21358,300,0.0816443,0.213019,9.41616e-25,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.0022,0.288643,1.21358,300,0.0816443,0.213019,7.15069e-25,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.00226667,0.288643,1.21358,300,0.0816443,0.213019,5.43056e-25,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.00233333,0.288643,1.21358,300,0.0816443,0.213019,4.12452e-25,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.0024,0.288643,1.21358,300,0.0816443,0.213019,3.13287e-25,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.00246667,0.288643,1.21358,300,0.0816443,0.213019,2.37994e-25,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.00253333,0.288643,1.21358,300,0.0816443,0.213019,1.80825e-25,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.0026,0.288643,1.21358,300,0.0816443,0.213019,1.37417e-25,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.00266667,0.288643,1.21358,300,0.0816443,0.213019,1.04458e-25,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.00273333,0.288643,1.21358,300,0.0816443,0.213019,7.94315e-26,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.0028,0.288643,1.21358,300,0.0816443,0.213019,6.0428e-26,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.00286667,0.288643,1.21358,300,0.0816443,0.213019,4.59975e-26,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.00293333,0.288643,1.21358,300,0.0816443,0.213019,3.50388e-26,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.003,0.288643,1.21358,300,0.0816443,0.213019,2.67161e-26,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.00306667,0.288643,1.21358,300,0.0816443,0.213019,2.03946e-26,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.00313333,0.288643,1.21358,300,0.0816443,0.213019,1.55925e-26,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.0032,0.288643,1.21358,300,0.0816443,0.213019,1.19438e-26,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.00326667,0.288643,1.21358,300,0.0816443,0.213019,9.17087e-27,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.00333333,0.288643,1.21358,300,0.0816443,0.213019,7.06266e-27,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.0034,0.288643,1.21358,300,0.0816443,0.213019,5.4591e-27,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.00346667,0.288643,1.21358,300,0.0816443,0.213019,4.2386e-27,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.00353333,0.288643,1.21358,300,0.0816443,0.213019,3.30887e-27,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.0036,0.288643,1.21358,300,0.0816443,0.213019,2.59984e-27,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.00366667,0.288643,1.21358,300,0.0816443,0.213019,2.05828e-27,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.00373333,0.288643,1.21358,300,0.0816443,0.213019,1.64383e-27,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.0038,0.288643,1.21358,300,0.0816443,0.213019,1.3258e-27,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
0.00386667,0.288643,1.21358,300,0.0816443,0.213019,1.08092e-27,-1.00502e-16,-6.31155e-17,0.798766,0,0,0
