# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s]
0.000105159,0.00902593,39.9954,1599.63,2.63116e-05,299.878,300.681,0.247159,-1.25293e-10,-1143.97,-5.87624e-08,0.00248628,785.69
0.000109204,0.00902693,39.995,1599.6,2.63111e-05,299.873,300.687,0.247164,-1.25204e-10,-1142.46,-5.87208e-08,0.00252013,785.694
0.000113248,0.00902793,39.9947,1599.58,2.63106e-05,299.868,300.693,0.247169,-1.25116e-10,-1140.94,-5.86793e-08,0.00255396,785.699
0.000117293,0.00902892,39.9944,1599.55,2.63101e-05,299.864,300.699,0.247175,-1.25027e-10,-1139.43,-5.86379e-08,0.00258777,785.703
0.000121337,0.00902992,39.9941,1599.52,2.63096e-05,299.859,300.706,0.24718,-1.24939e-10,-1137.92,-5.85965e-08,0.00262157,785.707
0.000125382,0.00903092,39.9937,1599.5,2.63091e-05,299.854,300.712,0.247185,-1.24851e-10,-1136.41,-5.85552e-08,0.00265535,785.712
0.000129427,0.00903192,39.9934,1599.47,2.63086e-05,299.85,300.718,0.247191,-1.24763e-10,-1134.9,-5.8514e-08,0.00268911,785.716
0.000133471,0.00903291,39.9931,1599.45,2.63081e-05,299.845,300.724,0.247196,-1.24676e-10,-1133.4,-5.84728e-08,0.00272286,785.72
0.000137516,0.00903391,39.9927,1599.42,2.63076e-05,299.841,300.731,0.247201,-1.24588e-10,-1131.89,-5.84317e-08,0.00275659,785.724
0.00014156,0.00903491,39.9924,1599.39,2.63071e-05,299.836,300.737,0.247207,-1.245e-10,-1130.39,-5.83907e-08,0.00279031,785.729
0.000145605,0.00903591,39.9921,1599.37,2.63065e-05,299.832,300.743,0.247212,-1.24413e-10,-1128.89,-5.83497e-08,0.00282401,785.733
0.000149649,0.0090369,39.9918,1599.34,2.6306e-05,299.827,300.75,0.247217,-1.24326e-10,-1127.39,-5.83088e-08,0.0028577,785.737
0.000153694,0.0090379,39.9914,1599.31,2.63055e-05,299.822,300.756,0.247223,-1.24239e-10,-1125.89,-5.82679e-08,0.00289137,785.742
0.000157739,0.0090389,39.9911,1599.29,2.6305e-05,299.818,300.762,0.247228,-1.24152e-10,-1124.39,-5.82271e-08,0.00292502,785.746
0.000161783,0.0090399,39.9908,1599.26,2.63045e-05,299.813,300.768,0.247233,-1.24065e-10,-1122.89,-5.81864e-08,0.00295865,785.75
0.000165828,0.00904089,39.9905,1599.24,2.6304e-05,299.809,300.775,0.247239,-1.23978e-10,-1121.4,-5.81458e-08,0.00299227,785.754
0.000169872,0.00904189,39.9901,1599.21,2.63035e-05,299.804,300.781,0.247244,-1.23892e-10,-1119.9,-5.81052e-08,0.00302588,785.758
0.000173917,0.00904289,39.9898,1599.18,2.6303e-05,299.8,300.787,0.247249,-1.23805e-10,-1118.41,-5.80646e-08,0.00305947,785.763
0.000177962,0.00904389,39.9895,1599.16,2.63025e-05,299.795,300.793,0.247255,-1.23719e-10,-1116.92,-5.80241e-08,0.00309304,785.767
0.000182006,0.00904488,39.9892,1599.13,2.6302e-05,299.791,300.8,0.24726,-1.23633e-10,-1115.43,-5.79837e-08,0.0031266,785.771
0.000186051,0.00904588,39.9888,1599.11,2.63015e-05,299.786,300.806,0.247265,-1.23547e-10,-1113.95,-5.79434e-08,0.00316014,785.775
0.000190095,0.00904688,39.9885,1599.08,2.6301e-05,299.782,300.812,0.247271,-1.23461e-10,-1112.46,-5.79031e-08,0.00319366,785.779
0.00019414,0.00904788,39.9882,1599.05,2.63005e-05,299.777,300.819,0.247276,-1.23375e-10,-1110.97,-5.78629e-08,0.00322717,785.784
0.000198184,0.00904887,39.9879,1599.03,2.63e-05,299.773,300.825,0.247281,-1.23289e-10,-1109.49,-5.78227e-08,0.00326066,785.788
0.000202229,0.00904987,39.9875,1599,2.62995e-05,299.768,300.831,0.247287,-1.23204e-10,-1108.01,-5.77826e-08,0.00329414,785.792
0.000206274,0.00905087,39.9872,1598.98,2.6299e-05,299.764,300.837,0.247292,-1.23119e-10,-1106.53,-5.77426e-08,0.0033276,785.796
0.000210318,0.00905187,39.9869,1598.95,2.62985e-05,299.759,300.844,0.247297,-1.23033e-10,-1105.05,-5.77026e-08,0.00336104,785.8
0.000214363,0.00905286,39.9866,1598.93,2.6298e-05,299.755,300.85,0.247303,-1.22948e-10,-1103.57,-5.76627e-08,0.00339447,785.805
0.000218407,0.00905386,39.9862,1598.9,2.62975e-05,299.75,300.856,0.247308,-1.22863e-10,-1102.1,-5.76229e-08,0.00342789,785.809
0.000222452,0.00905486,39.9859,1598.87,2.6297e-05,299.746,300.862,0.247313,-1.22778e-10,-1100.62,-5.75831e-08,0.00346128,785.813
0.000226496,0.00905586,39.9856,1598.85,2.62966e-05,299.741,300.869,0.247319,-1.22694e-10,-1099.15,-5.75433e-08,0.00349467,785.817
0.000230541,0.00905685,39.9853,1598.82,2.62961e-05,299.737,300.875,0.247324,-1.22609e-10,-1097.67,-5.75037e-08,0.00352803,785.821
0.000234586,0.00905785,39.985,1598.8,2.62956e-05,299.732,300.881,0.247329,-1.22525e-10,-1096.2,-5.74641e-08,0.00356138,785.825
0.00023863,0.00905885,39.9846,1598.77,2.62951e-05,299.728,300.887,0.247335,-1.2244e-10,-1094.73,-5.74245e-08,0.00359471,785.829
0.000242675,0.00905985,39.9843,1598.75,2.62946e-05,299.724,300.894,0.24734,-1.22356e-10,-1093.27,-5.73851e-08,0.00362803,785.834
0.000246719,0.00906084,39.984,1598.72,2.62941e-05,299.719,300.9,0.247345,-1.22272e-10,-1091.8,-5.73456e-08,0.00366134,785.838
0.000250764,0.00906184,39.9837,1598.69,2.62936e-05,299.715,300.906,0.247351,-1.22188e-10,-1090.33,-5.73063e-08,0.00369462,785.842
0.000254809,0.00906284,39.9833,1598.67,2.62931e-05,299.71,300.913,0.247356,-1.22104e-10,-1088.87,-5.7267e-08,0.00372789,785.846
0.000258853,0.00906384,39.983,1598.64,2.62926e-05,299.706,300.919,0.247361,-1.22021e-10,-1087.41,-5.72278e-08,0.00376115,785.85
0.000262898,0.00906483,39.9827,1598.62,2.62921e-05,299.702,300.925,0.247367,-1.21937e-10,-1085.95,-5.71886e-08,0.00379439,785.854
0.000266942,0.00906583,39.9824,1598.59,2.62916e-05,299.697,300.931,0.247372,-1.21854e-10,-1084.49,-5.71495e-08,0.00382761,785.858
0.000270987,0.00906683,39.9821,1598.57,2.62911e-05,299.693,300.938,0.247378,-1.21771e-10,-1082.98,-5.71105e-08,0.00386341,785.862
0.000275031,0.00906783,39.9818,1598.54,2.62906e-05,299.688,300.95,0.247388,-1.21689e-10,-1081.19,-5.70723e-08,0.00391256,785.866
0.000279076,0.00906882,39.9814,1598.52,2.62901e-05,299.684,300.961,0.247398,-1.21608e-10,-1079.41,-5.70342e-08,0.0039617,785.87
0.000283121,0.00906982,39.9811,1598.49,2.62896e-05,299.68,300.973,0.247407,-1.21527e-10,-1077.63,-5.69961e-08,0.00401083,785.874
0.000287165,0.00907082,39.9808,1598.46,2.62891e-05,299.675,300.984,0.247417,-1.21446e-10,-1075.86,-5.69581e-08,0.00405993,785.879
0.00029121,0.00907182,39.9805,1598.44,2.62887e-05,299.671,300.995,0.247427,-1.21365e-10,-1074.08,-5.69202e-08,0.00410903,785.883
0.000295254,0.00907281,39.9802,1598.41,2.62882e-05,299.667,301.007,0.247437,-1.21284e-10,-1072.31,-5.68823e-08,0.00415811,785.887
0.000299299,0.00907381,39.9798,1598.39,2.62877e-05,299.662,301.018,0.247447,-1.21204e-10,-1070.53,-5.68446e-08,0.00420717,785.891
0.000303343,0.00907481,39.9795,1598.36,2.62872e-05,299.658,301.029,0.247456,-1.21123e-10,-1068.76,-5.68068e-08,0.00425622,785.895
0.000307388,0.00907581,39.9792,1598.34,2.62867e-05,299.654,301.041,0.247466,-1.21043e-10,-1066.99,-5.67692e-08,0.00430526,785.899
0.000311433,0.0090768,39.9789,1598.31,2.62862e-05,299.649,301.052,0.247476,-1.20963e-10,-1065.22,-5.67316e-08,0.00435428,785.903
0.000315477,0.0090778,39.9786,1598.29,2.62857e-05,299.645,301.063,0.247486,-1.20883e-10,-1063.46,-5.66941e-08,0.00440329,785.907
0.000319522,0.0090788,39.9783,1598.26,2.62852e-05,299.641,301.075,0.247495,-1.20803e-10,-1061.69,-5.66567e-08,0.00445228,785.911
0.000323566,0.0090798,39.9779,1598.24,2.62847e-05,299.636,301.086,0.247505,-1.20724e-10,-1059.93,-5.66193e-08,0.00450126,785.915
0.000327611,0.00908079,39.9776,1598.21,2.62842e-05,299.632,301.098,0.247515,-1.20644e-10,-1058.17,-5.65821e-08,0.00455022,785.919
0.000331656,0.00908179,39.9773,1598.19,2.62838e-05,299.628,301.109,0.247525,-1.20565e-10,-1056.41,-5.65448e-08,0.00459917,785.923
0.0003357,0.00908279,39.977,1598.16,2.62833e-05,299.624,301.12,0.247535,-1.20485e-10,-1054.65,-5.65077e-08,0.0046481,785.927
0.000339745,0.00908379,39.9767,1598.14,2.62828e-05,299.619,301.132,0.247544,-1.20406e-10,-1052.89,-5.64706e-08,0.00469702,785.931
0.000343789,0.00908478,39.9764,1598.11,2.62823e-05,299.615,301.143,0.247554,-1.20328e-10,-1051.13,-5.64336e-08,0.00474592,785.935
0.000347834,0.00908578,39.9761,1598.09,2.62818e-05,299.611,301.154,0.247564,-1.20249e-10,-1049.38,-5.63967e-08,0.00479481,785.939
0.000351878,0.00908678,39.9757,1598.06,2.62813e-05,299.607,301.166,0.247574,-1.2017e-10,-1047.63,-5.63598e-08,0.00484369,785.943
0.000355923,0.00908778,39.9754,1598.04,2.62808e-05,299.602,301.177,0.247583,-1.20092e-10,-1045.87,-5.6323e-08,0.00489255,785.947
0.000359968,0.00908878,39.9751,1598.01,2.62804e-05,299.598,301.188,0.247593,-1.20013e-10,-1044.12,-5.62863e-08,0.00494139,785.95
0.000364012,0.00908977,39.9748,1597.99,2.62799e-05,299.594,301.2,0.247603,-1.19935e-10,-1042.38,-5.62496e-08,0.00499023,785.954
0.000368057,0.00909077,39.9745,1597.96,2.62794e-05,299.59,301.211,0.247613,-1.19857e-10,-1040.63,-5.6213e-08,0.00503904,785.958
0.000372101,0.00909177,39.9742,1597.94,2.62789e-05,299.585,301.222,0.247623,-1.19779e-10,-1038.88,-5.61765e-08,0.00508785,785.962
0.000376146,0.00909277,39.9739,1597.91,2.62784e-05,299.581,301.234,0.247632,-1.19702e-10,-1037.14,-5.61401e-08,0.00513663,785.966
0.000380191,0.00909376,39.9736,1597.89,2.62779e-05,299.577,301.245,0.247642,-1.19624e-10,-1035.4,-5.61037e-08,0.00518541,785.97
0.000384235,0.00909476,39.9732,1597.86,2.62774e-05,299.573,301.257,0.247652,-1.19547e-10,-1033.66,-5.60674e-08,0.00523417,785.974
0.00038828,0.00909576,39.9729,1597.84,2.6277e-05,299.569,301.268,0.247662,-1.19469e-10,-1031.92,-5.60312e-08,0.00528291,785.978
0.000392324,0.00909676,39.9726,1597.81,2.62765e-05,299.564,301.279,0.247671,-1.19392e-10,-1030.18,-5.5995e-08,0.00533164,785.982
0.000396369,0.00909775,39.9723,1597.79,2.6276e-05,299.56,301.291,0.247681,-1.19315e-10,-1028.44,-5.59589e-08,0.00538036,785.986
0.000400413,0.00909875,39.972,1597.76,2.62755e-05,299.556,301.302,0.247691,-1.19238e-10,-1026.71,-5.59228e-08,0.00542906,785.99
0.000404458,0.00909975,39.9717,1597.74,2.6275e-05,299.552,301.313,0.247701,-1.19162e-10,-1024.97,-5.58869e-08,0.00547774,785.993
0.000408503,0.00910075,39.9714,1597.71,2.62745e-05,299.548,301.325,0.247711,-1.19085e-10,-1023.24,-5.5851e-08,0.00552642,785.997
0.000412547,0.00910174,39.9711,1597.69,2.62741e-05,299.544,301.336,0.24772,-1.19009e-10,-1021.51,-5.58152e-08,0.00557507,786.001
0.000416592,0.00910274,39.9708,1597.66,2.62736e-05,299.54,301.347,0.24773,-1.18933e-10,-1019.78,-5.57794e-08,0.00562372,786.005
0.000420636,0.00910374,39.9705,1597.64,2.62731e-05,299.535,301.359,0.24774,-1.18857e-10,-1018.06,-5.57437e-08,0.00567235,786.009
0.000424681,0.00910474,39.9701,1597.61,2.62726e-05,299.531,301.37,0.24775,-1.18781e-10,-1016.33,-5.57081e-08,0.00572096,786.013
0.000428725,0.00910574,39.9698,1597.59,2.62721e-05,299.527,301.382,0.247759,-1.18705e-10,-1014.61,-5.56725e-08,0.00576956,786.016
0.00043277,0.00910673,39.9695,1597.56,2.62717e-05,299.523,301.393,0.247769,-1.18629e-10,-1012.88,-5.56371e-08,0.00581815,786.02
0.000436815,0.00910773,39.9692,1597.54,2.62712e-05,299.519,301.404,0.247779,-1.18554e-10,-1011.16,-5.56016e-08,0.00586672,786.024
0.000440859,0.00910873,39.9689,1597.51,2.62707e-05,299.515,301.416,0.247789,-1.18478e-10,-1009.44,-5.55663e-08,0.00591527,786.028
0.000444904,0.00910973,39.9686,1597.49,2.62702e-05,299.511,301.427,0.247799,-1.18403e-10,-1007.72,-5.5531e-08,0.00596382,786.032
0.000448948,0.00911072,39.9683,1597.47,2.62697e-05,299.507,301.438,0.247808,-1.18328e-10,-1006.01,-5.54958e-08,0.00601234,786.035
0.000452993,0.00911172,39.968,1597.44,2.62693e-05,299.503,301.45,0.247818,-1.18253e-10,-1004.29,-5.54607e-08,0.00606086,786.039
0.000457038,0.00911272,39.9677,1597.42,2.62688e-05,299.499,301.461,0.247828,-1.18178e-10,-1002.58,-5.54256e-08,0.00610936,786.043
0.000461082,0.00911372,39.9674,1597.39,2.62683e-05,299.495,301.472,0.247838,-1.18104e-10,-1000.86,-5.53906e-08,0.00615784,786.047
0.000465127,0.00911471,39.9671,1597.37,2.62678e-05,299.491,301.484,0.247848,-1.18029e-10,-999.152,-5.53556e-08,0.00620631,786.051
0.000469171,0.00911571,39.9668,1597.34,2.62674e-05,299.487,301.495,0.247857,-1.17955e-10,-997.442,-5.53208e-08,0.00625477,786.054
0.000473216,0.00911671,39.9665,1597.32,2.62669e-05,299.482,301.506,0.247867,-1.1788e-10,-995.734,-5.5286e-08,0.00630321,786.058
0.00047726,0.00911771,39.9662,1597.29,2.62664e-05,299.478,301.518,0.247877,-1.17806e-10,-994.028,-5.52512e-08,0.00635163,786.062
0.000481305,0.00911871,39.9659,1597.27,2.62659e-05,299.474,301.529,0.247887,-1.17732e-10,-992.322,-5.52165e-08,0.00640005,786.066
0.00048535,0.0091197,39.9655,1597.24,2.62654e-05,299.47,301.541,0.247896,-1.17659e-10,-990.618,-5.51819e-08,0.00644845,786.069
0.000489394,0.0091207,39.9652,1597.22,2.6265e-05,299.466,301.552,0.247906,-1.17585e-10,-988.916,-5.51474e-08,0.00649683,786.073
0.000493439,0.0091217,39.9649,1597.2,2.62645e-05,299.462,301.563,0.247916,-1.17512e-10,-987.215,-5.51129e-08,0.0065452,786.077
0.000497483,0.0091227,39.9646,1597.17,2.6264e-05,299.458,301.575,0.247926,-1.17438e-10,-985.516,-5.50785e-08,0.00659356,786.081
0.000501528,0.00912369,39.9643,1597.15,2.62635e-05,299.454,301.586,0.247936,-1.17365e-10,-983.818,-5.50442e-08,0.0066419,786.084
0.000505572,0.00912469,39.964,1597.12,2.62631e-05,299.45,301.597,0.247945,-1.17292e-10,-982.122,-5.50099e-08,0.00669022,786.088
0.000509617,0.00912569,39.9637,1597.1,2.62626e-05,299.446,301.609,0.247955,-1.17219e-10,-980.427,-5.49757e-08,0.00673854,786.092
0.000513662,0.00912669,39.9634,1597.08,2.62621e-05,299.443,301.62,0.247965,-1.17146e-10,-978.733,-5.49416e-08,0.00678684,786.095
0.000517706,0.00912769,39.9631,1597.05,2.62617e-05,299.439,301.631,0.247975,-1.17074e-10,-977.041,-5.49075e-08,0.00683512,786.099
0.000521751,0.00912868,39.9628,1597.03,2.62612e-05,299.435,301.643,0.247984,-1.17001e-10,-975.35,-5.48735e-08,0.00688339,786.103
0.000525795,0.00912968,39.9625,1597,2.62607e-05,299.431,301.654,0.247994,-1.16929e-10,-973.661,-5.48395e-08,0.00693165,786.106
0.00052984,0.00913068,39.9622,1596.98,2.62602e-05,299.427,301.666,0.248004,-1.16856e-10,-971.974,-5.48057e-08,0.00697989,786.11
0.000533885,0.00913168,39.9619,1596.95,2.62598e-05,299.423,301.677,0.248014,-1.16784e-10,-970.287,-5.47718e-08,0.00702812,786.114
0.000537929,0.00913267,39.9616,1596.93,2.62593e-05,299.419,301.688,0.248024,-1.16712e-10,-968.602,-5.47381e-08,0.00707633,786.117
0.000541974,0.00913367,39.9613,1596.91,2.62588e-05,299.415,301.703,0.248036,-1.16642e-10,-966.716,-5.47049e-08,0.00713444,786.121
0.000546018,0.00913467,39.961,1596.88,2.62583e-05,299.411,301.723,0.248053,-1.16573e-10,-964.436,-5.46726e-08,0.00721182,786.125
0.000550063,0.00913567,39.9607,1596.86,2.62579e-05,299.407,301.744,0.248071,-1.16504e-10,-962.157,-5.46404e-08,0.00728919,786.128
0.000554107,0.00913667,39.9604,1596.83,2.62574e-05,299.403,301.764,0.248089,-1.16436e-10,-959.88,-5.46083e-08,0.00736656,786.132
0.000558152,0.00913766,39.9601,1596.81,2.62569e-05,299.399,301.785,0.248106,-1.16367e-10,-957.604,-5.45763e-08,0.00744392,786.135
0.000562197,0.00913866,39.9598,1596.79,2.62565e-05,299.396,301.806,0.248124,-1.16299e-10,-955.331,-5.45444e-08,0.00752127,786.139
0.000566241,0.00913966,39.9595,1596.76,2.6256e-05,299.392,301.826,0.248141,-1.16231e-10,-953.059,-5.45126e-08,0.00759861,786.143
0.000570286,0.00914066,39.9592,1596.74,2.62555e-05,299.388,301.847,0.248159,-1.16164e-10,-950.788,-5.44808e-08,0.00767595,786.146
0.00057433,0.00914165,39.9589,1596.71,2.6255e-05,299.384,301.867,0.248176,-1.16096e-10,-948.519,-5.44491e-08,0.00775327,786.15
0.000578375,0.00914265,39.9586,1596.69,2.62546e-05,299.38,301.888,0.248194,-1.16029e-10,-946.252,-5.44176e-08,0.0078306,786.153
0.000582419,0.00914365,39.9583,1596.67,2.62541e-05,299.376,301.908,0.248211,-1.15962e-10,-943.986,-5.43861e-08,0.00790791,786.157
0.000586464,0.00914465,39.958,1596.64,2.62536e-05,299.372,301.929,0.248229,-1.15895e-10,-941.722,-5.43546e-08,0.00798522,786.161
0.000590509,0.00914565,39.9577,1596.62,2.62532e-05,299.369,301.949,0.248246,-1.15828e-10,-939.46,-5.43233e-08,0.00806252,786.164
0.000594553,0.00914664,39.9574,1596.6,2.62527e-05,299.365,301.97,0.248264,-1.15761e-10,-937.199,-5.42921e-08,0.00813981,786.168
0.000598598,0.00914764,39.9571,1596.57,2.62522e-05,299.361,301.99,0.248281,-1.15695e-10,-934.94,-5.42609e-08,0.00821709,786.171
0.000602642,0.00914864,39.9568,1596.55,2.62518e-05,299.357,302.011,0.248299,-1.15629e-10,-932.683,-5.42298e-08,0.00829437,786.175
0.000606687,0.00914964,39.9565,1596.52,2.62513e-05,299.354,302.032,0.248316,-1.15563e-10,-930.427,-5.41988e-08,0.00837164,786.178
0.000610732,0.00915064,39.9562,1596.5,2.62508e-05,299.35,302.052,0.248334,-1.15497e-10,-928.173,-5.41679e-08,0.0084489,786.182
0.000614776,0.00915163,39.9559,1596.48,2.62504e-05,299.346,302.073,0.248351,-1.15431e-10,-925.92,-5.41371e-08,0.00852616,786.185
0.000618821,0.00915263,39.9556,1596.45,2.62499e-05,299.342,302.093,0.248369,-1.15365e-10,-923.669,-5.41064e-08,0.00860341,786.189
0.000622865,0.00915363,39.9553,1596.43,2.62494e-05,299.339,302.114,0.248387,-1.153e-10,-921.42,-5.40757e-08,0.00868065,786.192
0.00062691,0.00915463,39.955,1596.41,2.6249e-05,299.335,302.134,0.248404,-1.15235e-10,-919.172,-5.40452e-08,0.00875788,786.196
0.000630954,0.00915563,39.9548,1596.38,2.62485e-05,299.331,302.155,0.248422,-1.1517e-10,-916.926,-5.40147e-08,0.00883511,786.199
0.000634999,0.00915662,39.9545,1596.36,2.6248e-05,299.327,302.175,0.248439,-1.15105e-10,-914.682,-5.39843e-08,0.00891232,786.203
0.000639044,0.00915762,39.9542,1596.33,2.62476e-05,299.324,302.196,0.248457,-1.1504e-10,-912.439,-5.3954e-08,0.00898954,786.206
0.000643088,0.00915862,39.9539,1596.31,2.62471e-05,299.32,302.217,0.248474,-1.14976e-10,-910.198,-5.39237e-08,0.00906674,786.209
0.000647133,0.00915962,39.9536,1596.29,2.62466e-05,299.316,302.237,0.248492,-1.14912e-10,-907.958,-5.38936e-08,0.00914393,786.213
0.000651177,0.00916062,39.9533,1596.26,2.62462e-05,299.313,302.258,0.248509,-1.14848e-10,-905.72,-5.38635e-08,0.00922112,786.216
0.000655222,0.00916161,39.953,1596.24,2.62457e-05,299.309,302.278,0.248527,-1.14784e-10,-903.484,-5.38335e-08,0.0092983,786.22
0.000659267,0.00916261,39.9527,1596.22,2.62452e-05,299.305,302.299,0.248544,-1.1472e-10,-901.249,-5.38036e-08,0.00937548,786.223
0.000663311,0.00916361,39.9524,1596.19,2.62448e-05,299.302,302.319,0.248562,-1.14656e-10,-899.016,-5.37738e-08,0.00945264,786.226
0.000667356,0.00916461,39.9521,1596.17,2.62443e-05,299.298,302.34,0.248579,-1.14593e-10,-896.784,-5.37441e-08,0.0095298,786.23
0.0006714,0.00916561,39.9518,1596.15,2.62439e-05,299.294,302.361,0.248597,-1.1453e-10,-894.555,-5.37144e-08,0.00960696,786.233
0.000675445,0.0091666,39.9515,1596.12,2.62434e-05,299.291,302.381,0.248614,-1.14467e-10,-892.326,-5.36848e-08,0.0096841,786.237
0.000679489,0.0091676,39.9512,1596.1,2.62429e-05,299.287,302.402,0.248632,-1.14404e-10,-890.099,-5.36554e-08,0.00976124,786.24
0.000683534,0.0091686,39.9509,1596.08,2.62425e-05,299.284,302.422,0.248649,-1.14341e-10,-887.874,-5.3626e-08,0.00983836,786.243
0.000687579,0.0091696,39.9506,1596.05,2.6242e-05,299.28,302.443,0.248667,-1.14279e-10,-885.651,-5.35966e-08,0.00991549,786.247
0.000691623,0.0091706,39.9504,1596.03,2.62415e-05,299.276,302.463,0.248685,-1.14216e-10,-883.429,-5.35674e-08,0.0099926,786.25
0.000695668,0.00917159,39.9501,1596.01,2.62411e-05,299.273,302.484,0.248702,-1.14154e-10,-881.209,-5.35382e-08,0.0100697,786.253
0.000699712,0.00917259,39.9498,1595.98,2.62406e-05,299.269,302.504,0.24872,-1.14092e-10,-878.99,-5.35092e-08,0.0101468,786.257
0.000703757,0.00917359,39.9495,1595.96,2.62402e-05,299.266,302.525,0.248737,-1.1403e-10,-876.773,-5.34802e-08,0.0102239,786.26
0.000707801,0.00917459,39.9492,1595.94,2.62397e-05,299.262,302.546,0.248755,-1.13969e-10,-874.557,-5.34513e-08,0.010301,786.263
0.000711846,0.00917559,39.9489,1595.92,2.62392e-05,299.259,302.566,0.248772,-1.13907e-10,-872.343,-5.34224e-08,0.0103781,786.266
0.000715891,0.00917658,39.9486,1595.89,2.62388e-05,299.255,302.587,0.24879,-1.13846e-10,-870.131,-5.33937e-08,0.0104551,786.27
0.000719935,0.00917758,39.9483,1595.87,2.62383e-05,299.252,302.607,0.248807,-1.13785e-10,-867.92,-5.3365e-08,0.0105322,786.273
0.00072398,0.00917858,39.948,1595.85,2.62378e-05,299.248,302.628,0.248825,-1.13724e-10,-865.711,-5.33364e-08,0.0106092,786.276
