# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s], Mliquid
0,0.009,20,400,2.84829e-06,300,300.169,0.281605,0,0,0,0,679.979,3.77676e+09
2.90381e-06,0.00900082,20.0006,400.026,2.84775e-06,299.969,300.17,0.281607,-1.85714e-10,-10480.9,-2.03672e-06,0.00768715,680.005,3.77676e+09
5.80763e-06,0.00900163,19.9991,399.965,2.84721e-06,299.939,300.172,0.281609,-1.85331e-10,-10445.5,-2.03252e-06,0.00892354,680.031,3.77676e+09
8.71144e-06,0.00900245,19.9976,399.905,2.84667e-06,299.909,300.174,0.281611,-1.84949e-10,-10410.2,-2.02834e-06,0.0101557,680.057,3.77676e+09
1.16153e-05,0.00900327,19.9961,399.844,2.84614e-06,299.878,300.176,0.281613,-1.8457e-10,-10375,-2.02417e-06,0.0113837,680.082,3.77676e+09
1.45191e-05,0.00900409,19.9946,399.784,2.8456e-06,299.848,300.178,0.281615,-1.84192e-10,-10340,-2.02003e-06,0.0126076,680.108,3.77676e+09
1.74229e-05,0.0090049,19.9931,399.724,2.84506e-06,299.818,300.18,0.281617,-1.83816e-10,-10305.1,-2.01591e-06,0.0138272,680.134,3.77676e+09
2.03267e-05,0.00900572,19.9916,399.664,2.84453e-06,299.788,300.182,0.281619,-1.83442e-10,-10270.3,-2.01181e-06,0.0150428,680.159,3.77676e+09
2.32305e-05,0.00900654,19.9901,399.604,2.844e-06,299.759,300.184,0.281621,-1.83069e-10,-10235.6,-2.00772e-06,0.0162542,680.184,3.77676e+09
2.61343e-05,0.00900736,19.9886,399.545,2.84347e-06,299.729,300.186,0.281623,-1.82699e-10,-10201.1,-2.00366e-06,0.0174615,680.209,3.77676e+09
2.90381e-05,0.00900817,19.9871,399.485,2.84294e-06,299.699,300.188,0.281625,-1.8233e-10,-10166.7,-1.99961e-06,0.0186648,680.235,3.77676e+09
3.1942e-05,0.00900899,19.9856,399.426,2.84241e-06,299.67,300.19,0.281627,-1.81963e-10,-10132.4,-1.99558e-06,0.0198639,680.26,3.77676e+09
3.48458e-05,0.00900981,19.9842,399.366,2.84188e-06,299.64,300.192,0.281629,-1.81597e-10,-10098.2,-1.99158e-06,0.0210591,680.285,3.77676e+09
3.77496e-05,0.00901063,19.9827,399.307,2.84135e-06,299.611,300.194,0.281631,-1.81233e-10,-10064.2,-1.98759e-06,0.0222501,680.31,3.77676e+09
4.06534e-05,0.00901144,19.9812,399.248,2.84082e-06,299.582,300.195,0.281633,-1.80871e-10,-10030.2,-1.98362e-06,0.0234372,680.334,3.77676e+09
4.35572e-05,0.00901226,19.9797,399.189,2.8403e-06,299.553,300.197,0.281635,-1.80511e-10,-9996.44,-1.97966e-06,0.0246203,680.359,3.77676e+09
4.6461e-05,0.00901308,19.9783,399.131,2.83978e-06,299.524,300.199,0.281637,-1.80152e-10,-9962.76,-1.97573e-06,0.0257993,680.384,3.77676e+09
4.93648e-05,0.0090139,19.9768,399.072,2.83925e-06,299.495,300.201,0.281639,-1.79795e-10,-9929.21,-1.97182e-06,0.0269744,680.408,3.77676e+09
5.22687e-05,0.00901471,19.9753,399.013,2.83873e-06,299.466,300.203,0.281641,-1.7944e-10,-9895.78,-1.96792e-06,0.0281456,680.433,3.77676e+09
5.51725e-05,0.00901553,19.9739,398.955,2.83821e-06,299.437,300.205,0.281643,-1.79086e-10,-9862.47,-1.96404e-06,0.0293128,680.457,3.77676e+09
