# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s], Mliquid
0,0.009,20,400,2.84829e-06,300,300.05,0.325801,0,0,0,0,679.979,4.37059e+09
2.49051e-06,0.00900081,20.0009,400.034,2.84783e-06,299.974,300.051,0.325802,-1.85732e-10,-10545.2,-2.0217e-06,0.00292156,680.002,4.37059e+09
4.98103e-06,0.00900162,19.9996,399.982,2.84736e-06,299.947,300.051,0.325803,-1.85401e-10,-10515.2,-2.01809e-06,0.00394201,680.024,4.37059e+09
7.47154e-06,0.00900243,19.9983,399.93,2.8469e-06,299.921,300.052,0.325804,-1.85072e-10,-10485.2,-2.01451e-06,0.00495943,680.046,4.37059e+09
9.96205e-06,0.00900325,19.997,399.879,2.84644e-06,299.895,300.053,0.325804,-1.84744e-10,-10455.4,-2.01093e-06,0.00597385,680.068,4.37059e+09
1.24526e-05,0.00900406,19.9957,399.827,2.84598e-06,299.869,300.053,0.325805,-1.84417e-10,-10425.6,-2.00738e-06,0.00698525,680.09,4.37059e+09
1.49431e-05,0.00900487,19.9944,399.775,2.84552e-06,299.843,300.054,0.325806,-1.84091e-10,-10395.9,-2.00383e-06,0.00799366,680.112,4.37059e+09
1.74336e-05,0.00900568,19.9931,399.724,2.84506e-06,299.817,300.055,0.325807,-1.83767e-10,-10366.3,-2.0003e-06,0.00899908,680.134,4.37059e+09
1.99241e-05,0.00900649,19.9918,399.672,2.84461e-06,299.791,300.055,0.325808,-1.83444e-10,-10336.8,-1.99679e-06,0.0100015,680.156,4.37059e+09
2.24146e-05,0.0090073,19.9905,399.621,2.84415e-06,299.766,300.056,0.325809,-1.83122e-10,-10307.4,-1.99328e-06,0.011001,680.178,4.37059e+09
2.49051e-05,0.00900811,19.9892,399.569,2.84369e-06,299.74,300.057,0.32581,-1.82802e-10,-10278.1,-1.9898e-06,0.0119975,680.2,4.37059e+09
2.73956e-05,0.00900893,19.988,399.518,2.84324e-06,299.714,300.057,0.32581,-1.82483e-10,-10248.9,-1.98632e-06,0.0129911,680.222,4.37059e+09
2.98862e-05,0.00900974,19.9867,399.467,2.84278e-06,299.689,300.058,0.325811,-1.82165e-10,-10219.8,-1.98286e-06,0.0139817,680.243,4.37059e+09
3.23767e-05,0.00901055,19.9854,399.416,2.84233e-06,299.663,300.059,0.325812,-1.81848e-10,-10190.7,-1.97942e-06,0.0149694,680.265,4.37059e+09
3.48672e-05,0.00901136,19.9841,399.365,2.84188e-06,299.638,300.059,0.325813,-1.81533e-10,-10161.8,-1.97598e-06,0.0159542,680.287,4.37059e+09
3.73577e-05,0.00901217,19.9829,399.315,2.84143e-06,299.613,300.06,0.325814,-1.81219e-10,-10132.9,-1.97257e-06,0.016936,680.308,4.37059e+09
3.98482e-05,0.00901298,19.9816,399.264,2.84097e-06,299.587,300.061,0.325815,-1.80906e-10,-10104.2,-1.96916e-06,0.017915,680.329,4.37059e+09
4.23387e-05,0.00901379,19.9803,399.213,2.84052e-06,299.562,300.061,0.325816,-1.80594e-10,-10075.5,-1.96577e-06,0.0188911,680.351,4.37059e+09
4.48292e-05,0.00901461,19.9791,399.163,2.84007e-06,299.537,300.062,0.325817,-1.80284e-10,-10046.9,-1.96239e-06,0.0198642,680.372,4.37059e+09
4.73198e-05,0.00901542,19.9778,399.113,2.83962e-06,299.512,300.063,0.325817,-1.79975e-10,-10018.4,-1.95903e-06,0.0208345,680.393,4.37059e+09
4.98103e-05,0.00901623,19.9765,399.062,2.83918e-06,299.487,300.063,0.325818,-1.79667e-10,-9989.98,-1.95567e-06,0.021802,680.414,4.37059e+09
5.23008e-05,0.00901704,19.9753,399.012,2.83873e-06,299.462,300.064,0.325819,-1.7936e-10,-9961.66,-1.95234e-06,0.0227666,680.436,4.37059e+09
5.47913e-05,0.00901785,19.974,398.962,2.83828e-06,299.438,300.065,0.32582,-1.79055e-10,-9933.43,-1.94901e-06,0.0237283,680.457,4.37059e+09
