# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s], Mliquid
0,0.009,20,400,2.84829e-06,300,300.167,0.281031,0,0,0,0,679.979,3.76888e+09
2.90696e-06,0.00900082,20.0006,400.026,2.84775e-06,299.969,300.169,0.281033,-1.85714e-10,-10481.6,-2.03468e-06,0.00763436,680.005,3.76888e+09
5.81392e-06,0.00900163,19.9991,399.965,2.84721e-06,299.939,300.171,0.281035,-1.8533e-10,-10446.1,-2.03048e-06,0.00887019,680.031,3.76888e+09
8.72088e-06,0.00900245,19.9976,399.904,2.84667e-06,299.909,300.173,0.281037,-1.84948e-10,-10410.8,-2.02629e-06,0.0101018,680.057,3.76888e+09
1.16278e-05,0.00900327,19.9961,399.844,2.84613e-06,299.878,300.175,0.281039,-1.84568e-10,-10375.6,-2.02213e-06,0.0113292,680.083,3.76888e+09
1.45348e-05,0.00900408,19.9946,399.784,2.8456e-06,299.848,300.177,0.281041,-1.8419e-10,-10340.5,-2.01799e-06,0.0125525,680.108,3.76888e+09
1.74418e-05,0.0090049,19.9931,399.724,2.84506e-06,299.818,300.179,0.281043,-1.83814e-10,-10305.5,-2.01386e-06,0.0137716,680.134,3.76888e+09
2.03487e-05,0.00900572,19.9916,399.664,2.84453e-06,299.788,300.181,0.281045,-1.83439e-10,-10270.7,-2.00976e-06,0.0149866,680.159,3.76888e+09
2.32557e-05,0.00900653,19.9901,399.604,2.84399e-06,299.758,300.183,0.281047,-1.83066e-10,-10236,-2.00568e-06,0.0161974,680.184,3.76888e+09
2.61626e-05,0.00900735,19.9886,399.544,2.84346e-06,299.729,300.184,0.281049,-1.82695e-10,-10201.4,-2.00161e-06,0.0174042,680.21,3.76888e+09
2.90696e-05,0.00900817,19.9871,399.484,2.84293e-06,299.699,300.186,0.281051,-1.82326e-10,-10167,-1.99756e-06,0.0186068,680.235,3.76888e+09
3.19766e-05,0.00900898,19.9856,399.425,2.8424e-06,299.669,300.188,0.281053,-1.81958e-10,-10132.7,-1.99354e-06,0.0198054,680.26,3.76888e+09
3.48835e-05,0.0090098,19.9841,399.366,2.84187e-06,299.64,300.19,0.281055,-1.81593e-10,-10098.5,-1.98953e-06,0.0209999,680.285,3.76888e+09
3.77905e-05,0.00901062,19.9827,399.306,2.84134e-06,299.611,300.192,0.281057,-1.81228e-10,-10064.4,-1.98554e-06,0.0221904,680.31,3.76888e+09
4.06975e-05,0.00901143,19.9812,399.247,2.84082e-06,299.581,300.194,0.281059,-1.80866e-10,-10030.5,-1.98157e-06,0.0233769,680.335,3.76888e+09
4.36044e-05,0.00901225,19.9797,399.188,2.84029e-06,299.552,300.196,0.281061,-1.80505e-10,-9996.65,-1.97762e-06,0.0245593,680.359,3.76888e+09
4.65114e-05,0.00901307,19.9782,399.13,2.83977e-06,299.523,300.198,0.281063,-1.80146e-10,-9962.95,-1.97368e-06,0.0257378,680.384,3.76888e+09
4.94183e-05,0.00901388,19.9768,399.071,2.83924e-06,299.494,300.2,0.281065,-1.79789e-10,-9929.37,-1.96977e-06,0.0269123,680.409,3.76888e+09
5.23253e-05,0.0090147,19.9753,399.012,2.83872e-06,299.465,300.202,0.281067,-1.79433e-10,-9895.91,-1.96587e-06,0.0280828,680.433,3.76888e+09
5.52323e-05,0.00901552,19.9738,398.954,2.8382e-06,299.436,300.204,0.281069,-1.79079e-10,-9862.57,-1.96199e-06,0.0292494,680.458,3.76888e+09
5.81392e-05,0.00901633,19.9724,398.896,2.83768e-06,299.408,300.205,0.281071,-1.78727e-10,-9829.36,-1.95813e-06,0.0304121,680.482,3.76888e+09
6.10462e-05,0.00901715,19.9709,398.837,2.83716e-06,299.379,300.207,0.281073,-1.78376e-10,-9796.26,-1.95429e-06,0.0315708,680.506,3.76888e+09
6.39531e-05,0.00901797,19.9695,398.779,2.83664e-06,299.351,300.209,0.281075,-1.78027e-10,-9763.28,-1.95046e-06,0.0327257,680.53,3.76888e+09
6.68601e-05,0.00901878,19.968,398.722,2.83612e-06,299.322,300.211,0.281077,-1.7768e-10,-9730.42,-1.94666e-06,0.0338766,680.554,3.76888e+09
6.97671e-05,0.0090196,19.9666,398.664,2.83561e-06,299.294,300.213,0.281079,-1.77334e-10,-9697.68,-1.94287e-06,0.0350238,680.578,3.76888e+09
7.2674e-05,0.00902042,19.9651,398.606,2.83509e-06,299.266,300.215,0.281081,-1.7699e-10,-9665.05,-1.9391e-06,0.036167,680.602,3.76888e+09
7.5581e-05,0.00902123,19.9637,398.549,2.83458e-06,299.238,300.217,0.281083,-1.76647e-10,-9632.54,-1.93534e-06,0.0373065,680.626,3.76888e+09
7.84879e-05,0.00902205,19.9622,398.491,2.83406e-06,299.21,300.219,0.281085,-1.76306e-10,-9600.15,-1.93161e-06,0.0384421,680.65,3.76888e+09
8.13949e-05,0.00902287,19.9608,398.434,2.83355e-06,299.182,300.221,0.281087,-1.75966e-10,-9567.88,-1.92789e-06,0.0395739,680.674,3.76888e+09
