# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s], Mliquid
0,0.009,20,400,2.84829e-06,300,300.168,0.281137,0,0,0,0,679.979,3.77022e+09
2.90646e-06,0.00900082,20.0006,400.026,2.84775e-06,299.969,300.17,0.281139,-1.85714e-10,-10481.4,-2.03505e-06,0.00764677,680.005,3.77022e+09
5.81293e-06,0.00900163,19.9991,399.965,2.84721e-06,299.939,300.171,0.281141,-1.8533e-10,-10445.9,-2.03085e-06,0.00888275,680.031,3.77022e+09
8.71939e-06,0.00900245,19.9976,399.904,2.84667e-06,299.909,300.173,0.281143,-1.84948e-10,-10410.6,-2.02667e-06,0.0101145,680.057,3.77022e+09
1.16259e-05,0.00900327,19.9961,399.844,2.84613e-06,299.878,300.175,0.281145,-1.84569e-10,-10375.4,-2.0225e-06,0.0113421,680.083,3.77022e+09
1.45323e-05,0.00900408,19.9946,399.784,2.8456e-06,299.848,300.177,0.281147,-1.8419e-10,-10340.3,-2.01836e-06,0.0125655,680.108,3.77022e+09
1.74388e-05,0.0090049,19.9931,399.724,2.84506e-06,299.818,300.179,0.281149,-1.83814e-10,-10305.4,-2.01424e-06,0.0137848,680.134,3.77022e+09
2.03452e-05,0.00900572,19.9916,399.664,2.84453e-06,299.788,300.181,0.281151,-1.8344e-10,-10270.6,-2.01013e-06,0.0149999,680.159,3.77022e+09
2.32517e-05,0.00900653,19.9901,399.604,2.84399e-06,299.758,300.183,0.281153,-1.83067e-10,-10235.9,-2.00605e-06,0.0162109,680.184,3.77022e+09
2.61582e-05,0.00900735,19.9886,399.544,2.84346e-06,299.729,300.185,0.281155,-1.82696e-10,-10201.3,-2.00198e-06,0.0174178,680.21,3.77022e+09
2.90646e-05,0.00900817,19.9871,399.484,2.84293e-06,299.699,300.187,0.281157,-1.82327e-10,-10166.9,-1.99793e-06,0.0186207,680.235,3.77022e+09
3.19711e-05,0.00900899,19.9856,399.425,2.8424e-06,299.669,300.189,0.281159,-1.81959e-10,-10132.6,-1.99391e-06,0.0198194,680.26,3.77022e+09
3.48776e-05,0.0090098,19.9841,399.366,2.84187e-06,299.64,300.191,0.281161,-1.81593e-10,-10098.4,-1.9899e-06,0.0210141,680.285,3.77022e+09
3.7784e-05,0.00901062,19.9827,399.306,2.84134e-06,299.611,300.192,0.281163,-1.81229e-10,-10064.3,-1.98591e-06,0.0222047,680.31,3.77022e+09
4.06905e-05,0.00901144,19.9812,399.247,2.84082e-06,299.581,300.194,0.281165,-1.80867e-10,-10030.4,-1.98194e-06,0.0233914,680.335,3.77022e+09
4.3597e-05,0.00901225,19.9797,399.189,2.84029e-06,299.552,300.196,0.281167,-1.80506e-10,-9996.56,-1.97799e-06,0.024574,680.359,3.77022e+09
4.65034e-05,0.00901307,19.9782,399.13,2.83977e-06,299.523,300.198,0.281169,-1.80147e-10,-9962.86,-1.97405e-06,0.0257526,680.384,3.77022e+09
