# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s], Mliquid
0,0.009,20,400,2.84829e-06,300,300.162,0.280813,0,0,0,0,679.979,3.76607e+09
2.90435e-06,0.00900082,20.0006,400.026,2.84775e-06,299.969,300.164,0.280814,-1.85714e-10,-10484.5,-2.03134e-06,0.007405,680.005,3.76607e+09
5.8087e-06,0.00900163,19.9991,399.965,2.84721e-06,299.939,300.165,0.280816,-1.85331e-10,-10449.1,-2.02715e-06,0.00863562,680.031,3.76607e+09
8.71305e-06,0.00900245,19.9976,399.905,2.84667e-06,299.909,300.167,0.280818,-1.84949e-10,-10413.8,-2.02297e-06,0.00986205,680.057,3.76607e+09
1.16174e-05,0.00900326,19.9961,399.844,2.84614e-06,299.878,300.169,0.28082,-1.84569e-10,-10378.6,-2.01882e-06,0.0110843,680.083,3.76607e+09
1.45218e-05,0.00900408,19.9946,399.784,2.8456e-06,299.848,300.171,0.280822,-1.84191e-10,-10343.6,-2.01468e-06,0.0123024,680.108,3.76607e+09
1.74261e-05,0.00900489,19.9931,399.724,2.84506e-06,299.818,300.173,0.280824,-1.83815e-10,-10308.7,-2.01057e-06,0.0135164,680.134,3.76607e+09
2.03305e-05,0.00900571,19.9916,399.664,2.84453e-06,299.788,300.175,0.280826,-1.83441e-10,-10274,-2.00648e-06,0.0147262,680.159,3.76607e+09
2.32348e-05,0.00900652,19.9901,399.604,2.844e-06,299.758,300.177,0.280828,-1.83068e-10,-10239.3,-2.0024e-06,0.015932,680.184,3.76607e+09
2.61392e-05,0.00900734,19.9886,399.544,2.84347e-06,299.729,300.178,0.28083,-1.82697e-10,-10204.8,-1.99834e-06,0.0171336,680.21,3.76607e+09
2.90435e-05,0.00900815,19.9871,399.485,2.84294e-06,299.699,300.18,0.280832,-1.82328e-10,-10170.4,-1.99431e-06,0.0183312,680.235,3.76607e+09
3.19479e-05,0.00900897,19.9856,399.425,2.84241e-06,299.67,300.182,0.280834,-1.81961e-10,-10136.1,-1.99029e-06,0.0195247,680.26,3.76607e+09
3.48522e-05,0.00900978,19.9841,399.366,2.84188e-06,299.64,300.184,0.280836,-1.81595e-10,-10102,-1.98629e-06,0.0207142,680.285,3.76607e+09
3.77566e-05,0.0090106,19.9827,399.307,2.84135e-06,299.611,300.186,0.280838,-1.81231e-10,-10068,-1.98231e-06,0.0218997,680.31,3.76607e+09
4.06609e-05,0.00901142,19.9812,399.248,2.84082e-06,299.582,300.188,0.28084,-1.80869e-10,-10034.1,-1.97835e-06,0.0230811,680.335,3.76607e+09
4.35653e-05,0.00901223,19.9797,399.189,2.8403e-06,299.552,300.189,0.280842,-1.80508e-10,-10000.3,-1.9744e-06,0.0242586,680.359,3.76607e+09
4.64696e-05,0.00901305,19.9782,399.13,2.83977e-06,299.523,300.191,0.280844,-1.8015e-10,-9966.67,-1.97048e-06,0.0254321,680.384,3.76607e+09
4.9374e-05,0.00901386,19.9768,399.072,2.83925e-06,299.494,300.193,0.280846,-1.79792e-10,-9933.14,-1.96657e-06,0.0266016,680.408,3.76607e+09
5.22783e-05,0.00901468,19.9753,399.013,2.83873e-06,299.466,300.195,0.280848,-1.79437e-10,-9899.74,-1.96268e-06,0.0277672,680.433,3.76607e+09
5.51827e-05,0.00901549,19.9739,398.955,2.83821e-06,299.437,300.197,0.28085,-1.79083e-10,-9866.45,-1.95881e-06,0.0289289,680.457,3.76607e+09
5.8087e-05,0.00901631,19.9724,398.897,2.83769e-06,299.408,300.199,0.280852,-1.78731e-10,-9833.28,-1.95496e-06,0.0300867,680.482,3.76607e+09
6.09914e-05,0.00901712,19.9709,398.838,2.83717e-06,299.38,300.2,0.280854,-1.7838e-10,-9800.23,-1.95113e-06,0.0312405,680.506,3.76607e+09
6.38957e-05,0.00901794,19.9695,398.781,2.83665e-06,299.351,300.202,0.280856,-1.78032e-10,-9767.3,-1.94731e-06,0.0323905,680.53,3.76607e+09
6.68001e-05,0.00901875,19.968,398.723,2.83613e-06,299.323,300.204,0.280858,-1.77684e-10,-9734.49,-1.94351e-06,0.0335366,680.554,3.76607e+09
6.97044e-05,0.00901957,19.9666,398.665,2.83562e-06,299.294,300.206,0.28086,-1.77339e-10,-9701.8,-1.93973e-06,0.0346789,680.578,3.76607e+09
7.26088e-05,0.00902038,19.9652,398.607,2.8351e-06,299.266,300.208,0.280862,-1.76994e-10,-9669.22,-1.93597e-06,0.0358173,680.602,3.76607e+09
7.55131e-05,0.0090212,19.9637,398.55,2.83459e-06,299.238,300.21,0.280863,-1.76652e-10,-9636.76,-1.93222e-06,0.036952,680.626,3.76607e+09
7.84175e-05,0.00902202,19.9623,398.492,2.83407e-06,299.21,300.212,0.280865,-1.76311e-10,-9604.42,-1.92849e-06,0.0380828,680.649,3.76607e+09
8.13218e-05,0.00902283,19.9608,398.435,2.83356e-06,299.182,300.213,0.280867,-1.75972e-10,-9572.19,-1.92478e-06,0.0392098,680.673,3.76607e+09
8.42262e-05,0.00902365,19.9594,398.378,2.83305e-06,299.155,300.215,0.280869,-1.75634e-10,-9540.08,-1.92108e-06,0.0403331,680.697,3.76607e+09
8.71305e-05,0.00902446,19.958,398.321,2.83254e-06,299.127,300.217,0.280871,-1.75298e-10,-9508.08,-1.91741e-06,0.0414526,680.72,3.76607e+09
9.00349e-05,0.00902528,19.9566,398.264,2.83203e-06,299.099,300.219,0.280873,-1.74963e-10,-9476.2,-1.91375e-06,0.0425683,680.744,3.76607e+09
9.29392e-05,0.00902609,19.9551,398.208,2.83152e-06,299.072,300.221,0.280875,-1.7463e-10,-9444.43,-1.9101e-06,0.0436804,680.767,3.76607e+09
9.58436e-05,0.00902691,19.9537,398.151,2.83102e-06,299.044,300.223,0.280877,-1.74298e-10,-9412.78,-1.90648e-06,0.0447887,680.79,3.76607e+09
9.87479e-05,0.00902772,19.9523,398.094,2.83051e-06,299.017,300.224,0.280879,-1.73968e-10,-9381.23,-1.90287e-06,0.0458933,680.813,3.76607e+09
0.000101652,0.00902854,19.9509,398.038,2.83001e-06,298.99,300.226,0.280881,-1.7364e-10,-9349.8,-1.89927e-06,0.0469942,680.836,3.76607e+09
0.000104557,0.00902935,19.9495,397.982,2.8295e-06,298.962,300.228,0.280883,-1.73313e-10,-9318.48,-1.89569e-06,0.0480915,680.859,3.76607e+09
0.000107461,0.00903017,19.9481,397.926,2.829e-06,298.935,300.23,0.280885,-1.72987e-10,-9287.28,-1.89213e-06,0.0491851,680.882,3.76607e+09
0.000110365,0.00903098,19.9467,397.87,2.8285e-06,298.908,300.232,0.280887,-1.72663e-10,-9256.18,-1.88859e-06,0.0502751,680.905,3.76607e+09
0.00011327,0.0090318,19.9453,397.814,2.82799e-06,298.882,300.234,0.280889,-1.7234e-10,-9225.19,-1.88506e-06,0.0513614,680.928,3.76607e+09
0.000116174,0.00903262,19.9439,397.758,2.82749e-06,298.855,300.235,0.280891,-1.72019e-10,-9194.32,-1.88155e-06,0.0524442,680.951,3.76607e+09
0.000119078,0.00903343,19.9425,397.702,2.82699e-06,298.828,300.237,0.280893,-1.717e-10,-9163.55,-1.87805e-06,0.0535233,680.973,3.76607e+09
0.000121983,0.00903425,19.9411,397.647,2.8265e-06,298.801,300.239,0.280895,-1.71382e-10,-9132.89,-1.87457e-06,0.0545989,680.996,3.76607e+09
0.000124887,0.00903506,19.9397,397.591,2.826e-06,298.775,300.241,0.280897,-1.71065e-10,-9102.35,-1.87111e-06,0.0556708,681.018,3.76607e+09
0.000127791,0.00903588,19.9383,397.536,2.8255e-06,298.749,300.243,0.280899,-1.70749e-10,-9071.9,-1.86766e-06,0.0567393,681.041,3.76607e+09
0.000130696,0.00903669,19.9369,397.481,2.825e-06,298.722,300.245,0.280901,-1.70436e-10,-9041.57,-1.86422e-06,0.0578042,681.063,3.76607e+09
0.0001336,0.00903751,19.9355,397.426,2.82451e-06,298.696,300.247,0.280903,-1.70123e-10,-9011.34,-1.86081e-06,0.0588655,681.085,3.76607e+09
0.000136504,0.00903832,19.9342,397.371,2.82402e-06,298.67,300.248,0.280905,-1.69812e-10,-8981.23,-1.8574e-06,0.0599234,681.108,3.76607e+09
0.000139409,0.00903914,19.9328,397.316,2.82352e-06,298.644,300.25,0.280907,-1.69502e-10,-8951.21,-1.85402e-06,0.0609777,681.13,3.76607e+09
0.000142313,0.00903995,19.9314,397.261,2.82303e-06,298.618,300.252,0.280909,-1.69194e-10,-8921.3,-1.85065e-06,0.0620286,681.152,3.76607e+09
0.000145218,0.00904077,19.93,397.206,2.82254e-06,298.592,300.254,0.280911,-1.68887e-10,-8891.5,-1.84729e-06,0.063076,681.174,3.76607e+09
0.000148122,0.00904158,19.9287,397.152,2.82205e-06,298.566,300.256,0.280913,-1.68582e-10,-8861.81,-1.84395e-06,0.0641199,681.196,3.76607e+09
0.000151026,0.0090424,19.9273,397.098,2.82156e-06,298.54,300.258,0.280914,-1.68278e-10,-8832.21,-1.84062e-06,0.0651604,681.217,3.76607e+09
0.000153931,0.00904322,19.9259,397.043,2.82107e-06,298.515,300.259,0.280916,-1.67975e-10,-8802.72,-1.83731e-06,0.0661974,681.239,3.76607e+09
0.000156835,0.00904403,19.9246,396.989,2.82058e-06,298.489,300.261,0.280918,-1.67674e-10,-8773.34,-1.83402e-06,0.0672311,681.261,3.76607e+09
0.000159739,0.00904485,19.9232,396.935,2.8201e-06,298.463,300.263,0.28092,-1.67374e-10,-8744.06,-1.83074e-06,0.0682613,681.282,3.76607e+09
