# grid [m], ug [m/s], rhog, Tg [K], Yf, YO2, YOH, YCO, YCO2, phi_g, Sm, Sh, Syf
0,0.332566,1.22036,300,-4.83389e-17,-4.80042e-14,-5.32203e-17,-7.19693e-18,-1.936e-17,-5.95364e-16,0,0,-0
6.66667e-05,0.332566,1.22036,300,-4.83606e-17,-9.95625e-14,-5.32238e-17,-7.19701e-18,-1.93781e-17,-5.95631e-16,0,0,-0
0.000133333,0.332566,1.22036,300,-4.83822e-17,-9.94809e-14,-5.32272e-17,-7.1971e-18,-1.94004e-17,-5.95897e-16,0,0,-0
0.0002,0.332566,1.22036,300,-4.84039e-17,-9.93112e-14,-5.32307e-17,-7.19718e-18,-1.94259e-17,-5.96164e-16,0,0,-0
0.000266667,0.332566,1.22036,300,-4.84255e-17,-9.92424e-14,-5.32341e-17,-7.19726e-18,-1.94537e-17,-5.9643e-16,0,0,-0
0.000333333,0.332566,1.22036,300,-4.84472e-17,-9.9215e-14,-5.32376e-17,-7.19734e-18,-1.94834e-17,-5.96697e-16,0,0,-0
0.0004,0.332566,1.22036,300,-4.84688e-17,-9.92042e-14,-5.3241e-17,-7.19742e-18,-1.95144e-17,-5.96964e-16,0,0,-0
0.000466667,0.332566,1.22036,300,-4.84905e-17,-9.91999e-14,-5.32445e-17,-7.1975e-18,-1.95464e-17,-5.9723e-16,0,0,-0
0.000533333,0.332566,1.22036,300,-4.85121e-17,-9.91982e-14,-5.32479e-17,-7.19759e-18,-1.95792e-17,-5.97497e-16,0,0,-0
0.0006,0.332566,1.22036,300,-4.85338e-17,-9.91975e-14,-5.32514e-17,-7.19767e-18,-1.96125e-17,-5.97763e-16,0,0,-0
0.000666667,0.332566,1.22036,300,-4.85554e-17,-9.91972e-14,-5.32548e-17,-7.19775e-18,-1.96462e-17,-5.9803e-16,0,0,-0
0.000733333,0.332566,1.22036,300,-4.8577e-17,-9.91971e-14,-5.32583e-17,-7.19783e-18,-1.96802e-17,-5.98296e-16,0,0,-0
0.0008,0.332566,1.22036,300,-4.85987e-17,-9.91971e-14,-5.32617e-17,-7.19791e-18,-1.97145e-17,-5.98563e-16,0,0,-0
0.000866667,0.332566,1.22036,300,-4.86203e-17,-9.9197e-14,-5.32652e-17,-7.198e-18,-1.9749e-17,-5.98829e-16,0,0,-0
0.000933333,0.332566,1.22036,300,-4.86419e-17,-9.9197e-14,-5.32686e-17,-7.19808e-18,-1.97836e-17,-5.99096e-16,0,0,-0
0.001,0.332566,1.22036,300,-4.86636e-17,-9.9197e-14,-5.3272e-17,-7.19816e-18,-1.98183e-17,-5.99362e-16,0,0,-0
0.00106667,0.332566,1.22036,300,-4.86852e-17,-9.9197e-14,-5.32755e-17,-7.19824e-18,-1.9853e-17,-5.99629e-16,0,0,-0
0.00113333,0.332566,1.22036,300,-4.87068e-17,-9.9197e-14,-5.32789e-17,-7.19832e-18,-1.98878e-17,-5.99895e-16,0,0,-0
0.0012,0.332566,1.22036,300,-4.87285e-17,-9.9197e-14,-5.32824e-17,-7.1984e-18,-1.99227e-17,-6.00162e-16,0,0,-0
0.00126667,0.332566,1.22036,300,-4.87501e-17,-9.9197e-14,-5.32858e-17,-7.19849e-18,-1.99576e-17,-6.00428e-16,0,0,-0
0.00133333,0.332566,1.22036,300,-4.87717e-17,-9.9197e-14,-5.32893e-17,-7.19857e-18,-1.99925e-17,-6.00694e-16,0,0,-0
0.0014,0.332566,1.22036,300,-4.87934e-17,-9.9197e-14,-5.32927e-17,-7.19865e-18,-2.00274e-17,-6.00961e-16,0,0,-0
0.00146667,0.332566,1.22036,300,-4.8815e-17,-9.9197e-14,-5.32962e-17,-7.19873e-18,-2.00624e-17,-6.01227e-16,0,0,-0
0.00153333,0.332566,1.22036,300,-4.88366e-17,-9.9197e-14,-5.32996e-17,-7.19881e-18,-2.00974e-17,-6.01494e-16,0,0,-0
0.0016,0.332566,1.22036,300,-4.88582e-17,-9.9197e-14,-5.33031e-17,-7.1989e-18,-2.01323e-17,-6.0176e-16,0,0,-0
0.00166667,0.332566,1.22036,300,-4.88799e-17,-9.9197e-14,-5.33065e-17,-7.19898e-18,-2.01673e-17,-6.02026e-16,0,0,-0
0.00173333,0.332566,1.22036,300,-4.89015e-17,-9.9197e-14,-5.331e-17,-7.19906e-18,-2.02023e-17,-6.02292e-16,0,0,-0
0.0018,0.332566,1.22036,300,-4.89231e-17,-9.9197e-14,-5.33134e-17,-7.19914e-18,-2.02373e-17,-6.02559e-16,0,0,-0
0.00186667,0.332566,1.22036,300,-4.89447e-17,-9.9197e-14,-5.33168e-17,-7.19922e-18,-2.02723e-17,-6.02825e-16,0,0,-0
0.00193333,0.332566,1.22036,300,-4.89663e-17,-9.9197e-14,-5.33203e-17,-7.1993e-18,-2.03073e-17,-6.03091e-16,0,0,-0
0.002,0.332566,1.22036,300,-4.8988e-17,-9.9197e-14,-5.33237e-17,-7.19939e-18,-2.03423e-17,-6.03357e-16,0,0,-0
0.00206667,0.332566,1.22036,300,-4.90096e-17,-9.9197e-14,-5.33272e-17,-7.19947e-18,-2.03773e-17,-6.03624e-16,0,0,-0
0.00213333,0.332566,1.22036,300,-4.90312e-17,-9.9197e-14,-5.33306e-17,-7.19955e-18,-2.04123e-17,-6.0389e-16,0,0,-0
0.0022,0.332566,1.22036,300,-4.90528e-17,-9.9197e-14,-5.33341e-17,-7.19963e-18,-2.04473e-17,-6.04156e-16,0,0,-0
0.00226667,0.332566,1.22036,300,-4.90744e-17,-9.9197e-14,-5.33375e-17,-7.19971e-18,-2.04824e-17,-6.04422e-16,0,0,-0
0.00233333,0.332566,1.22036,300,-4.9096e-17,-9.9197e-14,-5.3341e-17,-7.1998e-18,-2.05174e-17,-6.04688e-16,0,0,-0
0.0024,0.332566,1.22036,300,-4.91176e-17,-9.9197e-14,-5.33444e-17,-7.19988e-18,-2.05524e-17,-6.04954e-16,0,0,-0
0.00246667,0.332566,1.22036,300,-4.91392e-17,-9.9197e-14,-5.33479e-17,-7.19996e-18,-2.05875e-17,-6.0522e-16,0,0,-0
0.00253333,0.332566,1.22036,300,-4.91608e-17,-9.9197e-14,-5.33513e-17,-7.20004e-18,-2.06225e-17,-6.05487e-16,0,0,-0
0.0026,0.332566,1.22036,300,-4.91824e-17,-9.9197e-14,-5.33547e-17,-7.20012e-18,-2.06575e-17,-6.05753e-16,0,0,-0
0.00266667,0.332566,1.22036,300,-4.9204e-17,-9.9197e-14,-5.33582e-17,-7.2002e-18,-2.06926e-17,-6.06019e-16,0,0,-0
0.00273333,0.332566,1.22036,300,-4.92256e-17,-9.9197e-14,-5.33616e-17,-7.20029e-18,-2.07276e-17,-6.06285e-16,0,0,-0
0.0028,0.332566,1.22036,300,-4.92472e-17,-9.9197e-14,-5.33651e-17,-7.20037e-18,-2.07627e-17,-6.06551e-16,0,0,-0
0.00286667,0.332566,1.22036,300,-4.92688e-17,-9.9197e-14,-5.33685e-17,-7.20045e-18,-2.07978e-17,-6.06817e-16,0,0,-0
0.00293333,0.332566,1.22036,300,-4.92904e-17,-9.9197e-14,-5.3372e-17,-7.20053e-18,-2.08328e-17,-6.07083e-16,0,0,-0
0.003,0.332566,1.22036,300,-4.9312e-17,-9.9197e-14,-5.33754e-17,-7.20061e-18,-2.08679e-17,-6.07348e-16,0,0,-0
0.00306667,0.332566,1.22036,300,-4.93336e-17,-9.9197e-14,-5.33789e-17,-7.2007e-18,-2.0903e-17,-6.07614e-16,0,0,-0
0.00313333,0.332566,1.22036,300,-4.93552e-17,-9.9197e-14,-5.33823e-17,-7.20078e-18,-2.09381e-17,-6.0788e-16,0,0,-0
0.0032,0.332566,1.22036,300,-4.93768e-17,-9.9197e-14,-5.33858e-17,-7.20086e-18,-2.09732e-17,-6.08146e-16,0,0,-0
0.00326667,0.332566,1.22036,300,-4.93983e-17,-9.9197e-14,-5.33892e-17,-7.20094e-18,-2.10083e-17,-6.08412e-16,0,0,-0
0.00333333,0.332566,1.22036,300,-4.94199e-17,-9.9197e-14,-5.33926e-17,-7.20102e-18,-2.10434e-17,-6.08678e-16,0,0,-0
0.0034,0.332566,1.22036,300,-4.94415e-17,-9.9197e-14,-5.33961e-17,-7.2011e-18,-2.10785e-17,-6.08944e-16,0,0,-0
0.00346667,0.332566,1.22036,300,-4.94631e-17,-9.9197e-14,-5.33995e-17,-7.20119e-18,-2.11136e-17,-6.09209e-16,0,0,-0
0.00353333,0.332566,1.22036,300,-4.94847e-17,-9.9197e-14,-5.3403e-17,-7.20127e-18,-2.11487e-17,-6.09475e-16,0,0,-0
0.0036,0.332566,1.22036,300,-4.95062e-17,-9.9197e-14,-5.34064e-17,-7.20135e-18,-2.11838e-17,-6.09741e-16,0,0,-0
0.00366667,0.332566,1.22036,300,-4.95278e-17,-9.91969e-14,-5.34099e-17,-7.20143e-18,-2.1219e-17,-6.10007e-16,0,0,-0
0.00373333,0.332566,1.22036,300,-4.95494e-17,-9.91968e-14,-5.34133e-17,-7.20151e-18,-2.12541e-17,-6.10272e-16,0,0,-0
0.0038,0.332566,1.22036,300,-4.9571e-17,-9.91965e-14,-5.34168e-17,-7.20159e-18,-2.12893e-17,-6.10538e-16,0,0,-0
0.00386667,0.332566,1.22036,300,-4.95925e-17,-9.9196e-14,-5.34202e-17,-7.20168e-18,-2.13244e-17,-6.10804e-16,0,0,-0
0.00393333,0.332566,1.22036,300,-4.96141e-17,-9.91949e-14,-5.34237e-17,-7.20176e-18,-2.13596e-17,-6.11069e-16,0,0,-0
0.004,0.332566,1.22036,300,-4.96356e-17,-9.91927e-14,-5.34271e-17,-7.20184e-18,-2.13948e-17,-6.11335e-16,0,0,-0
0.00406667,0.332566,1.22036,300,-4.96572e-17,-9.9188e-14,-5.34305e-17,-7.20192e-18,-2.143e-17,-6.116e-16,0,0,-0
0.00413333,0.332566,1.22036,300,-4.96788e-17,-9.91783e-14,-5.3434e-17,-7.202e-18,-2.14651e-17,-6.11866e-16,0,0,-0
0.0042,0.332566,1.22036,300,-4.97003e-17,-9.91582e-14,-5.34374e-17,-7.20209e-18,-2.15003e-17,-6.12131e-16,0,0,-0
0.00426667,0.332566,1.22036,300,-4.97219e-17,-9.91166e-14,-5.34409e-17,-7.20217e-18,-2.15355e-17,-6.12397e-16,0,0,-0
0.00433333,0.332566,1.22036,300,-4.97434e-17,-9.90303e-14,-5.34444e-17,-7.20225e-18,-2.15707e-17,-6.12662e-16,0,0,-0
0.0044,0.332566,1.22036,300,-4.9765e-17,-9.88512e-14,-5.34478e-17,-7.20233e-18,-2.1606e-17,-6.12928e-16,0,0,-0
0.00446667,0.332566,1.22036,300,-4.97865e-17,-9.84799e-14,-5.34514e-17,-7.20241e-18,-2.16412e-17,-6.13193e-16,0,0,-0
0.00453333,0.332566,1.22036,300,-4.98081e-17,-9.77099e-14,-5.3455e-17,-7.20249e-18,-2.16764e-17,-6.13458e-16,0,0,-0
0.0046,0.332566,1.22036,300,-4.98296e-17,-9.61132e-14,-5.34587e-17,-7.20258e-18,-2.17116e-17,-6.13724e-16,0,0,-0
0.00466667,0.332566,1.22036,300,-4.98512e-17,-9.2802e-14,-5.34628e-17,-7.20266e-18,-2.17468e-17,-6.13989e-16,0,0,-0
0.00473333,0.332566,1.22036,300,-4.98727e-17,-8.59352e-14,-5.34674e-17,-7.20274e-18,-2.1782e-17,-6.14254e-16,0,0,-0
0.0048,0.332566,1.22036,300,-4.98942e-17,-7.16952e-14,-5.34732e-17,-7.20282e-18,-2.18172e-17,-6.1452e-16,0,0,-0
0.00486667,0.332566,1.22036,300,-4.99158e-17,-4.21649e-14,-5.34813e-17,-7.2029e-18,-2.18524e-17,-6.14785e-16,0,0,-0
0.00493333,0.332566,1.22036,300,-4.99373e-17,1.90733e-14,-5.34939e-17,-7.20299e-18,-2.18875e-17,-6.1505e-16,0,0,-0
0.005,0.332566,1.22036,300,-4.99588e-17,1.46063e-13,-5.35153e-17,-7.20307e-18,-2.19226e-17,-6.15315e-16,0,0,-0
0.00506667,0.332566,1.22036,300,-4.99803e-17,4.09384e-13,-5.35539e-17,-7.20315e-18,-2.19575e-17,-6.1558e-16,0,0,-0
0.00513333,0.332566,1.22036,300,-5.00018e-17,9.55318e-13,-5.36261e-17,-7.20323e-18,-2.19923e-17,-6.15844e-16,0,0,-0
0.0052,0.332566,1.22036,300,-5.00232e-17,2.08675e-12,-5.3763e-17,-7.20331e-18,-2.20267e-17,-6.16108e-16,0,0,-0
0.00526667,0.332566,1.22036,300,-5.00446e-17,4.42934e-12,-5.40248e-17,-7.20339e-18,-2.20605e-17,-6.16371e-16,0,0,-0
0.00533333,0.332566,1.22036,300,-5.00659e-17,9.26777e-12,-5.45245e-17,-7.20347e-18,-2.20932e-17,-6.16633e-16,0,0,-0
0.0054,0.332566,1.22036,300,-5.00871e-17,1.91993e-11,-5.54721e-17,-7.20355e-18,-2.21243e-17,-6.16895e-16,0,0,-0
0.00546667,0.332566,1.22036,300,-5.01083e-17,3.92623e-11,-5.72393e-17,-7.20362e-18,-2.21531e-17,-6.17157e-16,0,0,-0
0.00553333,0.332566,1.22036,300,-5.01296e-17,7.83867e-11,-6.04222e-17,-7.20368e-18,-2.21788e-17,-6.17418e-16,0,0,-0
0.0056,0.332566,1.22036,300,-5.01492e-17,1.45127e-10,-6.55131e-17,-7.20372e-18,-2.22012e-17,-6.1766e-16,0,0,-0
0.00566667,0.332566,1.22036,300,-5.01495e-17,1.63674e-10,-6.78898e-17,-7.2038e-18,-2.22212e-17,-6.17664e-16,0,0,-0
0.00573333,0.332566,1.22036,300,-5.01243e-17,1.71023e-10,-6.96361e-17,-7.20387e-18,-2.22395e-17,-6.17353e-16,0,0,-0
0.0058,0.332566,1.22036,300,-5.00507e-17,1.73931e-10,-7.11328e-17,-7.20394e-18,-2.22565e-17,-6.16446e-16,0,0,-0
0.00586667,0.332566,1.22036,300,-4.98783e-17,1.7506e-10,-7.25294e-17,-7.20399e-18,-2.22724e-17,-6.14323e-16,0,0,-0
0.00593333,0.332566,1.22036,300,-4.9501e-17,1.75454e-10,-7.38846e-17,-7.20401e-18,-2.22876e-17,-6.09677e-16,0,0,-0
0.006,0.332566,1.22036,300,-4.86481e-17,1.75478e-10,-7.52193e-17,-7.20396e-18,-2.23022e-17,-5.99171e-16,0,0,-0
0.00606667,0.332566,1.22036,300,-4.686e-17,1.75225e-10,-7.65401e-17,-7.20376e-18,-2.23163e-17,-5.77148e-16,0,0,-0
0.00613333,0.332566,1.22036,300,-4.31316e-17,1.74581e-10,-7.78447e-17,-7.20326e-18,-2.23297e-17,-5.31228e-16,0,0,-0
0.0062,0.332566,1.22036,300,-3.53775e-17,1.73209e-10,-7.91263e-17,-7.20214e-18,-2.23425e-17,-4.35725e-16,0,0,-0
0.00626667,0.332566,1.22036,300,-1.92707e-17,1.70421e-10,-8.03731e-17,-7.19972e-18,-2.2354e-17,-2.37347e-16,0,0,-0
0.00633333,0.332566,1.22036,300,1.41666e-17,1.65025e-10,-8.15717e-17,-7.19462e-18,-2.23632e-17,1.74482e-16,0,0,0
0.0064,0.332566,1.22036,300,8.35614e-17,1.55885e-10,-8.27188e-17,-7.18395e-18,-2.23679e-17,1.02918e-15,0,0,0
0.00646667,0.332566,1.22036,300,2.27559e-16,1.53343e-10,-8.38607e-17,-7.16172e-18,-2.2363e-17,2.80272e-15,0,0,0
0.00653333,0.332566,1.22036,300,5.26347e-16,1.52335e-10,-8.49915e-17,-7.1155e-18,-2.23387e-17,6.48273e-15,0,0,0
0.0066,0.332566,1.22036,300,1.1463e-15,1.51935e-10,-8.60994e-17,-7.01953e-18,-2.2274e-17,1.41184e-14,0,0,0
0.00666667,0.332566,1.22036,300,2.43262e-15,1.51775e-10,-8.71597e-17,-6.82031e-18,-2.21256e-17,2.99612e-14,0,0,0
0.00673333,0.332566,1.22036,300,5.10154e-15,1.51712e-10,-8.81213e-17,-6.40687e-18,-2.18035e-17,6.28328e-14,0,0,0
0.0068,0.332566,1.22036,300,1.06391e-14,1.51687e-10,-8.88781e-17,-5.54896e-18,-2.11212e-17,1.31036e-13,0,0,0
