# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s], Mliquid
0,0.009,20,400,2.84829e-06,300,300.164,0.280903,0,0,0,0,679.979,3.76739e+09
2.9052e-06,0.00900082,20.0006,400.026,2.84775e-06,299.969,300.166,0.280905,-1.85714e-10,-10483.4,-2.03264e-06,0.0074865,680.005,3.76739e+09
5.81039e-06,0.00900163,19.9991,399.965,2.84721e-06,299.939,300.167,0.280907,-1.8533e-10,-10448,-2.02844e-06,0.008719,680.031,3.76739e+09
8.71559e-06,0.00900245,19.9976,399.905,2.84667e-06,299.909,300.169,0.280909,-1.84949e-10,-10412.7,-2.02426e-06,0.00994731,680.057,3.76739e+09
1.16208e-05,0.00900326,19.9961,399.844,2.84613e-06,299.878,300.171,0.280911,-1.84569e-10,-10377.6,-2.02011e-06,0.0111714,680.083,3.76739e+09
1.4526e-05,0.00900408,19.9946,399.784,2.8456e-06,299.848,300.173,0.280913,-1.84191e-10,-10342.5,-2.01597e-06,0.0123914,680.108,3.76739e+09
1.74312e-05,0.0090049,19.9931,399.724,2.84506e-06,299.818,300.175,0.280915,-1.83815e-10,-10307.6,-2.01185e-06,0.0136072,680.134,3.76739e+09
2.03364e-05,0.00900571,19.9916,399.664,2.84453e-06,299.788,300.177,0.280917,-1.8344e-10,-10272.8,-2.00775e-06,0.0148189,680.159,3.76739e+09
2.32416e-05,0.00900653,19.9901,399.604,2.844e-06,299.758,300.179,0.280919,-1.83068e-10,-10238.2,-2.00367e-06,0.0160265,680.184,3.76739e+09
2.61468e-05,0.00900734,19.9886,399.544,2.84346e-06,299.729,300.181,0.280921,-1.82697e-10,-10203.6,-1.99962e-06,0.01723,680.21,3.76739e+09
2.9052e-05,0.00900816,19.9871,399.485,2.84293e-06,299.699,300.182,0.280923,-1.82328e-10,-10169.2,-1.99557e-06,0.0184294,680.235,3.76739e+09
3.19572e-05,0.00900897,19.9856,399.425,2.8424e-06,299.669,300.184,0.280925,-1.8196e-10,-10134.9,-1.99155e-06,0.0196248,680.26,3.76739e+09
3.48623e-05,0.00900979,19.9841,399.366,2.84188e-06,299.64,300.186,0.280927,-1.81594e-10,-10100.8,-1.98755e-06,0.0208161,680.285,3.76739e+09
