# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s], Mliquid
0,0.009,20,400,2.84829e-06,300,300.16,0.284032,0,0,0,0,679.979,3.80915e+09
2.88043e-06,0.00900082,20.0007,400.026,2.84775e-06,299.97,300.162,0.284034,-1.85714e-10,-10485.3,-2.03765e-06,0.00736714,680.005,3.80915e+09
5.76087e-06,0.00900164,19.9992,399.966,2.84722e-06,299.939,300.164,0.284036,-1.85334e-10,-10450.1,-2.03348e-06,0.0085922,680.031,3.80915e+09
8.6413e-06,0.00900245,19.9977,399.906,2.84669e-06,299.909,300.166,0.284038,-1.84955e-10,-10415.1,-2.02933e-06,0.00981313,680.056,3.80915e+09
1.15217e-05,0.00900327,19.9962,399.846,2.84615e-06,299.879,300.168,0.28404,-1.84578e-10,-10380.3,-2.02519e-06,0.0110299,680.082,3.80915e+09
1.44022e-05,0.00900409,19.9947,399.786,2.84562e-06,299.849,300.17,0.284042,-1.84203e-10,-10345.5,-2.02108e-06,0.0122426,680.107,3.80915e+09
1.72826e-05,0.00900491,19.9932,399.727,2.84509e-06,299.82,300.171,0.284044,-1.8383e-10,-10310.9,-2.01699e-06,0.0134513,680.132,3.80915e+09
2.0163e-05,0.00900573,19.9917,399.667,2.84456e-06,299.79,300.173,0.284046,-1.83459e-10,-10276.4,-2.01291e-06,0.0146558,680.158,3.80915e+09
2.30435e-05,0.00900654,19.9902,399.608,2.84403e-06,299.76,300.175,0.284048,-1.83089e-10,-10242,-2.00885e-06,0.0158563,680.183,3.80915e+09
2.59239e-05,0.00900736,19.9887,399.549,2.84351e-06,299.731,300.177,0.28405,-1.82721e-10,-10207.8,-2.00482e-06,0.0170528,680.208,3.80915e+09
2.88043e-05,0.00900818,19.9872,399.49,2.84298e-06,299.701,300.179,0.284052,-1.82355e-10,-10173.6,-2.0008e-06,0.0182452,680.233,3.80915e+09
3.16848e-05,0.009009,19.9858,399.431,2.84245e-06,299.672,300.181,0.284054,-1.8199e-10,-10139.6,-1.9968e-06,0.0194337,680.258,3.80915e+09
3.45652e-05,0.00900981,19.9843,399.372,2.84193e-06,299.643,300.183,0.284056,-1.81628e-10,-10105.7,-1.99282e-06,0.0206181,680.282,3.80915e+09
3.74456e-05,0.00901063,19.9828,399.313,2.84141e-06,299.614,300.184,0.284058,-1.81267e-10,-10072,-1.98886e-06,0.0217986,680.307,3.80915e+09
