# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s], Mliquid
0,0.009,20,400,2.84829e-06,300,300.163,0.280794,0,0,0,0,679.979,3.76583e+09
2.90507e-06,0.00900082,20.0006,400.026,2.84775e-06,299.969,300.164,0.280796,-1.85714e-10,-10484.1,-2.03171e-06,0.00743639,680.005,3.76583e+09
5.81014e-06,0.00900163,19.9991,399.965,2.84721e-06,299.939,300.166,0.280798,-1.8533e-10,-10448.7,-2.02752e-06,0.0086678,680.031,3.76583e+09
8.71521e-06,0.00900245,19.9976,399.905,2.84667e-06,299.909,300.168,0.2808,-1.84949e-10,-10413.4,-2.02334e-06,0.00989503,680.057,3.76583e+09
1.16203e-05,0.00900326,19.9961,399.844,2.84613e-06,299.878,300.17,0.280802,-1.84569e-10,-10378.2,-2.01919e-06,0.0111181,680.083,3.76583e+09
1.45253e-05,0.00900408,19.9946,399.784,2.8456e-06,299.848,300.172,0.280804,-1.84191e-10,-10343.2,-2.01505e-06,0.012337,680.108,3.76583e+09
1.74304e-05,0.00900489,19.9931,399.724,2.84506e-06,299.818,300.174,0.280806,-1.83815e-10,-10308.3,-2.01093e-06,0.0135517,680.134,3.76583e+09
2.03355e-05,0.00900571,19.9916,399.664,2.84453e-06,299.788,300.175,0.280808,-1.8344e-10,-10273.5,-2.00684e-06,0.0147623,680.159,3.76583e+09
2.32406e-05,0.00900652,19.9901,399.604,2.844e-06,299.758,300.177,0.28081,-1.83068e-10,-10238.8,-2.00276e-06,0.0159689,680.184,3.76583e+09
2.61456e-05,0.00900734,19.9886,399.544,2.84346e-06,299.729,300.179,0.280812,-1.82697e-10,-10204.3,-1.9987e-06,0.0171713,680.21,3.76583e+09
2.90507e-05,0.00900816,19.9871,399.485,2.84293e-06,299.699,300.181,0.280814,-1.82327e-10,-10169.9,-1.99466e-06,0.0183696,680.235,3.76583e+09
3.19558e-05,0.00900897,19.9856,399.425,2.8424e-06,299.669,300.183,0.280816,-1.8196e-10,-10135.6,-1.99064e-06,0.0195639,680.26,3.76583e+09
3.48608e-05,0.00900979,19.9841,399.366,2.84188e-06,299.64,300.185,0.280818,-1.81594e-10,-10101.5,-1.98664e-06,0.0207542,680.285,3.76583e+09
3.77659e-05,0.0090106,19.9827,399.307,2.84135e-06,299.611,300.187,0.28082,-1.8123e-10,-10067.4,-1.98266e-06,0.0219404,680.31,3.76583e+09
4.0671e-05,0.00901142,19.9812,399.248,2.84082e-06,299.581,300.188,0.280822,-1.80868e-10,-10033.5,-1.9787e-06,0.0231226,680.335,3.76583e+09
4.3576e-05,0.00901223,19.9797,399.189,2.8403e-06,299.552,300.19,0.280824,-1.80507e-10,-9999.76,-1.97475e-06,0.0243008,680.359,3.76583e+09
4.64811e-05,0.00901305,19.9782,399.13,2.83977e-06,299.523,300.192,0.280826,-1.80149e-10,-9966.1,-1.97082e-06,0.0254751,680.384,3.76583e+09
4.93862e-05,0.00901386,19.9768,399.071,2.83925e-06,299.494,300.194,0.280828,-1.79791e-10,-9932.56,-1.96692e-06,0.0266454,680.409,3.76583e+09
