# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s], Mliquid
0,0.009,20,400,2.84829e-06,300,300.064,0.316605,0,0,0,0,679.979,4.24733e+09
2.5675e-06,0.00900081,20.0008,400.033,2.84781e-06,299.973,300.065,0.316606,-1.85727e-10,-10537.2,-2.02535e-06,0.00351056,680.002,4.24733e+09
5.13499e-06,0.00900163,19.9995,399.979,2.84734e-06,299.946,300.066,0.316607,-1.85386e-10,-10506.1,-2.02164e-06,0.00456933,680.025,4.24733e+09
7.70249e-06,0.00900244,19.9981,399.926,2.84686e-06,299.919,300.067,0.316608,-1.85047e-10,-10475.2,-2.01794e-06,0.00562486,680.048,4.24733e+09
1.027e-05,0.00900325,19.9968,399.872,2.84638e-06,299.892,300.068,0.316609,-1.84709e-10,-10444.3,-2.01425e-06,0.00667718,680.071,4.24733e+09
1.28375e-05,0.00900406,19.9955,399.819,2.84591e-06,299.865,300.069,0.31661,-1.84372e-10,-10413.6,-2.01058e-06,0.00772628,680.094,4.24733e+09
1.5405e-05,0.00900488,19.9941,399.766,2.84544e-06,299.838,300.069,0.316611,-1.84037e-10,-10383,-2.00692e-06,0.00877218,680.116,4.24733e+09
1.79725e-05,0.00900569,19.9928,399.712,2.84496e-06,299.812,300.07,0.316612,-1.83703e-10,-10352.4,-2.00328e-06,0.0098149,680.139,4.24733e+09
2.054e-05,0.0090065,19.9915,399.659,2.84449e-06,299.785,300.071,0.316613,-1.83371e-10,-10322,-1.99966e-06,0.0108544,680.162,4.24733e+09
2.31075e-05,0.00900732,19.9902,399.607,2.84402e-06,299.759,300.072,0.316614,-1.8304e-10,-10291.6,-1.99605e-06,0.0118908,680.184,4.24733e+09
2.5675e-05,0.00900813,19.9888,399.554,2.84355e-06,299.732,300.073,0.316615,-1.8271e-10,-10261.4,-1.99245e-06,0.012924,680.207,4.24733e+09
2.82425e-05,0.00900894,19.9875,399.501,2.84308e-06,299.706,300.074,0.316616,-1.82382e-10,-10231.3,-1.98887e-06,0.0139541,680.229,4.24733e+09
3.081e-05,0.00900975,19.9862,399.448,2.84261e-06,299.68,300.074,0.316617,-1.82055e-10,-10201.2,-1.98531e-06,0.014981,680.251,4.24733e+09
3.33775e-05,0.00901057,19.9849,399.396,2.84215e-06,299.653,300.075,0.316618,-1.81729e-10,-10171.3,-1.98176e-06,0.0160048,680.273,4.24733e+09
3.5945e-05,0.00901138,19.9836,399.344,2.84168e-06,299.627,300.076,0.316619,-1.81405e-10,-10141.4,-1.97822e-06,0.0170255,680.296,4.24733e+09
3.85125e-05,0.00901219,19.9823,399.291,2.84122e-06,299.601,300.077,0.31662,-1.81082e-10,-10111.6,-1.9747e-06,0.0180431,680.318,4.24733e+09
4.10799e-05,0.00901301,19.981,399.239,2.84075e-06,299.575,300.078,0.316621,-1.8076e-10,-10082,-1.97119e-06,0.0190577,680.34,4.24733e+09
4.36474e-05,0.00901382,19.9797,399.187,2.84029e-06,299.549,300.079,0.316622,-1.8044e-10,-10052.4,-1.9677e-06,0.0200691,680.362,4.24733e+09
4.62149e-05,0.00901463,19.9784,399.135,2.83982e-06,299.524,300.079,0.316623,-1.80121e-10,-10022.9,-1.96422e-06,0.0210774,680.384,4.24733e+09
4.87824e-05,0.00901544,19.9771,399.083,2.83936e-06,299.498,300.08,0.316624,-1.79803e-10,-9993.54,-1.96076e-06,0.0220827,680.405,4.24733e+09
5.13499e-05,0.00901626,19.9758,399.031,2.8389e-06,299.472,300.081,0.316625,-1.79487e-10,-9964.26,-1.95731e-06,0.023085,680.427,4.24733e+09
5.39174e-05,0.00901707,19.9745,398.98,2.83844e-06,299.447,300.082,0.316627,-1.79172e-10,-9935.06,-1.95387e-06,0.0240842,680.449,4.24733e+09
5.64849e-05,0.00901788,19.9732,398.928,2.83798e-06,299.421,300.083,0.316628,-1.78858e-10,-9905.96,-1.95045e-06,0.0250804,680.471,4.24733e+09
5.90524e-05,0.0090187,19.9719,398.877,2.83752e-06,299.396,300.084,0.316629,-1.78546e-10,-9876.95,-1.94704e-06,0.0260736,680.492,4.24733e+09
6.16199e-05,0.00901951,19.9706,398.825,2.83706e-06,299.37,300.084,0.31663,-1.78234e-10,-9848.04,-1.94365e-06,0.0270638,680.514,4.24733e+09
6.41874e-05,0.00902032,19.9693,398.774,2.8366e-06,299.345,300.085,0.316631,-1.77924e-10,-9819.22,-1.94027e-06,0.0280509,680.535,4.24733e+09
6.67549e-05,0.00902113,19.968,398.723,2.83615e-06,299.32,300.086,0.316632,-1.77616e-10,-9790.49,-1.9369e-06,0.0290351,680.556,4.24733e+09
6.93224e-05,0.00902195,19.9668,398.672,2.83569e-06,299.295,300.087,0.316633,-1.77308e-10,-9761.85,-1.93355e-06,0.0300163,680.578,4.24733e+09
7.18899e-05,0.00902276,19.9655,398.621,2.83523e-06,299.27,300.088,0.316634,-1.77002e-10,-9733.3,-1.93021e-06,0.0309946,680.599,4.24733e+09
7.44574e-05,0.00902357,19.9642,398.57,2.83478e-06,299.245,300.089,0.316635,-1.76697e-10,-9704.85,-1.92688e-06,0.0319699,680.62,4.24733e+09
7.70249e-05,0.00902439,19.9629,398.519,2.83433e-06,299.22,300.089,0.316636,-1.76393e-10,-9676.48,-1.92357e-06,0.0329423,680.641,4.24733e+09
7.95924e-05,0.0090252,19.9617,398.469,2.83387e-06,299.195,300.09,0.316637,-1.76091e-10,-9648.2,-1.92027e-06,0.0339117,680.662,4.24733e+09
8.21599e-05,0.00902601,19.9604,398.418,2.83342e-06,299.17,300.091,0.316638,-1.7579e-10,-9620.02,-1.91699e-06,0.0348782,680.683,4.24733e+09
