# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s], Mliquid
0,0.009,20,400,2.84829e-06,300,300.149,0.296935,0,0,0,0,679.979,3.98148e+09
3.03907e-06,0.0090009,20.0006,400.023,2.84773e-06,299.968,300.151,0.296937,-1.85673e-10,-10487.8,-2.24665e-06,0.00774228,680.006,3.98148e+09
6.07814e-06,0.0090018,19.999,399.96,2.84716e-06,299.936,300.153,0.296939,-1.85272e-10,-10450.7,-2.24179e-06,0.00916877,680.033,3.98148e+09
9.11721e-06,0.00900271,19.9974,399.896,2.8466e-06,299.904,300.155,0.296941,-1.84872e-10,-10413.7,-2.23696e-06,0.0105902,680.06,3.98148e+09
1.21563e-05,0.00900361,19.9958,399.833,2.84604e-06,299.873,300.157,0.296943,-1.84475e-10,-10376.9,-2.23215e-06,0.0120065,680.087,3.98148e+09
1.51954e-05,0.00900451,19.9943,399.77,2.84548e-06,299.841,300.159,0.296945,-1.8408e-10,-10340.3,-2.22736e-06,0.0134178,680.114,3.98148e+09
1.82344e-05,0.00900541,19.9927,399.707,2.84492e-06,299.81,300.161,0.296947,-1.83686e-10,-10303.7,-2.2226e-06,0.014824,680.141,3.98148e+09
2.12735e-05,0.00900631,19.9911,399.645,2.84436e-06,299.778,300.163,0.296949,-1.83295e-10,-10267.3,-2.21786e-06,0.0162253,680.167,3.98148e+09
2.43126e-05,0.00900722,19.9895,399.582,2.8438e-06,299.747,300.165,0.296951,-1.82905e-10,-10231.1,-2.21315e-06,0.0176216,680.194,3.98148e+09
2.73516e-05,0.00900812,19.988,399.52,2.84324e-06,299.716,300.167,0.296953,-1.82517e-10,-10195,-2.20846e-06,0.0190129,680.22,3.98148e+09
3.03907e-05,0.00900902,19.9864,399.457,2.84269e-06,299.685,300.169,0.296955,-1.82131e-10,-10159,-2.20379e-06,0.0203993,680.247,3.98148e+09
3.34298e-05,0.00900992,19.9849,399.395,2.84214e-06,299.654,300.171,0.296957,-1.81748e-10,-10123.2,-2.19915e-06,0.0217807,680.273,3.98148e+09
3.64688e-05,0.00901082,19.9833,399.333,2.84158e-06,299.624,300.173,0.296959,-1.81366e-10,-10087.5,-2.19452e-06,0.0231573,680.299,3.98148e+09
3.95079e-05,0.00901173,19.9818,399.271,2.84103e-06,299.593,300.175,0.296961,-1.80986e-10,-10051.9,-2.18992e-06,0.024529,680.325,3.98148e+09
4.2547e-05,0.00901263,19.9802,399.21,2.84048e-06,299.562,300.177,0.296963,-1.80607e-10,-10016.5,-2.18535e-06,0.0258958,680.351,3.98148e+09
