# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s], Mliquid
0,0.009,20,400,2.84829e-06,300,300.045,0.329568,0,0,0,0,679.979,4.42127e+09
2.46219e-06,0.00900081,20.0009,400.035,2.84783e-06,299.974,300.046,0.329568,-1.85734e-10,-10547.9,-2.0219e-06,0.00273385,680.001,4.42127e+09
4.92438e-06,0.00900162,19.9996,399.984,2.84738e-06,299.948,300.047,0.329569,-1.85407e-10,-10518.2,-2.01834e-06,0.00374126,680.023,4.42127e+09
7.38657e-06,0.00900243,19.9983,399.932,2.84692e-06,299.922,300.047,0.32957,-1.85081e-10,-10488.6,-2.01479e-06,0.00474572,680.045,4.42127e+09
9.84876e-06,0.00900325,19.997,399.881,2.84646e-06,299.896,300.048,0.329571,-1.84756e-10,-10459,-2.01126e-06,0.00574724,680.067,4.42127e+09
1.2311e-05,0.00900406,19.9957,399.83,2.84601e-06,299.871,300.049,0.329572,-1.84433e-10,-10429.6,-2.00774e-06,0.00674582,680.089,4.42127e+09
1.47731e-05,0.00900487,19.9945,399.779,2.84555e-06,299.845,300.049,0.329572,-1.84111e-10,-10400.3,-2.00423e-06,0.00774148,680.111,4.42127e+09
1.72353e-05,0.00900568,19.9932,399.728,2.8451e-06,299.819,300.05,0.329573,-1.8379e-10,-10371.1,-2.00074e-06,0.00873421,680.133,4.42127e+09
1.96975e-05,0.00900649,19.9919,399.677,2.84465e-06,299.794,300.05,0.329574,-1.83471e-10,-10341.9,-1.99726e-06,0.00972404,680.154,4.42127e+09
2.21597e-05,0.0090073,19.9906,399.626,2.8442e-06,299.768,300.051,0.329575,-1.83152e-10,-10312.8,-1.9938e-06,0.010711,680.176,4.42127e+09
2.46219e-05,0.00900811,19.9894,399.575,2.84375e-06,299.743,300.052,0.329576,-1.82835e-10,-10283.9,-1.99035e-06,0.011695,680.198,4.42127e+09
2.70841e-05,0.00900893,19.9881,399.525,2.8433e-06,299.718,300.052,0.329577,-1.8252e-10,-10255,-1.98691e-06,0.0126761,680.219,4.42127e+09
2.95463e-05,0.00900974,19.9869,399.474,2.84285e-06,299.692,300.053,0.329577,-1.82205e-10,-10226.2,-1.98349e-06,0.0136544,680.241,4.42127e+09
3.20085e-05,0.00901055,19.9856,399.424,2.8424e-06,299.667,300.053,0.329578,-1.81892e-10,-10197.5,-1.98008e-06,0.0146298,680.262,4.42127e+09
3.44707e-05,0.00901136,19.9843,399.374,2.84195e-06,299.642,300.054,0.329579,-1.8158e-10,-10168.9,-1.97668e-06,0.0156024,680.283,4.42127e+09
3.69329e-05,0.00901217,19.9831,399.323,2.8415e-06,299.617,300.055,0.32958,-1.81269e-10,-10140.4,-1.9733e-06,0.0165721,680.304,4.42127e+09
3.93951e-05,0.00901298,19.9818,399.273,2.84106e-06,299.592,300.055,0.329581,-1.8096e-10,-10111.9,-1.96993e-06,0.017539,680.326,4.42127e+09
4.18572e-05,0.00901379,19.9806,399.223,2.84061e-06,299.567,300.056,0.329581,-1.80651e-10,-10083.6,-1.96657e-06,0.018503,680.347,4.42127e+09
4.43194e-05,0.00901461,19.9793,399.173,2.84017e-06,299.542,300.057,0.329582,-1.80344e-10,-10055.3,-1.96323e-06,0.0194642,680.368,4.42127e+09
4.67816e-05,0.00901542,19.9781,399.123,2.83972e-06,299.517,300.057,0.329583,-1.80038e-10,-10027.1,-1.9599e-06,0.0204227,680.389,4.42127e+09
4.92438e-05,0.00901623,19.9768,399.074,2.83928e-06,299.493,300.058,0.329584,-1.79733e-10,-9999.04,-1.95658e-06,0.0213783,680.41,4.42127e+09
5.1706e-05,0.00901704,19.9756,399.024,2.83884e-06,299.468,300.058,0.329585,-1.7943e-10,-9971.04,-1.95327e-06,0.0223311,680.431,4.42127e+09
5.41682e-05,0.00901785,19.9743,398.975,2.83839e-06,299.444,300.059,0.329585,-1.79128e-10,-9943.13,-1.94998e-06,0.0232812,680.451,4.42127e+09
5.66304e-05,0.00901866,19.9731,398.925,2.83795e-06,299.419,300.06,0.329586,-1.78826e-10,-9915.29,-1.9467e-06,0.0242284,680.472,4.42127e+09
5.90926e-05,0.00901947,19.9719,398.876,2.83751e-06,299.395,300.06,0.329587,-1.78526e-10,-9887.55,-1.94344e-06,0.025173,680.493,4.42127e+09
6.15548e-05,0.00902029,19.9706,398.827,2.83707e-06,299.37,300.061,0.329588,-1.78228e-10,-9859.89,-1.94019e-06,0.0261147,680.514,4.42127e+09
6.4017e-05,0.0090211,19.9694,398.777,2.83663e-06,299.346,300.061,0.329589,-1.7793e-10,-9832.31,-1.93695e-06,0.0270537,680.534,4.42127e+09
6.64792e-05,0.00902191,19.9682,398.728,2.8362e-06,299.322,300.062,0.32959,-1.77633e-10,-9804.82,-1.93372e-06,0.02799,680.555,4.42127e+09
6.89414e-05,0.00902272,19.967,398.679,2.83576e-06,299.298,300.063,0.32959,-1.77338e-10,-9777.41,-1.9305e-06,0.0289236,680.575,4.42127e+09
7.14035e-05,0.00902353,19.9657,398.63,2.83532e-06,299.274,300.063,0.329591,-1.77044e-10,-9750.09,-1.9273e-06,0.0298544,680.596,4.42127e+09
7.38657e-05,0.00902434,19.9645,398.582,2.83489e-06,299.25,300.064,0.329592,-1.76751e-10,-9722.85,-1.92411e-06,0.0307826,680.616,4.42127e+09
7.63279e-05,0.00902516,19.9633,398.533,2.83445e-06,299.226,300.064,0.329593,-1.76459e-10,-9695.69,-1.92093e-06,0.031708,680.636,4.42127e+09
7.87901e-05,0.00902597,19.9621,398.484,2.83402e-06,299.202,300.065,0.329594,-1.76168e-10,-9668.62,-1.91777e-06,0.0326308,680.657,4.42127e+09
8.12523e-05,0.00902678,19.9609,398.436,2.83358e-06,299.178,300.066,0.329594,-1.75878e-10,-9641.63,-1.91461e-06,0.0335509,680.677,4.42127e+09
8.37145e-05,0.00902759,19.9596,398.387,2.83315e-06,299.154,300.066,0.329595,-1.7559e-10,-9614.72,-1.91147e-06,0.0344683,680.697,4.42127e+09
8.61767e-05,0.0090284,19.9584,398.339,2.83272e-06,299.131,300.067,0.329596,-1.75303e-10,-9587.89,-1.90834e-06,0.035383,680.717,4.42127e+09
8.86389e-05,0.00902921,19.9572,398.291,2.83229e-06,299.107,300.068,0.329597,-1.75016e-10,-9561.14,-1.90523e-06,0.0362951,680.737,4.42127e+09
9.11011e-05,0.00903002,19.956,398.242,2.83185e-06,299.084,300.068,0.329598,-1.74731e-10,-9534.48,-1.90212e-06,0.0372045,680.757,4.42127e+09
9.35633e-05,0.00903084,19.9548,398.194,2.83142e-06,299.06,300.069,0.329598,-1.74447e-10,-9507.9,-1.89903e-06,0.0381114,680.777,4.42127e+09
9.60255e-05,0.00903165,19.9536,398.146,2.831e-06,299.037,300.069,0.329599,-1.74164e-10,-9481.39,-1.89595e-06,0.0390155,680.797,4.42127e+09
9.84876e-05,0.00903246,19.9524,398.098,2.83057e-06,299.013,300.07,0.3296,-1.73882e-10,-9454.97,-1.89288e-06,0.0399171,680.816,4.42127e+09
0.00010095,0.00903327,19.9512,398.051,2.83014e-06,298.99,300.071,0.329601,-1.73601e-10,-9428.63,-1.88982e-06,0.0408161,680.836,4.42127e+09
0.000103412,0.00903408,19.95,398.003,2.82971e-06,298.967,300.071,0.329602,-1.73321e-10,-9402.37,-1.88678e-06,0.0417124,680.856,4.42127e+09
0.000105874,0.00903489,19.9488,397.955,2.82928e-06,298.944,300.072,0.329603,-1.73043e-10,-9376.19,-1.88374e-06,0.0426062,680.875,4.42127e+09
0.000108336,0.0090357,19.9476,397.908,2.82886e-06,298.921,300.072,0.329603,-1.72765e-10,-9350.08,-1.88072e-06,0.0434974,680.895,4.42127e+09
0.000110799,0.00903652,19.9464,397.86,2.82843e-06,298.898,300.073,0.329604,-1.72488e-10,-9324.06,-1.87771e-06,0.044386,680.915,4.42127e+09
0.000113261,0.00903733,19.9452,397.813,2.82801e-06,298.875,300.074,0.329605,-1.72213e-10,-9298.11,-1.87471e-06,0.0452721,680.934,4.42127e+09
0.000115723,0.00903814,19.9441,397.765,2.82758e-06,298.852,300.074,0.329606,-1.71939e-10,-9272.25,-1.87172e-06,0.0461556,680.953,4.42127e+09
0.000118185,0.00903895,19.9429,397.718,2.82716e-06,298.829,300.075,0.329607,-1.71665e-10,-9246.46,-1.86875e-06,0.0470365,680.973,4.42127e+09
