# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s], Mliquid
0,0.009,20,400,2.84829e-06,300,300.056,0.321428,0,0,0,0,679.979,4.31199e+09
2.52621e-06,0.00900081,20.0008,400.034,2.84782e-06,299.973,300.057,0.321429,-1.8573e-10,-10541.7,-2.02316e-06,0.00317944,680.002,4.31199e+09
5.05243e-06,0.00900162,19.9995,399.981,2.84735e-06,299.947,300.058,0.32143,-1.85394e-10,-10511.2,-2.0195e-06,0.0042174,680.025,4.31199e+09
7.57864e-06,0.00900244,19.9982,399.928,2.84688e-06,299.92,300.059,0.321431,-1.8506e-10,-10480.8,-2.01586e-06,0.00525223,680.047,4.31199e+09
1.01049e-05,0.00900325,19.9969,399.876,2.84642e-06,299.894,300.059,0.321432,-1.84727e-10,-10450.5,-2.01224e-06,0.00628395,680.07,4.31199e+09
1.26311e-05,0.00900406,19.9956,399.823,2.84595e-06,299.867,300.06,0.321433,-1.84396e-10,-10420.2,-2.00863e-06,0.00731258,680.092,4.31199e+09
1.51573e-05,0.00900487,19.9943,399.771,2.84548e-06,299.841,300.061,0.321434,-1.84066e-10,-10390.1,-2.00503e-06,0.00833812,680.114,4.31199e+09
1.76835e-05,0.00900568,19.993,399.718,2.84502e-06,299.815,300.062,0.321435,-1.83737e-10,-10360.1,-2.00145e-06,0.00936057,680.137,4.31199e+09
2.02097e-05,0.0090065,19.9917,399.666,2.84455e-06,299.788,300.062,0.321436,-1.8341e-10,-10330.1,-1.99788e-06,0.01038,680.159,4.31199e+09
2.27359e-05,0.00900731,19.9904,399.614,2.84409e-06,299.762,300.063,0.321437,-1.83084e-10,-10300.3,-1.99433e-06,0.0113963,680.181,4.31199e+09
2.52621e-05,0.00900812,19.9891,399.562,2.84363e-06,299.736,300.064,0.321438,-1.82759e-10,-10270.6,-1.99079e-06,0.0124096,680.203,4.31199e+09
2.77883e-05,0.00900893,19.9878,399.51,2.84317e-06,299.71,300.065,0.321439,-1.82436e-10,-10240.9,-1.98727e-06,0.0134198,680.225,4.31199e+09
3.03146e-05,0.00900974,19.9865,399.459,2.84271e-06,299.685,300.065,0.32144,-1.82114e-10,-10211.4,-1.98376e-06,0.014427,680.247,4.31199e+09
3.28408e-05,0.00901056,19.9852,399.407,2.84225e-06,299.659,300.066,0.32144,-1.81793e-10,-10181.9,-1.98027e-06,0.0154312,680.269,4.31199e+09
3.5367e-05,0.00901137,19.9839,399.355,2.84179e-06,299.633,300.067,0.321441,-1.81473e-10,-10152.5,-1.97679e-06,0.0164324,680.291,4.31199e+09
3.78932e-05,0.00901218,19.9826,399.304,2.84133e-06,299.607,300.067,0.321442,-1.81155e-10,-10123.3,-1.97332e-06,0.0174306,680.313,4.31199e+09
4.04194e-05,0.00901299,19.9813,399.252,2.84087e-06,299.582,300.068,0.321443,-1.80838e-10,-10094.1,-1.96987e-06,0.0184258,680.334,4.31199e+09
4.29456e-05,0.0090138,19.98,399.201,2.84041e-06,299.556,300.069,0.321444,-1.80523e-10,-10065,-1.96643e-06,0.019418,680.356,4.31199e+09
4.54718e-05,0.00901462,19.9787,399.15,2.83996e-06,299.531,300.07,0.321445,-1.80208e-10,-10036,-1.96301e-06,0.0204072,680.377,4.31199e+09
4.7998e-05,0.00901543,19.9775,399.099,2.8395e-06,299.506,300.07,0.321446,-1.79895e-10,-10007.1,-1.9596e-06,0.0213935,680.399,4.31199e+09
5.05243e-05,0.00901624,19.9762,399.048,2.83905e-06,299.48,300.071,0.321447,-1.79583e-10,-9978.27,-1.9562e-06,0.0223769,680.42,4.31199e+09
5.30505e-05,0.00901705,19.9749,398.997,2.83859e-06,299.455,300.072,0.321448,-1.79273e-10,-9949.54,-1.95282e-06,0.0233573,680.442,4.31199e+09
5.55767e-05,0.00901786,19.9736,398.946,2.83814e-06,299.43,300.073,0.321449,-1.78963e-10,-9920.91,-1.94945e-06,0.0243348,680.463,4.31199e+09
5.81029e-05,0.00901868,19.9724,398.896,2.83769e-06,299.405,300.073,0.32145,-1.78655e-10,-9892.37,-1.94609e-06,0.0253093,680.484,4.31199e+09
6.06291e-05,0.00901949,19.9711,398.845,2.83724e-06,299.38,300.074,0.321451,-1.78348e-10,-9863.91,-1.94275e-06,0.026281,680.506,4.31199e+09
6.31553e-05,0.0090203,19.9698,398.795,2.83679e-06,299.355,300.075,0.321452,-1.78043e-10,-9835.55,-1.93942e-06,0.0272498,680.527,4.31199e+09
6.56815e-05,0.00902111,19.9686,398.744,2.83634e-06,299.33,300.076,0.321453,-1.77738e-10,-9807.27,-1.9361e-06,0.0282156,680.548,4.31199e+09
6.82078e-05,0.00902192,19.9673,398.694,2.83589e-06,299.305,300.076,0.321454,-1.77435e-10,-9779.08,-1.9328e-06,0.0291786,680.569,4.31199e+09
7.0734e-05,0.00902274,19.9661,398.644,2.83544e-06,299.281,300.077,0.321455,-1.77133e-10,-9750.98,-1.92951e-06,0.0301388,680.59,4.31199e+09
7.32602e-05,0.00902355,19.9648,398.594,2.83499e-06,299.256,300.078,0.321456,-1.76832e-10,-9722.97,-1.92624e-06,0.031096,680.611,4.31199e+09
7.57864e-05,0.00902436,19.9636,398.544,2.83455e-06,299.231,300.079,0.321457,-1.76533e-10,-9695.05,-1.92297e-06,0.0320505,680.631,4.31199e+09
7.83126e-05,0.00902517,19.9623,398.494,2.8341e-06,299.207,300.079,0.321458,-1.76235e-10,-9667.21,-1.91972e-06,0.0330021,680.652,4.31199e+09
8.08388e-05,0.00902598,19.9611,398.444,2.83365e-06,299.183,300.08,0.321458,-1.75937e-10,-9639.46,-1.91649e-06,0.0339508,680.673,4.31199e+09
8.3365e-05,0.0090268,19.9598,398.394,2.83321e-06,299.158,300.081,0.321459,-1.75641e-10,-9611.8,-1.91326e-06,0.0348968,680.694,4.31199e+09
8.58912e-05,0.00902761,19.9586,398.345,2.83277e-06,299.134,300.082,0.32146,-1.75347e-10,-9584.22,-1.91005e-06,0.0358399,680.714,4.31199e+09
8.84175e-05,0.00902842,19.9573,398.295,2.83232e-06,299.11,300.082,0.321461,-1.75053e-10,-9556.73,-1.90685e-06,0.0367802,680.735,4.31199e+09
9.09437e-05,0.00902923,19.9561,398.246,2.83188e-06,299.086,300.083,0.321462,-1.7476e-10,-9529.33,-1.90366e-06,0.0377178,680.755,4.31199e+09
9.34699e-05,0.00903004,19.9549,398.196,2.83144e-06,299.061,300.084,0.321463,-1.74469e-10,-9502.01,-1.90049e-06,0.0386525,680.776,4.31199e+09
9.59961e-05,0.00903086,19.9536,398.147,2.831e-06,299.037,300.084,0.321464,-1.74179e-10,-9474.78,-1.89733e-06,0.0395845,680.796,4.31199e+09
9.85223e-05,0.00903167,19.9524,398.098,2.83056e-06,299.014,300.085,0.321465,-1.7389e-10,-9447.63,-1.89418e-06,0.0405138,680.816,4.31199e+09
0.000101049,0.00903248,19.9512,398.049,2.83012e-06,298.99,300.086,0.321466,-1.73602e-10,-9420.57,-1.89105e-06,0.0414403,680.836,4.31199e+09
0.000103575,0.00903329,19.9499,398,2.82968e-06,298.966,300.087,0.321467,-1.73315e-10,-9393.59,-1.88792e-06,0.042364,680.857,4.31199e+09
0.000106101,0.0090341,19.9487,397.951,2.82924e-06,298.942,300.087,0.321468,-1.73029e-10,-9366.69,-1.88481e-06,0.043285,680.877,4.31199e+09
0.000108627,0.00903492,19.9475,397.902,2.82881e-06,298.918,300.088,0.321469,-1.72745e-10,-9339.88,-1.88171e-06,0.0442033,680.897,4.31199e+09
0.000111153,0.00903573,19.9463,397.853,2.82837e-06,298.895,300.089,0.32147,-1.72462e-10,-9313.15,-1.87862e-06,0.0451189,680.917,4.31199e+09
0.00011368,0.00903654,19.945,397.805,2.82793e-06,298.871,300.09,0.321471,-1.72179e-10,-9286.5,-1.87555e-06,0.0460318,680.937,4.31199e+09
0.000116206,0.00903735,19.9438,397.756,2.8275e-06,298.848,300.09,0.321472,-1.71898e-10,-9259.94,-1.87249e-06,0.046942,680.957,4.31199e+09
0.000118732,0.00903816,19.9426,397.708,2.82706e-06,298.824,300.091,0.321473,-1.71618e-10,-9233.46,-1.86944e-06,0.0478495,680.976,4.31199e+09
0.000121258,0.00903898,19.9414,397.659,2.82663e-06,298.801,300.092,0.321474,-1.71339e-10,-9207.06,-1.8664e-06,0.0487543,680.996,4.31199e+09
0.000123784,0.00903979,19.9402,397.611,2.8262e-06,298.778,300.093,0.321475,-1.71061e-10,-9180.74,-1.86337e-06,0.0496564,681.016,4.31199e+09
0.000126311,0.0090406,19.939,397.563,2.82577e-06,298.755,300.093,0.321476,-1.70784e-10,-9154.51,-1.86035e-06,0.0505559,681.036,4.31199e+09
0.000128837,0.00904141,19.9378,397.515,2.82534e-06,298.732,300.094,0.321476,-1.70509e-10,-9128.35,-1.85735e-06,0.0514528,681.055,4.31199e+09
0.000131363,0.00904222,19.9366,397.467,2.8249e-06,298.709,300.095,0.321477,-1.70234e-10,-9102.28,-1.85436e-06,0.052347,681.075,4.31199e+09
0.000133889,0.00904303,19.9354,397.419,2.82447e-06,298.686,300.096,0.321478,-1.69961e-10,-9076.28,-1.85138e-06,0.0532385,681.094,4.31199e+09
0.000136416,0.00904385,19.9342,397.371,2.82404e-06,298.663,300.096,0.321479,-1.69688e-10,-9050.37,-1.84841e-06,0.0541275,681.114,4.31199e+09
0.000138942,0.00904466,19.933,397.323,2.82362e-06,298.64,300.097,0.32148,-1.69417e-10,-9024.54,-1.84545e-06,0.0550138,681.133,4.31199e+09
0.000141468,0.00904547,19.9318,397.276,2.82319e-06,298.617,300.098,0.321481,-1.69146e-10,-8998.78,-1.84251e-06,0.0558976,681.152,4.31199e+09
0.000143994,0.00904628,19.9306,397.228,2.82276e-06,298.594,300.099,0.321482,-1.68877e-10,-8973.11,-1.83958e-06,0.0567787,681.172,4.31199e+09
0.00014652,0.00904709,19.9294,397.181,2.82233e-06,298.572,300.099,0.321483,-1.68609e-10,-8947.51,-1.83665e-06,0.0576573,681.191,4.31199e+09
0.000149047,0.00904791,19.9282,397.133,2.82191e-06,298.549,300.1,0.321484,-1.68341e-10,-8921.99,-1.83374e-06,0.0585332,681.21,4.31199e+09
0.000151573,0.00904872,19.927,397.086,2.82148e-06,298.526,300.101,0.321485,-1.68075e-10,-8896.56,-1.83084e-06,0.0594067,681.229,4.31199e+09
0.000154099,0.00904953,19.9258,397.039,2.82106e-06,298.504,300.101,0.321486,-1.6781e-10,-8871.2,-1.82795e-06,0.0602775,681.248,4.31199e+09
0.000156625,0.00905034,19.9246,396.992,2.82063e-06,298.482,300.102,0.321487,-1.67546e-10,-8845.91,-1.82508e-06,0.0611458,681.267,4.31199e+09
0.000159151,0.00905115,19.9235,396.944,2.82021e-06,298.459,300.103,0.321488,-1.67283e-10,-8820.71,-1.82221e-06,0.0620116,681.286,4.31199e+09
0.000161678,0.00905197,19.9223,396.897,2.81979e-06,298.437,300.104,0.321489,-1.67021e-10,-8795.58,-1.81936e-06,0.0628748,681.305,4.31199e+09
0.000164204,0.00905278,19.9211,396.851,2.81937e-06,298.415,300.104,0.32149,-1.66759e-10,-8770.53,-1.81651e-06,0.0637355,681.324,4.31199e+09
0.00016673,0.00905359,19.9199,396.804,2.81895e-06,298.393,300.105,0.321491,-1.66499e-10,-8745.56,-1.81368e-06,0.0645936,681.342,4.31199e+09
0.000169256,0.0090544,19.9188,396.757,2.81852e-06,298.37,300.106,0.321492,-1.6624e-10,-8720.66,-1.81086e-06,0.0654493,681.361,4.31199e+09
0.000171782,0.00905521,19.9176,396.71,2.8181e-06,298.348,300.107,0.321493,-1.65982e-10,-8695.84,-1.80804e-06,0.0663025,681.38,4.31199e+09
0.000174309,0.00905603,19.9164,396.664,2.81769e-06,298.326,300.107,0.321494,-1.65725e-10,-8671.09,-1.80524e-06,0.0671532,681.398,4.31199e+09
0.000176835,0.00905684,19.9153,396.617,2.81727e-06,298.305,300.108,0.321494,-1.65469e-10,-8646.42,-1.80245e-06,0.0680013,681.417,4.31199e+09
0.000179361,0.00905765,19.9141,396.571,2.81685e-06,298.283,300.109,0.321495,-1.65214e-10,-8621.83,-1.79967e-06,0.0688471,681.435,4.31199e+09
0.000181887,0.00905846,19.9129,396.525,2.81643e-06,298.261,300.11,0.321496,-1.6496e-10,-8597.31,-1.79691e-06,0.0696903,681.454,4.31199e+09
0.000184414,0.00905927,19.9118,396.478,2.81601e-06,298.239,300.11,0.321497,-1.64707e-10,-8572.87,-1.79415e-06,0.0705311,681.472,4.31199e+09
0.00018694,0.00906009,19.9106,396.432,2.8156e-06,298.218,300.111,0.321498,-1.64454e-10,-8548.5,-1.7914e-06,0.0713695,681.491,4.31199e+09
0.000189466,0.0090609,19.9094,396.386,2.81518e-06,298.196,300.112,0.321499,-1.64203e-10,-8524.2,-1.78866e-06,0.0722054,681.509,4.31199e+09
0.000191992,0.00906171,19.9083,396.34,2.81477e-06,298.174,300.113,0.3215,-1.63953e-10,-8499.98,-1.78594e-06,0.0730388,681.527,4.31199e+09
0.000194518,0.00906252,19.9071,396.294,2.81435e-06,298.153,300.113,0.321501,-1.63703e-10,-8475.83,-1.78322e-06,0.0738699,681.545,4.31199e+09
0.000197045,0.00906333,19.906,396.248,2.81394e-06,298.131,300.114,0.321502,-1.63455e-10,-8451.76,-1.78052e-06,0.0746985,681.563,4.31199e+09
0.000199571,0.00906415,19.9048,396.203,2.81353e-06,298.11,300.115,0.321503,-1.63208e-10,-8427.76,-1.77782e-06,0.0755247,681.581,4.31199e+09
0.000202097,0.00906496,19.9037,396.157,2.81312e-06,298.089,300.116,0.321504,-1.62961e-10,-8403.83,-1.77514e-06,0.0763485,681.599,4.31199e+09
0.000204623,0.00906577,19.9025,396.111,2.8127e-06,298.068,300.116,0.321505,-1.62716e-10,-8379.97,-1.77246e-06,0.0771699,681.617,4.31199e+09
0.000207149,0.00906658,19.9014,396.066,2.81229e-06,298.046,300.117,0.321506,-1.62471e-10,-8356.19,-1.7698e-06,0.0779889,681.635,4.31199e+09
0.000209676,0.00906739,19.9003,396.02,2.81188e-06,298.025,300.119,0.321508,-1.62227e-10,-8332.05,-1.76714e-06,0.0788374,681.653,4.31199e+09
0.000212202,0.00906821,19.8991,395.975,2.81147e-06,298.004,300.12,0.321511,-1.61985e-10,-8307.93,-1.7645e-06,0.0796872,681.671,4.31199e+09
0.000214728,0.00906902,19.898,395.93,2.81106e-06,297.983,300.122,0.321513,-1.61743e-10,-8283.88,-1.76187e-06,0.0805346,681.689,4.31199e+09
0.000217254,0.00906983,19.8968,395.884,2.81065e-06,297.962,300.124,0.321516,-1.61503e-10,-8259.91,-1.75925e-06,0.0813795,681.706,4.31199e+09
0.000219781,0.00907064,19.8957,395.839,2.81025e-06,297.942,300.125,0.321518,-1.61263e-10,-8236.01,-1.75664e-06,0.0822221,681.724,4.31199e+09
0.000222307,0.00907145,19.8946,395.794,2.80984e-06,297.921,300.127,0.32152,-1.61024e-10,-8212.18,-1.75403e-06,0.0830623,681.742,4.31199e+09
0.000224833,0.00907227,19.8934,395.749,2.80943e-06,297.9,300.128,0.321523,-1.60786e-10,-8188.42,-1.75144e-06,0.0839001,681.759,4.31199e+09
0.000227359,0.00907308,19.8923,395.704,2.80903e-06,297.879,300.13,0.321525,-1.60549e-10,-8164.73,-1.74886e-06,0.0847355,681.777,4.31199e+09
