# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s], Mliquid
0,0.009,20,400,2.84829e-06,300,300.168,0.281214,0,0,0,0,679.979,3.77137e+09
2.90637e-06,0.00900082,20.0006,400.026,2.84775e-06,299.969,300.17,0.281216,-1.85714e-10,-10481,-2.03561e-06,0.00767564,680.005,3.77137e+09
5.81273e-06,0.00900163,19.9991,399.965,2.84721e-06,299.939,300.172,0.281218,-1.8533e-10,-10445.6,-2.0314e-06,0.00891221,680.031,3.77137e+09
8.7191e-06,0.00900245,19.9976,399.905,2.84667e-06,299.909,300.174,0.28122,-1.84949e-10,-10410.3,-2.02722e-06,0.0101446,680.057,3.77137e+09
1.16255e-05,0.00900327,19.9961,399.844,2.84613e-06,299.878,300.176,0.281222,-1.84569e-10,-10375.1,-2.02306e-06,0.0113727,680.083,3.77137e+09
1.45318e-05,0.00900409,19.9946,399.784,2.8456e-06,299.848,300.178,0.281224,-1.84191e-10,-10340,-2.01891e-06,0.0125967,680.108,3.77137e+09
1.74382e-05,0.0090049,19.9931,399.724,2.84506e-06,299.818,300.18,0.281226,-1.83814e-10,-10305,-2.01479e-06,0.0138166,680.134,3.77137e+09
2.03446e-05,0.00900572,19.9916,399.664,2.84453e-06,299.788,300.182,0.281228,-1.8344e-10,-10270.2,-2.01068e-06,0.0150323,680.159,3.77137e+09
2.32509e-05,0.00900654,19.9901,399.604,2.84399e-06,299.758,300.184,0.281231,-1.83067e-10,-10235.5,-2.0066e-06,0.0162438,680.184,3.77137e+09
2.61573e-05,0.00900735,19.9886,399.544,2.84346e-06,299.729,300.186,0.281233,-1.82696e-10,-10201,-2.00253e-06,0.0174513,680.21,3.77137e+09
2.90637e-05,0.00900817,19.9871,399.485,2.84293e-06,299.699,300.187,0.281235,-1.82327e-10,-10166.5,-1.99848e-06,0.0186547,680.235,3.77137e+09
3.197e-05,0.00900899,19.9856,399.425,2.8424e-06,299.669,300.189,0.281237,-1.81959e-10,-10132.2,-1.99446e-06,0.019854,680.26,3.77137e+09
3.48764e-05,0.0090098,19.9841,399.366,2.84187e-06,299.64,300.191,0.281239,-1.81594e-10,-10098,-1.99045e-06,0.0210492,680.285,3.77137e+09
3.77828e-05,0.00901062,19.9827,399.307,2.84135e-06,299.611,300.193,0.281241,-1.8123e-10,-10063.9,-1.98646e-06,0.0222405,680.31,3.77137e+09
4.06891e-05,0.00901144,19.9812,399.247,2.84082e-06,299.581,300.195,0.281243,-1.80867e-10,-10030,-1.98249e-06,0.0234276,680.335,3.77137e+09
4.35955e-05,0.00901226,19.9797,399.189,2.84029e-06,299.552,300.197,0.281245,-1.80507e-10,-9996.17,-1.97853e-06,0.0246108,680.359,3.77137e+09
4.65019e-05,0.00901307,19.9782,399.13,2.83977e-06,299.523,300.199,0.281247,-1.80148e-10,-9962.47,-1.9746e-06,0.02579,680.384,3.77137e+09
4.94082e-05,0.00901389,19.9768,399.071,2.83924e-06,299.494,300.201,0.281249,-1.7979e-10,-9928.89,-1.97068e-06,0.0269652,680.409,3.77137e+09
5.23146e-05,0.00901471,19.9753,399.013,2.83872e-06,299.465,300.203,0.281251,-1.79435e-10,-9895.43,-1.96678e-06,0.0281365,680.433,3.77137e+09
5.5221e-05,0.00901552,19.9738,398.954,2.8382e-06,299.437,300.205,0.281253,-1.79081e-10,-9862.1,-1.96291e-06,0.0293038,680.457,3.77137e+09
5.81273e-05,0.00901634,19.9724,398.896,2.83768e-06,299.408,300.207,0.281255,-1.78729e-10,-9828.88,-1.95904e-06,0.0304672,680.482,3.77137e+09
6.10337e-05,0.00901716,19.9709,398.838,2.83716e-06,299.379,300.209,0.281257,-1.78378e-10,-9795.79,-1.9552e-06,0.0316267,680.506,3.77137e+09
6.39401e-05,0.00901798,19.9695,398.78,2.83664e-06,299.351,300.21,0.281259,-1.78029e-10,-9762.81,-1.95138e-06,0.0327822,680.53,3.77137e+09
6.68464e-05,0.00901879,19.968,398.722,2.83612e-06,299.323,300.212,0.281261,-1.77682e-10,-9729.95,-1.94757e-06,0.0339339,680.554,3.77137e+09
6.97528e-05,0.00901961,19.9666,398.664,2.83561e-06,299.294,300.214,0.281263,-1.77336e-10,-9697.21,-1.94378e-06,0.0350818,680.578,3.77137e+09
7.26592e-05,0.00902043,19.9651,398.606,2.83509e-06,299.266,300.216,0.281265,-1.76992e-10,-9664.59,-1.94001e-06,0.0362257,680.602,3.77137e+09
7.55655e-05,0.00902124,19.9637,398.549,2.83458e-06,299.238,300.218,0.281267,-1.76649e-10,-9632.08,-1.93625e-06,0.0373659,680.626,3.77137e+09
7.84719e-05,0.00902206,19.9623,398.491,2.83407e-06,299.21,300.22,0.281269,-1.76308e-10,-9599.69,-1.93251e-06,0.0385022,680.65,3.77137e+09
8.13783e-05,0.00902288,19.9608,398.434,2.83355e-06,299.182,300.222,0.281271,-1.75969e-10,-9567.42,-1.92879e-06,0.0396347,680.673,3.77137e+09
8.42847e-05,0.0090237,19.9594,398.377,2.83304e-06,299.154,300.224,0.281273,-1.75631e-10,-9535.26,-1.92509e-06,0.0407635,680.697,3.77137e+09
