# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s], Mliquid
0,0.009,20,400,2.84829e-06,300,300.27,0.276207,0,0,0,0,679.979,3.70208e+09
3.38216e-06,0.00900093,20.0004,400.016,2.84766e-06,299.965,300.274,0.27621,-1.85655e-10,-10422.4,-2.32458e-06,0.0135139,680.009,3.70208e+09
6.76431e-06,0.00900187,19.9986,399.945,2.84703e-06,299.929,300.277,0.276213,-1.85211e-10,-10380.7,-2.31903e-06,0.015201,680.039,3.70208e+09
1.01465e-05,0.0090028,19.9969,399.875,2.84641e-06,299.894,300.28,0.276217,-1.8477e-10,-10339.2,-2.3135e-06,0.0168816,680.069,3.70208e+09
1.35286e-05,0.00900373,19.9951,399.805,2.84578e-06,299.859,300.284,0.27622,-1.84331e-10,-10297.9,-2.30801e-06,0.0185556,680.099,3.70208e+09
1.69108e-05,0.00900467,19.9934,399.735,2.84516e-06,299.824,300.287,0.276223,-1.83895e-10,-10256.8,-2.30255e-06,0.0202231,680.128,3.70208e+09
2.02929e-05,0.0090056,19.9916,399.665,2.84454e-06,299.79,300.29,0.276226,-1.83461e-10,-10215.8,-2.29711e-06,0.0218841,680.158,3.70208e+09
2.36751e-05,0.00900653,19.9899,399.595,2.84392e-06,299.755,300.294,0.276229,-1.83029e-10,-10175,-2.29171e-06,0.0235387,680.187,3.70208e+09
2.70572e-05,0.00900747,19.9881,399.526,2.8433e-06,299.721,300.297,0.276232,-1.826e-10,-10134.4,-2.28634e-06,0.0251869,680.216,3.70208e+09
3.04394e-05,0.0090084,19.9864,399.457,2.84268e-06,299.687,300.301,0.276236,-1.82174e-10,-10093.9,-2.281e-06,0.0268287,680.245,3.70208e+09
3.38216e-05,0.00900933,19.9847,399.388,2.84206e-06,299.652,300.304,0.276239,-1.81749e-10,-10053.7,-2.27568e-06,0.0284641,680.274,3.70208e+09
3.72037e-05,0.00901027,19.983,399.319,2.84145e-06,299.618,300.307,0.276242,-1.81327e-10,-10013.5,-2.2704e-06,0.0300932,680.303,3.70208e+09
4.05859e-05,0.0090112,19.9812,399.25,2.84084e-06,299.585,300.311,0.276245,-1.80908e-10,-9973.6,-2.26514e-06,0.031716,680.332,3.70208e+09
4.3968e-05,0.00901213,19.9795,399.182,2.84022e-06,299.551,300.314,0.276248,-1.8049e-10,-9933.83,-2.25992e-06,0.0333325,680.361,3.70208e+09
4.73502e-05,0.00901307,19.9778,399.113,2.83961e-06,299.517,300.317,0.276251,-1.80075e-10,-9894.22,-2.25472e-06,0.0349428,680.389,3.70208e+09
5.07323e-05,0.009014,19.9761,399.045,2.839e-06,299.484,300.321,0.276255,-1.79662e-10,-9854.78,-2.24955e-06,0.0365469,680.417,3.70208e+09
5.41145e-05,0.00901493,19.9744,398.977,2.8384e-06,299.45,300.324,0.276258,-1.79252e-10,-9815.5,-2.24441e-06,0.0381448,680.446,3.70208e+09
5.74967e-05,0.00901587,19.9727,398.909,2.83779e-06,299.417,300.328,0.276261,-1.78844e-10,-9776.39,-2.2393e-06,0.0397366,680.474,3.70208e+09
6.08788e-05,0.0090168,19.971,398.842,2.83719e-06,299.384,300.331,0.276264,-1.78438e-10,-9737.44,-2.23422e-06,0.0413223,680.502,3.70208e+09
6.4261e-05,0.00901773,19.9693,398.774,2.83658e-06,299.351,300.334,0.276267,-1.78034e-10,-9698.65,-2.22916e-06,0.0429018,680.53,3.70208e+09
6.76431e-05,0.00901867,19.9676,398.707,2.83598e-06,299.318,300.338,0.27627,-1.77632e-10,-9660.02,-2.22413e-06,0.0444753,680.558,3.70208e+09
7.10253e-05,0.0090196,19.966,398.64,2.83538e-06,299.286,300.341,0.276274,-1.77233e-10,-9621.55,-2.21913e-06,0.0460428,680.585,3.70208e+09
7.44074e-05,0.00902053,19.9643,398.573,2.83478e-06,299.253,300.344,0.276277,-1.76836e-10,-9583.25,-2.21416e-06,0.0476042,680.613,3.70208e+09
7.77896e-05,0.00902147,19.9626,398.506,2.83418e-06,299.221,300.348,0.27628,-1.7644e-10,-9545.1,-2.20921e-06,0.0491597,680.641,3.70208e+09
8.11717e-05,0.0090224,19.9609,398.439,2.83358e-06,299.188,300.351,0.276283,-1.76048e-10,-9507.11,-2.20429e-06,0.0507093,680.668,3.70208e+09
8.45539e-05,0.00902333,19.9593,398.373,2.83299e-06,299.156,300.355,0.276286,-1.75657e-10,-9469.28,-2.1994e-06,0.0522529,680.695,3.70208e+09
8.79361e-05,0.00902427,19.9576,398.307,2.83239e-06,299.124,300.358,0.276289,-1.75268e-10,-9431.61,-2.19453e-06,0.0537906,680.722,3.70208e+09
9.13182e-05,0.0090252,19.956,398.24,2.8318e-06,299.092,300.361,0.276293,-1.74882e-10,-9394.09,-2.18969e-06,0.0553224,680.749,3.70208e+09
9.47004e-05,0.00902613,19.9543,398.174,2.83121e-06,299.061,300.365,0.276296,-1.74497e-10,-9356.73,-2.18488e-06,0.0568485,680.776,3.70208e+09
9.80825e-05,0.00902707,19.9527,398.109,2.83062e-06,299.029,300.368,0.276299,-1.74115e-10,-9319.52,-2.18009e-06,0.0583687,680.803,3.70208e+09
0.000101465,0.009028,19.951,398.043,2.83003e-06,298.997,300.371,0.276302,-1.73734e-10,-9282.46,-2.17533e-06,0.0598831,680.83,3.70208e+09
0.000104847,0.00902893,19.9494,397.978,2.82944e-06,298.966,300.375,0.276305,-1.73356e-10,-9245.56,-2.17059e-06,0.0613917,680.856,3.70208e+09
0.000108229,0.00902987,19.9477,397.912,2.82886e-06,298.935,300.378,0.276308,-1.7298e-10,-9208.81,-2.16588e-06,0.0628946,680.883,3.70208e+09
0.000111611,0.0090308,19.9461,397.847,2.82827e-06,298.904,300.382,0.276312,-1.72606e-10,-9172.21,-2.1612e-06,0.0643919,680.909,3.70208e+09
0.000114993,0.00903173,19.9445,397.782,2.82769e-06,298.873,300.385,0.276315,-1.72233e-10,-9135.76,-2.15654e-06,0.0658834,680.936,3.70208e+09
0.000118375,0.00903267,19.9429,397.717,2.82711e-06,298.842,300.388,0.276318,-1.71863e-10,-9099.46,-2.1519e-06,0.0673693,680.962,3.70208e+09
0.000121758,0.0090336,19.9412,397.653,2.82653e-06,298.811,300.392,0.276321,-1.71495e-10,-9063.31,-2.14729e-06,0.0688495,680.988,3.70208e+09
0.00012514,0.00903454,19.9396,397.588,2.82595e-06,298.78,300.395,0.276324,-1.71129e-10,-9027.31,-2.1427e-06,0.0703242,681.014,3.70208e+09
0.000128522,0.00903547,19.938,397.524,2.82537e-06,298.75,300.398,0.276327,-1.70765e-10,-8991.46,-2.13814e-06,0.0717932,681.04,3.70208e+09
0.000131904,0.0090364,19.9364,397.46,2.82479e-06,298.719,300.402,0.27633,-1.70402e-10,-8955.75,-2.13361e-06,0.0732568,681.066,3.70208e+09
