# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s], Mliquid
0,0.009,20,400,2.84829e-06,300,300.097,0.311578,0,0,0,0,679.979,4.17884e+09
2.8192e-06,0.00900088,20.0007,400.028,2.84777e-06,299.97,300.099,0.31158,-1.85691e-10,-10516.9,-2.18763e-06,0.00527236,680.005,4.17884e+09
5.6384e-06,0.00900176,19.9992,399.969,2.84724e-06,299.941,300.1,0.311581,-1.85318e-10,-10482.7,-2.18323e-06,0.00654288,680.03,4.17884e+09
8.4576e-06,0.00900263,19.9977,399.91,2.84672e-06,299.911,300.101,0.311582,-1.84946e-10,-10448.5,-2.17885e-06,0.00780916,680.055,4.17884e+09
1.12768e-05,0.00900351,19.9963,399.851,2.8462e-06,299.882,300.103,0.311584,-1.84576e-10,-10414.6,-2.17449e-06,0.00907122,680.08,4.17884e+09
1.4096e-05,0.00900439,19.9948,399.793,2.84568e-06,299.852,300.104,0.311585,-1.84208e-10,-10380.7,-2.17015e-06,0.0103291,680.105,4.17884e+09
1.69152e-05,0.00900527,19.9934,399.734,2.84516e-06,299.823,300.105,0.311587,-1.83841e-10,-10346.9,-2.16583e-06,0.0115827,680.13,4.17884e+09
1.97344e-05,0.00900615,19.9919,399.676,2.84464e-06,299.794,300.106,0.311588,-1.83476e-10,-10313.3,-2.16153e-06,0.0128322,680.154,4.17884e+09
2.25536e-05,0.00900703,19.9904,399.618,2.84412e-06,299.765,300.108,0.31159,-1.83113e-10,-10279.8,-2.15725e-06,0.0140775,680.179,4.17884e+09
2.53728e-05,0.0090079,19.989,399.56,2.84361e-06,299.736,300.109,0.311591,-1.82751e-10,-10246.4,-2.15299e-06,0.0153186,680.204,4.17884e+09
2.8192e-05,0.00900878,19.9875,399.502,2.84309e-06,299.707,300.11,0.311592,-1.82391e-10,-10213.1,-2.14875e-06,0.0165556,680.228,4.17884e+09
3.10112e-05,0.00900966,19.9861,399.444,2.84258e-06,299.678,300.112,0.311594,-1.82033e-10,-10180,-2.14452e-06,0.0177886,680.253,4.17884e+09
3.38304e-05,0.00901054,19.9847,399.387,2.84206e-06,299.649,300.113,0.311595,-1.81676e-10,-10147,-2.14032e-06,0.0190174,680.277,4.17884e+09
3.66496e-05,0.00901142,19.9832,399.329,2.84155e-06,299.621,300.114,0.311597,-1.81321e-10,-10114,-2.13614e-06,0.0202421,680.301,4.17884e+09
3.94688e-05,0.00901229,19.9818,399.272,2.84104e-06,299.592,300.116,0.311598,-1.80967e-10,-10081.2,-2.13197e-06,0.0214628,680.325,4.17884e+09
4.2288e-05,0.00901317,19.9804,399.215,2.84053e-06,299.564,300.117,0.311599,-1.80615e-10,-10048.5,-2.12783e-06,0.0226794,680.35,4.17884e+09
4.51072e-05,0.00901405,19.9789,399.158,2.84002e-06,299.535,300.118,0.311601,-1.80265e-10,-10016,-2.1237e-06,0.023892,680.374,4.17884e+09
4.79264e-05,0.00901493,19.9775,399.101,2.83951e-06,299.507,300.119,0.311602,-1.79916e-10,-9983.5,-2.11959e-06,0.0251006,680.398,4.17884e+09
5.07456e-05,0.00901581,19.9761,399.044,2.83901e-06,299.479,300.121,0.311604,-1.79569e-10,-9951.15,-2.1155e-06,0.0263052,680.421,4.17884e+09
