# grid [m], ug [m/s], rhog, Tg [K], Yf, YO2, YOH, YCO, YCO2, phi_g, Sm, Sh, Syf
0,0.280947,1.22036,300,-3.84951e-17,-1.15307e-15,-1.04464e-16,1.79845e-16,-1.07338e-16,-4.74123e-16,0,0,-0
6.66667e-05,0.280947,1.22036,300,-3.86516e-17,-1.60679e-15,-1.07859e-16,1.79845e-16,-1.07489e-16,-4.7605e-16,0,0,-0
0.000133333,0.280947,1.22036,300,-3.88152e-17,-1.58799e-15,-1.1126e-16,1.79845e-16,-1.07669e-16,-4.78065e-16,0,0,-0
0.0002,0.280947,1.22036,300,-3.89784e-17,-1.55368e-15,-1.14669e-16,1.79845e-16,-1.07871e-16,-4.80076e-16,0,0,-0
0.000266667,0.280947,1.22036,300,-3.91414e-17,-1.4889e-15,-1.18093e-16,1.79846e-16,-1.08089e-16,-4.82082e-16,0,0,-0
0.000333333,0.280947,1.22036,300,-3.9304e-17,-1.36553e-15,-1.21546e-16,1.79846e-16,-1.08318e-16,-4.84086e-16,0,0,-0
0.0004,0.280947,1.22036,300,-3.94665e-17,-1.13022e-15,-1.25048e-16,1.79846e-16,-1.08556e-16,-4.86087e-16,0,0,-0
0.000466667,0.280947,1.22036,300,-3.96291e-17,-6.8126e-16,-1.28636e-16,1.79847e-16,-1.08799e-16,-4.88089e-16,0,0,-0
0.000533333,0.280947,1.22036,300,-3.97922e-17,1.7524e-16,-1.32367e-16,1.79847e-16,-1.09047e-16,-4.90098e-16,0,0,-0
0.0006,0.280947,1.22036,300,-3.99567e-17,1.80853e-15,-1.36337e-16,1.79847e-16,-1.09297e-16,-4.92124e-16,0,0,-0
0.000666667,0.280947,1.22036,300,-4.01241e-17,4.91951e-15,-1.40686e-16,1.79847e-16,-1.0955e-16,-4.94186e-16,0,0,-0
0.000733333,0.280947,1.22036,300,-4.02975e-17,1.08268e-14,-1.45619e-16,1.79848e-16,-1.09805e-16,-4.96322e-16,0,0,-0
0.0008,0.280947,1.22036,300,-4.04828e-17,2.19501e-14,-1.51394e-16,1.79848e-16,-1.10061e-16,-4.98604e-16,0,0,-0
0.000866667,0.280947,1.22036,300,-4.0691e-17,4.24209e-14,-1.58257e-16,1.79848e-16,-1.10317e-16,-5.01169e-16,0,0,-0
0.000933333,0.280947,1.22036,300,-4.09511e-17,7.74919e-14,-1.66207e-16,1.79848e-16,-1.10574e-16,-5.04372e-16,0,0,-0
