# grid [m], ug [m/s], rhog, Tg [K], Yf, YO2, YOH, YCO, YCO2, phi_g, Sm, Sh, Syf
0,0.335551,1.22036,300,-1.30645e-16,-2.69114e-13,-1.57463e-16,-3.77921e-17,1.14756e-16,-1.60908e-15,0,0,-0
6.66667e-05,0.335551,1.22036,300,-1.30485e-16,-5.59782e-13,-1.57487e-16,-3.77924e-17,1.14757e-16,-1.60712e-15,0,0,-0
0.000133333,0.335551,1.22036,300,-1.30326e-16,-5.58251e-13,-1.57511e-16,-3.77927e-17,1.14757e-16,-1.60515e-15,0,0,-0
0.0002,0.335551,1.22036,300,-1.30167e-16,-5.56863e-13,-1.57535e-16,-3.77929e-17,1.14757e-16,-1.6032e-15,0,0,-0
0.000266667,0.335551,1.22036,300,-1.30008e-16,-5.56302e-13,-1.57559e-16,-3.77931e-17,1.14757e-16,-1.60124e-15,0,0,-0
0.000333333,0.335551,1.22036,300,-1.2985e-16,-5.56078e-13,-1.57583e-16,-3.77933e-17,1.14758e-16,-1.59928e-15,0,0,-0
0.0004,0.335551,1.22036,300,-1.29691e-16,-5.55989e-13,-1.57607e-16,-3.77936e-17,1.14758e-16,-1.59733e-15,0,0,-0
0.000466667,0.335551,1.22036,300,-1.29533e-16,-5.55954e-13,-1.57631e-16,-3.77938e-17,1.14758e-16,-1.59538e-15,0,0,-0
0.000533333,0.335551,1.22036,300,-1.29375e-16,-5.55939e-13,-1.57655e-16,-3.7794e-17,1.14758e-16,-1.59344e-15,0,0,-0
0.0006,0.335551,1.22036,300,-1.29217e-16,-5.55934e-13,-1.57679e-16,-3.77942e-17,1.14759e-16,-1.59149e-15,0,0,-0
0.000666667,0.335551,1.22036,300,-1.29059e-16,-5.55932e-13,-1.57702e-16,-3.77944e-17,1.14759e-16,-1.58955e-15,0,0,-0
0.000733333,0.335551,1.22036,300,-1.28901e-16,-5.55931e-13,-1.57726e-16,-3.77947e-17,1.14759e-16,-1.58761e-15,0,0,-0
0.0008,0.335551,1.22036,300,-1.28744e-16,-5.5593e-13,-1.5775e-16,-3.77949e-17,1.14759e-16,-1.58567e-15,0,0,-0
