# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s], Mliquid
0,0.009,20,400,2.84829e-06,300,300.165,0.280957,0,0,0,0,679.979,3.76792e+09
2.90611e-06,0.00900082,20.0006,400.026,2.84775e-06,299.969,300.167,0.280959,-1.85714e-10,-10482.6,-2.03357e-06,0.00755481,680.005,3.76792e+09
5.81222e-06,0.00900163,19.9991,399.965,2.84721e-06,299.939,300.169,0.280961,-1.8533e-10,-10447.1,-2.02937e-06,0.00878888,680.031,3.76792e+09
8.71833e-06,0.00900245,19.9976,399.905,2.84667e-06,299.909,300.171,0.280963,-1.84949e-10,-10411.8,-2.02519e-06,0.0100187,680.057,3.76792e+09
1.16244e-05,0.00900327,19.9961,399.844,2.84613e-06,299.878,300.173,0.280965,-1.84569e-10,-10376.6,-2.02103e-06,0.0112444,680.083,3.76792e+09
1.45306e-05,0.00900408,19.9946,399.784,2.8456e-06,299.848,300.175,0.280967,-1.84191e-10,-10341.6,-2.01689e-06,0.0124659,680.108,3.76792e+09
1.74367e-05,0.0090049,19.9931,399.724,2.84506e-06,299.818,300.177,0.280969,-1.83814e-10,-10306.6,-2.01277e-06,0.0136833,680.134,3.76792e+09
2.03428e-05,0.00900571,19.9916,399.664,2.84453e-06,299.788,300.179,0.280971,-1.8344e-10,-10271.8,-2.00866e-06,0.0148966,680.159,3.76792e+09
2.32489e-05,0.00900653,19.9901,399.604,2.844e-06,299.758,300.18,0.280973,-1.83067e-10,-10237.2,-2.00458e-06,0.0161057,680.184,3.76792e+09
2.6155e-05,0.00900735,19.9886,399.544,2.84346e-06,299.729,300.182,0.280975,-1.82696e-10,-10202.6,-2.00052e-06,0.0173107,680.21,3.76792e+09
2.90611e-05,0.00900816,19.9871,399.485,2.84293e-06,299.699,300.184,0.280977,-1.82327e-10,-10168.2,-1.99648e-06,0.0185116,680.235,3.76792e+09
3.19672e-05,0.00900898,19.9856,399.425,2.8424e-06,299.669,300.186,0.280979,-1.81959e-10,-10133.9,-1.99245e-06,0.0197085,680.26,3.76792e+09
3.48733e-05,0.0090098,19.9841,399.366,2.84187e-06,299.64,300.188,0.280981,-1.81593e-10,-10099.7,-1.98845e-06,0.0209013,680.285,3.76792e+09
3.77794e-05,0.00901061,19.9827,399.307,2.84135e-06,299.611,300.19,0.280983,-1.81229e-10,-10065.7,-1.98446e-06,0.0220901,680.31,3.76792e+09
4.06855e-05,0.00901143,19.9812,399.248,2.84082e-06,299.581,300.192,0.280985,-1.80867e-10,-10031.7,-1.98049e-06,0.0232749,680.335,3.76792e+09
4.35917e-05,0.00901224,19.9797,399.189,2.84029e-06,299.552,300.194,0.280987,-1.80506e-10,-9997.92,-1.97654e-06,0.0244557,680.359,3.76792e+09
4.64978e-05,0.00901306,19.9782,399.13,2.83977e-06,299.523,300.196,0.280989,-1.80147e-10,-9964.23,-1.97261e-06,0.0256324,680.384,3.76792e+09
4.94039e-05,0.00901388,19.9768,399.071,2.83925e-06,299.494,300.197,0.280991,-1.7979e-10,-9930.67,-1.9687e-06,0.0268053,680.409,3.76792e+09
5.231e-05,0.00901469,19.9753,399.013,2.83872e-06,299.465,300.199,0.280993,-1.79434e-10,-9897.23,-1.96481e-06,0.0279741,680.433,3.76792e+09
5.52161e-05,0.00901551,19.9738,398.954,2.8382e-06,299.437,300.201,0.280995,-1.7908e-10,-9863.91,-1.96093e-06,0.029139,680.457,3.76792e+09
5.81222e-05,0.00901633,19.9724,398.896,2.83768e-06,299.408,300.203,0.280997,-1.78728e-10,-9830.71,-1.95707e-06,0.0303001,680.482,3.76792e+09
6.10283e-05,0.00901714,19.9709,398.838,2.83716e-06,299.379,300.205,0.280999,-1.78377e-10,-9797.62,-1.95323e-06,0.0314572,680.506,3.76792e+09
6.39344e-05,0.00901796,19.9695,398.78,2.83664e-06,299.351,300.207,0.281001,-1.78028e-10,-9764.66,-1.94941e-06,0.0326104,680.53,3.76792e+09
