# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s], Mliquid
0,0.009,20,400,2.84829e-06,300,300.041,0.334634,0,0,0,0,679.979,4.4892e+09
2.43496e-06,0.00900081,20.0009,400.036,2.84784e-06,299.974,300.041,0.334635,-1.85735e-10,-10550.4,-2.03027e-06,0.00255759,680.001,4.4892e+09
4.86991e-06,0.00900163,19.9996,399.985,2.84739e-06,299.949,300.042,0.334636,-1.85411e-10,-10521.1,-2.02673e-06,0.00355659,680.023,4.4892e+09
7.30487e-06,0.00900244,19.9983,399.934,2.84693e-06,299.923,300.043,0.334636,-1.85089e-10,-10491.8,-2.02321e-06,0.00455269,680.045,4.4892e+09
9.73983e-06,0.00900326,19.9971,399.883,2.84648e-06,299.897,300.043,0.334637,-1.84768e-10,-10462.6,-2.0197e-06,0.00554589,680.066,4.4892e+09
1.21748e-05,0.00900407,19.9958,399.833,2.84603e-06,299.872,300.044,0.334638,-1.84448e-10,-10433.5,-2.0162e-06,0.00653621,680.088,4.4892e+09
1.46097e-05,0.00900489,19.9945,399.782,2.84558e-06,299.847,300.044,0.334639,-1.84129e-10,-10404.5,-2.01272e-06,0.00752365,680.11,4.4892e+09
1.70447e-05,0.0090057,19.9933,399.732,2.84514e-06,299.821,300.045,0.334639,-1.83812e-10,-10375.6,-2.00925e-06,0.00850822,680.131,4.4892e+09
1.94797e-05,0.00900652,19.992,399.681,2.84469e-06,299.796,300.045,0.33464,-1.83496e-10,-10346.8,-2.00579e-06,0.00948993,680.153,4.4892e+09
2.19146e-05,0.00900733,19.9908,399.631,2.84424e-06,299.771,300.046,0.334641,-1.83181e-10,-10318.1,-2.00235e-06,0.0104688,680.174,4.4892e+09
2.43496e-05,0.00900815,19.9895,399.581,2.8438e-06,299.746,300.047,0.334642,-1.82867e-10,-10289.4,-1.99892e-06,0.0114448,680.195,4.4892e+09
2.67845e-05,0.00900896,19.9883,399.531,2.84335e-06,299.721,300.047,0.334642,-1.82555e-10,-10260.9,-1.9955e-06,0.012418,680.217,4.4892e+09
2.92195e-05,0.00900978,19.987,399.481,2.84291e-06,299.696,300.048,0.334643,-1.82243e-10,-10232.4,-1.9921e-06,0.0133884,680.238,4.4892e+09
3.16544e-05,0.00901059,19.9858,399.431,2.84246e-06,299.671,300.048,0.334644,-1.81933e-10,-10204,-1.98871e-06,0.0143559,680.259,4.4892e+09
3.40894e-05,0.00901141,19.9845,399.381,2.84202e-06,299.646,300.049,0.334645,-1.81624e-10,-10175.7,-1.98534e-06,0.0153207,680.28,4.4892e+09
3.65243e-05,0.00901222,19.9833,399.332,2.84158e-06,299.621,300.049,0.334645,-1.81317e-10,-10147.5,-1.98197e-06,0.0162826,680.301,4.4892e+09
3.89593e-05,0.00901304,19.982,399.282,2.84114e-06,299.596,300.05,0.334646,-1.8101e-10,-10119.4,-1.97862e-06,0.0172418,680.322,4.4892e+09
4.13943e-05,0.00901385,19.9808,399.233,2.84069e-06,299.572,300.05,0.334647,-1.80705e-10,-10091.4,-1.97529e-06,0.0181981,680.343,4.4892e+09
4.38292e-05,0.00901467,19.9796,399.183,2.84025e-06,299.547,300.051,0.334648,-1.80401e-10,-10063.4,-1.97196e-06,0.0191518,680.364,4.4892e+09
4.62642e-05,0.00901548,19.9783,399.134,2.83982e-06,299.523,300.052,0.334648,-1.80098e-10,-10035.6,-1.96865e-06,0.0201026,680.385,4.4892e+09
4.86991e-05,0.0090163,19.9771,399.085,2.83938e-06,299.498,300.052,0.334649,-1.79796e-10,-10007.8,-1.96536e-06,0.0210507,680.405,4.4892e+09
5.11341e-05,0.00901711,19.9759,399.036,2.83894e-06,299.474,300.053,0.33465,-1.79496e-10,-9980.07,-1.96207e-06,0.0219961,680.426,4.4892e+09
5.3569e-05,0.00901793,19.9746,398.987,2.8385e-06,299.449,300.053,0.334651,-1.79197e-10,-9952.46,-1.9588e-06,0.0229387,680.447,4.4892e+09
5.6004e-05,0.00901874,19.9734,398.938,2.83807e-06,299.425,300.054,0.334651,-1.78898e-10,-9924.93,-1.95554e-06,0.0238786,680.467,4.4892e+09
5.8439e-05,0.00901956,19.9722,398.889,2.83763e-06,299.401,300.054,0.334652,-1.78601e-10,-9897.49,-1.95229e-06,0.0248158,680.488,4.4892e+09
6.08739e-05,0.00902037,19.971,398.84,2.83719e-06,299.377,300.055,0.334653,-1.78305e-10,-9870.12,-1.94906e-06,0.0257503,680.508,4.4892e+09
6.33089e-05,0.00902119,19.9698,398.791,2.83676e-06,299.353,300.056,0.334654,-1.78011e-10,-9842.84,-1.94583e-06,0.0266821,680.528,4.4892e+09
6.57438e-05,0.009022,19.9685,398.743,2.83633e-06,299.329,300.056,0.334654,-1.77717e-10,-9815.65,-1.94262e-06,0.0276112,680.549,4.4892e+09
6.81788e-05,0.00902281,19.9673,398.694,2.83589e-06,299.305,300.057,0.334655,-1.77424e-10,-9788.53,-1.93943e-06,0.0285376,680.569,4.4892e+09
7.06137e-05,0.00902363,19.9661,398.646,2.83546e-06,299.281,300.057,0.334656,-1.77133e-10,-9761.5,-1.93624e-06,0.0294614,680.589,4.4892e+09
7.30487e-05,0.00902444,19.9649,398.598,2.83503e-06,299.257,300.058,0.334657,-1.76843e-10,-9734.55,-1.93307e-06,0.0303825,680.609,4.4892e+09
7.54836e-05,0.00902526,19.9637,398.55,2.8346e-06,299.234,300.058,0.334657,-1.76554e-10,-9707.68,-1.92991e-06,0.0313009,680.629,4.4892e+09
7.79186e-05,0.00902607,19.9625,398.501,2.83417e-06,299.21,300.059,0.334658,-1.76266e-10,-9680.89,-1.92676e-06,0.0322167,680.65,4.4892e+09
8.03536e-05,0.00902689,19.9613,398.453,2.83374e-06,299.187,300.059,0.334659,-1.75979e-10,-9654.19,-1.92362e-06,0.0331299,680.67,4.4892e+09
8.27885e-05,0.0090277,19.9601,398.405,2.83331e-06,299.163,300.06,0.33466,-1.75693e-10,-9627.56,-1.9205e-06,0.0340405,680.689,4.4892e+09
8.52235e-05,0.00902852,19.9589,398.358,2.83289e-06,299.14,300.061,0.33466,-1.75408e-10,-9601.02,-1.91739e-06,0.0349484,680.709,4.4892e+09
8.76584e-05,0.00902933,19.9577,398.31,2.83246e-06,299.116,300.061,0.334661,-1.75124e-10,-9574.55,-1.91428e-06,0.0358537,680.729,4.4892e+09
9.00934e-05,0.00903015,19.9565,398.262,2.83203e-06,299.093,300.062,0.334662,-1.74842e-10,-9548.16,-1.9112e-06,0.0367564,680.749,4.4892e+09
9.25283e-05,0.00903096,19.9553,398.215,2.83161e-06,299.07,300.062,0.334663,-1.7456e-10,-9521.86,-1.90812e-06,0.0376566,680.769,4.4892e+09
