# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s], Mliquid
0,0.009,20,400,2.84829e-06,300,300.169,0.281362,0,0,0,0,679.979,3.77344e+09
2.90557e-06,0.00900082,20.0006,400.026,2.84775e-06,299.969,300.171,0.281364,-1.85714e-10,-10480.9,-2.03617e-06,0.00768973,680.005,3.77344e+09
5.81114e-06,0.00900163,19.9991,399.965,2.84721e-06,299.939,300.172,0.281366,-1.8533e-10,-10445.4,-2.03196e-06,0.00892647,680.031,3.77344e+09
8.71671e-06,0.00900245,19.9976,399.905,2.84667e-06,299.909,300.174,0.281368,-1.84949e-10,-10410.1,-2.02778e-06,0.010159,680.057,3.77344e+09
1.16223e-05,0.00900327,19.9961,399.844,2.84613e-06,299.878,300.176,0.281371,-1.84569e-10,-10374.9,-2.02361e-06,0.0113873,680.083,3.77344e+09
1.45278e-05,0.00900409,19.9946,399.784,2.8456e-06,299.848,300.178,0.281373,-1.84191e-10,-10339.8,-2.01947e-06,0.0126115,680.108,3.77344e+09
1.74334e-05,0.0090049,19.9931,399.724,2.84506e-06,299.818,300.18,0.281375,-1.83815e-10,-10304.9,-2.01535e-06,0.0138315,680.134,3.77344e+09
2.0339e-05,0.00900572,19.9916,399.664,2.84453e-06,299.788,300.182,0.281377,-1.8344e-10,-10270.1,-2.01124e-06,0.0150474,680.159,3.77344e+09
2.32446e-05,0.00900654,19.9901,399.604,2.844e-06,299.758,300.184,0.281379,-1.83068e-10,-10235.4,-2.00715e-06,0.0162591,680.184,3.77344e+09
2.61501e-05,0.00900736,19.9886,399.544,2.84346e-06,299.729,300.186,0.281381,-1.82697e-10,-10200.8,-2.00309e-06,0.0174668,680.21,3.77344e+09
2.90557e-05,0.00900817,19.9871,399.485,2.84293e-06,299.699,300.188,0.281383,-1.82328e-10,-10166.4,-1.99904e-06,0.0186703,680.235,3.77344e+09
3.19613e-05,0.00900899,19.9856,399.425,2.8424e-06,299.67,300.19,0.281385,-1.8196e-10,-10132.1,-1.99501e-06,0.0198698,680.26,3.77344e+09
3.48668e-05,0.00900981,19.9841,399.366,2.84187e-06,299.64,300.192,0.281387,-1.81595e-10,-10097.9,-1.991e-06,0.0210653,680.285,3.77344e+09
3.77724e-05,0.00901062,19.9827,399.307,2.84135e-06,299.611,300.194,0.281389,-1.81231e-10,-10063.9,-1.98701e-06,0.0222567,680.31,3.77344e+09
4.0678e-05,0.00901144,19.9812,399.248,2.84082e-06,299.581,300.196,0.281391,-1.80869e-10,-10029.9,-1.98304e-06,0.023444,680.335,3.77344e+09
4.35835e-05,0.00901226,19.9797,399.189,2.84029e-06,299.552,300.197,0.281393,-1.80508e-10,-9996.11,-1.97909e-06,0.0246274,680.359,3.77344e+09
4.64891e-05,0.00901308,19.9782,399.13,2.83977e-06,299.523,300.199,0.281395,-1.80149e-10,-9962.41,-1.97516e-06,0.0258068,680.384,3.77344e+09
4.93947e-05,0.00901389,19.9768,399.071,2.83925e-06,299.494,300.201,0.281397,-1.79792e-10,-9928.84,-1.97124e-06,0.0269822,680.408,3.77344e+09
5.23003e-05,0.00901471,19.9753,399.013,2.83872e-06,299.466,300.203,0.281399,-1.79437e-10,-9895.39,-1.96734e-06,0.0281536,680.433,3.77344e+09
5.52058e-05,0.00901553,19.9738,398.954,2.8382e-06,299.437,300.205,0.281401,-1.79083e-10,-9862.06,-1.96346e-06,0.0293211,680.457,3.77344e+09
5.81114e-05,0.00901635,19.9724,398.896,2.83768e-06,299.408,300.207,0.281403,-1.7873e-10,-9828.85,-1.9596e-06,0.0304847,680.482,3.77344e+09
6.1017e-05,0.00901716,19.9709,398.838,2.83716e-06,299.38,300.209,0.281405,-1.7838e-10,-9795.76,-1.95576e-06,0.0316443,680.506,3.77344e+09
6.39225e-05,0.00901798,19.9695,398.78,2.83665e-06,299.351,300.211,0.281407,-1.78031e-10,-9762.79,-1.95193e-06,0.0328001,680.53,3.77344e+09
6.68281e-05,0.0090188,19.968,398.722,2.83613e-06,299.323,300.213,0.281409,-1.77684e-10,-9729.94,-1.94812e-06,0.033952,680.554,3.77344e+09
6.97337e-05,0.00901961,19.9666,398.664,2.83561e-06,299.294,300.215,0.281411,-1.77338e-10,-9697.21,-1.94433e-06,0.0351,680.578,3.77344e+09
7.26392e-05,0.00902043,19.9651,398.607,2.8351e-06,299.266,300.217,0.281413,-1.76994e-10,-9664.59,-1.94056e-06,0.0362442,680.602,3.77344e+09
7.55448e-05,0.00902125,19.9637,398.549,2.83458e-06,299.238,300.219,0.281415,-1.76652e-10,-9632.09,-1.93681e-06,0.0373845,680.626,3.77344e+09
7.84504e-05,0.00902207,19.9623,398.492,2.83407e-06,299.21,300.22,0.281417,-1.76311e-10,-9599.7,-1.93307e-06,0.038521,680.649,3.77344e+09
8.1356e-05,0.00902288,19.9608,398.435,2.83356e-06,299.182,300.222,0.281419,-1.75971e-10,-9567.44,-1.92935e-06,0.0396538,680.673,3.77344e+09
8.42615e-05,0.0090237,19.9594,398.378,2.83305e-06,299.155,300.224,0.281421,-1.75634e-10,-9535.28,-1.92565e-06,0.0407827,680.697,3.77344e+09
