# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s], Mliquid
0,0.009,20,400,2.84829e-06,300,300.142,0.288586,0,0,0,0,679.979,3.8706e+09
2.83392e-06,0.00900082,20.0007,400.027,2.84776e-06,299.97,300.144,0.288588,-1.85715e-10,-10494.9,-2.0371e-06,0.00664553,680.005,3.8706e+09
5.66785e-06,0.00900164,19.9992,399.968,2.84724e-06,299.94,300.146,0.28859,-1.8534e-10,-10460.4,-2.033e-06,0.00784561,680.03,3.8706e+09
8.50177e-06,0.00900245,19.9977,399.909,2.84671e-06,299.911,300.147,0.288592,-1.84967e-10,-10426,-2.02891e-06,0.00904168,680.055,3.8706e+09
1.13357e-05,0.00900327,19.9963,399.85,2.84619e-06,299.881,300.149,0.288594,-1.84596e-10,-10391.8,-2.02484e-06,0.0102338,680.08,3.8706e+09
1.41696e-05,0.00900409,19.9948,399.791,2.84566e-06,299.852,300.151,0.288595,-1.84227e-10,-10357.6,-2.02079e-06,0.0114219,680.105,3.8706e+09
1.70035e-05,0.00900491,19.9933,399.733,2.84514e-06,299.822,300.152,0.288597,-1.83859e-10,-10323.6,-2.01675e-06,0.0126061,680.13,3.8706e+09
1.98375e-05,0.00900572,19.9919,399.674,2.84462e-06,299.793,300.154,0.288599,-1.83493e-10,-10289.7,-2.01274e-06,0.0137863,680.155,3.8706e+09
2.26714e-05,0.00900654,19.9904,399.616,2.8441e-06,299.764,300.156,0.288601,-1.83129e-10,-10255.9,-2.00874e-06,0.0149627,680.18,3.8706e+09
2.55053e-05,0.00900736,19.9889,399.557,2.84358e-06,299.735,300.157,0.288603,-1.82767e-10,-10222.2,-2.00477e-06,0.0161351,680.204,3.8706e+09
2.83392e-05,0.00900818,19.9875,399.499,2.84306e-06,299.706,300.159,0.288604,-1.82406e-10,-10188.7,-2.00081e-06,0.0173036,680.229,3.8706e+09
3.11732e-05,0.00900899,19.986,399.441,2.84255e-06,299.677,300.161,0.288606,-1.82046e-10,-10155.3,-1.99687e-06,0.0184683,680.253,3.8706e+09
3.40071e-05,0.00900981,19.9846,399.383,2.84203e-06,299.648,300.162,0.288608,-1.81689e-10,-10122,-1.99294e-06,0.0196291,680.278,3.8706e+09
3.6841e-05,0.00901063,19.9831,399.326,2.84152e-06,299.62,300.164,0.28861,-1.81333e-10,-10088.8,-1.98904e-06,0.0207861,680.302,3.8706e+09
3.96749e-05,0.00901145,19.9817,399.268,2.841e-06,299.591,300.166,0.288612,-1.80978e-10,-10055.7,-1.98515e-06,0.0219392,680.326,3.8706e+09
4.25089e-05,0.00901226,19.9803,399.21,2.84049e-06,299.563,300.167,0.288613,-1.80626e-10,-10022.7,-1.98128e-06,0.0230886,680.351,3.8706e+09
4.53428e-05,0.00901308,19.9788,399.153,2.83998e-06,299.534,300.169,0.288615,-1.80275e-10,-9989.9,-1.97743e-06,0.0242341,680.375,3.8706e+09
4.81767e-05,0.0090139,19.9774,399.096,2.83947e-06,299.506,300.171,0.288617,-1.79925e-10,-9957.18,-1.9736e-06,0.0253758,680.399,3.8706e+09
5.10106e-05,0.00901472,19.976,399.039,2.83896e-06,299.478,300.172,0.288619,-1.79577e-10,-9924.57,-1.96978e-06,0.0265138,680.423,3.8706e+09
5.38446e-05,0.00901554,19.9745,398.982,2.83845e-06,299.449,300.174,0.288621,-1.79231e-10,-9892.07,-1.96598e-06,0.0276481,680.447,3.8706e+09
5.66785e-05,0.00901635,19.9731,398.925,2.83794e-06,299.421,300.176,0.288623,-1.78886e-10,-9859.69,-1.9622e-06,0.0287785,680.47,3.8706e+09
5.95124e-05,0.00901717,19.9717,398.868,2.83743e-06,299.394,300.177,0.288624,-1.78543e-10,-9827.43,-1.95844e-06,0.0299053,680.494,3.8706e+09
6.23463e-05,0.00901799,19.9703,398.811,2.83693e-06,299.366,300.179,0.288626,-1.78201e-10,-9795.28,-1.95469e-06,0.0310284,680.518,3.8706e+09
6.51803e-05,0.00901881,19.9688,398.755,2.83642e-06,299.338,300.18,0.288628,-1.77861e-10,-9763.24,-1.95096e-06,0.0321478,680.541,3.8706e+09
6.80142e-05,0.00901962,19.9674,398.698,2.83592e-06,299.31,300.182,0.28863,-1.77522e-10,-9731.31,-1.94724e-06,0.0332634,680.565,3.8706e+09
7.08481e-05,0.00902044,19.966,398.642,2.83542e-06,299.283,300.184,0.288632,-1.77185e-10,-9699.5,-1.94355e-06,0.0343755,680.588,3.8706e+09
7.3682e-05,0.00902126,19.9646,398.586,2.83491e-06,299.255,300.185,0.288633,-1.7685e-10,-9667.79,-1.93987e-06,0.0354839,680.611,3.8706e+09
7.6516e-05,0.00902208,19.9632,398.53,2.83441e-06,299.228,300.187,0.288635,-1.76516e-10,-9636.2,-1.9362e-06,0.0365886,680.635,3.8706e+09
7.93499e-05,0.00902289,19.9618,398.474,2.83391e-06,299.2,300.189,0.288637,-1.76183e-10,-9604.72,-1.93256e-06,0.0376897,680.658,3.8706e+09
8.21838e-05,0.00902371,19.9604,398.418,2.83341e-06,299.173,300.19,0.288639,-1.75852e-10,-9573.35,-1.92892e-06,0.0387872,680.681,3.8706e+09
8.50177e-05,0.00902453,19.959,398.362,2.83291e-06,299.146,300.192,0.288641,-1.75523e-10,-9542.09,-1.92531e-06,0.0398811,680.704,3.8706e+09
8.78517e-05,0.00902535,19.9576,398.307,2.83242e-06,299.119,300.194,0.288642,-1.75195e-10,-9510.93,-1.92171e-06,0.0409715,680.727,3.8706e+09
9.06856e-05,0.00902616,19.9562,398.251,2.83192e-06,299.092,300.195,0.288644,-1.74868e-10,-9479.89,-1.91813e-06,0.0420582,680.75,3.8706e+09
9.35195e-05,0.00902698,19.9549,398.196,2.83142e-06,299.065,300.197,0.288646,-1.74543e-10,-9448.95,-1.91456e-06,0.0431415,680.772,3.8706e+09
9.63534e-05,0.0090278,19.9535,398.141,2.83093e-06,299.038,300.199,0.288648,-1.74219e-10,-9418.12,-1.91101e-06,0.0442211,680.795,3.8706e+09
9.91874e-05,0.00902862,19.9521,398.086,2.83044e-06,299.012,300.2,0.28865,-1.73897e-10,-9387.4,-1.90748e-06,0.0452973,680.818,3.8706e+09
0.000102021,0.00902944,19.9507,398.031,2.82994e-06,298.985,300.202,0.288651,-1.73576e-10,-9356.79,-1.90396e-06,0.0463699,680.84,3.8706e+09
0.000104855,0.00903025,19.9493,397.976,2.82945e-06,298.959,300.204,0.288653,-1.73257e-10,-9326.28,-1.90046e-06,0.0474391,680.863,3.8706e+09
0.000107689,0.00903107,19.948,397.921,2.82896e-06,298.932,300.205,0.288655,-1.72939e-10,-9295.88,-1.89697e-06,0.0485047,680.885,3.8706e+09
0.000110523,0.00903189,19.9466,397.866,2.82847e-06,298.906,300.207,0.288657,-1.72623e-10,-9265.58,-1.8935e-06,0.0495669,680.907,3.8706e+09
0.000113357,0.00903271,19.9452,397.812,2.82798e-06,298.88,300.209,0.288659,-1.72308e-10,-9235.39,-1.89004e-06,0.0506256,680.93,3.8706e+09
0.000116191,0.00903352,19.9439,397.757,2.82749e-06,298.853,300.21,0.28866,-1.71994e-10,-9205.3,-1.8866e-06,0.0516809,680.952,3.8706e+09
