# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s], Mliquid
0,0.009,20,400,2.84829e-06,300,300.166,0.280956,0,0,0,0,679.979,3.76794e+09
2.90663e-06,0.00900082,20.0006,400.026,2.84775e-06,299.969,300.168,0.280958,-1.85714e-10,-10482.2,-2.03394e-06,0.00758635,680.005,3.76794e+09
5.81326e-06,0.00900163,19.9991,399.965,2.84721e-06,299.939,300.17,0.28096,-1.8533e-10,-10446.7,-2.02974e-06,0.00882114,680.031,3.76794e+09
8.71988e-06,0.00900245,19.9976,399.904,2.84667e-06,299.909,300.172,0.280962,-1.84948e-10,-10411.4,-2.02556e-06,0.0100517,680.057,3.76794e+09
1.16265e-05,0.00900327,19.9961,399.844,2.84613e-06,299.878,300.174,0.280964,-1.84568e-10,-10376.2,-2.02139e-06,0.0112781,680.083,3.76794e+09
1.45331e-05,0.00900408,19.9946,399.784,2.8456e-06,299.848,300.176,0.280966,-1.8419e-10,-10341.1,-2.01725e-06,0.0125004,680.108,3.76794e+09
1.74398e-05,0.0090049,19.9931,399.724,2.84506e-06,299.818,300.178,0.280968,-1.83814e-10,-10306.2,-2.01313e-06,0.0137184,680.134,3.76794e+09
2.03464e-05,0.00900571,19.9916,399.664,2.84453e-06,299.788,300.179,0.28097,-1.83439e-10,-10271.4,-2.00903e-06,0.0149324,680.159,3.76794e+09
2.3253e-05,0.00900653,19.9901,399.604,2.84399e-06,299.758,300.181,0.280972,-1.83067e-10,-10236.7,-2.00495e-06,0.0161422,680.184,3.76794e+09
2.61597e-05,0.00900735,19.9886,399.544,2.84346e-06,299.729,300.183,0.280974,-1.82696e-10,-10202.1,-2.00088e-06,0.0173479,680.21,3.76794e+09
2.90663e-05,0.00900816,19.9871,399.484,2.84293e-06,299.699,300.185,0.280976,-1.82326e-10,-10167.7,-1.99684e-06,0.0185496,680.235,3.76794e+09
3.19729e-05,0.00900898,19.9856,399.425,2.8424e-06,299.669,300.187,0.280978,-1.81959e-10,-10133.4,-1.99281e-06,0.0197471,680.26,3.76794e+09
3.48795e-05,0.0090098,19.9841,399.366,2.84187e-06,299.64,300.189,0.28098,-1.81593e-10,-10099.2,-1.9888e-06,0.0209407,680.285,3.76794e+09
3.77862e-05,0.00901061,19.9827,399.306,2.84134e-06,299.611,300.191,0.280982,-1.81229e-10,-10065.1,-1.98482e-06,0.0221301,680.31,3.76794e+09
4.06928e-05,0.00901143,19.9812,399.247,2.84082e-06,299.581,300.193,0.280984,-1.80866e-10,-10031.2,-1.98085e-06,0.0233156,680.335,3.76794e+09
4.35994e-05,0.00901225,19.9797,399.188,2.84029e-06,299.552,300.195,0.280986,-1.80506e-10,-9997.38,-1.9769e-06,0.0244971,680.359,3.76794e+09
4.6506e-05,0.00901306,19.9782,399.13,2.83977e-06,299.523,300.196,0.280988,-1.80147e-10,-9963.69,-1.97297e-06,0.0256745,680.384,3.76794e+09
4.94127e-05,0.00901388,19.9768,399.071,2.83924e-06,299.494,300.198,0.28099,-1.79789e-10,-9930.12,-1.96905e-06,0.026848,680.409,3.76794e+09
5.23193e-05,0.0090147,19.9753,399.012,2.83872e-06,299.465,300.2,0.280992,-1.79434e-10,-9896.67,-1.96516e-06,0.0280176,680.433,3.76794e+09
5.52259e-05,0.00901551,19.9738,398.954,2.8382e-06,299.436,300.202,0.280994,-1.7908e-10,-9863.34,-1.96128e-06,0.0291832,680.458,3.76794e+09
5.81326e-05,0.00901633,19.9724,398.896,2.83768e-06,299.408,300.204,0.280996,-1.78727e-10,-9830.13,-1.95742e-06,0.0303449,680.482,3.76794e+09
6.10392e-05,0.00901714,19.9709,398.838,2.83716e-06,299.379,300.206,0.280998,-1.78377e-10,-9797.04,-1.95358e-06,0.0315026,680.506,3.76794e+09
6.39458e-05,0.00901796,19.9695,398.78,2.83664e-06,299.351,300.208,0.281,-1.78027e-10,-9764.07,-1.94976e-06,0.0326565,680.53,3.76794e+09
6.68524e-05,0.00901878,19.968,398.722,2.83612e-06,299.322,300.21,0.281002,-1.7768e-10,-9731.22,-1.94595e-06,0.0338065,680.554,3.76794e+09
6.97591e-05,0.00901959,19.9666,398.664,2.83561e-06,299.294,300.212,0.281004,-1.77334e-10,-9698.48,-1.94216e-06,0.0349527,680.578,3.76794e+09
7.26657e-05,0.00902041,19.9651,398.606,2.83509e-06,299.266,300.213,0.281006,-1.7699e-10,-9665.87,-1.93839e-06,0.036095,680.602,3.76794e+09
7.55723e-05,0.00902123,19.9637,398.549,2.83458e-06,299.238,300.215,0.281008,-1.76647e-10,-9633.37,-1.93464e-06,0.0372334,680.626,3.76794e+09
7.8479e-05,0.00902204,19.9622,398.491,2.83406e-06,299.21,300.217,0.28101,-1.76306e-10,-9600.99,-1.93091e-06,0.0383681,680.65,3.76794e+09
8.13856e-05,0.00902286,19.9608,398.434,2.83355e-06,299.182,300.219,0.281012,-1.75967e-10,-9568.72,-1.92719e-06,0.039499,680.673,3.76794e+09
8.42922e-05,0.00902368,19.9594,398.377,2.83304e-06,299.154,300.221,0.281014,-1.75629e-10,-9536.57,-1.92349e-06,0.040626,680.697,3.76794e+09
8.71988e-05,0.00902449,19.958,398.32,2.83253e-06,299.126,300.223,0.281016,-1.75293e-10,-9504.53,-1.9198e-06,0.0417493,680.721,3.76794e+09
9.01055e-05,0.00902531,19.9565,398.263,2.83202e-06,299.099,300.225,0.281018,-1.74958e-10,-9472.61,-1.91614e-06,0.0428689,680.744,3.76794e+09
9.30121e-05,0.00902613,19.9551,398.206,2.83151e-06,299.071,300.227,0.28102,-1.74624e-10,-9440.8,-1.91249e-06,0.0439847,680.767,3.76794e+09
9.59187e-05,0.00902694,19.9537,398.15,2.831e-06,299.044,300.229,0.281022,-1.74293e-10,-9409.1,-1.90885e-06,0.0450967,680.791,3.76794e+09
9.88253e-05,0.00902776,19.9523,398.093,2.8305e-06,299.016,300.23,0.281024,-1.73963e-10,-9377.52,-1.90524e-06,0.0462051,680.814,3.76794e+09
