# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s], Mliquid
0,0.009,20,400,2.84829e-06,300,300.041,0.33556,0,0,0,0,679.979,4.50154e+09
2.4405e-06,0.00900082,20.0009,400.035,2.84784e-06,299.974,300.041,0.335561,-1.85734e-10,-10550.3,-2.04047e-06,0.00257341,680.001,4.50154e+09
4.88099e-06,0.00900164,19.9996,399.984,2.84738e-06,299.948,300.042,0.335561,-1.85409e-10,-10520.9,-2.0369e-06,0.00357994,680.023,4.50154e+09
7.32149e-06,0.00900246,19.9983,399.934,2.84693e-06,299.923,300.043,0.335562,-1.85086e-10,-10491.5,-2.03335e-06,0.00458354,680.045,4.50154e+09
9.76198e-06,0.00900328,19.9971,399.883,2.84648e-06,299.897,300.043,0.335563,-1.84764e-10,-10462.3,-2.02982e-06,0.0055842,680.067,4.50154e+09
1.22025e-05,0.00900409,19.9958,399.832,2.84603e-06,299.872,300.044,0.335564,-1.84443e-10,-10433.1,-2.0263e-06,0.00658195,680.088,4.50154e+09
1.4643e-05,0.00900491,19.9945,399.781,2.84558e-06,299.846,300.044,0.335564,-1.84124e-10,-10404.1,-2.02279e-06,0.00757679,680.11,4.50154e+09
1.70835e-05,0.00900573,19.9933,399.731,2.84513e-06,299.821,300.045,0.335565,-1.83806e-10,-10375.1,-2.01929e-06,0.00856874,680.131,4.50154e+09
1.9524e-05,0.00900655,19.992,399.68,2.84468e-06,299.795,300.045,0.335566,-1.83489e-10,-10346.2,-2.01581e-06,0.00955779,680.153,4.50154e+09
2.19645e-05,0.00900737,19.9907,399.63,2.84423e-06,299.77,300.046,0.335567,-1.83173e-10,-10317.4,-2.01234e-06,0.010544,680.174,4.50154e+09
2.4405e-05,0.00900819,19.9895,399.58,2.84379e-06,299.745,300.047,0.335567,-1.82859e-10,-10288.7,-2.00889e-06,0.0115273,680.196,4.50154e+09
2.68455e-05,0.00900901,19.9882,399.53,2.84334e-06,299.72,300.047,0.335568,-1.82546e-10,-10260.1,-2.00545e-06,0.0125077,680.217,4.50154e+09
2.9286e-05,0.00900983,19.987,399.48,2.84289e-06,299.695,300.048,0.335569,-1.82234e-10,-10231.5,-2.00202e-06,0.0134853,680.238,4.50154e+09
3.17265e-05,0.00901065,19.9857,399.43,2.84245e-06,299.67,300.048,0.33557,-1.81923e-10,-10203.1,-1.99861e-06,0.01446,680.26,4.50154e+09
3.41669e-05,0.00901146,19.9845,399.38,2.842e-06,299.645,300.049,0.33557,-1.81614e-10,-10174.7,-1.99521e-06,0.0154319,680.281,4.50154e+09
3.66074e-05,0.00901228,19.9832,399.33,2.84156e-06,299.62,300.049,0.335571,-1.81305e-10,-10146.5,-1.99182e-06,0.016401,680.302,4.50154e+09
3.90479e-05,0.0090131,19.982,399.28,2.84112e-06,299.595,300.05,0.335572,-1.80998e-10,-10118.3,-1.98845e-06,0.0173673,680.323,4.50154e+09
4.14884e-05,0.00901392,19.9808,399.231,2.84068e-06,299.571,300.051,0.335573,-1.80692e-10,-10090.2,-1.98509e-06,0.0183307,680.344,4.50154e+09
4.39289e-05,0.00901474,19.9795,399.181,2.84024e-06,299.546,300.051,0.335573,-1.80388e-10,-10062.2,-1.98174e-06,0.0192914,680.365,4.50154e+09
4.63694e-05,0.00901556,19.9783,399.132,2.8398e-06,299.522,300.052,0.335574,-1.80084e-10,-10034.2,-1.97841e-06,0.0202493,680.385,4.50154e+09
4.88099e-05,0.00901638,19.977,399.083,2.83936e-06,299.497,300.052,0.335575,-1.79782e-10,-10006.4,-1.97508e-06,0.0212044,680.406,4.50154e+09
5.12504e-05,0.0090172,19.9758,399.033,2.83892e-06,299.473,300.053,0.335576,-1.79481e-10,-9978.64,-1.97178e-06,0.0221567,680.427,4.50154e+09
5.36909e-05,0.00901802,19.9746,398.984,2.83848e-06,299.448,300.053,0.335576,-1.79181e-10,-9950.96,-1.96848e-06,0.0231063,680.448,4.50154e+09
5.61314e-05,0.00901883,19.9734,398.935,2.83804e-06,299.424,300.054,0.335577,-1.78882e-10,-9923.37,-1.9652e-06,0.0240531,680.468,4.50154e+09
5.85719e-05,0.00901965,19.9721,398.886,2.83761e-06,299.4,300.055,0.335578,-1.78584e-10,-9895.87,-1.96193e-06,0.0249972,680.489,4.50154e+09
6.10124e-05,0.00902047,19.9709,398.837,2.83717e-06,299.376,300.055,0.335579,-1.78288e-10,-9868.44,-1.95867e-06,0.0259386,680.509,4.50154e+09
6.34529e-05,0.00902129,19.9697,398.789,2.83674e-06,299.352,300.056,0.335579,-1.77992e-10,-9841.1,-1.95542e-06,0.0268772,680.53,4.50154e+09
6.58934e-05,0.00902211,19.9685,398.74,2.8363e-06,299.328,300.056,0.33558,-1.77698e-10,-9813.85,-1.95219e-06,0.0278131,680.55,4.50154e+09
6.83339e-05,0.00902293,19.9673,398.691,2.83587e-06,299.304,300.057,0.335581,-1.77405e-10,-9786.68,-1.94897e-06,0.0287463,680.57,4.50154e+09
7.07744e-05,0.00902375,19.966,398.643,2.83543e-06,299.28,300.057,0.335582,-1.77113e-10,-9759.58,-1.94576e-06,0.0296769,680.591,4.50154e+09
7.32149e-05,0.00902457,19.9648,398.594,2.835e-06,299.256,300.058,0.335582,-1.76822e-10,-9732.58,-1.94257e-06,0.0306047,680.611,4.50154e+09
7.56554e-05,0.00902539,19.9636,398.546,2.83457e-06,299.232,300.059,0.335583,-1.76532e-10,-9705.65,-1.93938e-06,0.0315299,680.631,4.50154e+09
7.80959e-05,0.00902621,19.9624,398.498,2.83414e-06,299.208,300.059,0.335584,-1.76244e-10,-9678.8,-1.93621e-06,0.0324523,680.651,4.50154e+09
8.05364e-05,0.00902702,19.9612,398.45,2.83371e-06,299.185,300.06,0.335585,-1.75956e-10,-9652.04,-1.93306e-06,0.0333722,680.671,4.50154e+09
8.29769e-05,0.00902784,19.96,398.402,2.83328e-06,299.161,300.06,0.335585,-1.7567e-10,-9625.36,-1.92991e-06,0.0342894,680.691,4.50154e+09
8.54174e-05,0.00902866,19.9588,398.354,2.83285e-06,299.138,300.061,0.335586,-1.75385e-10,-9598.75,-1.92677e-06,0.0352039,680.711,4.50154e+09
8.78579e-05,0.00902948,19.9576,398.306,2.83242e-06,299.114,300.061,0.335587,-1.751e-10,-9572.23,-1.92365e-06,0.0361158,680.731,4.50154e+09
9.02984e-05,0.0090303,19.9564,398.258,2.832e-06,299.091,300.062,0.335588,-1.74817e-10,-9545.79,-1.92054e-06,0.0370251,680.751,4.50154e+09
9.27389e-05,0.00903112,19.9552,398.21,2.83157e-06,299.068,300.062,0.335588,-1.74535e-10,-9519.43,-1.91744e-06,0.0379318,680.77,4.50154e+09
9.51794e-05,0.00903194,19.954,398.163,2.83114e-06,299.044,300.063,0.335589,-1.74254e-10,-9493.14,-1.91436e-06,0.0388358,680.79,4.50154e+09
9.76198e-05,0.00903276,19.9528,398.115,2.83072e-06,299.021,300.064,0.33559,-1.73974e-10,-9466.94,-1.91128e-06,0.0397373,680.81,4.50154e+09
0.00010006,0.00903358,19.9516,398.068,2.83029e-06,298.998,300.064,0.335591,-1.73695e-10,-9440.81,-1.90822e-06,0.0406362,680.829,4.50154e+09
0.000102501,0.00903439,19.9505,398.02,2.82987e-06,298.975,300.065,0.335591,-1.73418e-10,-9414.77,-1.90517e-06,0.0415325,680.849,4.50154e+09
0.000104941,0.00903521,19.9493,397.973,2.82945e-06,298.952,300.065,0.335592,-1.73141e-10,-9388.8,-1.90213e-06,0.0424262,680.868,4.50154e+09
0.000107382,0.00903603,19.9481,397.926,2.82902e-06,298.929,300.066,0.335593,-1.72865e-10,-9362.91,-1.8991e-06,0.0433174,680.888,4.50154e+09
0.000109822,0.00903685,19.9469,397.879,2.8286e-06,298.906,300.066,0.335594,-1.72591e-10,-9337.1,-1.89608e-06,0.044206,680.907,4.50154e+09
0.000112263,0.00903767,19.9457,397.832,2.82818e-06,298.884,300.067,0.335594,-1.72317e-10,-9311.36,-1.89307e-06,0.045092,680.926,4.50154e+09
0.000114703,0.00903849,19.9445,397.785,2.82776e-06,298.861,300.068,0.335595,-1.72044e-10,-9285.7,-1.89008e-06,0.0459756,680.946,4.50154e+09
0.000117144,0.00903931,19.9434,397.738,2.82734e-06,298.838,300.068,0.335596,-1.71773e-10,-9260.12,-1.8871e-06,0.0468566,680.965,4.50154e+09
0.000119584,0.00904013,19.9422,397.691,2.82692e-06,298.816,300.069,0.335597,-1.71502e-10,-9234.62,-1.88412e-06,0.047735,680.984,4.50154e+09
0.000122025,0.00904095,19.941,397.645,2.8265e-06,298.793,300.069,0.335597,-1.71233e-10,-9209.19,-1.88116e-06,0.048611,681.003,4.50154e+09
0.000124465,0.00904176,19.9399,397.598,2.82608e-06,298.771,300.07,0.335598,-1.70964e-10,-9183.84,-1.87822e-06,0.0494845,681.022,4.50154e+09
0.000126906,0.00904258,19.9387,397.551,2.82567e-06,298.748,300.07,0.335599,-1.70697e-10,-9158.56,-1.87528e-06,0.0503554,681.041,4.50154e+09
0.000129346,0.0090434,19.9375,397.505,2.82525e-06,298.726,300.071,0.3356,-1.70431e-10,-9133.36,-1.87235e-06,0.0512239,681.06,4.50154e+09
0.000131787,0.00904422,19.9364,397.459,2.82483e-06,298.704,300.072,0.3356,-1.70165e-10,-9108.24,-1.86943e-06,0.0520899,681.079,4.50154e+09
0.000134227,0.00904504,19.9352,397.412,2.82442e-06,298.681,300.072,0.335601,-1.69901e-10,-9083.19,-1.86653e-06,0.0529534,681.098,4.50154e+09
0.000136668,0.00904586,19.934,397.366,2.824e-06,298.659,300.073,0.335602,-1.69637e-10,-9058.21,-1.86363e-06,0.0538145,681.117,4.50154e+09
0.000139108,0.00904668,19.9329,397.32,2.82359e-06,298.637,300.073,0.335603,-1.69375e-10,-9033.31,-1.86075e-06,0.0546731,681.135,4.50154e+09
0.000141549,0.0090475,19.9317,397.274,2.82318e-06,298.615,300.074,0.335603,-1.69113e-10,-9008.48,-1.85788e-06,0.0555293,681.154,4.50154e+09
0.000143989,0.00904832,19.9306,397.228,2.82276e-06,298.593,300.074,0.335604,-1.68853e-10,-8983.73,-1.85502e-06,0.056383,681.173,4.50154e+09
0.00014643,0.00904913,19.9294,397.182,2.82235e-06,298.571,300.075,0.335605,-1.68593e-10,-8959.05,-1.85217e-06,0.0572343,681.191,4.50154e+09
0.00014887,0.00904995,19.9283,397.136,2.82194e-06,298.549,300.076,0.335606,-1.68335e-10,-8934.45,-1.84933e-06,0.0580832,681.21,4.50154e+09
