# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s], Mliquid
0,0.009,20,400,2.84829e-06,300,300.162,0.280788,0,0,0,0,679.979,3.76577e+09
2.90485e-06,0.00900082,20.0006,400.026,2.84775e-06,299.969,300.164,0.28079,-1.85714e-10,-10484.3,-2.03152e-06,0.00742268,680.005,3.76577e+09
5.8097e-06,0.00900163,19.9991,399.965,2.84721e-06,299.939,300.166,0.280792,-1.85331e-10,-10448.8,-2.02733e-06,0.00865377,680.031,3.76577e+09
8.71455e-06,0.00900245,19.9976,399.905,2.84667e-06,299.909,300.168,0.280794,-1.84949e-10,-10413.6,-2.02316e-06,0.00988067,680.057,3.76577e+09
1.16194e-05,0.00900326,19.9961,399.844,2.84613e-06,299.878,300.17,0.280796,-1.84569e-10,-10378.4,-2.019e-06,0.0111034,680.083,3.76577e+09
1.45242e-05,0.00900408,19.9946,399.784,2.8456e-06,299.848,300.171,0.280798,-1.84191e-10,-10343.4,-2.01487e-06,0.012322,680.108,3.76577e+09
1.74291e-05,0.00900489,19.9931,399.724,2.84506e-06,299.818,300.173,0.2808,-1.83815e-10,-10308.5,-2.01075e-06,0.0135364,680.134,3.76577e+09
2.03339e-05,0.00900571,19.9916,399.664,2.84453e-06,299.788,300.175,0.280802,-1.8344e-10,-10273.7,-2.00666e-06,0.0147467,680.159,3.76577e+09
2.32388e-05,0.00900652,19.9901,399.604,2.844e-06,299.758,300.177,0.280804,-1.83068e-10,-10239,-2.00258e-06,0.0159529,680.184,3.76577e+09
2.61436e-05,0.00900734,19.9886,399.544,2.84347e-06,299.729,300.179,0.280806,-1.82697e-10,-10204.5,-1.99852e-06,0.017155,680.21,3.76577e+09
2.90485e-05,0.00900815,19.9871,399.485,2.84293e-06,299.699,300.181,0.280808,-1.82328e-10,-10170.1,-1.99448e-06,0.018353,680.235,3.76577e+09
3.19533e-05,0.00900897,19.9856,399.425,2.8424e-06,299.669,300.183,0.28081,-1.8196e-10,-10135.8,-1.99046e-06,0.019547,680.26,3.76577e+09
3.48582e-05,0.00900979,19.9841,399.366,2.84188e-06,299.64,300.184,0.280812,-1.81595e-10,-10101.7,-1.98646e-06,0.0207369,680.285,3.76577e+09
3.7763e-05,0.0090106,19.9827,399.307,2.84135e-06,299.611,300.186,0.280814,-1.81231e-10,-10067.7,-1.98248e-06,0.0219229,680.31,3.76577e+09
4.06679e-05,0.00901142,19.9812,399.248,2.84082e-06,299.581,300.188,0.280816,-1.80868e-10,-10033.8,-1.97852e-06,0.0231048,680.335,3.76577e+09
4.35727e-05,0.00901223,19.9797,399.189,2.8403e-06,299.552,300.19,0.280818,-1.80508e-10,-9999.99,-1.97457e-06,0.0242827,680.359,3.76577e+09
4.64776e-05,0.00901305,19.9782,399.13,2.83977e-06,299.523,300.192,0.28082,-1.80149e-10,-9966.33,-1.97065e-06,0.0254566,680.384,3.76577e+09
4.93824e-05,0.00901386,19.9768,399.072,2.83925e-06,299.494,300.194,0.280822,-1.79792e-10,-9932.8,-1.96674e-06,0.0266266,680.409,3.76577e+09
5.22873e-05,0.00901468,19.9753,399.013,2.83873e-06,299.465,300.195,0.280824,-1.79436e-10,-9899.38,-1.96285e-06,0.0277926,680.433,3.76577e+09
5.51921e-05,0.00901549,19.9738,398.955,2.83821e-06,299.437,300.197,0.280826,-1.79082e-10,-9866.09,-1.95898e-06,0.0289547,680.457,3.76577e+09
5.8097e-05,0.00901631,19.9724,398.896,2.83769e-06,299.408,300.199,0.280827,-1.7873e-10,-9832.91,-1.95513e-06,0.0301129,680.482,3.76577e+09
6.10018e-05,0.00901712,19.9709,398.838,2.83717e-06,299.379,300.201,0.280829,-1.78379e-10,-9799.86,-1.95129e-06,0.0312672,680.506,3.76577e+09
6.39067e-05,0.00901794,19.9695,398.78,2.83665e-06,299.351,300.203,0.280831,-1.7803e-10,-9766.92,-1.94747e-06,0.0324176,680.53,3.76577e+09
6.68115e-05,0.00901876,19.968,398.722,2.83613e-06,299.323,300.205,0.280833,-1.77683e-10,-9734.11,-1.94368e-06,0.0335642,680.554,3.76577e+09
6.97164e-05,0.00901957,19.9666,398.665,2.83561e-06,299.294,300.207,0.280835,-1.77337e-10,-9701.41,-1.93989e-06,0.0347069,680.578,3.76577e+09
7.26212e-05,0.00902039,19.9651,398.607,2.8351e-06,299.266,300.208,0.280837,-1.76993e-10,-9668.82,-1.93613e-06,0.0358457,680.602,3.76577e+09
7.55261e-05,0.0090212,19.9637,398.55,2.83459e-06,299.238,300.21,0.280839,-1.76651e-10,-9636.36,-1.93238e-06,0.0369808,680.626,3.76577e+09
7.84309e-05,0.00902202,19.9623,398.492,2.83407e-06,299.21,300.212,0.280841,-1.7631e-10,-9604.01,-1.92865e-06,0.038112,680.65,3.76577e+09
8.13358e-05,0.00902283,19.9608,398.435,2.83356e-06,299.182,300.214,0.280843,-1.7597e-10,-9571.77,-1.92494e-06,0.0392395,680.673,3.76577e+09
8.42406e-05,0.00902365,19.9594,398.378,2.83305e-06,299.154,300.216,0.280845,-1.75633e-10,-9539.66,-1.92124e-06,0.0403632,680.697,3.76577e+09
8.71455e-05,0.00902446,19.958,398.321,2.83254e-06,299.127,300.218,0.280847,-1.75296e-10,-9507.65,-1.91757e-06,0.0414831,680.72,3.76577e+09
9.00503e-05,0.00902528,19.9566,398.264,2.83203e-06,299.099,300.219,0.280849,-1.74962e-10,-9475.76,-1.9139e-06,0.0425992,680.744,3.76577e+09
9.29552e-05,0.00902609,19.9551,398.207,2.83152e-06,299.072,300.221,0.280851,-1.74628e-10,-9443.99,-1.91026e-06,0.0437117,680.767,3.76577e+09
9.586e-05,0.00902691,19.9537,398.151,2.83101e-06,299.044,300.223,0.280853,-1.74297e-10,-9412.33,-1.90663e-06,0.0448204,680.79,3.76577e+09
9.87649e-05,0.00902773,19.9523,398.094,2.83051e-06,299.017,300.225,0.280855,-1.73967e-10,-9380.78,-1.90302e-06,0.0459254,680.813,3.76577e+09
0.00010167,0.00902854,19.9509,398.038,2.83e-06,298.99,300.227,0.280857,-1.73638e-10,-9349.34,-1.89943e-06,0.0470268,680.837,3.76577e+09
0.000104575,0.00902936,19.9495,397.981,2.8295e-06,298.962,300.229,0.280859,-1.73311e-10,-9318.01,-1.89585e-06,0.0481245,680.86,3.76577e+09
0.000107479,0.00903017,19.9481,397.925,2.82899e-06,298.935,300.231,0.280861,-1.72985e-10,-9286.8,-1.89229e-06,0.0492185,680.883,3.76577e+09
0.000110384,0.00903099,19.9467,397.869,2.82849e-06,298.908,300.232,0.280863,-1.72661e-10,-9255.7,-1.88874e-06,0.0503089,680.905,3.76577e+09
0.000113289,0.0090318,19.9453,397.813,2.82799e-06,298.881,300.234,0.280865,-1.72339e-10,-9224.71,-1.88521e-06,0.0513956,680.928,3.76577e+09
0.000116194,0.00903262,19.9439,397.758,2.82749e-06,298.855,300.236,0.280867,-1.72018e-10,-9193.82,-1.8817e-06,0.0524787,680.951,3.76577e+09
