# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s], Mliquid
0,0.009,20,400,2.84829e-06,300,300.167,0.282103,0,0,0,0,679.979,3.7833e+09
2.89932e-06,0.00900082,20.0006,400.026,2.84775e-06,299.97,300.169,0.282105,-1.85714e-10,-10481.6,-2.03709e-06,0.00763648,680.005,3.7833e+09
5.79864e-06,0.00900164,19.9991,399.965,2.84721e-06,299.939,300.171,0.282107,-1.85331e-10,-10446.3,-2.0329e-06,0.00887092,680.031,3.7833e+09
8.69797e-06,0.00900245,19.9976,399.905,2.84668e-06,299.909,300.173,0.282109,-1.8495e-10,-10411,-2.02872e-06,0.0101012,680.057,3.7833e+09
1.15973e-05,0.00900327,19.9961,399.845,2.84614e-06,299.879,300.175,0.282111,-1.84571e-10,-10375.9,-2.02456e-06,0.0113272,680.082,3.7833e+09
1.44966e-05,0.00900409,19.9946,399.785,2.8456e-06,299.849,300.177,0.282113,-1.84194e-10,-10340.9,-2.02042e-06,0.0125492,680.108,3.7833e+09
1.73959e-05,0.00900491,19.9931,399.725,2.84507e-06,299.819,300.179,0.282115,-1.83819e-10,-10306,-2.01631e-06,0.0137669,680.133,3.7833e+09
2.02953e-05,0.00900572,19.9916,399.665,2.84454e-06,299.789,300.181,0.282117,-1.83445e-10,-10271.3,-2.01221e-06,0.0149806,680.159,3.7833e+09
2.31946e-05,0.00900654,19.9901,399.605,2.84401e-06,299.759,300.183,0.282119,-1.83073e-10,-10236.7,-2.00813e-06,0.0161901,680.184,3.7833e+09
2.60939e-05,0.00900736,19.9886,399.545,2.84347e-06,299.729,300.184,0.282121,-1.82703e-10,-10202.2,-2.00407e-06,0.0173956,680.209,3.7833e+09
2.89932e-05,0.00900818,19.9871,399.486,2.84294e-06,299.7,300.186,0.282123,-1.82335e-10,-10167.8,-2.00003e-06,0.018597,680.234,3.7833e+09
3.18925e-05,0.00900899,19.9857,399.427,2.84242e-06,299.67,300.188,0.282125,-1.81968e-10,-10133.6,-1.99601e-06,0.0197943,680.259,3.7833e+09
3.47919e-05,0.00900981,19.9842,399.367,2.84189e-06,299.641,300.19,0.282127,-1.81603e-10,-10099.5,-1.992e-06,0.0209876,680.284,3.7833e+09
3.76912e-05,0.00901063,19.9827,399.308,2.84136e-06,299.612,300.192,0.282129,-1.8124e-10,-10065.5,-1.98802e-06,0.0221769,680.309,3.7833e+09
4.05905e-05,0.00901145,19.9812,399.249,2.84084e-06,299.582,300.194,0.282131,-1.80878e-10,-10031.6,-1.98405e-06,0.0233621,680.334,3.7833e+09
4.34898e-05,0.00901226,19.9798,399.191,2.84031e-06,299.553,300.196,0.282133,-1.80518e-10,-9997.89,-1.98011e-06,0.0245434,680.358,3.7833e+09
4.63892e-05,0.00901308,19.9783,399.132,2.83979e-06,299.524,300.198,0.282135,-1.8016e-10,-9964.27,-1.97618e-06,0.0257207,680.383,3.7833e+09
4.92885e-05,0.0090139,19.9768,399.073,2.83927e-06,299.495,300.2,0.282137,-1.79804e-10,-9930.77,-1.97227e-06,0.026894,680.408,3.7833e+09
5.21878e-05,0.00901472,19.9754,399.015,2.83874e-06,299.467,300.202,0.282139,-1.79449e-10,-9897.39,-1.96838e-06,0.0280634,680.432,3.7833e+09
5.50871e-05,0.00901554,19.9739,398.957,2.83822e-06,299.438,300.203,0.282141,-1.79096e-10,-9864.13,-1.9645e-06,0.0292289,680.456,3.7833e+09
5.79864e-05,0.00901635,19.9724,398.899,2.83771e-06,299.409,300.205,0.282143,-1.78744e-10,-9830.99,-1.96065e-06,0.0303904,680.481,3.7833e+09
6.08858e-05,0.00901717,19.971,398.841,2.83719e-06,299.381,300.207,0.282145,-1.78394e-10,-9797.96,-1.95681e-06,0.0315481,680.505,3.7833e+09
6.37851e-05,0.00901799,19.9695,398.783,2.83667e-06,299.352,300.209,0.282147,-1.78046e-10,-9765.06,-1.95299e-06,0.0327019,680.529,3.7833e+09
6.66844e-05,0.00901881,19.9681,398.725,2.83615e-06,299.324,300.211,0.282149,-1.77699e-10,-9732.27,-1.94919e-06,0.0338518,680.553,3.7833e+09
6.95837e-05,0.00901962,19.9667,398.667,2.83564e-06,299.296,300.213,0.282151,-1.77354e-10,-9699.61,-1.9454e-06,0.0349978,680.577,3.7833e+09
7.24831e-05,0.00902044,19.9652,398.61,2.83512e-06,299.268,300.215,0.282153,-1.77011e-10,-9667.05,-1.94163e-06,0.0361401,680.601,3.7833e+09
7.53824e-05,0.00902126,19.9638,398.552,2.83461e-06,299.24,300.217,0.282155,-1.76669e-10,-9634.62,-1.93788e-06,0.0372785,680.624,3.7833e+09
7.82817e-05,0.00902208,19.9623,398.495,2.8341e-06,299.212,300.219,0.282157,-1.76329e-10,-9602.3,-1.93415e-06,0.0384131,680.648,3.7833e+09
8.1181e-05,0.00902289,19.9609,398.438,2.83359e-06,299.184,300.221,0.282159,-1.7599e-10,-9570.1,-1.93044e-06,0.0395439,680.672,3.7833e+09
8.40803e-05,0.00902371,19.9595,398.381,2.83308e-06,299.156,300.223,0.282161,-1.75653e-10,-9538.01,-1.92674e-06,0.0406709,680.695,3.7833e+09
8.69797e-05,0.00902453,19.9581,398.324,2.83257e-06,299.129,300.224,0.282163,-1.75317e-10,-9506.03,-1.92306e-06,0.0417942,680.719,3.7833e+09
8.9879e-05,0.00902535,19.9566,398.267,2.83206e-06,299.101,300.226,0.282165,-1.74983e-10,-9474.17,-1.91939e-06,0.0429137,680.742,3.7833e+09
9.27783e-05,0.00902617,19.9552,398.211,2.83155e-06,299.073,300.228,0.282167,-1.74651e-10,-9442.43,-1.91575e-06,0.0440295,680.765,3.7833e+09
9.56776e-05,0.00902698,19.9538,398.154,2.83105e-06,299.046,300.23,0.282169,-1.7432e-10,-9410.79,-1.91211e-06,0.0451416,680.789,3.7833e+09
9.8577e-05,0.0090278,19.9524,398.098,2.83054e-06,299.019,300.232,0.282171,-1.7399e-10,-9379.27,-1.9085e-06,0.04625,680.812,3.7833e+09
0.000101476,0.00902862,19.951,398.042,2.83004e-06,298.992,300.234,0.282173,-1.73662e-10,-9347.86,-1.9049e-06,0.0473547,680.835,3.7833e+09
0.000104376,0.00902944,19.9496,397.985,2.82953e-06,298.965,300.236,0.282175,-1.73336e-10,-9316.56,-1.90132e-06,0.0484558,680.858,3.7833e+09
0.000107275,0.00903025,19.9482,397.929,2.82903e-06,298.938,300.238,0.282177,-1.73011e-10,-9285.38,-1.89776e-06,0.0495531,680.881,3.7833e+09
0.000110174,0.00903107,19.9468,397.873,2.82853e-06,298.911,300.24,0.282179,-1.72688e-10,-9254.3,-1.89421e-06,0.0506469,680.903,3.7833e+09
0.000113074,0.00903189,19.9454,397.818,2.82803e-06,298.884,300.242,0.282181,-1.72366e-10,-9223.34,-1.89068e-06,0.051737,680.926,3.7833e+09
0.000115973,0.00903271,19.944,397.762,2.82753e-06,298.857,300.244,0.282183,-1.72045e-10,-9192.48,-1.88716e-06,0.0528235,680.949,3.7833e+09
0.000118872,0.00903352,19.9426,397.706,2.82703e-06,298.83,300.245,0.282185,-1.71726e-10,-9161.73,-1.88366e-06,0.0539064,680.971,3.7833e+09
0.000121772,0.00903434,19.9412,397.651,2.82653e-06,298.804,300.247,0.282187,-1.71408e-10,-9131.09,-1.88018e-06,0.0549857,680.994,3.7833e+09
0.000124671,0.00903516,19.9398,397.596,2.82603e-06,298.777,300.249,0.282189,-1.71092e-10,-9100.56,-1.87671e-06,0.0560614,681.016,3.7833e+09
0.00012757,0.00903598,19.9384,397.54,2.82554e-06,298.751,300.251,0.282192,-1.70777e-10,-9070.14,-1.87326e-06,0.0571336,681.039,3.7833e+09
0.000130469,0.0090368,19.937,397.485,2.82504e-06,298.725,300.253,0.282194,-1.70464e-10,-9039.83,-1.86982e-06,0.0582023,681.061,3.7833e+09
0.000133369,0.00903761,19.9357,397.43,2.82455e-06,298.698,300.255,0.282196,-1.70152e-10,-9009.62,-1.8664e-06,0.0592674,681.083,3.7833e+09
0.000136268,0.00903843,19.9343,397.375,2.82406e-06,298.672,300.257,0.282198,-1.69842e-10,-8979.52,-1.86299e-06,0.060329,681.105,3.7833e+09
0.000139167,0.00903925,19.9329,397.321,2.82356e-06,298.646,300.259,0.2822,-1.69533e-10,-8949.52,-1.8596e-06,0.0613871,681.127,3.7833e+09
0.000142067,0.00904007,19.9315,397.266,2.82307e-06,298.62,300.261,0.282202,-1.69225e-10,-8919.63,-1.85623e-06,0.0624417,681.149,3.7833e+09
0.000144966,0.00904088,19.9302,397.211,2.82258e-06,298.594,300.263,0.282204,-1.68919e-10,-8889.85,-1.85287e-06,0.0634928,681.171,3.7833e+09
0.000147865,0.0090417,19.9288,397.157,2.82209e-06,298.569,300.265,0.282206,-1.68614e-10,-8860.17,-1.84952e-06,0.0645405,681.193,3.7833e+09
0.000150765,0.00904252,19.9274,397.103,2.8216e-06,298.543,300.266,0.282208,-1.6831e-10,-8830.59,-1.84619e-06,0.0655847,681.215,3.7833e+09
0.000153664,0.00904334,19.9261,397.048,2.82111e-06,298.517,300.268,0.28221,-1.68008e-10,-8801.12,-1.84288e-06,0.0666255,681.237,3.7833e+09
0.000156563,0.00904416,19.9247,396.994,2.82063e-06,298.492,300.27,0.282212,-1.67707e-10,-8771.75,-1.83958e-06,0.0676629,681.258,3.7833e+09
0.000159463,0.00904497,19.9234,396.94,2.82014e-06,298.466,300.272,0.282214,-1.67408e-10,-8742.48,-1.8363e-06,0.0686968,681.28,3.7833e+09
