# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s], Mliquid
0,0.009,20,400,2.84829e-06,300,300.153,0.285897,0,0,0,0,679.979,3.83444e+09
2.86144e-06,0.00900082,20.0007,400.027,2.84776e-06,299.97,300.155,0.285899,-1.85714e-10,-10489.2,-2.03766e-06,0.007073,680.005,3.83444e+09
5.72288e-06,0.00900164,19.9992,399.967,2.84723e-06,299.94,300.157,0.285901,-1.85336e-10,-10454.3,-2.03351e-06,0.00828802,680.03,3.83444e+09
8.58431e-06,0.00900245,19.9977,399.907,2.8467e-06,299.91,300.158,0.285903,-1.8496e-10,-10419.6,-2.02938e-06,0.00949896,680.056,3.83444e+09
1.14458e-05,0.00900327,19.9962,399.848,2.84617e-06,299.88,300.16,0.285904,-1.84586e-10,-10385,-2.02527e-06,0.0107058,680.081,3.83444e+09
1.43072e-05,0.00900409,19.9947,399.788,2.84564e-06,299.85,300.162,0.285906,-1.84213e-10,-10350.4,-2.02119e-06,0.0119087,680.106,3.83444e+09
1.71686e-05,0.00900491,19.9932,399.729,2.84511e-06,299.821,300.164,0.285908,-1.83842e-10,-10316.1,-2.01712e-06,0.0131075,680.131,3.83444e+09
2.00301e-05,0.00900572,19.9918,399.67,2.84459e-06,299.791,300.165,0.28591,-1.83473e-10,-10281.8,-2.01306e-06,0.0143023,680.156,3.83444e+09
2.28915e-05,0.00900654,19.9903,399.611,2.84406e-06,299.762,300.167,0.285912,-1.83105e-10,-10247.7,-2.00903e-06,0.0154931,680.181,3.83444e+09
2.57529e-05,0.00900736,19.9888,399.552,2.84354e-06,299.733,300.169,0.285914,-1.8274e-10,-10213.7,-2.00502e-06,0.0166799,680.206,3.83444e+09
2.86144e-05,0.00900818,19.9873,399.494,2.84301e-06,299.703,300.171,0.285916,-1.82376e-10,-10179.8,-2.00103e-06,0.0178627,680.231,3.83444e+09
3.14758e-05,0.009009,19.9859,399.435,2.84249e-06,299.674,300.172,0.285918,-1.82013e-10,-10146,-1.99705e-06,0.0190416,680.256,3.83444e+09
3.43373e-05,0.00900981,19.9844,399.377,2.84197e-06,299.645,300.174,0.28592,-1.81653e-10,-10112.4,-1.99309e-06,0.0202166,680.28,3.83444e+09
3.71987e-05,0.00901063,19.983,399.318,2.84145e-06,299.616,300.176,0.285922,-1.81294e-10,-10078.8,-1.98915e-06,0.0213876,680.305,3.83444e+09
4.00601e-05,0.00901145,19.9815,399.26,2.84093e-06,299.587,300.178,0.285923,-1.80936e-10,-10045.4,-1.98523e-06,0.0225547,680.33,3.83444e+09
4.29216e-05,0.00901227,19.98,399.202,2.84041e-06,299.559,300.18,0.285925,-1.8058e-10,-10012.1,-1.98133e-06,0.023718,680.354,3.83444e+09
4.5783e-05,0.00901309,19.9786,399.144,2.8399e-06,299.53,300.181,0.285927,-1.80226e-10,-9978.96,-1.97744e-06,0.0248774,680.378,3.83444e+09
4.86445e-05,0.0090139,19.9771,399.086,2.83938e-06,299.501,300.183,0.285929,-1.79874e-10,-9945.91,-1.97358e-06,0.0260329,680.402,3.83444e+09
