# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s], Mliquid
0,0.009,20,400,2.84829e-06,300,300.163,0.280912,0,0,0,0,679.979,3.76755e+09
2.9048e-06,0.00900082,20.0006,400.026,2.84775e-06,299.969,300.165,0.280914,-1.85714e-10,-10483.7,-2.03245e-06,0.00746925,680.005,3.76755e+09
5.8096e-06,0.00900163,19.9991,399.965,2.84721e-06,299.939,300.167,0.280916,-1.8533e-10,-10448.2,-2.02826e-06,0.00870132,680.031,3.76755e+09
8.71441e-06,0.00900245,19.9976,399.905,2.84667e-06,299.909,300.169,0.280918,-1.84949e-10,-10413,-2.02408e-06,0.00992921,680.057,3.76755e+09
1.16192e-05,0.00900326,19.9961,399.844,2.84613e-06,299.878,300.171,0.28092,-1.84569e-10,-10377.8,-2.01992e-06,0.0111529,680.083,3.76755e+09
1.4524e-05,0.00900408,19.9946,399.784,2.8456e-06,299.848,300.173,0.280922,-1.84191e-10,-10342.8,-2.01579e-06,0.0123725,680.108,3.76755e+09
1.74288e-05,0.00900489,19.9931,399.724,2.84506e-06,299.818,300.174,0.280924,-1.83815e-10,-10307.9,-2.01167e-06,0.0135879,680.134,3.76755e+09
2.03336e-05,0.00900571,19.9916,399.664,2.84453e-06,299.788,300.176,0.280926,-1.83441e-10,-10273.1,-2.00757e-06,0.0147992,680.159,3.76755e+09
2.32384e-05,0.00900653,19.9901,399.604,2.844e-06,299.758,300.178,0.280928,-1.83068e-10,-10238.4,-2.0035e-06,0.0160063,680.184,3.76755e+09
2.61432e-05,0.00900734,19.9886,399.544,2.84347e-06,299.729,300.18,0.28093,-1.82697e-10,-10203.9,-1.99944e-06,0.0172094,680.21,3.76755e+09
2.9048e-05,0.00900816,19.9871,399.485,2.84293e-06,299.699,300.182,0.280932,-1.82328e-10,-10169.5,-1.9954e-06,0.0184084,680.235,3.76755e+09
3.19528e-05,0.00900897,19.9856,399.425,2.8424e-06,299.67,300.184,0.280934,-1.81961e-10,-10135.2,-1.99138e-06,0.0196034,680.26,3.76755e+09
3.48576e-05,0.00900979,19.9841,399.366,2.84188e-06,299.64,300.186,0.280936,-1.81595e-10,-10101.1,-1.98737e-06,0.0207943,680.285,3.76755e+09
3.77624e-05,0.00901061,19.9827,399.307,2.84135e-06,299.611,300.187,0.280938,-1.81231e-10,-10067,-1.98339e-06,0.0219811,680.31,3.76755e+09
4.06672e-05,0.00901142,19.9812,399.248,2.84082e-06,299.581,300.189,0.28094,-1.80869e-10,-10033.1,-1.97943e-06,0.023164,680.335,3.76755e+09
4.3572e-05,0.00901224,19.9797,399.189,2.8403e-06,299.552,300.191,0.280942,-1.80508e-10,-9999.34,-1.97548e-06,0.0243429,680.359,3.76755e+09
4.64768e-05,0.00901305,19.9782,399.13,2.83977e-06,299.523,300.193,0.280944,-1.80149e-10,-9965.68,-1.97155e-06,0.0255178,680.384,3.76755e+09
4.93816e-05,0.00901387,19.9768,399.072,2.83925e-06,299.494,300.195,0.280946,-1.79792e-10,-9932.14,-1.96764e-06,0.0266887,680.408,3.76755e+09
5.22864e-05,0.00901468,19.9753,399.013,2.83873e-06,299.465,300.197,0.280948,-1.79437e-10,-9898.72,-1.96375e-06,0.0278557,680.433,3.76755e+09
5.51912e-05,0.0090155,19.9739,398.955,2.83821e-06,299.437,300.199,0.28095,-1.79083e-10,-9865.42,-1.95988e-06,0.0290187,680.457,3.76755e+09
5.8096e-05,0.00901632,19.9724,398.896,2.83769e-06,299.408,300.201,0.280952,-1.7873e-10,-9832.25,-1.95603e-06,0.0301779,680.482,3.76755e+09
6.10008e-05,0.00901713,19.9709,398.838,2.83717e-06,299.38,300.202,0.280954,-1.7838e-10,-9799.19,-1.95219e-06,0.0313331,680.506,3.76755e+09
6.39056e-05,0.00901795,19.9695,398.78,2.83665e-06,299.351,300.204,0.280956,-1.78031e-10,-9766.25,-1.94837e-06,0.0324845,680.53,3.76755e+09
6.68104e-05,0.00901876,19.968,398.722,2.83613e-06,299.323,300.206,0.280958,-1.77684e-10,-9733.42,-1.94457e-06,0.0336319,680.554,3.76755e+09
6.97152e-05,0.00901958,19.9666,398.665,2.83562e-06,299.294,300.208,0.28096,-1.77338e-10,-9700.72,-1.94079e-06,0.0347756,680.578,3.76755e+09
7.262e-05,0.00902039,19.9651,398.607,2.8351e-06,299.266,300.21,0.280962,-1.76994e-10,-9668.13,-1.93702e-06,0.0359154,680.602,3.76755e+09
7.55248e-05,0.00902121,19.9637,398.55,2.83459e-06,299.238,300.212,0.280964,-1.76651e-10,-9635.66,-1.93327e-06,0.0370514,680.626,3.76755e+09
7.84296e-05,0.00902203,19.9623,398.492,2.83407e-06,299.21,300.214,0.280966,-1.7631e-10,-9603.31,-1.92954e-06,0.0381835,680.65,3.76755e+09
8.13344e-05,0.00902284,19.9608,398.435,2.83356e-06,299.182,300.215,0.280968,-1.75971e-10,-9571.07,-1.92583e-06,0.0393119,680.673,3.76755e+09
8.42393e-05,0.00902366,19.9594,398.378,2.83305e-06,299.154,300.217,0.28097,-1.75633e-10,-9538.95,-1.92213e-06,0.0404365,680.697,3.76755e+09
8.71441e-05,0.00902447,19.958,398.321,2.83254e-06,299.127,300.219,0.280972,-1.75297e-10,-9506.94,-1.91845e-06,0.0415573,680.72,3.76755e+09
9.00489e-05,0.00902529,19.9566,398.264,2.83203e-06,299.099,300.221,0.280974,-1.74962e-10,-9475.05,-1.91479e-06,0.0426744,680.744,3.76755e+09
9.29537e-05,0.00902611,19.9551,398.207,2.83152e-06,299.072,300.223,0.280976,-1.74629e-10,-9443.27,-1.91114e-06,0.0437878,680.767,3.76755e+09
9.58585e-05,0.00902692,19.9537,398.151,2.83101e-06,299.044,300.225,0.280978,-1.74298e-10,-9411.6,-1.90751e-06,0.0448975,680.79,3.76755e+09
9.87633e-05,0.00902774,19.9523,398.094,2.83051e-06,299.017,300.227,0.280979,-1.73968e-10,-9380.05,-1.9039e-06,0.0460034,680.813,3.76755e+09
0.000101668,0.00902855,19.9509,398.038,2.83e-06,298.99,300.228,0.280981,-1.73639e-10,-9348.61,-1.90031e-06,0.0471057,680.837,3.76755e+09
0.000104573,0.00902937,19.9495,397.981,2.8295e-06,298.962,300.23,0.280983,-1.73312e-10,-9317.28,-1.89673e-06,0.0482042,680.86,3.76755e+09
0.000107478,0.00903018,19.9481,397.925,2.829e-06,298.935,300.232,0.280985,-1.72986e-10,-9286.06,-1.89316e-06,0.0492992,680.882,3.76755e+09
0.000110382,0.009031,19.9467,397.869,2.82849e-06,298.908,300.234,0.280987,-1.72662e-10,-9254.95,-1.88962e-06,0.0503904,680.905,3.76755e+09
0.000113287,0.00903182,19.9453,397.813,2.82799e-06,298.882,300.236,0.280989,-1.7234e-10,-9223.96,-1.88609e-06,0.0514781,680.928,3.76755e+09
0.000116192,0.00903263,19.9439,397.758,2.82749e-06,298.855,300.238,0.280991,-1.72019e-10,-9193.07,-1.88257e-06,0.0525621,680.951,3.76755e+09
0.000119097,0.00903345,19.9425,397.702,2.82699e-06,298.828,300.24,0.280993,-1.71699e-10,-9162.29,-1.87907e-06,0.0536426,680.973,3.76755e+09
0.000122002,0.00903426,19.9411,397.646,2.82649e-06,298.801,300.241,0.280995,-1.71381e-10,-9131.63,-1.87559e-06,0.0547194,680.996,3.76755e+09
0.000124906,0.00903508,19.9397,397.591,2.82599e-06,298.775,300.243,0.280997,-1.71064e-10,-9101.07,-1.87212e-06,0.0557927,681.018,3.76755e+09
0.000127811,0.00903589,19.9383,397.536,2.8255e-06,298.748,300.245,0.280999,-1.70749e-10,-9070.61,-1.86867e-06,0.0568624,681.041,3.76755e+09
0.000130716,0.00903671,19.9369,397.48,2.825e-06,298.722,300.247,0.281001,-1.70435e-10,-9040.27,-1.86524e-06,0.0579286,681.063,3.76755e+09
0.000133621,0.00903753,19.9355,397.425,2.82451e-06,298.696,300.249,0.281003,-1.70122e-10,-9010.04,-1.86182e-06,0.0589912,681.085,3.76755e+09
0.000136526,0.00903834,19.9342,397.37,2.82401e-06,298.67,300.251,0.281005,-1.69811e-10,-8979.91,-1.85842e-06,0.0600504,681.108,3.76755e+09
0.00013943,0.00903916,19.9328,397.315,2.82352e-06,298.644,300.253,0.281007,-1.69502e-10,-8949.88,-1.85503e-06,0.061106,681.13,3.76755e+09
0.000142335,0.00903997,19.9314,397.261,2.82303e-06,298.618,300.254,0.281009,-1.69193e-10,-8919.97,-1.85165e-06,0.0621581,681.152,3.76755e+09
0.00014524,0.00904079,19.93,397.206,2.82253e-06,298.592,300.256,0.281011,-1.68887e-10,-8890.15,-1.8483e-06,0.0632068,681.174,3.76755e+09
0.000148145,0.00904161,19.9287,397.152,2.82204e-06,298.566,300.258,0.281013,-1.68581e-10,-8860.45,-1.84495e-06,0.064252,681.196,3.76755e+09
0.00015105,0.00904242,19.9273,397.097,2.82155e-06,298.54,300.26,0.281015,-1.68277e-10,-8830.84,-1.84162e-06,0.0652937,681.217,3.76755e+09
0.000153954,0.00904324,19.9259,397.043,2.82107e-06,298.514,300.262,0.281017,-1.67974e-10,-8801.35,-1.83831e-06,0.066332,681.239,3.76755e+09
0.000156859,0.00904405,19.9246,396.989,2.82058e-06,298.489,300.264,0.281019,-1.67673e-10,-8771.95,-1.83501e-06,0.0673669,681.261,3.76755e+09
