# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s], Mliquid
0,0.009,20,400,2.84829e-06,300,300.167,0.280974,0,0,0,0,679.979,3.76818e+09
2.90698e-06,0.00900082,20.0006,400.026,2.84775e-06,299.969,300.169,0.280976,-1.85714e-10,-10481.8,-2.03431e-06,0.00761282,680.005,3.76818e+09
5.81395e-06,0.00900163,19.9991,399.965,2.84721e-06,299.939,300.171,0.280978,-1.8533e-10,-10446.4,-2.03011e-06,0.00884822,680.031,3.76818e+09
8.72093e-06,0.00900245,19.9976,399.904,2.84667e-06,299.909,300.173,0.28098,-1.84948e-10,-10411,-2.02592e-06,0.0100794,680.057,3.76818e+09
1.16279e-05,0.00900327,19.9961,399.844,2.84613e-06,299.878,300.174,0.280982,-1.84568e-10,-10375.8,-2.02176e-06,0.0113064,680.083,3.76818e+09
1.45349e-05,0.00900408,19.9946,399.784,2.8456e-06,299.848,300.176,0.280984,-1.8419e-10,-10340.8,-2.01762e-06,0.0125293,680.108,3.76818e+09
1.74419e-05,0.0090049,19.9931,399.724,2.84506e-06,299.818,300.178,0.280986,-1.83814e-10,-10305.8,-2.0135e-06,0.0137479,680.134,3.76818e+09
2.03488e-05,0.00900572,19.9916,399.664,2.84453e-06,299.788,300.18,0.280988,-1.83439e-10,-10271,-2.00939e-06,0.0149625,680.159,3.76818e+09
2.32558e-05,0.00900653,19.9901,399.604,2.84399e-06,299.758,300.182,0.28099,-1.83066e-10,-10236.3,-2.00531e-06,0.0161729,680.184,3.76818e+09
2.61628e-05,0.00900735,19.9886,399.544,2.84346e-06,299.729,300.184,0.280992,-1.82695e-10,-10201.7,-2.00124e-06,0.0173792,680.21,3.76818e+09
2.90698e-05,0.00900817,19.9871,399.484,2.84293e-06,299.699,300.186,0.280994,-1.82326e-10,-10167.3,-1.9972e-06,0.0185815,680.235,3.76818e+09
3.19767e-05,0.00900898,19.9856,399.425,2.8424e-06,299.669,300.188,0.280996,-1.81958e-10,-10133,-1.99317e-06,0.0197796,680.26,3.76818e+09
3.48837e-05,0.0090098,19.9841,399.366,2.84187e-06,299.64,300.19,0.280998,-1.81592e-10,-10098.8,-1.98916e-06,0.0209737,680.285,3.76818e+09
3.77907e-05,0.00901062,19.9827,399.306,2.84134e-06,299.611,300.192,0.281,-1.81228e-10,-10064.7,-1.98518e-06,0.0221638,680.31,3.76818e+09
4.06977e-05,0.00901143,19.9812,399.247,2.84082e-06,299.581,300.193,0.281002,-1.80866e-10,-10030.8,-1.98121e-06,0.0233498,680.335,3.76818e+09
4.36046e-05,0.00901225,19.9797,399.188,2.84029e-06,299.552,300.195,0.281004,-1.80505e-10,-9996.95,-1.97725e-06,0.0245319,680.359,3.76818e+09
4.65116e-05,0.00901306,19.9782,399.13,2.83977e-06,299.523,300.197,0.281006,-1.80146e-10,-9963.25,-1.97332e-06,0.0257099,680.384,3.76818e+09
4.94186e-05,0.00901388,19.9768,399.071,2.83924e-06,299.494,300.199,0.281008,-1.79789e-10,-9929.68,-1.96941e-06,0.026884,680.409,3.76818e+09
5.23256e-05,0.0090147,19.9753,399.012,2.83872e-06,299.465,300.201,0.28101,-1.79433e-10,-9896.22,-1.96551e-06,0.0280541,680.433,3.76818e+09
5.52325e-05,0.00901551,19.9738,398.954,2.8382e-06,299.436,300.203,0.281012,-1.79079e-10,-9862.88,-1.96163e-06,0.0292203,680.458,3.76818e+09
5.81395e-05,0.00901633,19.9724,398.896,2.83768e-06,299.408,300.205,0.281014,-1.78727e-10,-9829.67,-1.95777e-06,0.0303826,680.482,3.76818e+09
6.10465e-05,0.00901715,19.9709,398.837,2.83716e-06,299.379,300.207,0.281016,-1.78376e-10,-9796.57,-1.95393e-06,0.0315409,680.506,3.76818e+09
6.39535e-05,0.00901796,19.9695,398.779,2.83664e-06,299.351,300.209,0.281018,-1.78027e-10,-9763.6,-1.95011e-06,0.0326954,680.53,3.76818e+09
6.68604e-05,0.00901878,19.968,398.721,2.83612e-06,299.322,300.21,0.28102,-1.77679e-10,-9730.74,-1.9463e-06,0.0338459,680.554,3.76818e+09
6.97674e-05,0.0090196,19.9666,398.664,2.83561e-06,299.294,300.212,0.281022,-1.77334e-10,-9698,-1.94251e-06,0.0349927,680.578,3.76818e+09
7.26744e-05,0.00902041,19.9651,398.606,2.83509e-06,299.266,300.214,0.281024,-1.76989e-10,-9665.37,-1.93874e-06,0.0361355,680.602,3.76818e+09
7.55814e-05,0.00902123,19.9637,398.549,2.83458e-06,299.238,300.216,0.281026,-1.76647e-10,-9632.87,-1.93499e-06,0.0372745,680.626,3.76818e+09
7.84883e-05,0.00902205,19.9622,398.491,2.83406e-06,299.21,300.218,0.281028,-1.76306e-10,-9600.48,-1.93125e-06,0.0384098,680.65,3.76818e+09
8.13953e-05,0.00902286,19.9608,398.434,2.83355e-06,299.182,300.22,0.28103,-1.75966e-10,-9568.21,-1.92753e-06,0.0395412,680.674,3.76818e+09
8.43023e-05,0.00902368,19.9594,398.377,2.83304e-06,299.154,300.222,0.281032,-1.75628e-10,-9536.05,-1.92383e-06,0.0406688,680.697,3.76818e+09
8.72093e-05,0.0090245,19.9579,398.32,2.83253e-06,299.126,300.224,0.281034,-1.75292e-10,-9504.01,-1.92015e-06,0.0417927,680.721,3.76818e+09
