# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s], Mliquid
0,0.009,20,400,2.84829e-06,300,300.163,0.280857,0,0,0,0,679.979,3.76671e+09
2.90492e-06,0.00900082,20.0006,400.026,2.84775e-06,299.969,300.165,0.280859,-1.85714e-10,-10483.9,-2.03208e-06,0.00745306,680.005,3.76671e+09
5.80985e-06,0.00900163,19.9991,399.965,2.84721e-06,299.939,300.167,0.280861,-1.8533e-10,-10448.4,-2.02789e-06,0.00868481,680.031,3.76671e+09
8.71477e-06,0.00900245,19.9976,399.905,2.84667e-06,299.909,300.169,0.280863,-1.84949e-10,-10413.2,-2.02371e-06,0.00991236,680.057,3.76671e+09
1.16197e-05,0.00900326,19.9961,399.844,2.84613e-06,299.878,300.17,0.280865,-1.84569e-10,-10378,-2.01955e-06,0.0111357,680.083,3.76671e+09
1.45246e-05,0.00900408,19.9946,399.784,2.8456e-06,299.848,300.172,0.280867,-1.84191e-10,-10343,-2.01542e-06,0.012355,680.108,3.76671e+09
1.74295e-05,0.00900489,19.9931,399.724,2.84506e-06,299.818,300.174,0.280869,-1.83815e-10,-10308.1,-2.0113e-06,0.01357,680.134,3.76671e+09
2.03345e-05,0.00900571,19.9916,399.664,2.84453e-06,299.788,300.176,0.280871,-1.8344e-10,-10273.3,-2.00721e-06,0.014781,680.159,3.76671e+09
2.32394e-05,0.00900653,19.9901,399.604,2.844e-06,299.758,300.178,0.280873,-1.83068e-10,-10238.6,-2.00313e-06,0.0159878,680.184,3.76671e+09
2.61443e-05,0.00900734,19.9886,399.544,2.84347e-06,299.729,300.18,0.280875,-1.82697e-10,-10204.1,-1.99907e-06,0.0171906,680.21,3.76671e+09
2.90492e-05,0.00900816,19.9871,399.485,2.84293e-06,299.699,300.181,0.280877,-1.82328e-10,-10169.7,-1.99503e-06,0.0183893,680.235,3.76671e+09
3.19542e-05,0.00900897,19.9856,399.425,2.8424e-06,299.669,300.183,0.280879,-1.8196e-10,-10135.4,-1.99101e-06,0.0195839,680.26,3.76671e+09
3.48591e-05,0.00900979,19.9841,399.366,2.84188e-06,299.64,300.185,0.280881,-1.81595e-10,-10101.3,-1.98701e-06,0.0207744,680.285,3.76671e+09
3.7764e-05,0.0090106,19.9827,399.307,2.84135e-06,299.611,300.187,0.280883,-1.81231e-10,-10067.2,-1.98303e-06,0.021961,680.31,3.76671e+09
4.06689e-05,0.00901142,19.9812,399.248,2.84082e-06,299.581,300.189,0.280885,-1.80868e-10,-10033.3,-1.97906e-06,0.0231435,680.335,3.76671e+09
4.35739e-05,0.00901223,19.9797,399.189,2.8403e-06,299.552,300.191,0.280887,-1.80508e-10,-9999.55,-1.97512e-06,0.0243221,680.359,3.76671e+09
4.64788e-05,0.00901305,19.9782,399.13,2.83977e-06,299.523,300.193,0.280889,-1.80149e-10,-9965.89,-1.97119e-06,0.0254966,680.384,3.76671e+09
4.93837e-05,0.00901387,19.9768,399.072,2.83925e-06,299.494,300.194,0.280891,-1.79792e-10,-9932.35,-1.96728e-06,0.0266673,680.409,3.76671e+09
5.22886e-05,0.00901468,19.9753,399.013,2.83873e-06,299.465,300.196,0.280893,-1.79436e-10,-9898.93,-1.96339e-06,0.0278339,680.433,3.76671e+09
5.51936e-05,0.0090155,19.9738,398.955,2.83821e-06,299.437,300.198,0.280895,-1.79082e-10,-9865.63,-1.95952e-06,0.0289966,680.457,3.76671e+09
5.80985e-05,0.00901631,19.9724,398.896,2.83769e-06,299.408,300.2,0.280897,-1.7873e-10,-9832.45,-1.95566e-06,0.0301555,680.482,3.76671e+09
6.10034e-05,0.00901713,19.9709,398.838,2.83717e-06,299.379,300.202,0.280899,-1.78379e-10,-9799.39,-1.95183e-06,0.0313104,680.506,3.76671e+09
6.39083e-05,0.00901794,19.9695,398.78,2.83665e-06,299.351,300.204,0.280901,-1.7803e-10,-9766.45,-1.94801e-06,0.0324614,680.53,3.76671e+09
