# grid [m], ug [m/s], rhog, Tg [K], Yf, YO2, YOH, YCO, YCO2, phi_g, Sm, Sh, Syf
0,0.280892,1.22036,300,-8.23282e-18,2.33115e-15,3.98058e-17,-4.48681e-16,-1.41383e-16,-1.01399e-16,0,0,-0
6.66667e-05,0.280892,1.22036,300,-8.32585e-18,3.46586e-15,4.0792e-17,-4.48681e-16,-1.41454e-16,-1.02545e-16,0,0,-0
0.000133333,0.280892,1.22036,300,-8.42488e-18,3.56688e-15,4.17216e-17,-4.48681e-16,-1.41538e-16,-1.03765e-16,0,0,-0
0.0002,0.280892,1.22036,300,-8.52368e-18,3.62206e-15,4.26077e-17,-4.48681e-16,-1.41632e-16,-1.04981e-16,0,0,-0
0.000266667,0.280892,1.22036,300,-8.6222e-18,3.68335e-15,4.34623e-17,-4.48682e-16,-1.41734e-16,-1.06195e-16,0,0,-0
0.000333333,0.280892,1.22036,300,-8.72044e-18,3.7838e-15,4.42965e-17,-4.48682e-16,-1.41841e-16,-1.07405e-16,0,0,-0
0.0004,0.280892,1.22036,300,-8.81839e-18,3.96928e-15,4.51222e-17,-4.48682e-16,-1.41951e-16,-1.08611e-16,0,0,-0
0.000466667,0.280892,1.22036,300,-8.91604e-18,4.32085e-15,4.59535e-17,-4.48682e-16,-1.42065e-16,-1.09814e-16,0,0,-0
0.000533333,0.280892,1.22036,300,-9.0134e-18,4.99065e-15,4.68095e-17,-4.48682e-16,-1.4218e-16,-1.11013e-16,0,0,-0
0.0006,0.280892,1.22036,300,-9.11043e-18,6.26754e-15,4.77168e-17,-4.48682e-16,-1.42297e-16,-1.12208e-16,0,0,-0
0.000666667,0.280892,1.22036,300,-9.20708e-18,8.69936e-15,4.87132e-17,-4.48682e-16,-1.42415e-16,-1.13399e-16,0,0,-0
0.000733333,0.280892,1.22036,300,-9.30329e-18,1.33163e-14,4.98479e-17,-4.48682e-16,-1.42534e-16,-1.14583e-16,0,0,-0
0.0008,0.280892,1.22036,300,-9.39887e-18,2.20063e-14,5.11749e-17,-4.48683e-16,-1.42654e-16,-1.15761e-16,0,0,-0
0.000866667,0.280892,1.22036,300,-9.49357e-18,3.79769e-14,5.2722e-17,-4.48683e-16,-1.42773e-16,-1.16927e-16,0,0,-0
0.000933333,0.280892,1.22036,300,-9.59906e-18,6.37913e-14,5.4398e-17,-4.48683e-16,-1.42893e-16,-1.18226e-16,0,0,-0
0.001,0.280892,1.22036,300,-9.69443e-18,6.75128e-14,5.60755e-17,-4.48683e-16,-1.43013e-16,-1.19401e-16,0,0,-0
0.00106667,0.280892,1.22036,300,-9.78963e-18,6.89101e-14,5.77479e-17,-4.48683e-16,-1.43134e-16,-1.20573e-16,0,0,-0
0.00113333,0.280892,1.22036,300,-9.88455e-18,6.94354e-14,5.94155e-17,-4.48683e-16,-1.43254e-16,-1.21743e-16,0,0,-0
0.0012,0.280892,1.22036,300,-9.9792e-18,6.96329e-14,6.10786e-17,-4.48683e-16,-1.43375e-16,-1.22908e-16,0,0,-0
0.00126667,0.280892,1.22036,300,-1.00736e-17,6.97072e-14,6.27376e-17,-4.48684e-16,-1.43495e-16,-1.24071e-16,0,0,-0
0.00133333,0.280892,1.22036,300,-1.01677e-17,6.97351e-14,6.43926e-17,-4.48684e-16,-1.43616e-16,-1.2523e-16,0,0,-0
0.0014,0.280892,1.22036,300,-1.02615e-17,6.97456e-14,6.60438e-17,-4.48684e-16,-1.43736e-16,-1.26385e-16,0,0,-0
0.00146667,0.280892,1.22036,300,-1.03551e-17,6.97495e-14,6.76913e-17,-4.48684e-16,-1.43857e-16,-1.27538e-16,0,0,-0
0.00153333,0.280892,1.22036,300,-1.04484e-17,6.9751e-14,6.93351e-17,-4.48684e-16,-1.43977e-16,-1.28687e-16,0,0,-0
0.0016,0.280892,1.22036,300,-1.05414e-17,6.97516e-14,7.09755e-17,-4.48684e-16,-1.44098e-16,-1.29833e-16,0,0,-0
0.00166667,0.280892,1.22036,300,-1.06342e-17,6.97518e-14,7.26123e-17,-4.48684e-16,-1.44219e-16,-1.30975e-16,0,0,-0
0.00173333,0.280892,1.22036,300,-1.07267e-17,6.97519e-14,7.42458e-17,-4.48685e-16,-1.44339e-16,-1.32114e-16,0,0,-0
0.0018,0.280892,1.22036,300,-1.08189e-17,6.97519e-14,7.58758e-17,-4.48685e-16,-1.4446e-16,-1.3325e-16,0,0,-0
0.00186667,0.280892,1.22036,300,-1.09108e-17,6.97519e-14,7.75025e-17,-4.48685e-16,-1.4458e-16,-1.34383e-16,0,0,-0
