# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s], Mliquid
0,0.009,20,400,2.84829e-06,300,300.165,0.280997,0,0,0,0,679.979,3.76873e+09
2.90522e-06,0.00900082,20.0006,400.026,2.84775e-06,299.969,300.167,0.280999,-1.85714e-10,-10482.9,-2.03338e-06,0.00752616,680.005,3.76873e+09
5.81044e-06,0.00900163,19.9991,399.965,2.84721e-06,299.939,300.168,0.281001,-1.8533e-10,-10447.5,-2.02918e-06,0.0087595,680.031,3.76873e+09
8.71566e-06,0.00900245,19.9976,399.905,2.84667e-06,299.909,300.17,0.281003,-1.84949e-10,-10412.2,-2.025e-06,0.00998865,680.057,3.76873e+09
1.16209e-05,0.00900326,19.9961,399.844,2.84613e-06,299.878,300.172,0.281005,-1.84569e-10,-10377,-2.02085e-06,0.0112136,680.083,3.76873e+09
1.45261e-05,0.00900408,19.9946,399.784,2.8456e-06,299.848,300.174,0.281007,-1.84191e-10,-10342,-2.01671e-06,0.0124344,680.108,3.76873e+09
1.74313e-05,0.0090049,19.9931,399.724,2.84506e-06,299.818,300.176,0.281009,-1.83815e-10,-10307.1,-2.01259e-06,0.0136511,680.134,3.76873e+09
2.03365e-05,0.00900571,19.9916,399.664,2.84453e-06,299.788,300.178,0.281011,-1.8344e-10,-10272.3,-2.00849e-06,0.0148636,680.159,3.76873e+09
2.32418e-05,0.00900653,19.9901,399.604,2.844e-06,299.758,300.18,0.281013,-1.83068e-10,-10237.6,-2.00441e-06,0.016072,680.184,3.76873e+09
2.6147e-05,0.00900735,19.9886,399.544,2.84346e-06,299.729,300.182,0.281015,-1.82697e-10,-10203.1,-2.00035e-06,0.0172763,680.21,3.76873e+09
2.90522e-05,0.00900816,19.9871,399.485,2.84293e-06,299.699,300.183,0.281017,-1.82328e-10,-10168.7,-1.99631e-06,0.0184766,680.235,3.76873e+09
3.19574e-05,0.00900898,19.9856,399.425,2.8424e-06,299.669,300.185,0.281019,-1.8196e-10,-10134.4,-1.99228e-06,0.0196727,680.26,3.76873e+09
3.48626e-05,0.00900979,19.9841,399.366,2.84188e-06,299.64,300.187,0.281021,-1.81594e-10,-10100.2,-1.98828e-06,0.0208649,680.285,3.76873e+09
3.77679e-05,0.00901061,19.9827,399.307,2.84135e-06,299.611,300.189,0.281023,-1.81231e-10,-10066.2,-1.98429e-06,0.022053,680.31,3.76873e+09
4.06731e-05,0.00901143,19.9812,399.248,2.84082e-06,299.581,300.191,0.281025,-1.80868e-10,-10032.3,-1.98033e-06,0.0232371,680.335,3.76873e+09
4.35783e-05,0.00901224,19.9797,399.189,2.8403e-06,299.552,300.193,0.281027,-1.80508e-10,-9998.47,-1.97638e-06,0.0244171,680.359,3.76873e+09
4.64835e-05,0.00901306,19.9782,399.13,2.83977e-06,299.523,300.195,0.281029,-1.80149e-10,-9964.8,-1.97245e-06,0.0255932,680.384,3.76873e+09
4.93888e-05,0.00901387,19.9768,399.071,2.83925e-06,299.494,300.197,0.281031,-1.79792e-10,-9931.25,-1.96854e-06,0.0267654,680.409,3.76873e+09
5.2294e-05,0.00901469,19.9753,399.013,2.83873e-06,299.465,300.198,0.281033,-1.79436e-10,-9897.82,-1.96465e-06,0.0279336,680.433,3.76873e+09
5.51992e-05,0.00901551,19.9738,398.955,2.8382e-06,299.437,300.2,0.281035,-1.79082e-10,-9864.51,-1.96077e-06,0.0290978,680.457,3.76873e+09
5.81044e-05,0.00901632,19.9724,398.896,2.83768e-06,299.408,300.202,0.281037,-1.7873e-10,-9831.32,-1.95691e-06,0.0302582,680.482,3.76873e+09
6.10096e-05,0.00901714,19.9709,398.838,2.83716e-06,299.379,300.204,0.281039,-1.78379e-10,-9798.25,-1.95308e-06,0.0314146,680.506,3.76873e+09
6.39149e-05,0.00901796,19.9695,398.78,2.83665e-06,299.351,300.206,0.281041,-1.7803e-10,-9765.3,-1.94926e-06,0.0325671,680.53,3.76873e+09
6.68201e-05,0.00901877,19.968,398.722,2.83613e-06,299.323,300.208,0.281043,-1.77683e-10,-9732.47,-1.94545e-06,0.0337158,680.554,3.76873e+09
6.97253e-05,0.00901959,19.9666,398.665,2.83561e-06,299.294,300.21,0.281045,-1.77337e-10,-9699.76,-1.94167e-06,0.0348606,680.578,3.76873e+09
7.26305e-05,0.0090204,19.9651,398.607,2.8351e-06,299.266,300.212,0.281047,-1.76993e-10,-9667.16,-1.9379e-06,0.0360016,680.602,3.76873e+09
7.55357e-05,0.00902122,19.9637,398.549,2.83458e-06,299.238,300.213,0.281049,-1.76651e-10,-9634.68,-1.93415e-06,0.0371388,680.626,3.76873e+09
7.8441e-05,0.00902204,19.9623,398.492,2.83407e-06,299.21,300.215,0.281051,-1.7631e-10,-9602.32,-1.93042e-06,0.0382721,680.65,3.76873e+09
8.13462e-05,0.00902285,19.9608,398.435,2.83356e-06,299.182,300.217,0.281053,-1.7597e-10,-9570.07,-1.9267e-06,0.0394017,680.673,3.76873e+09
8.42514e-05,0.00902367,19.9594,398.378,2.83305e-06,299.154,300.219,0.281055,-1.75633e-10,-9537.94,-1.923e-06,0.0405274,680.697,3.76873e+09
8.71566e-05,0.00902448,19.958,398.321,2.83254e-06,299.127,300.221,0.281057,-1.75296e-10,-9505.92,-1.91932e-06,0.0416494,680.72,3.76873e+09
9.00618e-05,0.0090253,19.9565,398.264,2.83203e-06,299.099,300.223,0.281059,-1.74962e-10,-9474.02,-1.91566e-06,0.0427677,680.744,3.76873e+09
9.29671e-05,0.00902612,19.9551,398.207,2.83152e-06,299.072,300.225,0.281061,-1.74629e-10,-9442.23,-1.91201e-06,0.0438822,680.767,3.76873e+09
9.58723e-05,0.00902693,19.9537,398.15,2.83101e-06,299.044,300.227,0.281063,-1.74297e-10,-9410.55,-1.90838e-06,0.044993,680.79,3.76873e+09
9.87775e-05,0.00902775,19.9523,398.094,2.83051e-06,299.017,300.228,0.281065,-1.73967e-10,-9378.99,-1.90476e-06,0.0461001,680.813,3.76873e+09
0.000101683,0.00902857,19.9509,398.037,2.83e-06,298.99,300.23,0.281067,-1.73638e-10,-9347.54,-1.90117e-06,0.0472035,680.837,3.76873e+09
0.000104588,0.00902938,19.9495,397.981,2.8295e-06,298.962,300.232,0.281069,-1.73311e-10,-9316.2,-1.89758e-06,0.0483032,680.86,3.76873e+09
0.000107493,0.0090302,19.9481,397.925,2.82899e-06,298.935,300.234,0.281071,-1.72986e-10,-9284.97,-1.89402e-06,0.0493993,680.883,3.76873e+09
0.000110398,0.00903101,19.9467,397.869,2.82849e-06,298.908,300.236,0.281073,-1.72662e-10,-9253.86,-1.89047e-06,0.0504917,680.905,3.76873e+09
0.000113304,0.00903183,19.9453,397.813,2.82799e-06,298.881,300.238,0.281075,-1.72339e-10,-9222.85,-1.88694e-06,0.0515805,680.928,3.76873e+09
0.000116209,0.00903265,19.9439,397.757,2.82749e-06,298.855,300.24,0.281077,-1.72018e-10,-9191.95,-1.88342e-06,0.0526657,680.951,3.76873e+09
0.000119114,0.00903346,19.9425,397.702,2.82699e-06,298.828,300.242,0.281079,-1.71698e-10,-9161.17,-1.87992e-06,0.0537472,680.974,3.76873e+09
0.000122019,0.00903428,19.9411,397.646,2.82649e-06,298.801,300.243,0.281081,-1.7138e-10,-9130.49,-1.87644e-06,0.0548252,680.996,3.76873e+09
0.000124924,0.00903509,19.9397,397.591,2.82599e-06,298.775,300.245,0.281083,-1.71063e-10,-9099.92,-1.87297e-06,0.0558996,681.019,3.76873e+09
0.00012783,0.00903591,19.9383,397.535,2.82549e-06,298.748,300.247,0.281085,-1.70748e-10,-9069.46,-1.86952e-06,0.0569704,681.041,3.76873e+09
0.000130735,0.00903673,19.9369,397.48,2.825e-06,298.722,300.249,0.281087,-1.70434e-10,-9039.11,-1.86608e-06,0.0580377,681.063,3.76873e+09
0.00013364,0.00903754,19.9355,397.425,2.8245e-06,298.696,300.251,0.281089,-1.70122e-10,-9008.86,-1.86266e-06,0.0591015,681.086,3.76873e+09
0.000136545,0.00903836,19.9341,397.37,2.82401e-06,298.67,300.253,0.281091,-1.69811e-10,-8978.73,-1.85926e-06,0.0601617,681.108,3.76873e+09
0.000139451,0.00903918,19.9328,397.315,2.82352e-06,298.644,300.255,0.281093,-1.69501e-10,-8948.69,-1.85587e-06,0.0612184,681.13,3.76873e+09
0.000142356,0.00903999,19.9314,397.26,2.82302e-06,298.618,300.257,0.281095,-1.69193e-10,-8918.77,-1.85249e-06,0.0622717,681.152,3.76873e+09
0.000145261,0.00904081,19.93,397.206,2.82253e-06,298.592,300.258,0.281097,-1.68886e-10,-8888.95,-1.84913e-06,0.0633214,681.174,3.76873e+09
