# grid [m], ug [m/s], rhog, Tg [K], Yf, YO2, YOH, YCO, YCO2, phi_g, Sm, Sh, Syf
0,0.329565,1.22036,300,1.95801e-17,-3.31851e-14,4.27307e-17,-7.72828e-17,2.2068e-17,2.41158e-16,0,0,0
6.66667e-05,0.329565,1.22036,300,1.95191e-17,-6.84854e-14,4.27282e-17,-7.72828e-17,2.20811e-17,2.40405e-16,0,0,0
0.000133333,0.329565,1.22036,300,1.94581e-17,-6.84992e-14,4.27258e-17,-7.72828e-17,2.20981e-17,2.39655e-16,0,0,0
0.0002,0.329565,1.22036,300,1.93972e-17,-6.84109e-14,4.27234e-17,-7.72828e-17,2.21181e-17,2.38905e-16,0,0,0
0.000266667,0.329565,1.22036,300,1.93365e-17,-6.83751e-14,4.27209e-17,-7.72828e-17,2.21404e-17,2.38157e-16,0,0,0
0.000333333,0.329565,1.22036,300,1.92759e-17,-6.83608e-14,4.27185e-17,-7.72828e-17,2.21644e-17,2.3741e-16,0,0,0
0.0004,0.329565,1.22036,300,1.92154e-17,-6.83552e-14,4.2716e-17,-7.72828e-17,2.21897e-17,2.36665e-16,0,0,0
0.000466667,0.329565,1.22036,300,1.9155e-17,-6.83529e-14,4.27136e-17,-7.72828e-17,2.2216e-17,2.35921e-16,0,0,0
0.000533333,0.329565,1.22036,300,1.90947e-17,-6.83521e-14,4.27112e-17,-7.72829e-17,2.22431e-17,2.35179e-16,0,0,0
0.0006,0.329565,1.22036,300,1.90345e-17,-6.83517e-14,4.27087e-17,-7.72829e-17,2.22708e-17,2.34438e-16,0,0,0
0.000666667,0.329565,1.22036,300,1.89745e-17,-6.83516e-14,4.27063e-17,-7.72829e-17,2.22989e-17,2.33698e-16,0,0,0
0.000733333,0.329565,1.22036,300,1.89145e-17,-6.83515e-14,4.27038e-17,-7.72829e-17,2.23273e-17,2.3296e-16,0,0,0
0.0008,0.329565,1.22036,300,1.88547e-17,-6.83515e-14,4.27014e-17,-7.72829e-17,2.2356e-17,2.32223e-16,0,0,0
0.000866667,0.329565,1.22036,300,1.8795e-17,-6.83515e-14,4.26989e-17,-7.72829e-17,2.23849e-17,2.31487e-16,0,0,0
0.000933333,0.329565,1.22036,300,1.87354e-17,-6.83515e-14,4.26965e-17,-7.72829e-17,2.24139e-17,2.30753e-16,0,0,0
0.001,0.329565,1.22036,300,1.86759e-17,-6.83515e-14,4.26941e-17,-7.7283e-17,2.2443e-17,2.3002e-16,0,0,0
0.00106667,0.329565,1.22036,300,1.86165e-17,-6.83515e-14,4.26916e-17,-7.7283e-17,2.24721e-17,2.29289e-16,0,0,0
0.00113333,0.329565,1.22036,300,1.85572e-17,-6.83515e-14,4.26892e-17,-7.7283e-17,2.25013e-17,2.28559e-16,0,0,0
0.0012,0.329565,1.22036,300,1.8498e-17,-6.83515e-14,4.26867e-17,-7.7283e-17,2.25305e-17,2.2783e-16,0,0,0
0.00126667,0.329565,1.22036,300,1.8439e-17,-6.83515e-14,4.26843e-17,-7.7283e-17,2.25597e-17,2.27103e-16,0,0,0
0.00133333,0.329565,1.22036,300,1.83801e-17,-6.83515e-14,4.26818e-17,-7.7283e-17,2.25889e-17,2.26377e-16,0,0,0
0.0014,0.329565,1.22036,300,1.83212e-17,-6.83515e-14,4.26794e-17,-7.7283e-17,2.26181e-17,2.25652e-16,0,0,0
0.00146667,0.329565,1.22036,300,1.82625e-17,-6.83515e-14,4.2677e-17,-7.7283e-17,2.26473e-17,2.24929e-16,0,0,0
0.00153333,0.329565,1.22036,300,1.82039e-17,-6.83515e-14,4.26745e-17,-7.72831e-17,2.26765e-17,2.24207e-16,0,0,0
0.0016,0.329565,1.22036,300,1.81454e-17,-6.83515e-14,4.26721e-17,-7.72831e-17,2.27057e-17,2.23487e-16,0,0,0
0.00166667,0.329565,1.22036,300,1.8087e-17,-6.83515e-14,4.26696e-17,-7.72831e-17,2.27348e-17,2.22768e-16,0,0,0
0.00173333,0.329565,1.22036,300,1.80287e-17,-6.83515e-14,4.26672e-17,-7.72831e-17,2.27639e-17,2.2205e-16,0,0,0
0.0018,0.329565,1.22036,300,1.79706e-17,-6.83515e-14,4.26647e-17,-7.72831e-17,2.2793e-17,2.21334e-16,0,0,0
0.00186667,0.329565,1.22036,300,1.79125e-17,-6.83515e-14,4.26623e-17,-7.72831e-17,2.28221e-17,2.20619e-16,0,0,0
0.00193333,0.329565,1.22036,300,1.78546e-17,-6.83515e-14,4.26599e-17,-7.72831e-17,2.28511e-17,2.19905e-16,0,0,0
0.002,0.329565,1.22036,300,1.77967e-17,-6.83515e-14,4.26574e-17,-7.72832e-17,2.28801e-17,2.19193e-16,0,0,0
0.00206667,0.329565,1.22036,300,1.7739e-17,-6.83515e-14,4.2655e-17,-7.72832e-17,2.29091e-17,2.18482e-16,0,0,0
0.00213333,0.329565,1.22036,300,1.76814e-17,-6.83515e-14,4.26525e-17,-7.72832e-17,2.2938e-17,2.17772e-16,0,0,0
0.0022,0.329565,1.22036,300,1.76239e-17,-6.83515e-14,4.26501e-17,-7.72832e-17,2.29669e-17,2.17064e-16,0,0,0
0.00226667,0.329565,1.22036,300,1.75665e-17,-6.83514e-14,4.26476e-17,-7.72832e-17,2.29958e-17,2.16357e-16,0,0,0
0.00233333,0.329565,1.22036,300,1.75092e-17,-6.83514e-14,4.26452e-17,-7.72832e-17,2.30247e-17,2.15651e-16,0,0,0
0.0024,0.329565,1.22036,300,1.7452e-17,-6.83514e-14,4.26428e-17,-7.72832e-17,2.30535e-17,2.14947e-16,0,0,0
0.00246667,0.329565,1.22036,300,1.7395e-17,-6.83514e-14,4.26403e-17,-7.72832e-17,2.30823e-17,2.14244e-16,0,0,0
0.00253333,0.329565,1.22036,300,1.7338e-17,-6.83514e-14,4.26379e-17,-7.72833e-17,2.3111e-17,2.13542e-16,0,0,0
0.0026,0.329565,1.22036,300,1.72811e-17,-6.83514e-14,4.26354e-17,-7.72833e-17,2.31398e-17,2.12842e-16,0,0,0
0.00266667,0.329565,1.22036,300,1.72244e-17,-6.83514e-14,4.2633e-17,-7.72833e-17,2.31685e-17,2.12143e-16,0,0,0
0.00273333,0.329565,1.22036,300,1.71678e-17,-6.83514e-14,4.26305e-17,-7.72833e-17,2.31972e-17,2.11446e-16,0,0,0
0.0028,0.329565,1.22036,300,1.71112e-17,-6.83514e-14,4.26281e-17,-7.72833e-17,2.32258e-17,2.1075e-16,0,0,0
0.00286667,0.329565,1.22036,300,1.70548e-17,-6.83514e-14,4.26257e-17,-7.72833e-17,2.32544e-17,2.10055e-16,0,0,0
0.00293333,0.329565,1.22036,300,1.69985e-17,-6.83514e-14,4.26232e-17,-7.72833e-17,2.3283e-17,2.09361e-16,0,0,0
0.003,0.329565,1.22036,300,1.69423e-17,-6.83514e-14,4.26208e-17,-7.72834e-17,2.33116e-17,2.08669e-16,0,0,0
0.00306667,0.329565,1.22036,300,1.68862e-17,-6.83514e-14,4.26183e-17,-7.72834e-17,2.33401e-17,2.07978e-16,0,0,0
0.00313333,0.329565,1.22036,300,1.68302e-17,-6.83514e-14,4.26159e-17,-7.72834e-17,2.33686e-17,2.07288e-16,0,0,0
0.0032,0.329565,1.22036,300,1.67743e-17,-6.83514e-14,4.26134e-17,-7.72834e-17,2.33971e-17,2.066e-16,0,0,0
0.00326667,0.329565,1.22036,300,1.67185e-17,-6.83514e-14,4.2611e-17,-7.72834e-17,2.34255e-17,2.05913e-16,0,0,0
0.00333333,0.329565,1.22036,300,1.66629e-17,-6.83514e-14,4.26085e-17,-7.72834e-17,2.34539e-17,2.05227e-16,0,0,0
0.0034,0.329565,1.22036,300,1.66073e-17,-6.83514e-14,4.26061e-17,-7.72834e-17,2.34823e-17,2.04543e-16,0,0,0
0.00346667,0.329565,1.22036,300,1.65518e-17,-6.83514e-14,4.26037e-17,-7.72834e-17,2.35107e-17,2.0386e-16,0,0,0
