# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s], Mliquid
0,0.009,20,400,2.84829e-06,300,300.129,0.292089,0,0,0,0,679.979,3.91756e+09
2.79842e-06,0.00900082,20.0007,400.028,2.84777e-06,299.971,300.131,0.292091,-1.85716e-10,-10502,-2.036e-06,0.00611891,680.004,3.91756e+09
5.59685e-06,0.00900163,19.9992,399.97,2.84725e-06,299.941,300.132,0.292093,-1.85346e-10,-10467.9,-2.03194e-06,0.0072996,680.029,3.91756e+09
8.39527e-06,0.00900245,19.9978,399.911,2.84673e-06,299.912,300.134,0.292094,-1.84977e-10,-10434,-2.0279e-06,0.00847641,680.054,3.91756e+09
1.11937e-05,0.00900327,19.9963,399.853,2.84621e-06,299.883,300.135,0.292096,-1.8461e-10,-10400.2,-2.02388e-06,0.00964933,680.079,3.91756e+09
1.39921e-05,0.00900409,19.9949,399.795,2.8457e-06,299.854,300.137,0.292098,-1.84245e-10,-10366.5,-2.01988e-06,0.0108184,680.104,3.91756e+09
1.67905e-05,0.0090049,19.9934,399.737,2.84518e-06,299.825,300.138,0.292099,-1.83882e-10,-10332.9,-2.0159e-06,0.0119836,680.128,3.91756e+09
1.9589e-05,0.00900572,19.992,399.679,2.84467e-06,299.796,300.14,0.292101,-1.8352e-10,-10299.5,-2.01193e-06,0.013145,680.153,3.91756e+09
2.23874e-05,0.00900654,19.9905,399.621,2.84415e-06,299.767,300.141,0.292103,-1.8316e-10,-10266.2,-2.00798e-06,0.0143026,680.177,3.91756e+09
2.51858e-05,0.00900735,19.9891,399.564,2.84364e-06,299.738,300.143,0.292104,-1.82802e-10,-10232.9,-2.00405e-06,0.0154564,680.202,3.91756e+09
2.79842e-05,0.00900817,19.9877,399.506,2.84313e-06,299.709,300.144,0.292106,-1.82445e-10,-10199.8,-2.00014e-06,0.0166063,680.226,3.91756e+09
3.07827e-05,0.00900899,19.9862,399.449,2.84262e-06,299.681,300.146,0.292108,-1.8209e-10,-10166.9,-1.99625e-06,0.0177526,680.25,3.91756e+09
3.35811e-05,0.00900981,19.9848,399.392,2.84211e-06,299.652,300.147,0.29211,-1.81736e-10,-10134,-1.99237e-06,0.018895,680.274,3.91756e+09
3.63795e-05,0.00901062,19.9834,399.335,2.8416e-06,299.624,300.149,0.292111,-1.81384e-10,-10101.2,-1.98851e-06,0.0200337,680.298,3.91756e+09
3.91779e-05,0.00901144,19.9819,399.278,2.84109e-06,299.596,300.15,0.292113,-1.81034e-10,-10068.6,-1.98467e-06,0.0211687,680.322,3.91756e+09
4.19764e-05,0.00901226,19.9805,399.221,2.84059e-06,299.568,300.152,0.292115,-1.80685e-10,-10036.1,-1.98085e-06,0.0223,680.346,3.91756e+09
4.47748e-05,0.00901308,19.9791,399.164,2.84008e-06,299.54,300.154,0.292116,-1.80337e-10,-10003.7,-1.97704e-06,0.0234276,680.37,3.91756e+09
4.75732e-05,0.00901389,19.9777,399.108,2.83958e-06,299.512,300.155,0.292118,-1.79992e-10,-9971.37,-1.97325e-06,0.0245515,680.394,3.91756e+09
5.03716e-05,0.00901471,19.9763,399.051,2.83907e-06,299.484,300.157,0.29212,-1.79647e-10,-9939.18,-1.96948e-06,0.0256717,680.418,3.91756e+09
5.317e-05,0.00901553,19.9749,398.995,2.83857e-06,299.456,300.158,0.292121,-1.79305e-10,-9907.11,-1.96572e-06,0.0267883,680.441,3.91756e+09
5.59685e-05,0.00901634,19.9735,398.939,2.83807e-06,299.428,300.16,0.292123,-1.78964e-10,-9875.15,-1.96198e-06,0.0279012,680.465,3.91756e+09
5.87669e-05,0.00901716,19.9721,398.883,2.83757e-06,299.4,300.161,0.292125,-1.78624e-10,-9843.3,-1.95826e-06,0.0290105,680.488,3.91756e+09
6.15653e-05,0.00901798,19.9706,398.827,2.83707e-06,299.373,300.163,0.292126,-1.78286e-10,-9811.56,-1.95455e-06,0.0301162,680.511,3.91756e+09
6.43637e-05,0.0090188,19.9693,398.771,2.83657e-06,299.345,300.164,0.292128,-1.7795e-10,-9779.92,-1.95086e-06,0.0312183,680.535,3.91756e+09
6.71622e-05,0.00901961,19.9679,398.715,2.83607e-06,299.318,300.166,0.29213,-1.77615e-10,-9748.4,-1.94719e-06,0.0323168,680.558,3.91756e+09
6.99606e-05,0.00902043,19.9665,398.66,2.83557e-06,299.291,300.167,0.292131,-1.77281e-10,-9716.99,-1.94353e-06,0.0334117,680.581,3.91756e+09
7.2759e-05,0.00902125,19.9651,398.604,2.83508e-06,299.264,300.169,0.292133,-1.76949e-10,-9685.69,-1.93989e-06,0.0345031,680.604,3.91756e+09
7.55574e-05,0.00902207,19.9637,398.549,2.83458e-06,299.237,300.17,0.292135,-1.76618e-10,-9654.49,-1.93627e-06,0.0355909,680.627,3.91756e+09
7.83559e-05,0.00902288,19.9623,398.493,2.83409e-06,299.209,300.172,0.292137,-1.76289e-10,-9623.41,-1.93266e-06,0.0366752,680.65,3.91756e+09
8.11543e-05,0.0090237,19.9609,398.438,2.83359e-06,299.183,300.173,0.292138,-1.75962e-10,-9592.43,-1.92907e-06,0.0377559,680.673,3.91756e+09
8.39527e-05,0.00902452,19.9595,398.383,2.8331e-06,299.156,300.175,0.29214,-1.75635e-10,-9561.55,-1.92549e-06,0.0388332,680.696,3.91756e+09
8.67511e-05,0.00902533,19.9582,398.328,2.83261e-06,299.129,300.176,0.292142,-1.75311e-10,-9530.79,-1.92193e-06,0.039907,680.718,3.91756e+09
8.95496e-05,0.00902615,19.9568,398.274,2.83212e-06,299.102,300.178,0.292143,-1.74987e-10,-9500.13,-1.91839e-06,0.0409773,680.741,3.91756e+09
9.2348e-05,0.00902697,19.9554,398.219,2.83163e-06,299.076,300.179,0.292145,-1.74666e-10,-9469.57,-1.91486e-06,0.0420441,680.764,3.91756e+09
9.51464e-05,0.00902779,19.9541,398.164,2.83114e-06,299.049,300.181,0.292147,-1.74345e-10,-9439.12,-1.91134e-06,0.0431075,680.786,3.91756e+09
9.79448e-05,0.0090286,19.9527,398.11,2.83065e-06,299.023,300.183,0.292148,-1.74026e-10,-9408.78,-1.90785e-06,0.0441675,680.808,3.91756e+09
0.000100743,0.00902942,19.9513,398.055,2.83017e-06,298.996,300.184,0.29215,-1.73708e-10,-9378.54,-1.90436e-06,0.045224,680.831,3.91756e+09
0.000103542,0.00903024,19.95,398.001,2.82968e-06,298.97,300.186,0.292152,-1.73392e-10,-9348.4,-1.9009e-06,0.0462771,680.853,3.91756e+09
0.00010634,0.00903105,19.9486,397.947,2.8292e-06,298.944,300.187,0.292153,-1.73077e-10,-9318.37,-1.89745e-06,0.0473268,680.875,3.91756e+09
0.000109139,0.00903187,19.9473,397.893,2.82871e-06,298.918,300.189,0.292155,-1.72764e-10,-9288.44,-1.89401e-06,0.0483732,680.897,3.91756e+09
