# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], mtfd, htfd, Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s], Mliquid
0,0.009,20,400,2.84829e-06,300,300.043,0.335093,0,0,0,0,679.979,4.49525e+09
2.46238e-06,0.00900083,20.0009,400.035,2.84783e-06,299.974,300.044,0.335094,-1.8573e-10,-10548.8,-2.05585e-06,0.00269459,680.001,4.49525e+09
4.92475e-06,0.00900165,19.9996,399.984,2.84738e-06,299.948,300.044,0.335094,-1.85403e-10,-10519.1,-2.05223e-06,0.00371876,680.023,4.49525e+09
7.38713e-06,0.00900248,19.9983,399.932,2.84692e-06,299.922,300.045,0.335095,-1.85077e-10,-10489.5,-2.04862e-06,0.00473991,680.045,4.49525e+09
9.8495e-06,0.0090033,19.997,399.881,2.84646e-06,299.896,300.046,0.335096,-1.84752e-10,-10460,-2.04502e-06,0.00575806,680.067,4.49525e+09
1.23119e-05,0.00900413,19.9957,399.83,2.84601e-06,299.87,300.046,0.335097,-1.84429e-10,-10430.5,-2.04144e-06,0.00677321,680.089,4.49525e+09
1.47743e-05,0.00900495,19.9945,399.779,2.84555e-06,299.845,300.047,0.335097,-1.84107e-10,-10401.2,-2.03788e-06,0.00778536,680.111,4.49525e+09
1.72366e-05,0.00900578,19.9932,399.728,2.8451e-06,299.819,300.047,0.335098,-1.83786e-10,-10372,-2.03433e-06,0.00879455,680.133,4.49525e+09
1.9699e-05,0.0090066,19.9919,399.677,2.84465e-06,299.794,300.048,0.335099,-1.83466e-10,-10342.8,-2.03079e-06,0.00980076,680.154,4.49525e+09
2.21614e-05,0.00900743,19.9906,399.626,2.8442e-06,299.768,300.049,0.3351,-1.83148e-10,-10313.7,-2.02726e-06,0.010804,680.176,4.49525e+09
2.46238e-05,0.00900825,19.9894,399.575,2.84375e-06,299.743,300.049,0.335101,-1.82831e-10,-10284.8,-2.02375e-06,0.0118043,680.198,4.49525e+09
2.70861e-05,0.00900908,19.9881,399.525,2.84329e-06,299.717,300.05,0.335101,-1.82515e-10,-10255.9,-2.02026e-06,0.0128017,680.219,4.49525e+09
2.95485e-05,0.0090099,19.9869,399.474,2.84285e-06,299.692,300.05,0.335102,-1.822e-10,-10227.1,-2.01678e-06,0.0137961,680.241,4.49525e+09
3.20109e-05,0.00901073,19.9856,399.424,2.8424e-06,299.667,300.051,0.335103,-1.81887e-10,-10198.4,-2.01331e-06,0.0147877,680.262,4.49525e+09
3.44733e-05,0.00901155,19.9843,399.373,2.84195e-06,299.642,300.052,0.335104,-1.81575e-10,-10169.8,-2.00985e-06,0.0157763,680.283,4.49525e+09
3.69356e-05,0.00901238,19.9831,399.323,2.8415e-06,299.617,300.052,0.335104,-1.81264e-10,-10141.3,-2.00641e-06,0.016762,680.305,4.49525e+09
3.9398e-05,0.0090132,19.9818,399.273,2.84106e-06,299.592,300.053,0.335105,-1.80955e-10,-10112.8,-2.00299e-06,0.0177448,680.326,4.49525e+09
4.18604e-05,0.00901403,19.9806,399.223,2.84061e-06,299.567,300.053,0.335106,-1.80646e-10,-10084.5,-1.99957e-06,0.0187248,680.347,4.49525e+09
4.43228e-05,0.00901485,19.9793,399.173,2.84017e-06,299.542,300.054,0.335107,-1.80339e-10,-10056.2,-1.99617e-06,0.0197018,680.368,4.49525e+09
4.67851e-05,0.00901568,19.9781,399.123,2.83972e-06,299.517,300.055,0.335107,-1.80033e-10,-10028,-1.99278e-06,0.0206761,680.389,4.49525e+09
4.92475e-05,0.0090165,19.9768,399.074,2.83928e-06,299.493,300.055,0.335108,-1.79728e-10,-9999.95,-1.98941e-06,0.0216474,680.41,4.49525e+09
5.17099e-05,0.00901733,19.9756,399.024,2.83884e-06,299.468,300.056,0.335109,-1.79425e-10,-9971.94,-1.98605e-06,0.022616,680.431,4.49525e+09
5.41723e-05,0.00901815,19.9743,398.975,2.83839e-06,299.444,300.056,0.33511,-1.79122e-10,-9944.03,-1.9827e-06,0.0235817,680.452,4.49525e+09
5.66346e-05,0.00901898,19.9731,398.925,2.83795e-06,299.419,300.057,0.335111,-1.78821e-10,-9916.2,-1.97937e-06,0.0245446,680.472,4.49525e+09
5.9097e-05,0.0090198,19.9719,398.876,2.83751e-06,299.395,300.058,0.335111,-1.78521e-10,-9888.45,-1.97605e-06,0.0255046,680.493,4.49525e+09
6.15594e-05,0.00902063,19.9706,398.826,2.83707e-06,299.37,300.058,0.335112,-1.78222e-10,-9860.79,-1.97274e-06,0.0264619,680.514,4.49525e+09
6.40218e-05,0.00902145,19.9694,398.777,2.83663e-06,299.346,300.059,0.335113,-1.77924e-10,-9833.22,-1.96944e-06,0.0274164,680.534,4.49525e+09
6.64841e-05,0.00902228,19.9682,398.728,2.8362e-06,299.322,300.059,0.335114,-1.77628e-10,-9805.72,-1.96616e-06,0.0283681,680.555,4.49525e+09
