354,631.659,58620.9,330180,9.60877e-06,1903.44
355,630.711,60582.4,329491,9.65633e-06,1908.14
356,629.76,62595.9,328799,9.70398e-06,1912.84
357,628.807,64662.1,328106,9.75173e-06,1917.54
358,627.852,66782.1,327410,9.79958e-06,1922.23
359,626.895,68957,326712,9.84754e-06,1926.92
360,625.935,71187.6,326011,9.89559e-06,1931.61
361,624.973,73475,325308,9.94374e-06,1936.29
362,624.008,75820.1,324602,9.992e-06,1940.96
363,623.041,78224.1,323894,1.00404e-05,1945.64
364,622.072,80687.9,323184,1.00888e-05,1950.31
365,621.1,83212.6,322471,1.01374e-05,1954.97
366,620.126,85799.2,321756,1.0186e-05,1959.63
367,619.149,88448.7,321038,1.02348e-05,1964.29
368,618.17,91162.2,320318,1.02836e-05,1968.94
369,617.188,93940.8,319595,1.03326e-05,1973.59
370,616.203,96785.6,318869,1.03816e-05,1978.23
371,615.216,99697.6,318141,1.04308e-05,1982.87
372,614.227,102678,317410,1.048e-05,1987.5
373,613.235,105728,316677,1.05294e-05,1992.13
374,612.24,108848,315941,1.05788e-05,1996.75
375,611.242,112040,315202,1.06284e-05,2001.37
376,610.242,115305,314460,1.0678e-05,2005.98
377,609.239,118643,313716,1.07278e-05,2010.58
378,608.233,122057,312969,1.07776e-05,2015.18
379,607.225,125547,312219,1.08276e-05,2019.78
380,606.213,129114,311466,1.08776e-05,2024.37
381,605.199,132760,310710,1.09278e-05,2028.95
382,604.182,136485,309952,1.0978e-05,2033.53
383,603.162,140291,309190,1.10283e-05,2038.1
384,602.139,144179,308426,1.10788e-05,2042.67
385,601.113,148151,307658,1.11293e-05,2047.23
386,600.084,152206,306888,1.118e-05,2051.78
387,599.052,156348,306114,1.12307e-05,2056.33
388,598.017,160576,305337,1.12815e-05,2060.88
389,596.979,164892,304557,1.13325e-05,2065.41
390,595.938,169298,303774,1.13835e-05,2069.94
391,594.893,173794,302988,1.14346e-05,2074.46
392,593.846,178382,302199,1.14858e-05,2078.98
393,592.795,183063,301406,1.15372e-05,2083.49
394,591.741,187838,300610,1.15886e-05,2088
395,590.683,192708,299811,1.16401e-05,2092.49
396,589.622,197676,299008,1.16917e-05,2096.98
397,588.558,202741,298202,1.17434e-05,2101.47
398,587.491,207906,297392,1.17953e-05,2105.95
399,586.42,213171,296579,1.18472e-05,2110.42
400,585.345,218538,295762,1.18992e-05,2114.88
401,584.267,224009,294942,1.19513e-05,2119.34
402,583.185,229584,294118,1.20035e-05,2123.79
403,582.1,235264,293291,1.20558e-05,2128.23
404,581.011,241052,292460,1.21082e-05,2132.67
405,579.919,246949,291625,1.21607e-05,2137.1
406,578.822,252955,290786,1.22133e-05,2141.52
407,577.722,259073,289944,1.2266e-05,2145.93
408,576.618,265303,289097,1.23188e-05,2150.34
409,575.51,271647,288247,1.23717e-05,2154.74
410,574.398,278106,287392,1.24246e-05,2159.14
411,573.282,284682,286534,1.24777e-05,2163.52
412,572.163,291376,285672,1.25309e-05,2167.9
413,571.039,298189,284805,1.25842e-05,2172.28
414,569.91,305123,283934,1.26375e-05,2176.64
415,568.778,312179,283059,1.2691e-05,2181
416,567.642,319359,282180,1.27446e-05,2185.35
417,566.501,326664,281297,1.27982e-05,2189.69
418,565.355,334095,280409,1.2852e-05,2194.03
419,564.206,341654,279516,1.29059e-05,2198.36
420,563.052,349342,278619,1.29598e-05,2202.68
421,561.893,357161,277718,1.30139e-05,2206.99
422,560.73,365112,276811,1.3068e-05,2211.3
423,559.562,373197,275900,1.31222e-05,2215.6
424,558.389,381416,274985,1.31766e-05,2219.89
425,557.212,389773,274064,1.3231e-05,2224.17
426,556.03,398267,273139,1.32855e-05,2228.45
