409,751.863,196999,346967
410,750.732,201872,346238
411,749.599,206838,345506
412,748.462,211897,344773
413,747.324,217050,344036
414,746.182,222300,343297
415,745.037,227646,342555
416,743.89,233091,341811
417,742.74,238636,341064
418,741.587,244281,340315
419,740.431,250028,339563
420,739.273,255877,338808
421,738.111,261832,338051
422,736.947,267891,337290
423,735.779,274058,336527
424,734.609,280332,335761
425,733.435,286716,334993
426,732.259,293210,334221
427,731.079,299816,333447
428,729.897,306535,332670
429,728.711,313368,331890
430,727.522,320317,331106
431,726.329,327382,330320
432,725.134,334565,329531
433,723.935,341868,328739
434,722.733,349291,327944
435,721.527,356836,327145
436,720.319,364505,326344
437,719.106,372298,325539
438,717.891,380217,324731
439,716.671,388263,323920
440,715.449,396437,323105
441,714.223,404741,322288
442,712.993,413177,321466
443,711.759,421745,320642
444,710.522,430447,319814
445,709.281,439284,318983
446,708.036,448257,318148
447,706.788,457369,317309
448,705.536,466620,316467
449,704.28,476012,315622
450,703.019,485545,314772
451,701.755,495222,313919
452,700.487,505045,313063
453,699.215,515013,312202
454,697.939,525129,311338
455,696.658,535394,310469
456,695.374,545810,309597
457,694.085,556378,308721
458,692.792,567099,307841
459,691.494,577975,306957
460,690.192,589008,306068
461,688.885,600198,305176
462,687.574,611547,304279
463,686.259,623057,303378
464,684.938,634730,302473
465,683.614,646566,301563
466,682.284,658567,300649
467,680.949,670735,299730
468,679.61,683071,298807
469,678.265,695577,297880
470,676.916,708254,296947
471,675.562,721104,296010
472,674.202,734128,295068
473,672.837,747328,294121
474,671.467,760705,293169
475,670.091,774261,292213
476,668.71,787998,291251
477,667.324,801917,290284
478,665.932,816020,289312
479,664.534,830308,288334
480,663.131,844782,287351
481,661.721,859446,286363
482,660.306,874299,285369
483,658.885,889344,284370
484,657.458,904583,283365
485,656.024,920016,282354
486,654.584,935647,281337
487,653.138,951475,280315
488,651.685,967504,279286
489,650.226,983734,278251
490,648.76,1.00017e+06,277211
491,647.287,1.01681e+06,276163
492,645.808,1.03365e+06,275109
493,644.321,1.05071e+06,274049
494,642.827,1.06797e+06,272982
495,641.326,1.08545e+06,271909
496,639.818,1.10314e+06,270828
497,638.302,1.12104e+06,269741
498,636.778,1.13917e+06,268646
499,635.247,1.15751e+06,267544
500,633.708,1.17607e+06,266435
