# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s]
0.03425,0.0118622,49.469,2447.18,4.99754e-05,296.685,300,0.346342
0.0343,0.0118795,49.4685,2447.14,4.99739e-05,296.685,300,0.346342
0.03435,0.0118969,49.4681,2447.09,4.99725e-05,296.685,300,0.346342
0.0344,0.0119142,49.4676,2447.04,4.99711e-05,296.684,300,0.346342
0.03445,0.0119315,49.4671,2446.99,4.99696e-05,296.684,300,0.346342
0.0345,0.0119488,49.4666,2446.95,4.99682e-05,296.684,300,0.346342
0.03455,0.0119661,49.4662,2446.9,4.99668e-05,296.684,300,0.346342
0.0346,0.0119834,49.4657,2446.85,4.99653e-05,296.684,300,0.346342
0.03465,0.0120008,49.4652,2446.81,4.99639e-05,296.684,300,0.346342
0.0347,0.0120181,49.4647,2446.76,4.99625e-05,296.683,300,0.346342
0.03475,0.0120354,49.4643,2446.71,4.9961e-05,296.683,300,0.346342
0.0348,0.0120527,49.4638,2446.67,4.99596e-05,296.683,300,0.346342
0.03485,0.01207,49.4633,2446.62,4.99582e-05,296.683,300,0.346342
0.0349,0.0120873,49.4628,2446.57,4.99567e-05,296.683,300,0.346342
0.03495,0.0121047,49.4624,2446.52,4.99553e-05,296.683,300,0.346342
0.035,0.012122,49.4619,2446.48,4.99539e-05,296.682,300,0.346342
0.03505,0.0121393,49.4614,2446.43,4.99524e-05,296.682,300,0.346342
0.0351,0.0121566,49.4609,2446.38,4.9951e-05,296.682,300,0.346342
0.03515,0.0121739,49.4605,2446.34,4.99496e-05,296.682,300,0.346342
0.0352,0.0121912,49.46,2446.29,4.99482e-05,296.682,300,0.346342
0.03525,0.0122086,49.4595,2446.24,4.99467e-05,296.682,300,0.346342
0.0353,0.0122259,49.459,2446.2,4.99453e-05,296.681,300,0.346342
0.03535,0.0122432,49.4586,2446.15,4.99439e-05,296.681,300,0.346342
0.0354,0.0122605,49.4581,2446.1,4.99424e-05,296.681,300,0.346342
0.03545,0.0122778,49.4576,2446.05,4.9941e-05,296.681,300,0.346342
0.0355,0.0122951,49.4571,2446.01,4.99396e-05,296.681,300,0.346342
0.03555,0.0123125,49.4567,2445.96,4.99381e-05,296.681,300,0.346342
0.0356,0.0123298,49.4562,2445.91,4.99367e-05,296.681,300,0.346342
0.03565,0.0123471,49.4557,2445.87,4.99353e-05,296.68,300,0.346342
0.0357,0.0123644,49.4552,2445.82,4.99339e-05,296.68,300,0.346342
0.03575,0.0123817,49.4548,2445.77,4.99324e-05,296.68,300,0.346342
0.0358,0.0123991,49.4543,2445.73,4.9931e-05,296.68,300,0.346342
0.03585,0.0124164,49.4538,2445.68,4.99296e-05,296.68,300,0.346342
0.0359,0.0124337,49.4533,2445.63,4.99281e-05,296.68,300,0.346342
0.03595,0.012451,49.4529,2445.59,4.99267e-05,296.68,300,0.346342
0.036,0.0124683,49.4524,2445.54,4.99253e-05,296.679,300,0.346342
0.03605,0.0124856,49.4519,2445.49,4.99239e-05,296.679,300,0.346342
0.0361,0.012503,49.4514,2445.44,4.99224e-05,296.679,300,0.346342
0.03615,0.0125203,49.451,2445.4,4.9921e-05,296.679,300,0.346342
0.0362,0.0125376,49.4505,2445.35,4.99196e-05,296.679,300,0.346342
0.03625,0.0125549,49.45,2445.3,4.99182e-05,296.679,300,0.346342
0.0363,0.0125722,49.4495,2445.26,4.99167e-05,296.679,300,0.346342
0.03635,0.0125895,49.4491,2445.21,4.99153e-05,296.679,300,0.346342
0.0364,0.0126069,49.4486,2445.16,4.99139e-05,296.678,300,0.346342
0.03645,0.0126242,49.4481,2445.12,4.99125e-05,296.678,300,0.346342
0.0365,0.0126415,49.4476,2445.07,4.9911e-05,296.678,300,0.346342
0.03655,0.0126588,49.4472,2445.02,4.99096e-05,296.678,300,0.346342
0.0366,0.0126761,49.4467,2444.98,4.99082e-05,296.678,300,0.346342
0.03665,0.0126934,49.4462,2444.93,4.99067e-05,296.678,300,0.346342
0.0367,0.0127108,49.4458,2444.88,4.99053e-05,296.678,300,0.346342
0.03675,0.0127281,49.4453,2444.84,4.99039e-05,296.678,300,0.346342
0.0368,0.0127454,49.4448,2444.79,4.99025e-05,296.677,300,0.346342
0.03685,0.0127627,49.4443,2444.74,4.9901e-05,296.677,300,0.346342
0.0369,0.01278,49.4439,2444.7,4.98996e-05,296.677,300,0.346342
0.03695,0.0127973,49.4434,2444.65,4.98982e-05,296.677,300,0.346342
0.037,0.0128147,49.4429,2444.6,4.98968e-05,296.677,300,0.346342
0.03705,0.012832,49.4424,2444.56,4.98953e-05,296.677,300,0.346342
0.0371,0.0128493,49.442,2444.51,4.98939e-05,296.677,300,0.346342
0.03715,0.0128666,49.4415,2444.46,4.98925e-05,296.677,300,0.346342
0.0372,0.0128839,49.441,2444.42,4.98911e-05,296.676,300,0.346342
0.03725,0.0129012,49.4406,2444.37,4.98896e-05,296.676,300,0.346342
0.0373,0.0129186,49.4401,2444.32,4.98882e-05,296.676,300,0.346342
0.03735,0.0129359,49.4396,2444.27,4.98868e-05,296.676,300,0.346342
0.0374,0.0129532,49.4391,2444.23,4.98854e-05,296.676,300,0.346342
0.03745,0.0129705,49.4387,2444.18,4.9884e-05,296.676,300,0.346342
0.0375,0.0129878,49.4382,2444.13,4.98825e-05,296.676,300,0.346342
0.03755,0.0130052,49.4377,2444.09,4.98811e-05,296.676,300,0.346342
0.0376,0.0130225,49.4372,2444.04,4.98797e-05,296.676,300,0.346342
0.03765,0.0130398,49.4368,2443.99,4.98783e-05,296.675,300,0.346342
0.0377,0.0130571,49.4363,2443.95,4.98768e-05,296.675,300,0.346342
0.03775,0.0130744,49.4358,2443.9,4.98754e-05,296.675,300,0.346342
0.0378,0.0130917,49.4354,2443.85,4.9874e-05,296.675,300,0.346342
0.03785,0.0131091,49.4349,2443.81,4.98726e-05,296.675,300,0.346342
0.0379,0.0131264,49.4344,2443.76,4.98711e-05,296.675,300,0.346342
0.03795,0.0131437,49.4339,2443.71,4.98697e-05,296.675,300,0.346342
0.038,0.013161,49.4335,2443.67,4.98683e-05,296.675,300,0.346342
0.03805,0.0131783,49.433,2443.62,4.98669e-05,296.675,300,0.346342
0.0381,0.0131956,49.4325,2443.57,4.98655e-05,296.675,300,0.346342
0.03815,0.013213,49.4321,2443.53,4.9864e-05,296.674,300,0.346342
0.0382,0.0132303,49.4316,2443.48,4.98626e-05,296.674,300,0.346342
0.03825,0.0132476,49.4311,2443.43,4.98612e-05,296.674,300,0.346342
0.0383,0.0132649,49.4306,2443.39,4.98598e-05,296.674,300,0.346342
0.03835,0.0132822,49.4302,2443.34,4.98583e-05,296.674,300,0.346342
0.0384,0.0132995,49.4297,2443.29,4.98569e-05,296.674,300,0.346342
0.03845,0.0133169,49.4292,2443.25,4.98555e-05,296.674,300,0.346342
0.0385,0.0133342,49.4288,2443.2,4.98541e-05,296.674,300,0.346342
0.03855,0.0133515,49.4283,2443.16,4.98527e-05,296.674,300,0.346342
0.0386,0.0133688,49.4278,2443.11,4.98512e-05,296.674,300,0.346342
0.03865,0.0133861,49.4273,2443.06,4.98498e-05,296.673,300,0.346342
0.0387,0.0134034,49.4269,2443.02,4.98484e-05,296.673,300,0.346342
0.03875,0.0134208,49.4264,2442.97,4.9847e-05,296.673,300,0.346342
0.0388,0.0134381,49.4259,2442.92,4.98456e-05,296.673,300,0.346342
0.03885,0.0134554,49.4255,2442.88,4.98441e-05,296.673,300,0.346342
0.0389,0.0134727,49.425,2442.83,4.98427e-05,296.673,300,0.346342
0.03895,0.01349,49.4245,2442.78,4.98413e-05,296.673,300,0.346342
0.039,0.0135073,49.424,2442.74,4.98399e-05,296.673,300,0.346342
0.03905,0.0135247,49.4236,2442.69,4.98385e-05,296.673,300,0.346342
0.0391,0.013542,49.4231,2442.64,4.9837e-05,296.673,300,0.346342
0.03915,0.0135593,49.4226,2442.6,4.98356e-05,296.673,300,0.346342
0.0392,0.0135766,49.4222,2442.55,4.98342e-05,296.672,300,0.346342
0.03925,0.0135939,49.4217,2442.5,4.98328e-05,296.672,300,0.346342
0.0393,0.0136112,49.4212,2442.46,4.98314e-05,296.672,300,0.346342
0.03935,0.0136286,49.4207,2442.41,4.98299e-05,296.672,300,0.346342
0.0394,0.0136459,49.4203,2442.36,4.98285e-05,296.672,300,0.346342
0.03945,0.0136632,49.4198,2442.32,4.98271e-05,296.672,300,0.346342
0.0395,0.0136805,49.4193,2442.27,4.98257e-05,296.672,300,0.346342
0.03955,0.0136978,49.4189,2442.22,4.98243e-05,296.672,300,0.346342
0.0396,0.0137152,49.4184,2442.18,4.98228e-05,296.672,300,0.346342
0.03965,0.0137325,49.4179,2442.13,4.98214e-05,296.672,300,0.346342
0.0397,0.0137498,49.4174,2442.08,4.982e-05,296.672,300,0.346342
0.03975,0.0137671,49.417,2442.04,4.98186e-05,296.672,300,0.346342
0.0398,0.0137844,49.4165,2441.99,4.98172e-05,296.671,300,0.346342
0.03985,0.0138017,49.416,2441.94,4.98157e-05,296.671,300,0.346342
0.0399,0.0138191,49.4156,2441.9,4.98143e-05,296.671,300,0.346342
0.03995,0.0138364,49.4151,2441.85,4.98129e-05,296.671,300,0.346342
0.04,0.0138537,49.4146,2441.81,4.98115e-05,296.671,300,0.346342
0.04005,0.013871,49.4142,2441.76,4.98101e-05,296.671,300,0.346342
0.0401,0.0138883,49.4137,2441.71,4.98087e-05,296.671,300,0.346342
0.04015,0.0139056,49.4132,2441.67,4.98072e-05,296.671,300,0.346342
0.0402,0.013923,49.4127,2441.62,4.98058e-05,296.671,300,0.346342
0.04025,0.0139403,49.4123,2441.57,4.98044e-05,296.671,300,0.346342
0.0403,0.0139576,49.4118,2441.53,4.9803e-05,296.671,300,0.346342
0.04035,0.0139749,49.4113,2441.48,4.98016e-05,296.671,300,0.346342
0.0404,0.0139922,49.4109,2441.43,4.98001e-05,296.671,300,0.346342
0.04045,0.0140095,49.4104,2441.39,4.97987e-05,296.67,300,0.346342
0.0405,0.0140269,49.4099,2441.34,4.97973e-05,296.67,300,0.346342
0.04055,0.0140442,49.4095,2441.29,4.97959e-05,296.67,300,0.346342
0.0406,0.0140615,49.409,2441.25,4.97945e-05,296.67,300,0.346342
0.04065,0.0140788,49.4085,2441.2,4.97931e-05,296.67,300,0.346342
0.0407,0.0140961,49.408,2441.15,4.97916e-05,296.67,300,0.346342
0.04075,0.0141134,49.4076,2441.11,4.97902e-05,296.67,300,0.346342
0.0408,0.0141308,49.4071,2441.06,4.97888e-05,296.67,300,0.346342
0.04085,0.0141481,49.4066,2441.02,4.97874e-05,296.67,300,0.346342
0.0409,0.0141654,49.4062,2440.97,4.9786e-05,296.67,300,0.346342
0.04095,0.0141827,49.4057,2440.92,4.97846e-05,296.67,300,0.346342
0.041,0.0142,49.4052,2440.88,4.97831e-05,296.67,300,0.346342
0.04105,0.0142173,49.4048,2440.83,4.97817e-05,296.67,300,0.346342
0.0411,0.0142347,49.4043,2440.78,4.97803e-05,296.67,300,0.346342
0.04115,0.014252,49.4038,2440.74,4.97789e-05,296.67,300,0.346342
0.0412,0.0142693,49.4033,2440.69,4.97775e-05,296.669,300,0.346342
0.04125,0.0142866,49.4029,2440.64,4.97761e-05,296.669,300,0.346342
0.0413,0.0143039,49.4024,2440.6,4.97746e-05,296.669,300,0.346342
0.04135,0.0143213,49.4019,2440.55,4.97732e-05,296.669,300,0.346342
0.0414,0.0143386,49.4015,2440.5,4.97718e-05,296.669,300,0.346342
0.04145,0.0143559,49.401,2440.46,4.97704e-05,296.669,300,0.346342
0.0415,0.0143732,49.4005,2440.41,4.9769e-05,296.669,300,0.346342
0.04155,0.0143905,49.4001,2440.37,4.97676e-05,296.669,300,0.346342
0.0416,0.0144078,49.3996,2440.32,4.97662e-05,296.669,300,0.346342
0.04165,0.0144252,49.3991,2440.27,4.97647e-05,296.669,300,0.346342
0.0417,0.0144425,49.3986,2440.23,4.97633e-05,296.669,300,0.346342
0.04175,0.0144598,49.3982,2440.18,4.97619e-05,296.669,300,0.346342
0.0418,0.0144771,49.3977,2440.13,4.97605e-05,296.669,300,0.346342
0.04185,0.0144944,49.3972,2440.09,4.97591e-05,296.669,300,0.346342
0.0419,0.0145117,49.3968,2440.04,4.97577e-05,296.669,300,0.346342
0.04195,0.0145291,49.3963,2439.99,4.97562e-05,296.669,300,0.346342
0.042,0.0145464,49.3958,2439.95,4.97548e-05,296.668,300,0.346342
0.04205,0.0145637,49.3954,2439.9,4.97534e-05,296.668,300,0.346342
0.0421,0.014581,49.3949,2439.85,4.9752e-05,296.668,300,0.346342
0.04215,0.0145983,49.3944,2439.81,4.97506e-05,296.668,300,0.346342
0.0422,0.0146156,49.3939,2439.76,4.97492e-05,296.668,300,0.346342
0.04225,0.014633,49.3935,2439.72,4.97478e-05,296.668,300,0.346342
0.0423,0.0146503,49.393,2439.67,4.97463e-05,296.668,300,0.346342
0.04235,0.0146676,49.3925,2439.62,4.97449e-05,296.668,300,0.346342
0.0424,0.0146849,49.3921,2439.58,4.97435e-05,296.668,300,0.346342
0.04245,0.0147022,49.3916,2439.53,4.97421e-05,296.668,300,0.346342
0.0425,0.0147195,49.3911,2439.48,4.97407e-05,296.668,300,0.346342
0.04255,0.0147369,49.3907,2439.44,4.97393e-05,296.668,300,0.346342
0.0426,0.0147542,49.3902,2439.39,4.97379e-05,296.668,300,0.346342
0.04265,0.0147715,49.3897,2439.35,4.97364e-05,296.668,300,0.346342
0.0427,0.0147888,49.3893,2439.3,4.9735e-05,296.668,300,0.346342
0.04275,0.0148061,49.3888,2439.25,4.97336e-05,296.668,300,0.346342
0.0428,0.0148234,49.3883,2439.21,4.97322e-05,296.668,300,0.346342
0.04285,0.0148408,49.3879,2439.16,4.97308e-05,296.668,300,0.346342
0.0429,0.0148581,49.3874,2439.11,4.97294e-05,296.668,300,0.346342
0.04295,0.0148754,49.3869,2439.07,4.9728e-05,296.667,300,0.346342
0.043,0.0148927,49.3864,2439.02,4.97265e-05,296.667,300,0.346342
0.04305,0.01491,49.386,2438.97,4.97251e-05,296.667,300,0.346342
0.0431,0.0149273,49.3855,2438.93,4.97237e-05,296.667,300,0.346342
0.04315,0.0149447,49.385,2438.88,4.97223e-05,296.667,300,0.346342
0.0432,0.014962,49.3846,2438.84,4.97209e-05,296.667,300,0.346342
0.04325,0.0149793,49.3841,2438.79,4.97195e-05,296.667,300,0.346342
0.0433,0.0149966,49.3836,2438.74,4.97181e-05,296.667,300,0.346342
0.04335,0.0150139,49.3832,2438.7,4.97166e-05,296.667,300,0.346342
0.0434,0.0150313,49.3827,2438.65,4.97152e-05,296.667,300,0.346342
0.04345,0.0150486,49.3822,2438.6,4.97138e-05,296.667,300,0.346342
0.0435,0.0150659,49.3818,2438.56,4.97124e-05,296.667,300,0.346342
0.04355,0.0150832,49.3813,2438.51,4.9711e-05,296.667,300,0.346342
0.0436,0.0151005,49.3808,2438.47,4.97096e-05,296.667,300,0.346342
0.04365,0.0151178,49.3803,2438.42,4.97082e-05,296.667,300,0.346342
0.0437,0.0151352,49.3799,2438.37,4.97068e-05,296.667,300,0.346342
0.04375,0.0151525,49.3794,2438.33,4.97053e-05,296.667,300,0.346342
0.0438,0.0151698,49.3789,2438.28,4.97039e-05,296.667,300,0.346342
0.04385,0.0151871,49.3785,2438.23,4.97025e-05,296.667,300,0.346342
0.0439,0.0152044,49.378,2438.19,4.97011e-05,296.667,300,0.346342
0.04395,0.0152217,49.3775,2438.14,4.96997e-05,296.667,300,0.346342
0.044,0.0152391,49.3771,2438.09,4.96983e-05,296.666,300,0.346342
0.04405,0.0152564,49.3766,2438.05,4.96969e-05,296.666,300,0.346342
0.0441,0.0152737,49.3761,2438,4.96954e-05,296.666,300,0.346342
0.04415,0.015291,49.3757,2437.96,4.9694e-05,296.666,300,0.346342
0.0442,0.0153083,49.3752,2437.91,4.96926e-05,296.666,300,0.346342
0.04425,0.0153256,49.3747,2437.86,4.96912e-05,296.666,300,0.346342
0.0443,0.015343,49.3743,2437.82,4.96898e-05,296.666,300,0.346342
0.04435,0.0153603,49.3738,2437.77,4.96884e-05,296.666,300,0.346342
0.0444,0.0153776,49.3733,2437.72,4.9687e-05,296.666,300,0.346342
0.04445,0.0153949,49.3728,2437.68,4.96856e-05,296.666,300,0.346342
0.0445,0.0154122,49.3724,2437.63,4.96842e-05,296.666,300,0.346342
0.04455,0.0154295,49.3719,2437.59,4.96827e-05,296.666,300,0.346342
0.0446,0.0154469,49.3714,2437.54,4.96813e-05,296.666,300,0.346342
0.04465,0.0154642,49.371,2437.49,4.96799e-05,296.666,300,0.346342
0.0447,0.0154815,49.3705,2437.45,4.96785e-05,296.666,300,0.346342
0.04475,0.0154988,49.37,2437.4,4.96771e-05,296.666,300,0.346342
0.0448,0.0155161,49.3696,2437.35,4.96757e-05,296.666,300,0.346342
0.04485,0.0155334,49.3691,2437.31,4.96743e-05,296.666,300,0.346342
0.0449,0.0155508,49.3686,2437.26,4.96729e-05,296.666,300,0.346342
0.04495,0.0155681,49.3682,2437.22,4.96714e-05,296.666,300,0.346342
0.045,0.0155854,49.3677,2437.17,4.967e-05,296.666,300,0.346342
0.04505,0.0156027,49.3672,2437.12,4.96686e-05,296.666,300,0.346342
0.0451,0.01562,49.3668,2437.08,4.96672e-05,296.666,300,0.346342
0.04515,0.0156374,49.3663,2437.03,4.96658e-05,296.666,300,0.346342
0.0452,0.0156547,49.3658,2436.98,4.96644e-05,296.666,300,0.346342
0.04525,0.015672,49.3654,2436.94,4.9663e-05,296.665,300,0.346342
0.0453,0.0156893,49.3649,2436.89,4.96616e-05,296.665,300,0.346342
0.04535,0.0157066,49.3644,2436.85,4.96602e-05,296.665,300,0.346342
0.0454,0.0157239,49.3639,2436.8,4.96587e-05,296.665,300,0.346342
0.04545,0.0157413,49.3635,2436.75,4.96573e-05,296.665,300,0.346342
0.0455,0.0157586,49.363,2436.71,4.96559e-05,296.665,300,0.346342
0.04555,0.0157759,49.3625,2436.66,4.96545e-05,296.665,300,0.346342
0.0456,0.0157932,49.3621,2436.61,4.96531e-05,296.665,300,0.346342
0.04565,0.0158105,49.3616,2436.57,4.96517e-05,296.665,300,0.346342
0.0457,0.0158278,49.3611,2436.52,4.96503e-05,296.665,300,0.346342
0.04575,0.0158452,49.3607,2436.48,4.96489e-05,296.665,300,0.346342
0.0458,0.0158625,49.3602,2436.43,4.96475e-05,296.665,300,0.346342
0.04585,0.0158798,49.3597,2436.38,4.9646e-05,296.665,300,0.346342
0.0459,0.0158971,49.3593,2436.34,4.96446e-05,296.665,300,0.346342
0.04595,0.0159144,49.3588,2436.29,4.96432e-05,296.665,300,0.346342
0.046,0.0159317,49.3583,2436.24,4.96418e-05,296.665,300,0.346342
0.04605,0.0159491,49.3579,2436.2,4.96404e-05,296.665,300,0.346342
0.0461,0.0159664,49.3574,2436.15,4.9639e-05,296.665,300,0.346342
0.04615,0.0159837,49.3569,2436.11,4.96376e-05,296.665,300,0.346342
0.0462,0.016001,49.3565,2436.06,4.96362e-05,296.665,300,0.346342
0.04625,0.0160183,49.356,2436.01,4.96348e-05,296.665,300,0.346342
0.0463,0.0160356,49.3555,2435.97,4.96333e-05,296.665,300,0.346342
0.04635,0.016053,49.3551,2435.92,4.96319e-05,296.665,300,0.346342
0.0464,0.0160703,49.3546,2435.88,4.96305e-05,296.665,300,0.346342
0.04645,0.0160876,49.3541,2435.83,4.96291e-05,296.665,300,0.346342
0.0465,0.0161049,49.3536,2435.78,4.96277e-05,296.665,300,0.346342
0.04655,0.0161222,49.3532,2435.74,4.96263e-05,296.665,300,0.346342
0.0466,0.0161395,49.3527,2435.69,4.96249e-05,296.665,300,0.346342
0.04665,0.0161569,49.3522,2435.64,4.96235e-05,296.665,300,0.346342
0.0467,0.0161742,49.3518,2435.6,4.96221e-05,296.665,300,0.346342
0.04675,0.0161915,49.3513,2435.55,4.96207e-05,296.665,300,0.346342
0.0468,0.0162088,49.3508,2435.51,4.96192e-05,296.664,300,0.346342
0.04685,0.0162261,49.3504,2435.46,4.96178e-05,296.664,300,0.346342
0.0469,0.0162434,49.3499,2435.41,4.96164e-05,296.664,300,0.346342
0.04695,0.0162608,49.3494,2435.37,4.9615e-05,296.664,300,0.346342
0.047,0.0162781,49.349,2435.32,4.96136e-05,296.664,300,0.346342
0.04705,0.0162954,49.3485,2435.27,4.96122e-05,296.664,300,0.346342
0.0471,0.0163127,49.348,2435.23,4.96108e-05,296.664,300,0.346342
0.04715,0.01633,49.3476,2435.18,4.96094e-05,296.664,300,0.346342
0.0472,0.0163474,49.3471,2435.14,4.9608e-05,296.664,300,0.346342
0.04725,0.0163647,49.3466,2435.09,4.96066e-05,296.664,300,0.346342
0.0473,0.016382,49.3462,2435.04,4.96051e-05,296.664,300,0.346342
0.04735,0.0163993,49.3457,2435,4.96037e-05,296.664,300,0.346342
0.0474,0.0164166,49.3452,2434.95,4.96023e-05,296.664,300,0.346342
0.04745,0.0164339,49.3448,2434.91,4.96009e-05,296.664,300,0.346342
0.0475,0.0164513,49.3443,2434.86,4.95995e-05,296.664,300,0.346342
0.04755,0.0164686,49.3438,2434.81,4.95981e-05,296.664,300,0.346342
0.0476,0.0164859,49.3434,2434.77,4.95967e-05,296.664,300,0.346342
0.04765,0.0165032,49.3429,2434.72,4.95953e-05,296.664,300,0.346342
0.0477,0.0165205,49.3424,2434.67,4.95939e-05,296.664,300,0.346342
0.04775,0.0165378,49.342,2434.63,4.95925e-05,296.664,300,0.346342
0.0478,0.0165552,49.3415,2434.58,4.95911e-05,296.664,300,0.346342
0.04785,0.0165725,49.341,2434.54,4.95896e-05,296.664,300,0.346342
0.0479,0.0165898,49.3405,2434.49,4.95882e-05,296.664,300,0.346342
0.04795,0.0166071,49.3401,2434.44,4.95868e-05,296.664,300,0.346342
0.048,0.0166244,49.3396,2434.4,4.95854e-05,296.664,300,0.346342
0.04805,0.0166417,49.3391,2434.35,4.9584e-05,296.664,300,0.346342
0.0481,0.0166591,49.3387,2434.3,4.95826e-05,296.664,300,0.346342
0.04815,0.0166764,49.3382,2434.26,4.95812e-05,296.664,300,0.346342
0.0482,0.0166937,49.3377,2434.21,4.95798e-05,296.664,300,0.346342
0.04825,0.016711,49.3373,2434.17,4.95784e-05,296.664,300,0.346342
0.0483,0.0167283,49.3368,2434.12,4.9577e-05,296.664,300,0.346342
0.04835,0.0167456,49.3363,2434.07,4.95756e-05,296.664,300,0.346342
0.0484,0.016763,49.3359,2434.03,4.95741e-05,296.664,300,0.346342
0.04845,0.0167803,49.3354,2433.98,4.95727e-05,296.664,300,0.346342
0.0485,0.0167976,49.3349,2433.94,4.95713e-05,296.664,300,0.346342
0.04855,0.0168149,49.3345,2433.89,4.95699e-05,296.664,300,0.346342
0.0486,0.0168322,49.334,2433.84,4.95685e-05,296.664,300,0.346342
0.04865,0.0168495,49.3335,2433.8,4.95671e-05,296.664,300,0.346342
0.0487,0.0168669,49.3331,2433.75,4.95657e-05,296.664,300,0.346342
0.04875,0.0168842,49.3326,2433.71,4.95643e-05,296.663,300,0.346342
0.0488,0.0169015,49.3321,2433.66,4.95629e-05,296.663,300,0.346342
0.04885,0.0169188,49.3317,2433.61,4.95615e-05,296.663,300,0.346342
0.0489,0.0169361,49.3312,2433.57,4.95601e-05,296.663,300,0.346342
0.04895,0.0169535,49.3307,2433.52,4.95587e-05,296.663,300,0.346342
0.049,0.0169708,49.3303,2433.47,4.95572e-05,296.663,300,0.346342
0.04905,0.0169881,49.3298,2433.43,4.95558e-05,296.663,300,0.346342
0.0491,0.0170054,49.3293,2433.38,4.95544e-05,296.663,300,0.346342
0.04915,0.0170227,49.3289,2433.34,4.9553e-05,296.663,300,0.346342
0.0492,0.01704,49.3284,2433.29,4.95516e-05,296.663,300,0.346342
0.04925,0.0170574,49.3279,2433.24,4.95502e-05,296.663,300,0.346342
0.0493,0.0170747,49.3275,2433.2,4.95488e-05,296.663,300,0.346342
0.04935,0.017092,49.327,2433.15,4.95474e-05,296.663,300,0.346342
0.0494,0.0171093,49.3265,2433.11,4.9546e-05,296.663,300,0.346342
0.04945,0.0171266,49.326,2433.06,4.95446e-05,296.663,300,0.346342
0.0495,0.0171439,49.3256,2433.01,4.95432e-05,296.663,300,0.346342
0.04955,0.0171613,49.3251,2432.97,4.95418e-05,296.663,300,0.346342
0.0496,0.0171786,49.3246,2432.92,4.95403e-05,296.663,300,0.346342
0.04965,0.0171959,49.3242,2432.87,4.95389e-05,296.663,300,0.346342
0.0497,0.0172132,49.3237,2432.83,4.95375e-05,296.663,300,0.346342
0.04975,0.0172305,49.3232,2432.78,4.95361e-05,296.663,300,0.346342
0.0498,0.0172478,49.3228,2432.74,4.95347e-05,296.663,300,0.346342
0.04985,0.0172652,49.3223,2432.69,4.95333e-05,296.663,300,0.346342
0.0499,0.0172825,49.3218,2432.64,4.95319e-05,296.663,300,0.346342
0.04995,0.0172998,49.3214,2432.6,4.95305e-05,296.663,300,0.346342
0.05,0.0173171,49.3209,2432.55,4.95291e-05,296.663,300,0.346342
0.05005,0.0173344,49.3204,2432.51,4.95277e-05,296.663,300,0.346342
0.0501,0.0173517,49.32,2432.46,4.95263e-05,296.663,300,0.346342
0.05015,0.0173691,49.3195,2432.41,4.95249e-05,296.663,300,0.346342
0.0502,0.0173864,49.319,2432.37,4.95235e-05,296.663,300,0.346342
0.05025,0.0174037,49.3186,2432.32,4.9522e-05,296.663,300,0.346342
0.0503,0.017421,49.3181,2432.27,4.95206e-05,296.663,300,0.346342
0.05035,0.0174383,49.3176,2432.23,4.95192e-05,296.663,300,0.346342
0.0504,0.0174556,49.3172,2432.18,4.95178e-05,296.663,300,0.346342
0.05045,0.017473,49.3167,2432.14,4.95164e-05,296.663,300,0.346342
0.0505,0.0174903,49.3162,2432.09,4.9515e-05,296.663,300,0.346342
0.05055,0.0175076,49.3158,2432.04,4.95136e-05,296.663,300,0.346342
0.0506,0.0175249,49.3153,2432,4.95122e-05,296.663,300,0.346342
0.05065,0.0175422,49.3148,2431.95,4.95108e-05,296.663,300,0.346342
0.0507,0.0175596,49.3144,2431.91,4.95094e-05,296.663,300,0.346342
0.05075,0.0175769,49.3139,2431.86,4.9508e-05,296.663,300,0.346342
0.0508,0.0175942,49.3134,2431.81,4.95066e-05,296.663,300,0.346342
0.05085,0.0176115,49.313,2431.77,4.95052e-05,296.663,300,0.346342
0.0509,0.0176288,49.3125,2431.72,4.95038e-05,296.663,300,0.346342
0.05095,0.0176461,49.312,2431.68,4.95023e-05,296.663,300,0.346342
0.051,0.0176635,49.3116,2431.63,4.95009e-05,296.663,300,0.346342
0.05105,0.0176808,49.3111,2431.58,4.94995e-05,296.663,300,0.346342
0.0511,0.0176981,49.3106,2431.54,4.94981e-05,296.663,300,0.346342
0.05115,0.0177154,49.3102,2431.49,4.94967e-05,296.663,300,0.346342
0.0512,0.0177327,49.3097,2431.44,4.94953e-05,296.663,300,0.346342
0.05125,0.01775,49.3092,2431.4,4.94939e-05,296.663,300,0.346342
0.0513,0.0177674,49.3087,2431.35,4.94925e-05,296.663,300,0.346342
0.05135,0.0177847,49.3083,2431.31,4.94911e-05,296.663,300,0.346342
0.0514,0.017802,49.3078,2431.26,4.94897e-05,296.663,300,0.346342
0.05145,0.0178193,49.3073,2431.21,4.94883e-05,296.663,300,0.346342
0.0515,0.0178366,49.3069,2431.17,4.94869e-05,296.663,300,0.346342
0.05155,0.0178539,49.3064,2431.12,4.94855e-05,296.662,300,0.346342
0.0516,0.0178713,49.3059,2431.08,4.94841e-05,296.662,300,0.346342
0.05165,0.0178886,49.3055,2431.03,4.94827e-05,296.662,300,0.346342
0.0517,0.0179059,49.305,2430.98,4.94812e-05,296.662,300,0.346342
0.05175,0.0179232,49.3045,2430.94,4.94798e-05,296.662,300,0.346342
