# grid [m], ug [m/s], rhog, Tg [K], Yf, YO2, YOH, YCO, YCO2, phi_g, Sm, Sh, Syf
0,0.313972,1.22036,300,6.55502e-19,-4.04626e-17,1.53138e-16,-4.04785e-18,-2.31463e-18,8.07346e-18,0,0,0
6.66667e-05,0.313972,1.22036,300,6.68548e-19,-6.69695e-17,1.53142e-16,-4.05143e-18,-2.47151e-18,8.23414e-18,0,0,0
0.000133333,0.313972,1.22036,300,6.81361e-19,-7.57977e-17,1.53145e-16,-4.05439e-18,-2.68481e-18,8.39194e-18,0,0,0
0.0002,0.313972,1.22036,300,6.93534e-19,-7.92022e-17,1.53148e-16,-4.05641e-18,-2.95285e-18,8.54187e-18,0,0,0
0.000266667,0.313972,1.22036,300,7.05139e-19,-8.05289e-17,1.53149e-16,-4.05761e-18,-3.2704e-18,8.6848e-18,0,0,0
0.000333333,0.313972,1.22036,300,7.16346e-19,-8.10462e-17,1.5315e-16,-4.05824e-18,-3.63034e-18,8.82283e-18,0,0,0
0.0004,0.313972,1.22036,300,7.27307e-19,-8.1248e-17,1.5315e-16,-4.05853e-18,-4.02507e-18,8.95784e-18,0,0,0
0.000466667,0.313972,1.22036,300,7.38127e-19,-8.13267e-17,1.53151e-16,-4.05864e-18,-4.44749e-18,9.0911e-18,0,0,0
0.000533333,0.313972,1.22036,300,7.48865e-19,-8.13574e-17,1.53151e-16,-4.05865e-18,-4.89143e-18,9.22335e-18,0,0,0
0.0006,0.313972,1.22036,300,7.59553e-19,-8.13693e-17,1.53151e-16,-4.05861e-18,-5.35186e-18,9.355e-18,0,0,0
0.000666667,0.313972,1.22036,300,7.70209e-19,-8.1374e-17,1.53151e-16,-4.05855e-18,-5.82475e-18,9.48623e-18,0,0,0
0.000733333,0.313972,1.22036,300,7.80839e-19,-8.13758e-17,1.53151e-16,-4.05848e-18,-6.307e-18,9.61716e-18,0,0,0
0.0008,0.313972,1.22036,300,7.91448e-19,-8.13765e-17,1.53151e-16,-4.05841e-18,-6.79625e-18,9.74782e-18,0,0,0
0.000866667,0.313972,1.22036,300,8.02037e-19,-8.13768e-17,1.53151e-16,-4.05834e-18,-7.29069e-18,9.87824e-18,0,0,0
0.000933333,0.313972,1.22036,300,8.12606e-19,-8.13769e-17,1.53151e-16,-4.05826e-18,-7.789e-18,1.00084e-17,0,0,0
0.001,0.313972,1.22036,300,8.23157e-19,-8.13769e-17,1.53151e-16,-4.05819e-18,-8.29016e-18,1.01384e-17,0,0,0
0.00106667,0.313972,1.22036,300,8.3369e-19,-8.13769e-17,1.53151e-16,-4.05811e-18,-8.79343e-18,1.02681e-17,0,0,0
0.00113333,0.313972,1.22036,300,8.44204e-19,-8.13769e-17,1.53151e-16,-4.05803e-18,-9.29827e-18,1.03976e-17,0,0,0
0.0012,0.313972,1.22036,300,8.54699e-19,-8.13769e-17,1.53151e-16,-4.05796e-18,-9.80426e-18,1.05269e-17,0,0,0
0.00126667,0.313972,1.22036,300,8.65177e-19,-8.13769e-17,1.53151e-16,-4.05788e-18,-1.03111e-17,1.06559e-17,0,0,0
0.00133333,0.313972,1.22036,300,8.75635e-19,-8.13769e-17,1.53151e-16,-4.0578e-18,-1.08186e-17,1.07847e-17,0,0,0
