# grid [m], ug [m/s], rhog, Tg [K], Yf, YO2, YOH, YCO, YCO2, phi_g, Sm, Sh, Syf
0,0.313972,1.22036,300,3.35634e-19,7.77952e-19,-1.70739e-18,-6.60798e-19,-2.35127e-19,4.13381e-18,0,0,0
6.66667e-05,0.313972,1.22036,300,3.35338e-19,1.26475e-18,-1.70739e-18,-6.60798e-19,-2.3547e-19,4.13017e-18,0,0,0
0.000133333,0.313972,1.22036,300,3.35043e-19,1.31786e-18,-1.70739e-18,-6.60797e-19,-2.35888e-19,4.12653e-18,0,0,0
0.0002,0.313972,1.22036,300,3.34748e-19,1.33435e-18,-1.70739e-18,-6.60797e-19,-2.36362e-19,4.1229e-18,0,0,0
0.000266667,0.313972,1.22036,300,3.34453e-19,1.34064e-18,-1.70739e-18,-6.60797e-19,-2.36877e-19,4.11928e-18,0,0,0
0.000333333,0.313972,1.22036,300,3.3416e-19,1.34309e-18,-1.70739e-18,-6.60797e-19,-2.37423e-19,4.11566e-18,0,0,0
0.0004,0.313972,1.22036,300,3.33867e-19,1.34405e-18,-1.70739e-18,-6.60797e-19,-2.37991e-19,4.11205e-18,0,0,0
0.000466667,0.313972,1.22036,300,3.33574e-19,1.34443e-18,-1.70739e-18,-6.60797e-19,-2.38576e-19,4.10845e-18,0,0,0
0.000533333,0.313972,1.22036,300,3.33282e-19,1.34457e-18,-1.70739e-18,-6.60797e-19,-2.39173e-19,4.10485e-18,0,0,0
0.0006,0.313972,1.22036,300,3.32991e-19,1.34463e-18,-1.70739e-18,-6.60796e-19,-2.39779e-19,4.10126e-18,0,0,0
0.000666667,0.313972,1.22036,300,3.327e-19,1.34466e-18,-1.70739e-18,-6.60796e-19,-2.40392e-19,4.09768e-18,0,0,0
0.000733333,0.313972,1.22036,300,3.32409e-19,1.34467e-18,-1.70739e-18,-6.60796e-19,-2.4101e-19,4.0941e-18,0,0,0
0.0008,0.313972,1.22036,300,3.32119e-19,1.34468e-18,-1.7074e-18,-6.60796e-19,-2.41632e-19,4.09053e-18,0,0,0
0.000866667,0.313972,1.22036,300,3.3183e-19,1.34468e-18,-1.7074e-18,-6.60796e-19,-2.42257e-19,4.08697e-18,0,0,0
0.000933333,0.313972,1.22036,300,3.31541e-19,1.34469e-18,-1.7074e-18,-6.60796e-19,-2.42884e-19,4.08341e-18,0,0,0
0.001,0.313972,1.22036,300,3.31253e-19,1.34469e-18,-1.7074e-18,-6.60796e-19,-2.43512e-19,4.07986e-18,0,0,0
0.00106667,0.313972,1.22036,300,3.30965e-19,1.34469e-18,-1.7074e-18,-6.60795e-19,-2.44141e-19,4.07632e-18,0,0,0
0.00113333,0.313972,1.22036,300,3.30678e-19,1.3447e-18,-1.7074e-18,-6.60795e-19,-2.44772e-19,4.07278e-18,0,0,0
0.0012,0.313972,1.22036,300,3.30392e-19,1.3447e-18,-1.7074e-18,-6.60795e-19,-2.45402e-19,4.06925e-18,0,0,0
0.00126667,0.313972,1.22036,300,3.30106e-19,1.3447e-18,-1.7074e-18,-6.60795e-19,-2.46034e-19,4.06573e-18,0,0,0
0.00133333,0.313972,1.22036,300,3.2982e-19,1.34471e-18,-1.7074e-18,-6.60795e-19,-2.46666e-19,4.06221e-18,0,0,0
0.0014,0.313972,1.22036,300,3.29535e-19,1.34471e-18,-1.7074e-18,-6.60795e-19,-2.47298e-19,4.0587e-18,0,0,0
0.00146667,0.313972,1.22036,300,3.29251e-19,1.34471e-18,-1.7074e-18,-6.60794e-19,-2.4793e-19,4.0552e-18,0,0,0
0.00153333,0.313972,1.22036,300,3.28967e-19,1.34471e-18,-1.7074e-18,-6.60794e-19,-2.48562e-19,4.0517e-18,0,0,0
0.0016,0.313972,1.22036,300,3.28683e-19,1.34472e-18,-1.7074e-18,-6.60794e-19,-2.49195e-19,4.04821e-18,0,0,0
0.00166667,0.313972,1.22036,300,3.28401e-19,1.34472e-18,-1.7074e-18,-6.60794e-19,-2.49827e-19,4.04473e-18,0,0,0
0.00173333,0.313972,1.22036,300,3.28118e-19,1.34472e-18,-1.7074e-18,-6.60794e-19,-2.5046e-19,4.04125e-18,0,0,0
0.0018,0.313972,1.22036,300,3.27837e-19,1.34473e-18,-1.7074e-18,-6.60794e-19,-2.51093e-19,4.03778e-18,0,0,0
0.00186667,0.313972,1.22036,300,3.27555e-19,1.34473e-18,-1.7074e-18,-6.60794e-19,-2.51726e-19,4.03432e-18,0,0,0
0.00193333,0.313972,1.22036,300,3.27275e-19,1.34473e-18,-1.7074e-18,-6.60793e-19,-2.52359e-19,4.03086e-18,0,0,0
0.002,0.313972,1.22036,300,3.26994e-19,1.34474e-18,-1.7074e-18,-6.60793e-19,-2.52992e-19,4.02741e-18,0,0,0
0.00206667,0.313972,1.22036,300,3.26715e-19,1.34474e-18,-1.7074e-18,-6.60793e-19,-2.53625e-19,4.02396e-18,0,0,0
0.00213333,0.313972,1.22036,300,3.26436e-19,1.34474e-18,-1.7074e-18,-6.60793e-19,-2.54258e-19,4.02053e-18,0,0,0
0.0022,0.313972,1.22036,300,3.26157e-19,1.34475e-18,-1.7074e-18,-6.60793e-19,-2.54891e-19,4.01709e-18,0,0,0
0.00226667,0.313972,1.22036,300,3.25879e-19,1.34475e-18,-1.70741e-18,-6.60793e-19,-2.55524e-19,4.01367e-18,0,0,0
0.00233333,0.313972,1.22036,300,3.25601e-19,1.34475e-18,-1.70741e-18,-6.60793e-19,-2.56157e-19,4.01025e-18,0,0,0
0.0024,0.313972,1.22036,300,3.25324e-19,1.34476e-18,-1.70741e-18,-6.60792e-19,-2.5679e-19,4.00684e-18,0,0,0
0.00246667,0.313972,1.22036,300,3.25048e-19,1.34476e-18,-1.70741e-18,-6.60792e-19,-2.57423e-19,4.00343e-18,0,0,0
0.00253333,0.313972,1.22036,300,3.24772e-19,1.34476e-18,-1.70741e-18,-6.60792e-19,-2.58057e-19,4.00003e-18,0,0,0
0.0026,0.313972,1.22036,300,3.24496e-19,1.34477e-18,-1.70741e-18,-6.60792e-19,-2.5869e-19,3.99664e-18,0,0,0
0.00266667,0.313972,1.22036,300,3.24221e-19,1.34477e-18,-1.70741e-18,-6.60792e-19,-2.59323e-19,3.99325e-18,0,0,0
0.00273333,0.313972,1.22036,300,3.23947e-19,1.34477e-18,-1.70741e-18,-6.60792e-19,-2.59957e-19,3.98987e-18,0,0,0
0.0028,0.313972,1.22036,300,3.23673e-19,1.34478e-18,-1.70741e-18,-6.60792e-19,-2.6059e-19,3.9865e-18,0,0,0
0.00286667,0.313972,1.22036,300,3.234e-19,1.34478e-18,-1.70741e-18,-6.60791e-19,-2.61224e-19,3.98313e-18,0,0,0
0.00293333,0.313972,1.22036,300,3.23127e-19,1.34478e-18,-1.70741e-18,-6.60791e-19,-2.61857e-19,3.97977e-18,0,0,0
0.003,0.313972,1.22036,300,3.22854e-19,1.34478e-18,-1.70741e-18,-6.60791e-19,-2.62491e-19,3.97642e-18,0,0,0
0.00306667,0.313972,1.22036,300,3.22582e-19,1.34479e-18,-1.70741e-18,-6.60791e-19,-2.63124e-19,3.97307e-18,0,0,0
0.00313333,0.313972,1.22036,300,3.22311e-19,1.34479e-18,-1.70741e-18,-6.60791e-19,-2.63758e-19,3.96973e-18,0,0,0
0.0032,0.313972,1.22036,300,3.2204e-19,1.34479e-18,-1.70741e-18,-6.60791e-19,-2.64391e-19,3.96639e-18,0,0,0
0.00326667,0.313972,1.22036,300,3.2177e-19,1.3448e-18,-1.70741e-18,-6.60791e-19,-2.65025e-19,3.96306e-18,0,0,0
0.00333333,0.313972,1.22036,300,3.215e-19,1.3448e-18,-1.70741e-18,-6.6079e-19,-2.65659e-19,3.95974e-18,0,0,0
0.0034,0.313972,1.22036,300,3.21231e-19,1.3448e-18,-1.70741e-18,-6.6079e-19,-2.66293e-19,3.95642e-18,0,0,0
0.00346667,0.313972,1.22036,300,3.20962e-19,1.34481e-18,-1.70741e-18,-6.6079e-19,-2.66926e-19,3.95311e-18,0,0,0
0.00353333,0.313972,1.22036,300,3.20694e-19,1.34481e-18,-1.70741e-18,-6.6079e-19,-2.6756e-19,3.94981e-18,0,0,0
0.0036,0.313972,1.22036,300,3.20426e-19,1.34481e-18,-1.70741e-18,-6.6079e-19,-2.68194e-19,3.94651e-18,0,0,0
0.00366667,0.313972,1.22036,300,3.20159e-19,1.34482e-18,-1.70741e-18,-6.6079e-19,-2.68828e-19,3.94322e-18,0,0,0
0.00373333,0.313972,1.22036,300,3.19892e-19,1.34482e-18,-1.70741e-18,-6.6079e-19,-2.69462e-19,3.93993e-18,0,0,0
0.0038,0.313972,1.22036,300,3.19626e-19,1.34482e-18,-1.70742e-18,-6.60789e-19,-2.70096e-19,3.93665e-18,0,0,0
0.00386667,0.313972,1.22036,300,3.1936e-19,1.34482e-18,-1.70742e-18,-6.60789e-19,-2.7073e-19,3.93338e-18,0,0,0
0.00393333,0.313972,1.22036,300,3.19095e-19,1.34481e-18,-1.70742e-18,-6.60789e-19,-2.71364e-19,3.93011e-18,0,0,0
0.004,0.313972,1.22036,300,3.1883e-19,1.3448e-18,-1.70742e-18,-6.60789e-19,-2.71998e-19,3.92685e-18,0,0,0
0.00406667,0.313972,1.22036,300,3.18566e-19,1.34478e-18,-1.70742e-18,-6.60789e-19,-2.72632e-19,3.9236e-18,0,0,0
0.00413333,0.313972,1.22036,300,3.18302e-19,1.34472e-18,-1.70742e-18,-6.60789e-19,-2.73267e-19,3.92035e-18,0,0,0
0.0042,0.313972,1.22036,300,3.18039e-19,1.3446e-18,-1.70742e-18,-6.60789e-19,-2.73901e-19,3.91711e-18,0,0,0
0.00426667,0.313972,1.22036,300,3.17776e-19,1.34436e-18,-1.70742e-18,-6.60788e-19,-2.74535e-19,3.91387e-18,0,0,0
0.00433333,0.313972,1.22036,300,3.17514e-19,1.34388e-18,-1.70742e-18,-6.60788e-19,-2.75169e-19,3.91064e-18,0,0,0
0.0044,0.313972,1.22036,300,3.17252e-19,1.3429e-18,-1.70742e-18,-6.60788e-19,-2.75804e-19,3.90742e-18,0,0,0
0.00446667,0.313972,1.22036,300,3.16991e-19,1.34092e-18,-1.70742e-18,-6.60788e-19,-2.76438e-19,3.9042e-18,0,0,0
0.00453333,0.313972,1.22036,300,3.1673e-19,1.33692e-18,-1.70743e-18,-6.60788e-19,-2.77073e-19,3.90099e-18,0,0,0
0.0046,0.313972,1.22036,300,3.16471e-19,1.32888e-18,-1.70744e-18,-6.60788e-19,-2.77707e-19,3.89779e-18,0,0,0
0.00466667,0.313972,1.22036,300,3.16212e-19,1.31266e-18,-1.70746e-18,-6.60788e-19,-2.78342e-19,3.8946e-18,0,0,0
