  Grid,   Temperature,   Uvec,  C7H16, O2, CO2
   1.340e-02,   2.142e+03,   2.368e+00,  7.260e-171,   2.693e-02,   1.623e-01
   1.347e-02,   2.143e+03,   2.369e+00,  1.444e-174,   2.688e-02,   1.625e-01
   1.353e-02,   2.144e+03,   2.369e+00,  2.848e-178,   2.683e-02,   1.626e-01
   1.360e-02,   2.145e+03,   2.370e+00,  5.569e-182,   2.678e-02,   1.627e-01
   1.367e-02,   2.146e+03,   2.371e+00,  1.080e-185,   2.673e-02,   1.629e-01
   1.373e-02,   2.147e+03,   2.372e+00,  2.079e-189,   2.668e-02,   1.630e-01
   1.380e-02,   2.148e+03,   2.373e+00,  3.973e-193,   2.664e-02,   1.631e-01
   1.387e-02,   2.148e+03,   2.374e+00,  7.536e-197,   2.660e-02,   1.632e-01
   1.393e-02,   2.149e+03,   2.375e+00,  1.420e-200,   2.655e-02,   1.634e-01
   1.400e-02,   2.150e+03,   2.375e+00,  2.656e-204,   2.651e-02,   1.635e-01
   1.407e-02,   2.151e+03,   2.376e+00,  4.937e-208,   2.648e-02,   1.636e-01
   1.413e-02,   2.152e+03,   2.377e+00,  9.119e-212,   2.644e-02,   1.637e-01
   1.420e-02,   2.152e+03,   2.377e+00,  1.674e-215,   2.640e-02,   1.638e-01
   1.427e-02,   2.153e+03,   2.378e+00,  3.056e-219,   2.637e-02,   1.639e-01
   1.433e-02,   2.154e+03,   2.379e+00,  5.545e-223,   2.633e-02,   1.640e-01
   1.440e-02,   2.154e+03,   2.379e+00,  1.001e-226,   2.630e-02,   1.641e-01
   1.447e-02,   2.155e+03,   2.380e+00,  1.796e-230,   2.627e-02,   1.642e-01
   1.453e-02,   2.156e+03,   2.381e+00,  3.207e-234,   2.623e-02,   1.643e-01
   1.460e-02,   2.156e+03,   2.381e+00,  5.698e-238,   2.620e-02,   1.643e-01
   1.467e-02,   2.157e+03,   2.382e+00,  1.007e-241,   2.617e-02,   1.644e-01
   1.473e-02,   2.158e+03,   2.382e+00,  1.773e-245,   2.615e-02,   1.645e-01
   1.480e-02,   2.158e+03,   2.383e+00,  3.105e-249,   2.612e-02,   1.646e-01
   1.487e-02,   2.159e+03,   2.383e+00,  5.414e-253,   2.609e-02,   1.647e-01
   1.493e-02,   2.159e+03,   2.384e+00,  9.400e-257,   2.607e-02,   1.647e-01
   1.500e-02,   2.160e+03,   2.384e+00,  1.625e-260,   2.604e-02,   1.648e-01
   1.507e-02,   2.160e+03,   2.385e+00,  2.798e-264,   2.602e-02,   1.649e-01
   1.513e-02,   2.161e+03,   2.385e+00,  4.799e-268,   2.599e-02,   1.649e-01
   1.520e-02,   2.161e+03,   2.386e+00,  8.198e-272,   2.597e-02,   1.650e-01
   1.527e-02,   2.162e+03,   2.386e+00,  1.395e-275,   2.595e-02,   1.651e-01
   1.533e-02,   2.162e+03,   2.386e+00,  2.366e-279,   2.592e-02,   1.651e-01
   1.540e-02,   2.162e+03,   2.387e+00,  3.997e-283,   2.590e-02,   1.652e-01
   1.547e-02,   2.163e+03,   2.387e+00,  6.731e-287,   2.588e-02,   1.653e-01
   1.553e-02,   2.163e+03,   2.388e+00,  1.129e-290,   2.586e-02,   1.653e-01
   1.560e-02,   2.164e+03,   2.388e+00,  1.889e-294,   2.584e-02,   1.654e-01
   1.567e-02,   2.164e+03,   2.388e+00,  3.150e-298,   2.582e-02,   1.654e-01
   1.573e-02,   2.164e+03,   2.389e+00,  5.236e-302,   2.580e-02,   1.655e-01
   1.580e-02,   2.165e+03,   2.389e+00,  8.677e-306,   2.579e-02,   1.655e-01
   1.587e-02,   2.165e+03,   2.389e+00,  1.434e-309,   2.577e-02,   1.656e-01
   1.593e-02,   2.166e+03,   2.390e+00,  2.362e-313,   2.575e-02,   1.656e-01
