# grid [m], ug [m/s], rhog, Tg [K], Yf, YO2, YOH, YCO, YCO2, phi_g, Sm, Sh, Syf
0,0.313928,1.22036,300,-1.05855e-16,-6.62839e-17,-4.14606e-16,3.21065e-17,2.05497e-16,-1.30376e-15,0,0,-0
6.66667e-05,0.313928,1.22036,300,-1.05792e-16,1.95765e-16,-4.32817e-16,3.21065e-17,2.0493e-16,-1.30298e-15,0,0,-0
0.000133333,0.313928,1.22036,300,-1.05738e-16,2.32001e-16,-4.51286e-16,3.21066e-17,2.0424e-16,-1.30232e-15,0,0,-0
0.0002,0.313928,1.22036,300,-1.05665e-16,2.45658e-16,-4.69745e-16,3.21067e-17,2.03457e-16,-1.30141e-15,0,0,-0
0.000266667,0.313928,1.22036,300,-1.0559e-16,2.5102e-16,-4.88194e-16,3.21068e-17,2.02607e-16,-1.3005e-15,0,0,-0
0.000333333,0.313928,1.22036,300,-1.05517e-16,2.53135e-16,-5.06633e-16,3.21069e-17,2.01707e-16,-1.29959e-15,0,0,-0
0.0004,0.313928,1.22036,300,-1.05443e-16,2.53972e-16,-5.25064e-16,3.2107e-17,2.0077e-16,-1.29868e-15,0,0,-0
0.000466667,0.313928,1.22036,300,-1.05369e-16,2.54306e-16,-5.43485e-16,3.21071e-17,1.99806e-16,-1.29777e-15,0,0,-0
0.000533333,0.313928,1.22036,300,-1.05295e-16,2.54441e-16,-5.61898e-16,3.21072e-17,1.98821e-16,-1.29687e-15,0,0,-0
0.0006,0.313928,1.22036,300,-1.05222e-16,2.54498e-16,-5.80301e-16,3.21073e-17,1.97823e-16,-1.29596e-15,0,0,-0
0.000666667,0.313928,1.22036,300,-1.05149e-16,2.54525e-16,-5.98695e-16,3.21074e-17,1.96813e-16,-1.29506e-15,0,0,-0
0.000733333,0.313928,1.22036,300,-1.05075e-16,2.54539e-16,-6.1708e-16,3.21075e-17,1.95795e-16,-1.29415e-15,0,0,-0
0.0008,0.313928,1.22036,300,-1.05002e-16,2.54548e-16,-6.35455e-16,3.21076e-17,1.94772e-16,-1.29325e-15,0,0,-0
0.000866667,0.313928,1.22036,300,-1.04929e-16,2.54556e-16,-6.53822e-16,3.21077e-17,1.93744e-16,-1.29235e-15,0,0,-0
0.000933333,0.313928,1.22036,300,-1.04856e-16,2.54563e-16,-6.72179e-16,3.21078e-17,1.92714e-16,-1.29146e-15,0,0,-0
0.001,0.313928,1.22036,300,-1.04783e-16,2.54569e-16,-6.90527e-16,3.21079e-17,1.91681e-16,-1.29056e-15,0,0,-0
0.00106667,0.313928,1.22036,300,-1.04711e-16,2.54576e-16,-7.08867e-16,3.2108e-17,1.90647e-16,-1.28966e-15,0,0,-0
0.00113333,0.313928,1.22036,300,-1.04638e-16,2.54582e-16,-7.27196e-16,3.2108e-17,1.89612e-16,-1.28877e-15,0,0,-0
0.0012,0.313928,1.22036,300,-1.04566e-16,2.54588e-16,-7.45517e-16,3.21081e-17,1.88577e-16,-1.28788e-15,0,0,-0
0.00126667,0.313928,1.22036,300,-1.04493e-16,2.54595e-16,-7.63829e-16,3.21082e-17,1.87541e-16,-1.28699e-15,0,0,-0
0.00133333,0.313928,1.22036,300,-1.04421e-16,2.54601e-16,-7.82131e-16,3.21083e-17,1.86505e-16,-1.2861e-15,0,0,-0
0.0014,0.313928,1.22036,300,-1.04349e-16,2.54608e-16,-8.00424e-16,3.21084e-17,1.85469e-16,-1.28521e-15,0,0,-0
0.00146667,0.313928,1.22036,300,-1.04277e-16,2.54614e-16,-8.18709e-16,3.21085e-17,1.84433e-16,-1.28432e-15,0,0,-0
0.00153333,0.313928,1.22036,300,-1.04205e-16,2.5462e-16,-8.36984e-16,3.21086e-17,1.83397e-16,-1.28343e-15,0,0,-0
0.0016,0.313928,1.22036,300,-1.04133e-16,2.54627e-16,-8.5525e-16,3.21087e-17,1.82362e-16,-1.28255e-15,0,0,-0
0.00166667,0.313928,1.22036,300,-1.04061e-16,2.54633e-16,-8.73506e-16,3.21088e-17,1.81327e-16,-1.28167e-15,0,0,-0
0.00173333,0.313928,1.22036,300,-1.0399e-16,2.54639e-16,-8.91754e-16,3.21089e-17,1.80292e-16,-1.28079e-15,0,0,-0
0.0018,0.313928,1.22036,300,-1.03918e-16,2.54646e-16,-9.09993e-16,3.2109e-17,1.79257e-16,-1.27991e-15,0,0,-0
0.00186667,0.313928,1.22036,300,-1.03847e-16,2.54652e-16,-9.28223e-16,3.21091e-17,1.78223e-16,-1.27903e-15,0,0,-0
0.00193333,0.313928,1.22036,300,-1.03776e-16,2.54658e-16,-9.46443e-16,3.21092e-17,1.7719e-16,-1.27815e-15,0,0,-0
0.002,0.313928,1.22036,300,-1.03705e-16,2.54665e-16,-9.64654e-16,3.21093e-17,1.76156e-16,-1.27727e-15,0,0,-0
0.00206667,0.313928,1.22036,300,-1.03634e-16,2.54671e-16,-9.82857e-16,3.21094e-17,1.75123e-16,-1.2764e-15,0,0,-0
0.00213333,0.313928,1.22036,300,-1.03563e-16,2.54677e-16,-1.00105e-15,3.21095e-17,1.74091e-16,-1.27552e-15,0,0,-0
0.0022,0.313928,1.22036,300,-1.03492e-16,2.54684e-16,-1.01923e-15,3.21096e-17,1.73059e-16,-1.27465e-15,0,0,-0
0.00226667,0.313928,1.22036,300,-1.03421e-16,2.5469e-16,-1.03741e-15,3.21097e-17,1.72027e-16,-1.27378e-15,0,0,-0
0.00233333,0.313928,1.22036,300,-1.03351e-16,2.54696e-16,-1.05558e-15,3.21098e-17,1.70996e-16,-1.27291e-15,0,0,-0
0.0024,0.313928,1.22036,300,-1.0328e-16,2.54703e-16,-1.07373e-15,3.21099e-17,1.69965e-16,-1.27204e-15,0,0,-0
0.00246667,0.313928,1.22036,300,-1.0321e-16,2.54709e-16,-1.09188e-15,3.211e-17,1.68935e-16,-1.27118e-15,0,0,-0
0.00253333,0.313928,1.22036,300,-1.03139e-16,2.54716e-16,-1.11002e-15,3.211e-17,1.67905e-16,-1.27031e-15,0,0,-0
0.0026,0.313928,1.22036,300,-1.03069e-16,2.54722e-16,-1.12815e-15,3.21101e-17,1.66875e-16,-1.26945e-15,0,0,-0
0.00266667,0.313928,1.22036,300,-1.02999e-16,2.54728e-16,-1.14627e-15,3.21102e-17,1.65846e-16,-1.26858e-15,0,0,-0
0.00273333,0.313928,1.22036,300,-1.02929e-16,2.54735e-16,-1.16438e-15,3.21103e-17,1.64817e-16,-1.26772e-15,0,0,-0
0.0028,0.313928,1.22036,300,-1.02859e-16,2.54741e-16,-1.18249e-15,3.21104e-17,1.63789e-16,-1.26686e-15,0,0,-0
0.00286667,0.313928,1.22036,300,-1.02789e-16,2.54747e-16,-1.20058e-15,3.21105e-17,1.62761e-16,-1.266e-15,0,0,-0
0.00293333,0.313928,1.22036,300,-1.0272e-16,2.54754e-16,-1.21866e-15,3.21106e-17,1.61734e-16,-1.26514e-15,0,0,-0
0.003,0.313928,1.22036,300,-1.0265e-16,2.5476e-16,-1.23674e-15,3.21107e-17,1.60706e-16,-1.26429e-15,0,0,-0
0.00306667,0.313928,1.22036,300,-1.02581e-16,2.54766e-16,-1.25481e-15,3.21108e-17,1.5968e-16,-1.26343e-15,0,0,-0
0.00313333,0.313928,1.22036,300,-1.02512e-16,2.54773e-16,-1.27287e-15,3.21109e-17,1.58654e-16,-1.26258e-15,0,0,-0
0.0032,0.313928,1.22036,300,-1.02442e-16,2.54779e-16,-1.29091e-15,3.2111e-17,1.57628e-16,-1.26173e-15,0,0,-0
