  Grid,   Temperature,   Uvec,  C2H5OH, O2, N2, AR,   CO,    CO2
   0.000e+00,   3.000e+02,   3.334e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   1.442e-17,  -9.454e-18
   8.347e-05,   3.000e+02,   3.334e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   3.370e-17,  -1.600e-18
   1.669e-04,   3.000e+02,   3.334e-01,   9.093e-02,   2.109e-01,   6.857e-01,   1.254e-02,   3.373e-17,  -1.592e-18
   2.504e-04,   3.000e+02,   3.334e-01,   9.093e-02,   2.109e-01,   6.857e-01,   1.254e-02,   3.373e-17,  -1.592e-18
   3.339e-04,   3.000e+02,   3.334e-01,   9.093e-02,   2.109e-01,   6.857e-01,   1.254e-02,   3.373e-17,  -1.592e-18
   4.174e-04,   3.000e+02,   3.334e-01,   9.093e-02,   2.109e-01,   6.857e-01,   1.254e-02,   3.373e-17,  -1.592e-18
   5.008e-04,   3.000e+02,   3.334e-01,   9.093e-02,   2.109e-01,   6.857e-01,   1.254e-02,   3.374e-17,  -1.592e-18
   5.843e-04,   3.000e+02,   3.334e-01,   9.093e-02,   2.109e-01,   6.857e-01,   1.254e-02,   3.374e-17,  -1.592e-18
   6.678e-04,   3.000e+02,   3.334e-01,   9.093e-02,   2.109e-01,   6.857e-01,   1.254e-02,   3.374e-17,  -1.592e-18
   7.513e-04,   3.000e+02,   3.334e-01,   9.093e-02,   2.109e-01,   6.857e-01,   1.254e-02,   3.375e-17,  -1.592e-18
   8.347e-04,   3.000e+02,   3.334e-01,   9.093e-02,   2.109e-01,   6.857e-01,   1.254e-02,   3.375e-17,  -1.592e-18
   9.182e-04,   3.000e+02,   3.334e-01,   9.094e-02,   2.109e-01,   6.857e-01,   1.254e-02,   3.375e-17,  -1.592e-18
   1.002e-03,   3.000e+02,   3.334e-01,   9.094e-02,   2.109e-01,   6.857e-01,   1.254e-02,   3.376e-17,  -1.592e-18
   1.085e-03,   3.000e+02,   3.334e-01,   9.094e-02,   2.109e-01,   6.857e-01,   1.254e-02,   3.376e-17,  -1.592e-18
   1.169e-03,   3.000e+02,   3.334e-01,   9.094e-02,   2.109e-01,   6.857e-01,   1.254e-02,   3.376e-17,  -1.592e-18
