  Grid,   Temperature,   Uvec,  C2H5OH, O2, N2, AR,   CO,    CO2
   3.692e-03,   3.728e+02,   4.195e-01,   8.204e-02,   2.074e-01,   6.875e-01,   1.280e-02,   2.300e-03,   1.203e-03
   3.719e-03,   3.992e+02,   4.498e-01,   8.165e-02,   2.053e-01,   6.863e-01,   1.282e-02,   3.165e-03,   1.782e-03
   3.746e-03,   4.328e+02,   4.888e-01,   8.087e-02,   2.024e-01,   6.850e-01,   1.283e-02,   4.293e-03,   2.586e-03
   3.773e-03,   4.748e+02,   5.376e-01,   7.951e-02,   1.989e-01,   6.837e-01,   1.284e-02,   5.733e-03,   3.672e-03
   3.799e-03,   5.258e+02,   5.972e-01,   7.735e-02,   1.945e-01,   6.826e-01,   1.284e-02,   7.531e-03,   5.095e-03
   3.826e-03,   5.862e+02,   6.684e-01,   7.418e-02,   1.892e-01,   6.817e-01,   1.283e-02,   9.731e-03,   6.912e-03
   3.853e-03,   6.561e+02,   7.516e-01,   6.978e-02,   1.831e-01,   6.812e-01,   1.282e-02,   1.237e-02,   9.175e-03
   3.880e-03,   7.350e+02,   8.466e-01,   6.397e-02,   1.760e-01,   6.812e-01,   1.281e-02,   1.549e-02,   1.193e-02
   3.906e-03,   8.222e+02,   9.532e-01,   5.668e-02,   1.679e-01,   6.818e-01,   1.280e-02,   1.911e-02,   1.524e-02
   3.933e-03,   9.166e+02,   1.070e+00,   4.805e-02,   1.590e-01,   6.830e-01,   1.280e-02,   2.323e-02,   1.914e-02
   3.960e-03,   1.016e+03,   1.196e+00,   3.848e-02,   1.492e-01,   6.847e-01,   1.280e-02,   2.779e-02,   2.368e-02
   3.987e-03,   1.118e+03,   1.326e+00,   2.865e-02,   1.387e-01,   6.867e-01,   1.280e-02,   3.263e-02,   2.889e-02
   4.000e-03,   1.168e+03,   1.391e+00,   2.399e-02,   1.333e-01,   6.878e-01,   1.280e-02,   3.504e-02,   3.175e-02
   4.013e-03,   1.217e+03,   1.454e+00,   1.963e-02,   1.279e-01,   6.889e-01,   1.280e-02,   3.738e-02,   3.479e-02
   4.040e-03,   1.311e+03,   1.576e+00,   1.213e-02,   1.170e-01,   6.910e-01,   1.280e-02,   4.164e-02,   4.137e-02
   4.067e-03,   1.393e+03,   1.683e+00,   6.706e-03,   1.066e-01,   6.927e-01,   1.280e-02,   4.484e-02,   4.849e-02
   4.094e-03,   1.463e+03,   1.773e+00,   3.298e-03,   9.720e-02,   6.940e-01,   1.280e-02,   4.659e-02,   5.600e-02
   4.120e-03,   1.519e+03,   1.844e+00,   1.448e-03,   8.899e-02,   6.948e-01,   1.280e-02,   4.678e-02,   6.367e-02
   4.147e-03,   1.563e+03,   1.898e+00,   5.752e-04,   8.211e-02,   6.952e-01,   1.279e-02,   4.562e-02,   7.127e-02
   4.174e-03,   1.598e+03,   1.939e+00,   2.102e-04,   7.652e-02,   6.953e-01,   1.278e-02,   4.349e-02,   7.858e-02
   4.201e-03,   1.626e+03,   1.971e+00,   7.200e-05,   7.205e-02,   6.953e-01,   1.277e-02,   4.082e-02,   8.543e-02
   4.227e-03,   1.649e+03,   1.996e+00,   2.347e-05,   6.849e-02,   6.951e-01,   1.276e-02,   3.793e-02,   9.171e-02
   4.254e-03,   1.669e+03,   2.017e+00,   7.379e-06,   6.565e-02,   6.949e-01,   1.276e-02,   3.507e-02,   9.739e-02
   4.281e-03,   1.686e+03,   2.035e+00,   2.259e-06,   6.336e-02,   6.947e-01,   1.275e-02,   3.236e-02,   1.025e-01
   4.308e-03,   1.701e+03,   2.051e+00,   6.778e-07,   6.148e-02,   6.945e-01,   1.274e-02,   2.987e-02,   1.070e-01
   4.334e-03,   1.715e+03,   2.065e+00,   2.005e-07,   5.991e-02,   6.943e-01,   1.273e-02,   2.762e-02,   1.109e-01
   4.361e-03,   1.728e+03,   2.078e+00,   5.869e-08,   5.859e-02,   6.941e-01,   1.273e-02,   2.561e-02,   1.144e-01
   4.388e-03,   1.740e+03,   2.091e+00,   1.705e-08,   5.746e-02,   6.939e-01,   1.272e-02,   2.382e-02,   1.175e-01
   4.415e-03,   1.751e+03,   2.102e+00,   4.922e-09,   5.648e-02,   6.938e-01,   1.272e-02,   2.224e-02,   1.202e-01
   4.441e-03,   1.761e+03,   2.112e+00,   1.415e-09,   5.563e-02,   6.937e-01,   1.271e-02,   2.085e-02,   1.226e-01
   4.468e-03,   1.771e+03,   2.122e+00,   4.056e-10,   5.487e-02,   6.935e-01,   1.271e-02,   1.961e-02,   1.246e-01
   4.495e-03,   1.780e+03,   2.132e+00,   1.160e-10,   5.420e-02,   6.934e-01,   1.271e-02,   1.853e-02,   1.265e-01
