  Grid,   Temperature,   Uvec,  C2H5OH, O2, N2, AR,   CO,    CO2
   0.000e+00,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   1.433e-19,  -1.538e-18
   1.253e-04,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.175e-19,  -1.144e-18
   2.506e-04,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.190e-19,  -1.144e-18
   3.759e-04,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.197e-19,  -1.144e-18
   5.013e-04,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.204e-19,  -1.144e-18
   6.266e-04,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.211e-19,  -1.144e-18
   7.519e-04,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.219e-19,  -1.144e-18
   8.772e-04,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.226e-19,  -1.144e-18
   1.003e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.233e-19,  -1.144e-18
   1.128e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.240e-19,  -1.144e-18
   1.253e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.247e-19,  -1.144e-18
   1.378e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.255e-19,  -1.144e-18
   1.504e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.262e-19,  -1.144e-18
   1.629e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.269e-19,  -1.144e-18
   1.754e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.276e-19,  -1.144e-18
   1.880e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.283e-19,  -1.144e-18
   2.005e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.290e-19,  -1.144e-18
   2.130e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.297e-19,  -1.144e-18
   2.256e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.305e-19,  -1.144e-18
   2.381e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.312e-19,  -1.144e-18
   2.506e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.319e-19,  -1.144e-18
   2.632e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.326e-19,  -1.144e-18
   2.757e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.333e-19,  -1.144e-18
   2.882e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.340e-19,  -1.144e-18
   3.008e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.347e-19,  -1.144e-18
   3.133e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.354e-19,  -1.144e-18
   3.258e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.362e-19,  -1.144e-18
   3.383e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.369e-19,  -1.144e-18
   3.509e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.376e-19,  -1.144e-18
   3.634e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.383e-19,  -1.144e-18
   3.759e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.390e-19,  -1.144e-18
   3.885e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.397e-19,  -1.144e-18
   4.010e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.404e-19,  -1.144e-18
   4.135e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.411e-19,  -1.144e-18
   4.261e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.418e-19,  -1.144e-18
   4.386e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.425e-19,  -1.144e-18
   4.511e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.432e-19,  -1.144e-18
   4.637e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.439e-19,  -1.144e-18
   4.762e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.446e-19,  -1.145e-18
   4.887e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.453e-19,  -1.145e-18
   5.013e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.460e-19,  -1.145e-18
   5.138e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.468e-19,  -1.145e-18
   5.263e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.475e-19,  -1.145e-18
   5.388e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.482e-19,  -1.145e-18
   5.514e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.489e-19,  -1.145e-18
   5.639e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.496e-19,  -1.145e-18
   5.764e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.503e-19,  -1.145e-18
   5.890e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.510e-19,  -1.145e-18
   6.015e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.517e-19,  -1.145e-18
   6.140e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.524e-19,  -1.145e-18
   6.266e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.531e-19,  -1.145e-18
   6.391e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.537e-19,  -1.145e-18
   6.516e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.544e-19,  -1.145e-18
   6.642e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.551e-19,  -1.145e-18
   6.767e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.558e-19,  -1.145e-18
   6.892e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.565e-19,  -1.145e-18
   7.018e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.572e-19,  -1.145e-18
   7.143e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.579e-19,  -1.145e-18
   7.268e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.586e-19,  -1.145e-18
   7.393e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.593e-19,  -1.145e-18
   7.519e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.600e-19,  -1.145e-18
   7.644e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.607e-19,  -1.145e-18
   7.769e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.614e-19,  -1.145e-18
   7.895e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.621e-19,  -1.145e-18
   8.020e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.628e-19,  -1.145e-18
   8.145e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.635e-19,  -1.145e-18
   8.271e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.641e-19,  -1.145e-18
   8.396e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.648e-19,  -1.145e-18
   8.521e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.655e-19,  -1.145e-18
   8.647e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.662e-19,  -1.145e-18
   8.772e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.669e-19,  -1.145e-18
   8.897e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.676e-19,  -1.145e-18
   9.023e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.683e-19,  -1.145e-18
   9.148e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.690e-19,  -1.145e-18
   9.273e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.696e-19,  -1.145e-18
   9.398e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.703e-19,  -1.145e-18
   9.524e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.710e-19,  -1.145e-18
   9.649e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.717e-19,  -1.145e-18
   9.774e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.724e-19,  -1.145e-18
   9.900e-03,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.731e-19,  -1.145e-18
   1.003e-02,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.738e-19,  -1.145e-18
   1.015e-02,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.744e-19,  -1.145e-18
   1.028e-02,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.751e-19,  -1.145e-18
   1.040e-02,   3.000e+02,   3.225e-01,   9.092e-02,   2.109e-01,   6.857e-01,   1.254e-02,   9.758e-19,  -1.145e-18
