  Grid,   Temperature,   Uvec,  C2H5OH, O2, N2, AR,   CO,    CO2
   0.000e+00,   3.000e+02,   2.976e-01,   8.166e-02,   2.130e-01,   6.927e-01,   1.266e-02,  -3.333e-16,  -2.093e-16
   8.347e-05,   3.000e+02,   2.976e-01,   8.168e-02,   2.130e-01,   6.926e-01,   1.266e-02,  -7.411e-16,  -4.654e-16
   1.669e-04,   3.000e+02,   2.976e-01,   8.170e-02,   2.130e-01,   6.926e-01,   1.266e-02,  -7.416e-16,  -4.657e-16
   2.504e-04,   3.000e+02,   2.976e-01,   8.172e-02,   2.130e-01,   6.926e-01,   1.266e-02,  -7.415e-16,  -4.657e-16
   3.339e-04,   3.000e+02,   2.976e-01,   8.174e-02,   2.130e-01,   6.926e-01,   1.266e-02,  -7.415e-16,  -4.657e-16
   4.174e-04,   3.000e+02,   2.976e-01,   8.175e-02,   2.130e-01,   6.926e-01,   1.266e-02,  -7.415e-16,  -4.657e-16
   5.008e-04,   3.000e+02,   2.976e-01,   8.177e-02,   2.130e-01,   6.926e-01,   1.266e-02,  -7.415e-16,  -4.657e-16
   5.843e-04,   3.000e+02,   2.976e-01,   8.179e-02,   2.130e-01,   6.926e-01,   1.266e-02,  -7.415e-16,  -4.657e-16
   6.678e-04,   3.000e+02,   2.976e-01,   8.180e-02,   2.130e-01,   6.926e-01,   1.266e-02,  -7.415e-16,  -4.656e-16
   7.513e-04,   3.000e+02,   2.976e-01,   8.182e-02,   2.130e-01,   6.925e-01,   1.266e-02,  -7.415e-16,  -4.656e-16
   8.347e-04,   3.000e+02,   2.976e-01,   8.184e-02,   2.130e-01,   6.925e-01,   1.266e-02,  -7.414e-16,  -4.656e-16
   9.182e-04,   3.000e+02,   2.976e-01,   8.185e-02,   2.130e-01,   6.925e-01,   1.266e-02,  -7.414e-16,  -4.656e-16
   1.002e-03,   3.000e+02,   2.977e-01,   8.186e-02,   2.130e-01,   6.925e-01,   1.266e-02,  -7.414e-16,  -4.656e-16
   1.085e-03,   3.000e+02,   2.977e-01,   8.188e-02,   2.130e-01,   6.925e-01,   1.266e-02,  -7.414e-16,  -4.656e-16
   1.169e-03,   3.000e+02,   2.977e-01,   8.189e-02,   2.130e-01,   6.925e-01,   1.266e-02,  -7.414e-16,  -4.656e-16
   1.252e-03,   3.000e+02,   2.977e-01,   8.191e-02,   2.130e-01,   6.925e-01,   1.266e-02,  -7.414e-16,  -4.656e-16
   1.336e-03,   3.000e+02,   2.977e-01,   8.192e-02,   2.130e-01,   6.925e-01,   1.266e-02,  -7.414e-16,  -4.656e-16
   1.419e-03,   3.000e+02,   2.977e-01,   8.193e-02,   2.130e-01,   6.925e-01,   1.266e-02,  -7.414e-16,  -4.656e-16
   1.503e-03,   3.000e+02,   2.977e-01,   8.195e-02,   2.129e-01,   6.924e-01,   1.266e-02,  -7.414e-16,  -4.656e-16
   1.586e-03,   3.000e+02,   2.977e-01,   8.196e-02,   2.129e-01,   6.924e-01,   1.266e-02,  -7.413e-16,  -4.656e-16
   1.669e-03,   3.000e+02,   2.976e-01,   8.197e-02,   2.129e-01,   6.924e-01,   1.266e-02,  -7.413e-16,  -4.656e-16
   1.753e-03,   3.000e+02,   2.976e-01,   8.198e-02,   2.129e-01,   6.924e-01,   1.266e-02,  -7.413e-16,  -4.656e-16
   1.836e-03,   3.000e+02,   2.976e-01,   8.199e-02,   2.129e-01,   6.924e-01,   1.266e-02,  -7.413e-16,  -4.655e-16
   1.920e-03,   2.999e+02,   2.976e-01,   8.200e-02,   2.129e-01,   6.924e-01,   1.266e-02,  -7.413e-16,  -4.655e-16
   2.003e-03,   2.999e+02,   2.976e-01,   8.202e-02,   2.129e-01,   6.924e-01,   1.266e-02,  -7.413e-16,  -4.655e-16
   2.087e-03,   2.999e+02,   2.976e-01,   8.203e-02,   2.129e-01,   6.924e-01,   1.266e-02,  -7.413e-16,  -4.655e-16
   2.170e-03,   2.999e+02,   2.976e-01,   8.204e-02,   2.129e-01,   6.924e-01,   1.266e-02,  -7.413e-16,  -4.655e-16
   2.254e-03,   2.999e+02,   2.976e-01,   8.205e-02,   2.129e-01,   6.924e-01,   1.266e-02,  -7.413e-16,  -4.655e-16
   2.337e-03,   2.999e+02,   2.976e-01,   8.206e-02,   2.129e-01,   6.924e-01,   1.266e-02,  -7.413e-16,  -4.655e-16
   2.421e-03,   2.999e+02,   2.976e-01,   8.207e-02,   2.129e-01,   6.924e-01,   1.266e-02,  -7.413e-16,  -4.655e-16
   2.504e-03,   2.999e+02,   2.976e-01,   8.208e-02,   2.129e-01,   6.923e-01,   1.266e-02,  -7.412e-16,  -4.655e-16
   2.588e-03,   2.999e+02,   2.976e-01,   8.209e-02,   2.129e-01,   6.923e-01,   1.266e-02,  -7.412e-16,  -4.655e-16
   2.671e-03,   2.999e+02,   2.976e-01,   8.210e-02,   2.129e-01,   6.923e-01,   1.266e-02,  -7.412e-16,  -4.655e-16
   2.755e-03,   2.999e+02,   2.976e-01,   8.211e-02,   2.129e-01,   6.923e-01,   1.266e-02,  -7.412e-16,  -4.655e-16
   2.838e-03,   2.999e+02,   2.976e-01,   8.212e-02,   2.129e-01,   6.923e-01,   1.266e-02,  -7.412e-16,  -4.655e-16
   2.922e-03,   2.999e+02,   2.976e-01,   8.213e-02,   2.129e-01,   6.923e-01,   1.266e-02,  -7.412e-16,  -4.655e-16
   3.005e-03,   2.999e+02,   2.976e-01,   8.214e-02,   2.129e-01,   6.923e-01,   1.266e-02,  -7.412e-16,  -4.655e-16
   3.088e-03,   2.999e+02,   2.976e-01,   8.215e-02,   2.129e-01,   6.923e-01,   1.266e-02,  -7.412e-16,  -4.655e-16
   3.172e-03,   2.999e+02,   2.976e-01,   8.216e-02,   2.129e-01,   6.923e-01,   1.266e-02,  -7.412e-16,  -4.655e-16
   3.255e-03,   2.999e+02,   2.976e-01,   8.216e-02,   2.129e-01,   6.923e-01,   1.266e-02,  -7.412e-16,  -4.655e-16
   3.339e-03,   2.999e+02,   2.976e-01,   8.217e-02,   2.129e-01,   6.923e-01,   1.266e-02,  -7.412e-16,  -4.655e-16
   3.422e-03,   2.999e+02,   2.976e-01,   8.218e-02,   2.129e-01,   6.923e-01,   1.266e-02,  -7.412e-16,  -4.655e-16
   3.506e-03,   2.999e+02,   2.976e-01,   8.219e-02,   2.129e-01,   6.923e-01,   1.266e-02,  -7.412e-16,  -4.654e-16
   3.589e-03,   2.999e+02,   2.976e-01,   8.220e-02,   2.129e-01,   6.923e-01,   1.266e-02,  -7.411e-16,  -4.654e-16
