  Grid,   Temperature,   Uvec,  C2H5OH, O2, N2, AR,   CO,    CO2
   1.151e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   1.393e-15,   1.720e-15
   1.177e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,  -9.129e-16,   6.719e-16
   1.204e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   1.110e-16,   1.172e-15
   1.231e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,  -2.006e-15,   1.728e-16
   1.258e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,  -9.014e-16,   6.437e-16
   1.284e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   8.774e-16,   1.490e-15
   1.311e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,  -1.468e-15,   3.956e-16
   1.338e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,  -1.156e-15,   4.851e-16
   1.365e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   1.101e-15,   1.526e-15
   1.391e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,  -3.964e-17,   9.993e-16
   1.418e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   3.196e-16,   1.161e-15
   1.445e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   8.236e-16,   1.411e-15
   1.472e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   8.281e-16,   1.457e-15
   1.498e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,  -1.220e-15,   5.057e-16
   1.525e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,  -1.190e-17,   1.058e-15
   1.552e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,  -7.626e-17,   1.037e-15
   1.579e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   2.188e-16,   1.204e-15
   1.605e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,  -9.294e-16,   6.863e-16
   1.632e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,  -1.994e-15,   1.464e-16
   1.659e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   6.646e-16,   1.376e-15
   1.686e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,  -4.687e-16,   8.616e-16
   1.712e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,  -3.589e-16,   9.159e-16
   1.739e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,  -4.946e-16,   8.541e-16
   1.766e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,  -1.230e-15,   4.844e-16
   1.793e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,  -2.590e-16,   9.034e-16
   1.819e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   6.033e-16,   1.307e-15
   1.846e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,  -1.212e-15,   4.255e-16
   1.873e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,  -1.854e-16,   8.335e-16
   1.900e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,  -3.166e-16,   6.735e-16
   1.926e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   3.153e-16,   8.244e-16
   1.953e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   9.771e-16,   9.357e-16
   1.980e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   5.568e-16,   4.166e-16
   2.007e-03,   3.000e+02,   3.996e-01,   9.110e-02,   2.108e-01,   6.855e-01,   1.253e-02,   2.203e-15,   6.913e-16
