  Grid,   Temperature,   Uvec,  C2H5OH, O2, N2, AR,   CO,    CO2
   5.382e-03,   3.003e+02,   3.011e-01,   1.017e-01,   2.084e-01,   6.775e-01,   1.239e-02,   4.682e-21,   2.942e-21
   5.507e-03,   3.003e+02,   3.011e-01,   1.018e-01,   2.084e-01,   6.775e-01,   1.239e-02,   4.682e-21,   2.941e-21
   5.632e-03,   3.003e+02,   3.011e-01,   1.018e-01,   2.083e-01,   6.775e-01,   1.239e-02,   4.682e-21,   2.941e-21
   5.757e-03,   3.003e+02,   3.011e-01,   1.018e-01,   2.083e-01,   6.775e-01,   1.239e-02,   4.682e-21,   2.941e-21
   5.882e-03,   3.003e+02,   3.011e-01,   1.018e-01,   2.083e-01,   6.774e-01,   1.239e-02,   4.682e-21,   2.941e-21
   6.008e-03,   3.003e+02,   3.011e-01,   1.019e-01,   2.083e-01,   6.774e-01,   1.239e-02,   4.682e-21,   2.941e-21
   6.133e-03,   3.003e+02,   3.011e-01,   1.019e-01,   2.083e-01,   6.774e-01,   1.238e-02,   4.681e-21,   2.941e-21
   6.258e-03,   3.003e+02,   3.011e-01,   1.019e-01,   2.083e-01,   6.774e-01,   1.238e-02,   4.681e-21,   2.941e-21
   6.383e-03,   3.003e+02,   3.011e-01,   1.019e-01,   2.083e-01,   6.774e-01,   1.238e-02,   4.681e-21,   2.941e-21
   6.508e-03,   3.003e+02,   3.011e-01,   1.019e-01,   2.083e-01,   6.774e-01,   1.238e-02,   4.681e-21,   2.941e-21
   6.633e-03,   3.003e+02,   3.011e-01,   1.020e-01,   2.083e-01,   6.773e-01,   1.238e-02,   4.681e-21,   2.941e-21
   6.758e-03,   3.003e+02,   3.011e-01,   1.020e-01,   2.083e-01,   6.773e-01,   1.238e-02,   4.681e-21,   2.941e-21
   6.884e-03,   3.003e+02,   3.011e-01,   1.020e-01,   2.083e-01,   6.773e-01,   1.238e-02,   4.681e-21,   2.941e-21
   7.009e-03,   3.003e+02,   3.012e-01,   1.020e-01,   2.083e-01,   6.773e-01,   1.238e-02,   4.681e-21,   2.941e-21
   7.134e-03,   3.003e+02,   3.012e-01,   1.020e-01,   2.083e-01,   6.773e-01,   1.238e-02,   4.681e-21,   2.941e-21
   7.259e-03,   3.003e+02,   3.012e-01,   1.021e-01,   2.083e-01,   6.773e-01,   1.238e-02,   4.680e-21,   2.940e-21
   7.384e-03,   3.003e+02,   3.012e-01,   1.021e-01,   2.083e-01,   6.773e-01,   1.238e-02,   4.680e-21,   2.940e-21
   7.509e-03,   3.003e+02,   3.012e-01,   1.021e-01,   2.083e-01,   6.772e-01,   1.238e-02,   4.680e-21,   2.940e-21
   7.635e-03,   3.003e+02,   3.012e-01,   1.021e-01,   2.083e-01,   6.772e-01,   1.238e-02,   4.680e-21,   2.940e-21
   7.760e-03,   3.003e+02,   3.012e-01,   1.021e-01,   2.083e-01,   6.772e-01,   1.238e-02,   4.680e-21,   2.940e-21
   7.885e-03,   3.003e+02,   3.012e-01,   1.022e-01,   2.083e-01,   6.772e-01,   1.238e-02,   4.680e-21,   2.940e-21
   8.010e-03,   3.003e+02,   3.012e-01,   1.022e-01,   2.083e-01,   6.772e-01,   1.238e-02,   4.680e-21,   2.940e-21
   8.135e-03,   3.003e+02,   3.012e-01,   1.022e-01,   2.083e-01,   6.772e-01,   1.238e-02,   4.680e-21,   2.940e-21
   8.260e-03,   3.003e+02,   3.012e-01,   1.022e-01,   2.082e-01,   6.772e-01,   1.238e-02,   4.680e-21,   2.940e-21
   8.385e-03,   3.003e+02,   3.012e-01,   1.022e-01,   2.082e-01,   6.771e-01,   1.238e-02,   4.680e-21,   2.940e-21
   8.511e-03,   3.003e+02,   3.012e-01,   1.023e-01,   2.082e-01,   6.771e-01,   1.238e-02,   4.679e-21,   2.940e-21
   8.636e-03,   3.003e+02,   3.012e-01,   1.023e-01,   2.082e-01,   6.771e-01,   1.238e-02,   4.679e-21,   2.940e-21
   8.761e-03,   3.003e+02,   3.012e-01,   1.023e-01,   2.082e-01,   6.771e-01,   1.238e-02,   4.679e-21,   2.940e-21
   8.886e-03,   3.003e+02,   3.012e-01,   1.023e-01,   2.082e-01,   6.771e-01,   1.238e-02,   4.679e-21,   2.940e-21
   9.011e-03,   3.003e+02,   3.012e-01,   1.023e-01,   2.082e-01,   6.771e-01,   1.238e-02,   4.679e-21,   2.940e-21
   9.136e-03,   3.003e+02,   3.012e-01,   1.023e-01,   2.082e-01,   6.771e-01,   1.238e-02,   4.679e-21,   2.939e-21
   9.262e-03,   3.003e+02,   3.012e-01,   1.024e-01,   2.082e-01,   6.770e-01,   1.238e-02,   4.679e-21,   2.939e-21
   9.387e-03,   3.003e+02,   3.012e-01,   1.024e-01,   2.082e-01,   6.770e-01,   1.238e-02,   4.679e-21,   2.939e-21
   9.512e-03,   3.003e+02,   3.012e-01,   1.024e-01,   2.082e-01,   6.770e-01,   1.238e-02,   4.679e-21,   2.939e-21
   9.637e-03,   3.003e+02,   3.013e-01,   1.024e-01,   2.082e-01,   6.770e-01,   1.238e-02,   4.678e-21,   2.939e-21
   9.762e-03,   3.003e+02,   3.013e-01,   1.024e-01,   2.082e-01,   6.770e-01,   1.238e-02,   4.678e-21,   2.939e-21
   9.887e-03,   3.003e+02,   3.013e-01,   1.025e-01,   2.082e-01,   6.770e-01,   1.238e-02,   4.678e-21,   2.939e-21
   1.001e-02,   3.003e+02,   3.013e-01,   1.025e-01,   2.082e-01,   6.770e-01,   1.238e-02,   4.678e-21,   2.939e-21
   1.014e-02,   3.003e+02,   3.013e-01,   1.025e-01,   2.082e-01,   6.770e-01,   1.238e-02,   4.678e-21,   2.939e-21
   1.026e-02,   3.003e+02,   3.013e-01,   1.025e-01,   2.082e-01,   6.769e-01,   1.238e-02,   4.678e-21,   2.939e-21
   1.039e-02,   3.003e+02,   3.013e-01,   1.025e-01,   2.082e-01,   6.769e-01,   1.238e-02,   4.678e-21,   2.939e-21
   1.051e-02,   3.003e+02,   3.013e-01,   1.025e-01,   2.082e-01,   6.769e-01,   1.238e-02,   4.678e-21,   2.939e-21
   1.064e-02,   3.003e+02,   3.013e-01,   1.026e-01,   2.082e-01,   6.769e-01,   1.238e-02,   4.678e-21,   2.939e-21
   1.076e-02,   3.003e+02,   3.013e-01,   1.026e-01,   2.082e-01,   6.769e-01,   1.238e-02,   4.678e-21,   2.939e-21
   1.089e-02,   3.003e+02,   3.013e-01,   1.026e-01,   2.082e-01,   6.769e-01,   1.237e-02,   4.677e-21,   2.939e-21
   1.101e-02,   3.003e+02,   3.013e-01,   1.026e-01,   2.082e-01,   6.769e-01,   1.237e-02,   4.677e-21,   2.939e-21
   1.114e-02,   3.003e+02,   3.013e-01,   1.026e-01,   2.082e-01,   6.768e-01,   1.237e-02,   4.677e-21,   2.938e-21
   1.126e-02,   3.003e+02,   3.013e-01,   1.026e-01,   2.081e-01,   6.768e-01,   1.237e-02,   4.677e-21,   2.938e-21
   1.139e-02,   3.003e+02,   3.013e-01,   1.027e-01,   2.081e-01,   6.768e-01,   1.237e-02,   4.677e-21,   2.938e-21
   1.151e-02,   3.003e+02,   3.013e-01,   1.027e-01,   2.081e-01,   6.768e-01,   1.237e-02,   4.677e-21,   2.938e-21
   1.164e-02,   3.003e+02,   3.013e-01,   1.027e-01,   2.081e-01,   6.768e-01,   1.237e-02,   4.677e-21,   2.938e-21
   1.176e-02,   3.003e+02,   3.013e-01,   1.027e-01,   2.081e-01,   6.768e-01,   1.237e-02,   4.677e-21,   2.938e-21
   1.189e-02,   3.003e+02,   3.013e-01,   1.027e-01,   2.081e-01,   6.768e-01,   1.237e-02,   4.677e-21,   2.938e-21
   1.202e-02,   3.003e+02,   3.013e-01,   1.027e-01,   2.081e-01,   6.768e-01,   1.237e-02,   4.677e-21,   2.938e-21
   1.214e-02,   3.003e+02,   3.013e-01,   1.028e-01,   2.081e-01,   6.767e-01,   1.237e-02,   4.676e-21,   2.938e-21
   1.227e-02,   3.003e+02,   3.013e-01,   1.028e-01,   2.081e-01,   6.767e-01,   1.237e-02,   4.676e-21,   2.938e-21
   1.239e-02,   3.003e+02,   3.013e-01,   1.028e-01,   2.081e-01,   6.767e-01,   1.237e-02,   4.676e-21,   2.938e-21
   1.252e-02,   3.003e+02,   3.013e-01,   1.028e-01,   2.081e-01,   6.767e-01,   1.237e-02,   4.676e-21,   2.938e-21
   1.264e-02,   3.003e+02,   3.013e-01,   1.028e-01,   2.081e-01,   6.767e-01,   1.237e-02,   4.676e-21,   2.938e-21
   1.277e-02,   3.003e+02,   3.013e-01,   1.028e-01,   2.081e-01,   6.767e-01,   1.237e-02,   4.676e-21,   2.938e-21
   1.289e-02,   3.003e+02,   3.014e-01,   1.029e-01,   2.081e-01,   6.767e-01,   1.237e-02,   4.676e-21,   2.938e-21
   1.302e-02,   3.003e+02,   3.014e-01,   1.029e-01,   2.081e-01,   6.767e-01,   1.237e-02,   4.676e-21,   2.937e-21
   1.314e-02,   3.003e+02,   3.014e-01,   1.029e-01,   2.081e-01,   6.766e-01,   1.237e-02,   4.676e-21,   2.937e-21
   1.327e-02,   3.003e+02,   3.014e-01,   1.029e-01,   2.081e-01,   6.766e-01,   1.237e-02,   4.676e-21,   2.937e-21
   1.339e-02,   3.003e+02,   3.014e-01,   1.029e-01,   2.081e-01,   6.766e-01,   1.237e-02,   4.675e-21,   2.937e-21
   1.352e-02,   3.003e+02,   3.014e-01,   1.029e-01,   2.081e-01,   6.766e-01,   1.237e-02,   4.675e-21,   2.937e-21
   1.364e-02,   3.003e+02,   3.014e-01,   1.030e-01,   2.081e-01,   6.766e-01,   1.237e-02,   4.675e-21,   2.937e-21
   1.377e-02,   3.003e+02,   3.014e-01,   1.030e-01,   2.081e-01,   6.766e-01,   1.237e-02,   4.675e-21,   2.937e-21
   1.389e-02,   3.003e+02,   3.014e-01,   1.030e-01,   2.081e-01,   6.766e-01,   1.237e-02,   4.675e-21,   2.937e-21
   1.402e-02,   3.003e+02,   3.014e-01,   1.030e-01,   2.081e-01,   6.766e-01,   1.237e-02,   4.675e-21,   2.937e-21
   1.414e-02,   3.003e+02,   3.014e-01,   1.030e-01,   2.081e-01,   6.765e-01,   1.237e-02,   4.675e-21,   2.937e-21
   1.427e-02,   3.003e+02,   3.014e-01,   1.030e-01,   2.081e-01,   6.765e-01,   1.237e-02,   4.675e-21,   2.937e-21
   1.439e-02,   3.003e+02,   3.014e-01,   1.031e-01,   2.081e-01,   6.765e-01,   1.237e-02,   4.675e-21,   2.937e-21
   1.452e-02,   3.003e+02,   3.014e-01,   1.031e-01,   2.080e-01,   6.765e-01,   1.237e-02,   4.675e-21,   2.937e-21
   1.464e-02,   3.003e+02,   3.014e-01,   1.031e-01,   2.080e-01,   6.765e-01,   1.237e-02,   4.675e-21,   2.937e-21
   1.477e-02,   3.003e+02,   3.014e-01,   1.031e-01,   2.080e-01,   6.765e-01,   1.237e-02,   4.674e-21,   2.937e-21
   1.489e-02,   3.003e+02,   3.014e-01,   1.031e-01,   2.080e-01,   6.765e-01,   1.237e-02,   4.674e-21,   2.937e-21
   1.502e-02,   3.003e+02,   3.014e-01,   1.031e-01,   2.080e-01,   6.765e-01,   1.237e-02,   4.674e-21,   2.936e-21
   1.514e-02,   3.003e+02,   3.014e-01,   1.032e-01,   2.080e-01,   6.764e-01,   1.237e-02,   4.674e-21,   2.936e-21
   1.527e-02,   3.003e+02,   3.014e-01,   1.032e-01,   2.080e-01,   6.764e-01,   1.237e-02,   4.674e-21,   2.936e-21
   1.539e-02,   3.003e+02,   3.014e-01,   1.032e-01,   2.080e-01,   6.764e-01,   1.237e-02,   4.674e-21,   2.936e-21
   1.552e-02,   3.003e+02,   3.014e-01,   1.032e-01,   2.080e-01,   6.764e-01,   1.237e-02,   4.674e-21,   2.936e-21
   1.564e-02,   3.003e+02,   3.014e-01,   1.032e-01,   2.080e-01,   6.764e-01,   1.237e-02,   4.674e-21,   2.936e-21
   1.577e-02,   3.003e+02,   3.014e-01,   1.032e-01,   2.080e-01,   6.764e-01,   1.237e-02,   4.674e-21,   2.936e-21
   1.589e-02,   3.003e+02,   3.014e-01,   1.033e-01,   2.080e-01,   6.764e-01,   1.237e-02,   4.674e-21,   2.936e-21
   1.602e-02,   3.003e+02,   3.014e-01,   1.033e-01,   2.080e-01,   6.764e-01,   1.237e-02,   4.673e-21,   2.936e-21
   1.615e-02,   3.003e+02,   3.014e-01,   1.033e-01,   2.080e-01,   6.763e-01,   1.237e-02,   4.673e-21,   2.936e-21
   1.627e-02,   3.003e+02,   3.014e-01,   1.033e-01,   2.080e-01,   6.763e-01,   1.237e-02,   4.673e-21,   2.936e-21
   1.640e-02,   3.003e+02,   3.015e-01,   1.033e-01,   2.080e-01,   6.763e-01,   1.236e-02,   4.673e-21,   2.936e-21
   1.652e-02,   3.003e+02,   3.015e-01,   1.033e-01,   2.080e-01,   6.763e-01,   1.236e-02,   4.673e-21,   2.936e-21
   1.665e-02,   3.003e+02,   3.015e-01,   1.034e-01,   2.080e-01,   6.763e-01,   1.236e-02,   4.673e-21,   2.936e-21
   1.677e-02,   3.003e+02,   3.015e-01,   1.034e-01,   2.080e-01,   6.763e-01,   1.236e-02,   4.673e-21,   2.936e-21
   1.690e-02,   3.003e+02,   3.015e-01,   1.034e-01,   2.080e-01,   6.763e-01,   1.236e-02,   4.673e-21,   2.936e-21
